GEO_ID,B08011_001E,B08011_001M,B08011_002E,B08011_002M,B08011_003E,B08011_003M,B08011_004E,B08011_004M,B08011_005E,B08011_005M,B08011_006E,B08011_006M,B08011_007E,B08011_007M,B08011_008E,B08011_008M,B08011_009E,B08011_009M,B08011_010E,B08011_010M,B08011_011E,B08011_011M,B08011_012E,B08011_012M,B08011_013E,B08011_013M,B08011_014E,B08011_014M,B08011_015E,B08011_015M,B08011_016E,B08011_016M,B08011_017E,B08011_017M,B08011_018E,B08011_018M,B08011_019E,B08011_019M,B08011_020E,B08011_020M,B08011_021E,B08011_021M,B08011_022E,B08011_022M,B08011_023E,B08011_023M,B08011_024E,B08011_024M,B08011_025E,B08011_025M,B08011_026E,B08011_026M,B08011_027E,B08011_027M,B08011_028E,B08011_028M,B08011_029E,B08011_029M,B08011_030E,B08011_030M,B08011_031E,B08011_031M,B08011_032E,B08011_032M,B08011_033E,B08011_033M,B08011_034E,B08011_034M,B08011_035E,B08011_035M,B08011_036E,B08011_036M,B08011_037E,B08011_037M,B08011_038E,B08011_038M,B08011_039E,B08011_039M,B08011_040E,B08011_040M,B08011_041E,B08011_041M,B08011_042E,B08011_042M,B08011_043E,B08011_043M,B08011_044E,B08011_044M,B08011_045E,B08011_045M,NAME,B08011_001EA,B08011_001MA,B08011_002MA,B08011_002EA,B08011_003MA,B08011_003EA,B08011_004EA,B08011_004MA,B08011_005EA,B08011_005MA,B08011_006EA,B08011_006MA,B08011_007MA,B08011_007EA,B08011_008MA,B08011_008EA,B08011_009EA,B08011_009MA,B08011_010EA,B08011_010MA,B08011_011EA,B08011_011MA,B08011_012EA,B08011_012MA,B08011_013EA,B08011_013MA,B08011_014MA,B08011_014EA,B08011_015MA,B08011_015EA,B08011_016MA,B08011_016EA,B08011_017EA,B08011_017MA,B08011_018EA,B08011_018MA,B08011_019MA,B08011_019EA,B08011_020EA,B08011_020MA,B08011_021MA,B08011_021EA,B08011_022EA,B08011_022MA,B08011_023EA,B08011_023MA,B08011_024MA,B08011_024EA,B08011_025MA,B08011_025EA,B08011_026MA,B08011_026EA,B08011_027EA,B08011_027MA,B08011_028EA,B08011_028MA,B08011_029MA,B08011_029EA,B08011_030MA,B08011_030EA,B08011_031EA,B08011_031MA,B08011_032EA,B08011_032MA,B08011_033EA,B08011_033MA,B08011_034MA,B08011_034EA,B08011_035MA,B08011_035EA,B08011_036MA,B08011_036EA,B08011_037MA,B08011_037EA,B08011_038MA,B08011_038EA,B08011_039EA,B08011_039MA,B08011_040EA,B08011_040MA,B08011_041EA,B08011_041MA,B08011_042EA,B08011_042MA,B08011_043MA,B08011_043EA,B08011_044EA,B08011_044MA,B08011_045EA,B08011_045MA,state
0400000US08,2709692,19073,118068,6897,97148,5465,144867,7497,253134,8825,281096,9153,411572,9087,352968,7965,290255,9429,150373,6622,167031,6946,75279,4677,36847,3678,166754,8105,164300,6252,1474070,12951,81791,5286,69534,4971,96828,5905,162740,7605,156312,7411,215450,6576,160966,5491,147976,5746,73534,4551,81177,4857,36322,2821,16444,2089,87349,5363,87647,4875,1235622,12272,36277,3579,27614,2697,48039,3667,90394,5398,124784,5819,196122,5770,192002,5937,142279,6325,76839,4839,85854,5154,38957,3490,20403,2875,79405,5602,76653,4378,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,3052737,18710,190708,6480,129674,5903,174591,6983,269249,7919,307299,8662,447319,10192,381311,11174,271591,9094,126899,5618,139848,6144,71052,4803,34766,3158,245246,7571,263184,8468,1615514,11743,126623,5835,85035,4452,111421,5265,167996,6437,166950,6490,220211,7796,170546,6361,125836,5841,56515,3548,62739,4283,31716,3356,15782,2035,130740,6020,143404,6538,1437223,12758,64085,3815,44639,3686,63170,3641,101253,5173,140349,5801,227108,8022,210765,8052,145755,6346,70384,3873,77109,4064,39336,3346,18984,2613,114506,5461,119780,5616,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,1885194,14934,101606,5791,71293,4087,100516,4587,176130,7059,195576,7589,274717,9023,237235,6586,173572,8180,80871,4685,89823,4874,46741,3702,22092,2652,142464,6691,172558,7959,997992,9327,70228,4718,49507,3406,65541,4042,106306,5221,104816,5131,132059,5745,103547,4230,82045,4525,33975,2719,39500,2810,21633,2339,11302,2088,79594,5038,97939,5885,887202,10501,31378,2604,21786,2383,34975,2749,69824,4820,90760,4410,142658,5773,133688,5906,91527,5412,46896,3453,50323,3634,25108,2719,10790,1722,62870,3991,74619,4654,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1927047,18467,156820,8151,101302,5825,104496,6348,195035,8693,208176,8872,299529,11283,230607,7883,173422,7767,67726,5103,90434,5836,44656,3935,16879,2304,117435,7181,120530,6945,993175,10928,112313,6386,75882,5297,73537,5319,117485,6434,103186,6074,133501,7140,96978,5025,74692,5154,29472,3882,37139,3421,18972,2819,6546,1347,55482,4945,57990,4931,933872,12562,44507,4076,25420,3249,30959,3196,77550,5173,104990,5595,166028,7329,133629,5615,98730,5790,38254,3473,53295,4256,25684,2917,10333,1755,61953,5265,62540,4805,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,5872993,22893,296808,9321,255604,8827,299542,8008,572778,12873,587839,10651,849355,15091,692137,12089,623099,14845,282820,7177,322602,9186,162424,8133,77523,4770,453532,10342,396930,11506,3091600,13251,206895,7352,178215,7134,198006,6516,355707,10091,310056,8161,416809,9818,294620,8360,280060,9238,123734,5581,151518,6199,76577,5606,39815,3218,240681,7091,218907,8798,2781393,15152,89913,5251,77389,4568,101536,5807,217071,8574,277783,8020,432546,10407,397517,9625,343039,9295,159086,5606,171084,6477,85847,5183,37708,3107,212851,7159,178023,7048,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,1507414,11050,79097,3657,56906,3892,85978,3943,118624,5042,176420,6209,224465,7150,239855,6588,124116,5093,61914,4019,58539,3578,32305,2772,16785,2560,119454,5369,112956,4274,793042,6762,52331,3253,36022,2387,55676,2952,73811,4239,103118,4818,112124,4815,104771,5009,60636,3624,26684,2578,24758,2285,15595,2235,7786,1524,60740,3946,58990,3417,714372,8339,26766,2036,20884,2497,30302,2293,44813,3095,73302,3933,112341,4441,135084,4604,63480,3661,35230,2927,33781,2874,16710,1754,8999,1633,58714,3608,53966,3135,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,664999,7768,32042,2754,22511,2108,35836,2857,59429,4415,77377,3619,89729,4336,89274,4555,72775,4368,37252,2658,36035,2541,17231,2341,6674,1268,46802,3596,42032,3153,349247,5022,22161,2205,16841,1912,23615,2592,35795,3256,42846,2977,44115,2930,40496,3195,34328,3141,15647,1851,16929,2113,7635,1502,2453,758,25120,2347,21266,2554,315752,5575,9881,1688,5670,1211,12221,1624,23634,2593,34531,2337,45614,3168,48778,3266,38447,3219,21605,1984,19106,1972,9596,1659,4221,923,21682,2437,20766,2225,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,1252384,12566,68285,4994,48974,4816,71193,4907,112428,5880,138473,6550,218069,7472,187440,8195,110187,6166,38686,3733,50869,3874,25588,2998,10980,1834,77813,4055,93399,6387,657633,9382,46346,4068,34724,4141,46341,3856,69486,4523,79523,4801,104144,5492,77337,5389,52389,3852,16794,2357,23195,2665,10315,1852,5554,1199,41569,3360,49916,4403,594751,8339,21939,2389,14250,2231,24852,2716,42942,3338,58950,3857,113925,6287,110103,6615,57798,4192,21892,2580,27674,2961,15273,2189,5426,1223,36244,2929,43483,3551,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,426968,7141,16777,2287,12909,2304,19765,2697,38644,4012,51879,4116,61125,4275,53145,4212,48912,3438,25738,2628,25585,2852,13091,2135,5880,1427,27501,2910,26017,3365,218220,4658,11150,1744,9913,2002,13400,2262,22854,2658,25744,2749,30934,3038,22185,2696,21659,2294,11688,1662,12609,2091,5742,1410,2981,1010,14308,1897,13053,2026,208748,4970,5627,1285,2996,1003,6365,1363,15790,2648,26135,2824,30191,3081,30960,3342,27253,2484,14050,2057,12976,2147,7349,1322,2899,857,13193,2281,12964,2410,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,2745161,13115,115793,5347,106090,4625,144205,5444,243048,6062,304615,7678,423116,8496,368711,7026,263562,7257,132414,5076,139539,4699,62727,3696,36622,2406,216051,6887,188668,5900,1431492,9132,80954,4030,74484,3704,90665,4040,141441,4185,162186,5240,206982,6485,169414,5286,125973,5041,55636,3036,66209,3058,26906,2660,18287,1925,112000,5264,100355,4680,1313669,9629,34839,2811,31606,2440,53540,2944,101607,4404,142429,4947,216134,5670,199297,5627,137589,5073,76778,4301,73330,3468,35821,2621,18335,1897,104051,4822,88313,3813,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
