GEO_ID,B16004_001E,B16004_001M,B16004_002E,B16004_002M,B16004_003E,B16004_003M,B16004_004E,B16004_004M,B16004_005E,B16004_005M,B16004_006E,B16004_006M,B16004_007E,B16004_007M,B16004_008E,B16004_008M,B16004_009E,B16004_009M,B16004_010E,B16004_010M,B16004_011E,B16004_011M,B16004_012E,B16004_012M,B16004_013E,B16004_013M,B16004_014E,B16004_014M,B16004_015E,B16004_015M,B16004_016E,B16004_016M,B16004_017E,B16004_017M,B16004_018E,B16004_018M,B16004_019E,B16004_019M,B16004_020E,B16004_020M,B16004_021E,B16004_021M,B16004_022E,B16004_022M,B16004_023E,B16004_023M,B16004_024E,B16004_024M,B16004_025E,B16004_025M,B16004_026E,B16004_026M,B16004_027E,B16004_027M,B16004_028E,B16004_028M,B16004_029E,B16004_029M,B16004_030E,B16004_030M,B16004_031E,B16004_031M,B16004_032E,B16004_032M,B16004_033E,B16004_033M,B16004_034E,B16004_034M,B16004_035E,B16004_035M,B16004_036E,B16004_036M,B16004_037E,B16004_037M,B16004_038E,B16004_038M,B16004_039E,B16004_039M,B16004_040E,B16004_040M,B16004_041E,B16004_041M,B16004_042E,B16004_042M,B16004_043E,B16004_043M,B16004_044E,B16004_044M,B16004_045E,B16004_045M,B16004_046E,B16004_046M,B16004_047E,B16004_047M,B16004_048E,B16004_048M,B16004_049E,B16004_049M,B16004_050E,B16004_050M,B16004_051E,B16004_051M,B16004_052E,B16004_052M,B16004_053E,B16004_053M,B16004_054E,B16004_054M,B16004_055E,B16004_055M,B16004_056E,B16004_056M,B16004_057E,B16004_057M,B16004_058E,B16004_058M,B16004_059E,B16004_059M,B16004_060E,B16004_060M,B16004_061E,B16004_061M,B16004_062E,B16004_062M,B16004_063E,B16004_063M,B16004_064E,B16004_064M,B16004_065E,B16004_065M,B16004_066E,B16004_066M,B16004_067E,B16004_067M,NAME,B16004_001EA,B16004_001MA,B16004_002MA,B16004_002EA,B16004_003MA,B16004_003EA,B16004_004MA,B16004_004EA,B16004_005MA,B16004_005EA,B16004_006EA,B16004_006MA,B16004_007EA,B16004_007MA,B16004_008MA,B16004_008EA,B16004_009EA,B16004_009MA,B16004_010EA,B16004_010MA,B16004_011MA,B16004_011EA,B16004_012EA,B16004_012MA,B16004_013MA,B16004_013EA,B16004_014MA,B16004_014EA,B16004_015MA,B16004_015EA,B16004_016EA,B16004_016MA,B16004_017EA,B16004_017MA,B16004_018EA,B16004_018MA,B16004_019EA,B16004_019MA,B16004_020EA,B16004_020MA,B16004_021MA,B16004_021EA,B16004_022EA,B16004_022MA,B16004_023EA,B16004_023MA,B16004_024MA,B16004_024EA,B16004_025EA,B16004_025MA,B16004_026MA,B16004_026EA,B16004_027MA,B16004_027EA,B16004_028EA,B16004_028MA,B16004_029EA,B16004_029MA,B16004_030MA,B16004_030EA,B16004_031EA,B16004_031MA,B16004_032EA,B16004_032MA,B16004_033EA,B16004_033MA,B16004_034EA,B16004_034MA,B16004_035EA,B16004_035MA,B16004_036MA,B16004_036EA,B16004_037EA,B16004_037MA,B16004_038EA,B16004_038MA,B16004_039EA,B16004_039MA,B16004_040EA,B16004_040MA,B16004_041EA,B16004_041MA,B16004_042MA,B16004_042EA,B16004_043EA,B16004_043MA,B16004_044EA,B16004_044MA,B16004_045EA,B16004_045MA,B16004_046MA,B16004_046EA,B16004_047MA,B16004_047EA,B16004_048MA,B16004_048EA,B16004_049EA,B16004_049MA,B16004_050EA,B16004_050MA,B16004_051EA,B16004_051MA,B16004_052MA,B16004_052EA,B16004_053MA,B16004_053EA,B16004_054MA,B16004_054EA,B16004_055EA,B16004_055MA,B16004_056EA,B16004_056MA,B16004_057MA,B16004_057EA,B16004_058EA,B16004_058MA,B16004_059EA,B16004_059MA,B16004_060EA,B16004_060MA,B16004_061EA,B16004_061MA,B16004_062EA,B16004_062MA,B16004_063MA,B16004_063EA,B16004_064MA,B16004_064EA,B16004_065MA,B16004_065EA,B16004_066EA,B16004_066MA,B16004_067EA,B16004_067MA,state
0400000US01,4541368,2912,817537,3418,769208,4391,35916,3677,26020,3455,7034,1534,2704,947,158,277,3933,1131,3089,911,568,414,276,292,0,192,6104,1236,4281,1103,1058,446,350,227,415,554,2376,1148,2073,1127,195,228,108,148,0,192,3002293,3786,2834571,5951,102613,4846,45735,4206,22700,3006,25129,3511,9049,2269,25846,3319,19495,2550,4462,1533,1628,679,261,269,27279,2673,14852,2083,7675,1551,3430,1066,1322,686,11984,3998,7598,3236,2151,962,1413,1206,822,656,721538,2489,705883,2491,5010,1228,3147,999,663,373,328,187,872,754,6456,1400,4424,1223,1161,534,603,341,268,381,3623,1136,1087,508,1226,732,1003,556,307,277,566,399,299,265,56,88,91,150,120,144,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,680427,1049,133661,1231,115801,2783,3516,1184,3461,1179,50,63,5,10,0,147,2937,1037,2717,1007,150,150,70,113,0,147,5337,1726,3017,1149,1182,646,1138,1024,0,147,6070,1084,4958,908,974,523,138,121,0,147,481182,1494,403676,3923,16270,2062,12245,1751,2594,856,1117,554,314,343,10885,1939,8354,1742,1719,602,457,430,355,472,25682,2424,11336,1931,8386,1319,5490,1885,470,340,24669,1912,21241,1782,3082,573,346,274,0,147,65584,1088,55548,1091,581,253,483,243,76,110,0,147,22,37,1638,418,1085,381,345,242,147,151,61,102,2940,695,748,433,893,415,1062,631,237,197,4877,539,3423,506,835,214,582,165,37,43,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6196543,887,1185881,1273,838070,9355,293151,8412,251177,9683,29090,3781,10868,1819,2016,851,11762,2086,11031,1973,468,252,263,262,0,203,16149,2089,12153,1997,2533,803,1319,565,144,238,26749,3172,22100,2667,2627,1248,1908,891,114,129,3991938,1874,2841768,16744,868932,11709,507710,12643,129299,7231,140812,6744,91111,6382,81398,5676,68450,5121,9253,1555,2884,716,811,397,89634,4492,51395,3894,22430,2547,12661,1738,3148,1101,110206,6160,84191,4802,16489,2303,7316,1762,2210,881,1018724,1545,855839,4214,104754,2637,56874,3526,15934,1933,15399,2000,16547,2683,25131,2636,18022,2266,4355,1066,2212,772,542,411,13737,1730,4500,1070,3135,719,4085,1065,2017,770,19263,2193,8593,1142,2992,652,3922,722,3756,1443,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2769171,2391,521420,2750,473627,4169,39842,3546,29695,3386,7358,1640,2601,1279,188,169,3310,1688,2738,1457,453,465,119,134,0,192,3590,1203,1320,640,1440,701,537,615,293,316,1051,842,596,601,139,243,242,275,74,90,1794209,2745,1660732,6550,95145,4271,40962,3459,22035,2470,22305,2827,9843,2135,14977,2508,11083,2114,2979,1120,915,581,0,192,17814,2358,8861,1550,4525,1008,3928,1166,500,291,5541,1991,4028,1711,1012,714,501,400,0,192,453542,2039,444581,1774,4567,1099,2137,838,647,446,780,452,1003,551,2395,889,1900,807,340,233,45,75,110,150,1862,749,586,488,351,385,696,371,229,167,137,138,137,138,0,192,0,192,0,192,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,35831956,3033,6673619,3473,3696661,25978,2336226,22870,1873728,24458,349401,11073,98039,5307,15058,2121,187472,7747,161878,7242,18784,2813,5917,1204,893,583,396800,7855,302653,7287,69310,3708,23185,2983,1652,598,56460,6389,47179,5951,6220,1615,2350,933,711,647,24364229,3621,13295011,37579,7220703,30363,3740634,31620,1294231,22313,1407696,21458,778142,18552,1103416,20117,777625,16842,208545,9756,91854,5481,25392,3842,2490688,20677,1319564,17325,668374,14954,406877,10716,95873,7356,254411,14574,168976,11686,55048,4411,22191,3337,8196,2153,4794108,2956,3139327,10849,765525,5763,251487,7926,135043,5699,177405,6792,201590,7004,289521,9806,130846,5658,60399,4098,60945,4623,37331,3899,557784,7108,144207,4901,139131,5560,170618,6016,103828,5330,41951,4238,18571,2576,10098,1724,7659,1693,5623,1420,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4934794,2520,907752,3528,726413,7245,143084,6798,112801,6379,21699,2888,7657,1733,927,585,15526,2343,12972,2134,1950,897,555,315,49,81,16049,1849,11725,1643,3304,1014,994,508,26,48,6680,2037,4038,1371,1808,1386,834,799,0,195,3382099,3365,2813324,11785,388542,10824,218000,9282,75858,4596,73437,4523,21247,3523,80702,5317,61223,4303,12748,2004,6119,1652,612,321,71864,2973,39738,2912,20265,1978,9435,1342,2426,806,27667,4204,14445,2539,9277,2393,3031,1087,914,652,644943,1852,569303,3611,46198,2437,28870,2320,7308,1211,5438,1262,4582,1036,16988,1935,12282,1795,2711,759,1530,581,465,346,10241,1583,2816,907,2751,812,1757,624,2917,1011,2213,1096,1207,985,308,281,623,391,75,128,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3405334,868,594596,1199,476163,5453,76770,4039,63577,3969,8596,1595,4265,1402,332,309,27273,3113,24316,3034,2081,768,787,394,89,141,10316,1629,8575,1471,1233,535,508,320,0,201,4074,1744,3208,1634,309,218,557,471,0,201,2266232,1218,1738901,10019,285184,5708,158415,6625,58163,3864,52192,4599,16414,2740,163109,8184,109361,6475,38802,3362,13439,1854,1507,619,62065,4179,33777,2658,20106,2863,7132,1650,1050,663,16973,3368,12127,2729,4143,1730,703,318,0,201,544506,1116,456701,4172,26555,1222,7119,1277,6560,1176,6705,1284,6171,1236,52109,3980,29152,2600,12312,1776,8822,1624,1823,592,7129,1136,2492,914,2461,750,1435,718,741,544,2012,718,1081,463,328,242,397,282,206,197,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,869514,423,147453,360,127442,2296,12637,1696,9340,1466,2040,797,1257,680,0,189,3890,1237,2889,935,715,556,240,171,46,76,2971,920,2971,920,0,189,0,189,0,189,513,390,513,390,0,189,0,189,0,189,575116,663,498386,4247,40022,2763,20188,2639,6851,1655,9738,1864,3245,1117,18158,2933,12649,2203,4308,1255,964,586,237,286,13870,1848,8655,1504,3792,1120,1182,547,241,261,4680,1419,4013,1314,236,168,331,319,100,164,146945,535,138329,1160,2174,440,1403,493,326,292,267,270,178,167,4450,1017,3090,723,905,564,455,395,0,189,1472,641,632,416,452,354,90,115,298,368,520,381,243,286,93,112,100,115,84,144,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,605388,270,70471,143,56844,1694,7921,1196,6355,1029,1066,700,500,357,0,203,3139,1124,2674,1035,370,289,35,59,60,98,1361,320,1044,369,317,216,0,203,0,203,1206,519,914,518,240,305,52,86,0,203,460956,433,374712,4677,41551,2715,26800,2681,6956,1582,5884,1450,1911,772,20692,2794,16132,2270,3378,1132,753,382,429,427,11689,1540,8101,1359,2694,1053,733,529,161,247,12312,2426,8552,1782,3126,1280,634,454,0,203,73961,367,65472,1066,3623,657,1624,675,665,418,1191,516,143,169,2805,617,2200,550,332,229,198,173,75,143,1433,436,283,270,356,349,567,490,227,302,628,322,491,279,75,122,0,203,62,102,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18478811,3217,2954681,3358,2145563,12529,626215,10131,506103,10298,79738,6288,30843,3766,9531,2490,133786,8518,109775,7550,16986,3052,6612,1814,413,536,33622,3556,26311,3352,5360,1361,1827,769,124,159,15495,3190,13537,2988,1144,603,814,638,0,218,11879847,4413,8334230,28084,2661045,18154,1482195,20951,488317,11818,417702,12139,272831,13096,610512,21392,393062,15942,138199,8150,65777,6027,13474,2694,208298,7705,113684,6787,54081,4191,31732,3776,8801,2429,65762,5980,46491,4887,14926,3092,4201,1060,144,136,3644283,3809,2932052,9866,477241,5351,130290,6261,93315,5486,124090,4811,129546,6355,180476,7213,96642,4669,42367,4068,26540,2903,14927,2359,38197,2802,15993,2140,10155,1821,8295,1391,3754,1202,16317,2918,8665,1750,4931,1391,2084,1108,637,552,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,9335151,3801,1833365,5105,1552255,8993,198374,7468,160600,7476,22197,2963,13496,2346,2081,1076,34090,4409,28689,3583,3845,1935,1109,513,447,359,34468,3706,28693,3570,3616,1236,2159,848,0,214,14178,3360,10848,2671,2374,1641,644,525,312,286,6311013,5179,5396274,14821,520137,9088,231632,9567,105823,6928,133446,8319,49236,5372,176982,9401,132282,7425,30401,3745,11707,2362,2592,934,157150,6060,78800,5212,44391,4206,28019,3302,5940,1480,60470,6962,39797,5255,13410,3129,6144,1947,1119,743,1190773,4113,1119787,5163,22896,2256,8538,1328,4798,1011,4141,1112,5419,1366,27332,3837,14127,1986,6000,1717,4153,1217,3052,1480,16670,1800,3152,987,3480,904,5525,1440,4513,1153,4088,1106,1392,576,1264,709,1104,614,328,387,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
