GEO_ID,B08006_001E,B08006_001M,B08006_002E,B08006_002M,B08006_003E,B08006_003M,B08006_004E,B08006_004M,B08006_005E,B08006_005M,B08006_006E,B08006_006M,B08006_007E,B08006_007M,B08006_008E,B08006_008M,B08006_009E,B08006_009M,B08006_010E,B08006_010M,B08006_011E,B08006_011M,B08006_012E,B08006_012M,B08006_013E,B08006_013M,B08006_014E,B08006_014M,B08006_015E,B08006_015M,B08006_016E,B08006_016M,B08006_017E,B08006_017M,B08006_018E,B08006_018M,B08006_019E,B08006_019M,B08006_020E,B08006_020M,B08006_021E,B08006_021M,B08006_022E,B08006_022M,B08006_023E,B08006_023M,B08006_024E,B08006_024M,B08006_025E,B08006_025M,B08006_026E,B08006_026M,B08006_027E,B08006_027M,B08006_028E,B08006_028M,B08006_029E,B08006_029M,B08006_030E,B08006_030M,B08006_031E,B08006_031M,B08006_032E,B08006_032M,B08006_033E,B08006_033M,B08006_034E,B08006_034M,B08006_035E,B08006_035M,B08006_036E,B08006_036M,B08006_037E,B08006_037M,B08006_038E,B08006_038M,B08006_039E,B08006_039M,B08006_040E,B08006_040M,B08006_041E,B08006_041M,B08006_042E,B08006_042M,B08006_043E,B08006_043M,B08006_044E,B08006_044M,B08006_045E,B08006_045M,B08006_046E,B08006_046M,B08006_047E,B08006_047M,B08006_048E,B08006_048M,B08006_049E,B08006_049M,B08006_050E,B08006_050M,B08006_051E,B08006_051M,NAME,B08006_001EA,B08006_001MA,B08006_002MA,B08006_002EA,B08006_003EA,B08006_003MA,B08006_004EA,B08006_004MA,B08006_005MA,B08006_005EA,B08006_006MA,B08006_006EA,B08006_007EA,B08006_007MA,B08006_008MA,B08006_008EA,B08006_009EA,B08006_009MA,B08006_010EA,B08006_010MA,B08006_011MA,B08006_011EA,B08006_012EA,B08006_012MA,B08006_013EA,B08006_013MA,B08006_014EA,B08006_014MA,B08006_015EA,B08006_015MA,B08006_016EA,B08006_016MA,B08006_017MA,B08006_017EA,B08006_018EA,B08006_018MA,B08006_019EA,B08006_019MA,B08006_020EA,B08006_020MA,B08006_021EA,B08006_021MA,B08006_022MA,B08006_022EA,B08006_023MA,B08006_023EA,B08006_024MA,B08006_024EA,B08006_025EA,B08006_025MA,B08006_026MA,B08006_026EA,B08006_027MA,B08006_027EA,B08006_028MA,B08006_028EA,B08006_029MA,B08006_029EA,B08006_030MA,B08006_030EA,B08006_031EA,B08006_031MA,B08006_032MA,B08006_032EA,B08006_033MA,B08006_033EA,B08006_034EA,B08006_034MA,B08006_035MA,B08006_035EA,B08006_036EA,B08006_036MA,B08006_037EA,B08006_037MA,B08006_038MA,B08006_038EA,B08006_039EA,B08006_039MA,B08006_040EA,B08006_040MA,B08006_041MA,B08006_041EA,B08006_042MA,B08006_042EA,B08006_043EA,B08006_043MA,B08006_044MA,B08006_044EA,B08006_045EA,B08006_045MA,B08006_046EA,B08006_046MA,B08006_047MA,B08006_047EA,B08006_048MA,B08006_048EA,B08006_049EA,B08006_049MA,B08006_050MA,B08006_050EA,B08006_051EA,B08006_051MA,state
0400000US13,4291263,25199,3858098,23744,3415734,24136,442364,14307,330896,12571,63596,5822,47872,5325,89057,6103,66289,5430,907,524,18741,2284,2536,1104,584,387,9789,1820,64483,5035,61391,5259,208445,8238,2256416,15996,2011427,18272,1765036,19864,246391,10431,180398,8205,36656,4335,29337,4229,46534,4083,34307,3404,250,173,9908,1937,1693,819,376,320,7944,1671,39730,4427,39814,4138,110967,5617,2034847,18309,1846671,16871,1650698,15552,195973,8267,150498,7530,26940,3347,18535,2801,42523,3862,31982,3636,657,502,8833,1430,843,408,208,200,1845,612,24753,2764,21577,3021,97478,5258,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,672446,6934,544841,7979,454338,8020,90503,5183,65847,4326,14641,2416,10015,2125,41171,3555,40875,3562,199,126,97,112,0,185,0,185,9078,1548,28327,2600,19410,2412,29619,3070,367233,5696,297510,5330,257470,5131,40040,2859,29347,2245,5560,1186,5133,1441,18361,2258,18213,2256,51,66,97,112,0,185,0,185,6329,1175,16122,2010,13353,1879,15558,2465,305213,5270,247331,5687,196868,5992,50463,3831,36500,3252,9081,1677,4882,1028,22810,2318,22662,2325,148,109,0,185,0,185,0,185,2749,1020,12205,1843,6057,1318,14061,1757,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,696905,9758,615883,9317,549285,10106,66598,5047,50579,4823,9147,1697,6872,1652,4840,1159,4625,1151,0,193,72,120,81,113,62,85,6756,1500,21482,2257,9566,1624,38378,3045,386253,5901,337907,5762,300064,6333,37843,3381,27894,2902,5465,1411,4484,1159,3088,927,2922,912,0,193,72,120,81,113,13,22,5132,1243,13445,1897,6807,1250,19874,2593,310652,6937,277976,6494,249221,6651,28755,3012,22685,2922,3682,789,2388,1185,1752,630,1703,632,0,193,0,193,0,193,49,83,1624,577,8037,1183,2759,868,18504,1761,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5973263,21550,4896333,26346,4397667,27891,498666,12106,389530,10626,65518,4894,43618,3999,545633,13684,232518,9961,4397,1449,171011,6738,137066,5903,641,381,32975,2684,187588,8352,59786,4006,250948,8615,3123939,16304,2570415,17811,2308850,19517,261565,9002,201071,7640,36166,3318,24328,2993,270533,9205,104750,6106,2578,1042,88332,5443,74600,4159,273,219,24157,2285,100201,5955,34433,2714,124200,5475,2849324,15624,2325918,17797,2088817,17646,237101,8397,188459,7168,29352,3104,19290,2051,275100,9424,127768,7273,1819,841,82679,4057,62466,4101,368,314,8818,1303,87387,5040,25353,2531,126748,5854,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2974599,16260,2732121,17229,2469923,17625,262198,8503,208898,7240,28144,3084,25156,2721,35244,3131,28660,2720,363,314,996,508,5089,984,136,171,14374,2027,59191,4062,35033,3608,98636,5088,1568042,11576,1434578,12497,1292302,11971,142276,6286,112749,5277,14854,2148,14673,2112,15878,2201,12958,1970,140,231,491,371,2221,589,68,118,10636,1603,33344,2951,23500,3038,50106,4023,1406557,12120,1297543,12464,1177621,12361,119922,5020,96149,4842,13290,1781,10483,1326,19366,2101,15702,1773,223,207,505,360,2868,757,68,92,3738,960,25847,2344,11533,1835,48530,3279,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1547508,8621,1384368,9270,1251333,10978,133035,5212,101121,4857,17541,1820,14373,1850,16983,2166,16780,2191,0,157,76,89,120,156,7,13,8552,1522,57528,3347,15676,1884,64401,3558,806262,6452,718195,6701,647499,7575,70696,3350,54237,2849,9076,1261,7383,1285,9291,1471,9155,1468,0,157,62,85,74,137,0,157,6101,1042,31306,2310,11262,1662,30107,2127,741246,6552,666173,6969,603834,7649,62339,3306,46884,2916,8465,1276,6990,1049,7692,1404,7625,1400,0,157,14,26,46,75,7,13,2451,992,26222,1986,4414,1082,34294,2437,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1389013,10613,1271398,11940,1144913,11247,126485,5642,98761,4768,15078,1716,12646,1936,7063,1247,6674,1232,0,170,40,65,303,273,46,76,5319,1132,34400,2727,15427,1950,55406,3290,746905,6795,680247,7276,610891,7054,69356,4296,53965,3552,7612,1367,7779,1652,3624,985,3398,998,0,170,0,170,226,204,0,170,3855,1011,20606,2229,11470,1677,27103,2290,642108,7634,591151,8492,534022,8416,57129,3219,44796,2835,7466,1013,4867,1058,3439,867,3276,832,0,170,40,65,77,126,46,76,1464,512,13794,1515,3957,878,28303,2476,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1866676,12915,1723560,13770,1545003,15016,178557,6905,141894,6369,21198,2480,15465,2299,19626,2202,19265,2247,74,93,145,183,47,56,95,126,4383,1061,42149,3656,17197,2065,59761,4269,986474,8247,907133,8994,807970,10410,99163,4239,77175,4317,11710,1956,10278,2022,8791,1493,8619,1515,74,93,25,42,47,56,26,46,3100,856,24698,2673,10413,1653,32339,3223,880202,9507,816427,10245,737033,10091,79394,4429,64719,4074,9488,1321,5187,1025,10835,1469,10646,1489,0,189,120,176,0,189,69,117,1283,628,17451,2286,6784,1384,27422,2443,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1984437,15548,1830723,14725,1639250,15248,191473,9149,144553,7213,24144,2840,22776,3315,26568,3161,24645,3081,1136,481,206,207,0,203,581,440,11604,1907,33986,3087,34183,3230,47373,4325,1051051,10711,962609,10420,855698,10585,106911,6784,77959,4978,13748,2541,15204,2935,13443,2156,12241,2043,734,377,40,68,0,203,428,386,8880,1725,18852,2453,23127,2390,24140,2678,933386,10041,868114,10143,783552,9469,84562,4624,66594,4169,10396,1692,7572,1500,13125,1786,12404,1809,402,306,166,194,0,203,153,209,2724,722,15134,2130,11056,1942,23233,2861,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,629171,6248,554040,6351,487205,7070,66835,4209,56106,4012,6161,1237,4568,1284,4314,1047,3241,796,0,165,416,390,83,97,574,389,2858,797,24616,2435,7399,1239,35944,3056,315812,4591,277088,5070,240094,4941,36994,3092,30573,2771,3445,1075,2976,922,2016,795,1357,690,0,165,137,126,83,97,439,349,1886,645,12923,1844,4776,931,17123,1972,313359,4925,276952,4622,247111,5045,29841,2325,25533,2305,2716,770,1592,592,2298,658,1884,572,0,165,279,306,0,165,135,115,972,514,11693,1734,2623,833,18821,1771,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2946590,14984,2447173,17157,2180872,17429,266301,8077,202109,5762,37879,3987,26313,3360,268560,7582,129772,5796,2043,912,113863,5432,22361,2754,521,268,9093,1754,69897,4937,26923,2967,124944,5322,1496391,10593,1256150,12409,1122790,11817,133360,6002,97884,4681,20066,2606,15410,2478,126408,5475,58571,4113,935,603,54728,3860,11987,1728,187,167,6920,1562,35591,3340,12999,1879,58323,3231,1450199,10462,1191023,11015,1058082,11112,132941,6114,104225,4795,17813,2377,10903,2021,142152,5455,71201,4259,1108,647,59135,3491,10374,1905,334,237,2173,600,34306,3673,13924,2047,66621,3809,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
