GEO_ID,B15002A_001E,B15002A_001M,B15002A_002E,B15002A_002M,B15002A_003E,B15002A_003M,B15002A_004E,B15002A_004M,B15002A_005E,B15002A_005M,B15002A_006E,B15002A_006M,B15002A_007E,B15002A_007M,B15002A_008E,B15002A_008M,B15002A_009E,B15002A_009M,B15002A_010E,B15002A_010M,B15002A_011E,B15002A_011M,B15002A_012E,B15002A_012M,B15002A_013E,B15002A_013M,B15002A_014E,B15002A_014M,B15002A_015E,B15002A_015M,B15002A_016E,B15002A_016M,B15002A_017E,B15002A_017M,B15002A_018E,B15002A_018M,B15002A_019E,B15002A_019M,NAME,B15002A_001EA,B15002A_001MA,B15002A_002MA,B15002A_002EA,B15002A_003MA,B15002A_003EA,B15002A_004EA,B15002A_004MA,B15002A_005EA,B15002A_005MA,B15002A_006EA,B15002A_006MA,B15002A_007EA,B15002A_007MA,B15002A_008MA,B15002A_008EA,B15002A_009EA,B15002A_009MA,B15002A_010EA,B15002A_010MA,B15002A_011EA,B15002A_011MA,B15002A_012MA,B15002A_012EA,B15002A_013MA,B15002A_013EA,B15002A_014MA,B15002A_014EA,B15002A_015EA,B15002A_015MA,B15002A_016MA,B15002A_016EA,B15002A_017EA,B15002A_017MA,B15002A_018MA,B15002A_018EA,B15002A_019MA,B15002A_019EA,state
0400000US13,4125183,11277,2008517,7175,108152,6570,171943,8307,443241,9438,127197,5736,399573,9342,131200,6886,399688,8274,227523,6651,2116666,6485,97924,5125,159630,5691,494672,9399,103205,5252,449021,9478,167137,5835,402960,8897,242117,6692,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,269827,2501,147484,1683,1659,657,4129,1146,25860,2535,4051,920,34480,2789,14829,2118,37740,2660,24736,2142,122343,1549,1185,512,3089,873,22259,1962,1917,536,30341,2672,13013,1666,29747,2174,20792,2056,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,954803,3343,470331,2085,17222,1893,31207,2735,102694,5003,27719,2756,123479,5887,36882,2747,86226,4485,44902,3581,484472,2078,14469,2175,25437,2641,113018,4886,20426,2234,135892,5346,50014,3369,89568,4586,35648,2804,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6492079,13475,3149745,8069,137582,5459,181965,7356,746081,12813,130207,4911,664325,12178,222547,6917,660583,10051,406455,8567,3342334,6901,143938,5765,169654,6206,817382,10554,105651,5210,704375,10875,281633,6477,698020,10240,421681,9136,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3745839,5174,1810778,3465,70916,3416,147048,6675,538990,8250,107102,4426,373884,7933,137035,6115,279710,6713,156093,4735,1935061,3008,67830,3809,147598,5875,582152,8114,84794,4176,402256,9078,173582,5854,306837,7612,170012,5779,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1919347,3986,932171,2675,25449,2152,50989,2838,280009,5181,47061,2683,198328,4825,94152,4093,159410,4864,76773,3695,987176,2534,25666,2449,42983,2648,279569,6315,32011,2183,213055,5213,121886,4184,192057,5141,79949,3921,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1644792,3989,801944,2687,30952,2970,46116,3490,183211,5777,38328,2785,194400,6051,55027,3120,164569,5561,89341,3614,842848,2315,27777,2319,41552,3081,188051,5127,30394,2289,208586,5532,74941,3392,177126,5073,94421,3884,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2645847,3486,1275527,2599,91106,4654,127671,4545,352413,8517,91462,4318,251591,7462,76097,4077,175402,5507,109785,4913,1370320,1974,81249,4416,116782,5336,354841,7635,90542,5120,284497,7442,125989,4306,178285,6120,138135,5766,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2017822,5230,983596,3566,57294,4359,89621,4752,262237,8251,61655,4289,212704,6811,48693,3443,166614,5270,84778,3704,1034226,3050,43581,3521,83426,4908,301438,8080,50786,2921,215050,7913,67974,3703,181819,5905,90152,4647,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,918711,1217,440450,1027,13116,1603,26760,2455,127226,5211,27722,2592,90449,3651,37226,2384,76135,3173,41816,2755,478261,792,11158,1440,20085,1835,134011,4514,24360,2457,94628,3982,51993,2759,91234,4120,50792,3007,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2435870,8740,1175746,5110,40326,3876,71233,5061,256730,6884,40168,3098,212264,6003,64728,3592,263052,6520,227245,6326,1260124,4523,33534,3090,69145,4011,277138,6913,32830,2895,231971,6610,92675,4848,282262,6728,240569,6540,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3804958,8358,1805806,4834,68643,4799,85020,4345,429432,9641,58338,4196,293993,7987,118749,5058,427608,8294,324023,7748,1999152,4750,65938,3795,85114,4241,456776,10222,47404,3584,318462,8663,190295,6934,471169,8093,363994,7561,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5443764,4319,2642346,3057,80456,4057,184599,5115,677123,8940,119420,4805,621177,9238,215238,6007,458297,9028,286036,6455,2801418,2670,78526,3850,163760,6388,770039,9519,77817,3499,653921,9669,289229,7437,478535,8405,289591,7179,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3213182,3763,1572847,2675,32845,2584,71010,3637,385073,6349,55693,3293,342332,7561,159338,4698,351706,7073,174850,4128,1640335,2041,30494,2387,52948,2884,384895,5421,35690,2435,367413,6725,192046,4994,390196,6702,186653,5525,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1209841,4357,585648,2662,36227,3308,55087,3956,134501,5185,38833,3102,137618,5504,43529,2886,90040,4216,49813,3473,624193,2800,27088,3420,53375,4241,151636,5807,35389,3156,144484,6286,63346,4446,93921,4511,54954,3364,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3452066,4090,1669500,2779,58479,2954,118972,4655,466508,11118,92543,5073,358767,8650,107209,4779,295201,7770,171821,5742,1782566,2395,58459,3870,119249,5146,474217,8168,75677,3568,403990,9180,152373,5651,317569,6987,181032,5802,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,633386,1732,315055,1432,6476,1007,17126,1745,80728,3091,14074,1640,80481,3319,24107,2206,61071,3367,30992,2145,318331,1159,6180,1115,12700,1609,76892,3324,11578,1560,83820,3684,28056,1979,68540,2882,30565,2431,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1100955,3177,537986,2255,21346,2163,28722,2541,133153,4017,20005,2052,123049,4063,52883,3215,106247,3959,52581,2801,562969,1851,17420,1979,26842,2451,131606,3787,16022,1506,140048,4110,58505,2928,116043,3711,56483,3072,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1342702,9027,679861,5128,32283,3763,52159,3396,157568,6831,34042,2649,185446,6438,50401,3753,108670,4911,59292,3559,662841,5164,29986,2667,51037,4003,168271,6676,25197,2589,179055,5806,58638,3973,97868,4503,52789,3174,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,876167,1957,426044,1271,11669,1708,22183,2627,108031,4476,22292,2063,83505,3877,35049,2903,92819,3567,50496,2898,450123,1193,10461,1496,15696,1660,113959,5006,14191,1950,88423,4030,49994,3137,99485,3986,57914,3248,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4304709,13831,2058816,7497,90727,4059,110780,5073,528890,11223,65186,3377,353003,10309,119772,5253,498168,8591,292290,7612,2245893,8406,98567,4399,110263,5300,642623,10819,46813,3016,365840,8356,168000,5902,507560,8803,306227,8087,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1063379,7323,515559,4368,33919,3146,39068,3804,113318,4762,27801,3014,118429,5153,34822,2744,80951,4600,67251,2992,547820,4366,38139,3164,40182,3276,109069,5394,20210,2279,130603,5089,48223,3259,93753,4580,67641,3635,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9052763,18082,4354322,10855,182957,6602,272493,8184,989718,14516,181028,6004,732254,13908,358597,7550,938935,12290,698340,12774,4698441,10790,190377,6826,250541,7524,1145365,13616,128900,4463,718975,11779,471835,10251,940538,13349,851910,14269,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4769865,9648,2289326,6627,115101,5975,189973,7551,480756,11331,121045,5090,480082,9594,185145,5959,464016,10757,253208,7478,2480539,4893,95036,5461,168396,6744,537508,10340,101461,5519,543860,10437,262114,6888,509892,10132,262272,7433,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,428800,1521,216641,1152,8532,1069,10186,1334,54192,2792,9062,1392,47951,3370,30155,2312,41534,2742,15029,1804,212159,901,7704,987,6860,928,49156,2419,5532,978,49256,2786,30167,2087,47285,2670,16199,1559,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6642241,5220,3197279,3732,96321,4358,238618,7775,986950,14236,141344,5126,638087,9513,225710,7845,549774,10297,320475,6413,3444962,3160,94453,4787,233080,6774,1084525,15274,113901,5305,674513,10592,327116,8083,582182,10877,335192,7752,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1948010,3404,945789,2308,38375,2443,82104,3633,257609,5469,47924,2684,215815,5435,62518,2849,162133,5491,79311,3533,1002221,1878,36002,2477,78002,3389,273797,5796,47513,2762,238005,6199,76061,3165,171700,4606,81141,3176,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2388218,5616,1163641,3662,41997,3843,71294,3747,223940,7161,63694,3783,303159,6877,91645,4720,230869,7281,137043,4807,1224577,3238,35476,3394,64511,4154,254097,7285,46818,3728,336697,8057,110613,5113,236591,6411,139774,4979,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7448898,7910,3580807,5121,114710,5379,235508,7455,1159825,10489,155894,5323,574260,8676,266487,7314,661014,8948,413109,6478,3868091,4521,112462,5123,243497,6323,1318211,12474,125794,4850,597253,10427,339873,7810,691970,9025,439031,9634,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,604156,3831,284212,2288,11204,1272,21055,2572,66548,3657,12922,1649,49644,3194,21516,2396,61501,3414,39822,2968,319944,2281,14558,2184,21913,2263,72225,3937,11552,1707,61147,3893,31311,2984,66868,3532,40370,2534,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2257126,4964,1087467,3191,51421,3856,87062,4999,240521,6710,55917,3315,223672,6096,91823,3917,218500,6481,118551,4904,1169659,2718,46906,4128,83195,4805,278893,6818,47434,3288,256831,6781,116145,4843,214955,6434,125300,5194,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,491135,1567,242549,1035,8118,1187,10739,1639,69788,3167,11235,1398,49661,2454,27324,2445,46247,2394,19437,1798,248586,878,6523,1087,9238,1406,65390,3192,8542,1336,57719,3040,30136,2412,51745,2892,19293,1670,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3528866,6382,1698254,4249,95361,4073,145048,6104,448057,9714,123467,4988,350345,8691,93628,5687,285169,6656,157179,5890,1830612,3453,94627,4219,134813,5690,498242,9221,113253,5220,380405,8914,142242,6672,292833,8405,174197,6147,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12750004,25479,6240746,16331,568462,14371,551322,13411,1248660,20083,322116,8880,1395349,16667,382627,10679,1169016,16343,603194,11615,6509258,12974,575115,11351,540878,13981,1351889,19454,296641,8278,1505180,18290,452652,10134,1236746,17429,550157,12171,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1492437,5405,737528,3360,13161,1817,36778,2956,136948,6145,21351,1828,206381,4930,63185,3694,161317,5215,98407,3475,754909,3016,14027,2292,33224,2829,154738,4845,22023,2468,224567,5093,82921,4043,161993,4838,61416,3238,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,420973,638,203766,564,6928,1094,13329,1563,59065,2272,10229,1357,33450,2278,15371,1499,38135,2342,27259,1899,217207,477,5525,992,8858,1258,54030,2479,7726,1192,37453,2011,19204,1701,51654,2257,32757,1894,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4000845,8190,1952857,5349,87615,5217,123956,6016,399292,9452,93140,4190,369040,8974,120096,5212,423562,9309,336156,7773,2047988,4930,78897,4691,110418,4593,428531,8902,67211,4376,418688,9285,169398,5414,466438,7694,308407,7842,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3821480,9158,1884751,5460,54663,4116,106817,5857,365426,8575,90153,4291,462195,10707,169482,7202,403953,7886,232062,6926,1936729,5121,49054,3940,91344,4315,388526,9637,64084,4047,509778,9633,200428,6260,411893,9143,221622,6573,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1227114,2095,594800,1491,34309,2811,62918,3721,212202,5279,39951,2754,103175,5001,31862,2454,66478,3614,43905,3035,632314,1355,32124,2505,61257,3664,206503,5561,38237,2873,121899,4752,51857,3888,72812,4101,47625,3331,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3478275,4906,1704635,2874,46321,3058,101233,3849,500532,7724,71779,3336,354404,7950,161016,5288,312846,7310,156504,5046,1773640,3058,40755,2886,79076,3889,515338,8273,45053,2829,372105,7506,196562,5549,355331,7652,169420,5385,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,355811,2545,179239,2143,3288,1037,8513,1561,47432,3118,11065,1577,44510,3001,17975,2047,30031,2461,16425,1883,176572,1108,1311,430,9013,1368,37380,2383,6750,1162,52594,2575,20450,1791,33585,2185,15489,1833,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1753919,13898,805635,8192,141496,6257,87008,4320,211591,7061,20720,2423,104349,5831,71033,4264,118013,5820,51425,3953,948284,8779,153045,5387,80391,3734,213821,6687,19811,2248,109713,5813,96497,5432,195721,7320,79285,4471,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
