GEO_ID,B17001I_001E,B17001I_001M,B17001I_002E,B17001I_002M,B17001I_003E,B17001I_003M,B17001I_004E,B17001I_004M,B17001I_005E,B17001I_005M,B17001I_006E,B17001I_006M,B17001I_007E,B17001I_007M,B17001I_008E,B17001I_008M,B17001I_009E,B17001I_009M,B17001I_010E,B17001I_010M,B17001I_011E,B17001I_011M,B17001I_012E,B17001I_012M,B17001I_013E,B17001I_013M,B17001I_014E,B17001I_014M,B17001I_015E,B17001I_015M,B17001I_016E,B17001I_016M,B17001I_017E,B17001I_017M,B17001I_018E,B17001I_018M,B17001I_019E,B17001I_019M,B17001I_020E,B17001I_020M,B17001I_021E,B17001I_021M,B17001I_022E,B17001I_022M,B17001I_023E,B17001I_023M,B17001I_024E,B17001I_024M,B17001I_025E,B17001I_025M,B17001I_026E,B17001I_026M,B17001I_027E,B17001I_027M,B17001I_028E,B17001I_028M,B17001I_029E,B17001I_029M,B17001I_030E,B17001I_030M,B17001I_031E,B17001I_031M,B17001I_032E,B17001I_032M,B17001I_033E,B17001I_033M,B17001I_034E,B17001I_034M,B17001I_035E,B17001I_035M,B17001I_036E,B17001I_036M,B17001I_037E,B17001I_037M,B17001I_038E,B17001I_038M,B17001I_039E,B17001I_039M,B17001I_040E,B17001I_040M,B17001I_041E,B17001I_041M,B17001I_042E,B17001I_042M,B17001I_043E,B17001I_043M,B17001I_044E,B17001I_044M,B17001I_045E,B17001I_045M,B17001I_046E,B17001I_046M,B17001I_047E,B17001I_047M,B17001I_048E,B17001I_048M,B17001I_049E,B17001I_049M,B17001I_050E,B17001I_050M,B17001I_051E,B17001I_051M,B17001I_052E,B17001I_052M,B17001I_053E,B17001I_053M,B17001I_054E,B17001I_054M,B17001I_055E,B17001I_055M,B17001I_056E,B17001I_056M,B17001I_057E,B17001I_057M,B17001I_058E,B17001I_058M,B17001I_059E,B17001I_059M,NAME,B17001I_001EA,B17001I_001MA,B17001I_002MA,B17001I_002EA,B17001I_003EA,B17001I_003MA,B17001I_004EA,B17001I_004MA,B17001I_005EA,B17001I_005MA,B17001I_006MA,B17001I_006EA,B17001I_007EA,B17001I_007MA,B17001I_008MA,B17001I_008EA,B17001I_009EA,B17001I_009MA,B17001I_010EA,B17001I_010MA,B17001I_011EA,B17001I_011MA,B17001I_012EA,B17001I_012MA,B17001I_013MA,B17001I_013EA,B17001I_014EA,B17001I_014MA,B17001I_015EA,B17001I_015MA,B17001I_016EA,B17001I_016MA,B17001I_017EA,B17001I_017MA,B17001I_018EA,B17001I_018MA,B17001I_019MA,B17001I_019EA,B17001I_020MA,B17001I_020EA,B17001I_021EA,B17001I_021MA,B17001I_022MA,B17001I_022EA,B17001I_023MA,B17001I_023EA,B17001I_024MA,B17001I_024EA,B17001I_025MA,B17001I_025EA,B17001I_026EA,B17001I_026MA,B17001I_027MA,B17001I_027EA,B17001I_028MA,B17001I_028EA,B17001I_029EA,B17001I_029MA,B17001I_030MA,B17001I_030EA,B17001I_031EA,B17001I_031MA,B17001I_032MA,B17001I_032EA,B17001I_033EA,B17001I_033MA,B17001I_034EA,B17001I_034MA,B17001I_035MA,B17001I_035EA,B17001I_036EA,B17001I_036MA,B17001I_037EA,B17001I_037MA,B17001I_038MA,B17001I_038EA,B17001I_039EA,B17001I_039MA,B17001I_040EA,B17001I_040MA,B17001I_041EA,B17001I_041MA,B17001I_042EA,B17001I_042MA,B17001I_043MA,B17001I_043EA,B17001I_044MA,B17001I_044EA,B17001I_045MA,B17001I_045EA,B17001I_046MA,B17001I_046EA,B17001I_047EA,B17001I_047MA,B17001I_048EA,B17001I_048MA,B17001I_049MA,B17001I_049EA,B17001I_050MA,B17001I_050EA,B17001I_051EA,B17001I_051MA,B17001I_052MA,B17001I_052EA,B17001I_053MA,B17001I_053EA,B17001I_054EA,B17001I_054MA,B17001I_055MA,B17001I_055EA,B17001I_056MA,B17001I_056EA,B17001I_057EA,B17001I_057MA,B17001I_058MA,B17001I_058EA,B17001I_059EA,B17001I_059MA,state
0400000US01,185719,1721,56351,8408,29727,4261,4455,1070,917,477,7030,1557,1292,519,169,169,1044,720,4259,1460,3850,1329,4203,1269,1151,773,953,517,301,242,103,162,26624,5167,4402,1386,1258,818,3736,1247,2162,948,328,315,711,665,3638,1440,5582,1258,2871,1051,1202,493,287,248,361,268,86,109,129368,8613,72579,5779,7254,1474,1683,777,8392,1915,2686,814,1018,455,1404,664,10499,2396,17657,2509,10064,1891,6496,1228,3245,965,1389,660,792,407,56789,4484,6154,1373,1577,909,6328,1369,3656,1236,679,396,1348,550,6661,1510,10055,1861,8757,1884,6094,1504,2395,774,1968,848,1117,624,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,46320,548,5960,1920,3251,1093,769,543,0,147,551,406,15,30,122,189,0,147,389,472,246,171,487,322,297,266,166,141,118,153,91,131,2709,1171,243,230,368,436,141,231,61,109,0,147,225,251,629,475,460,246,199,217,172,252,190,220,0,147,21,37,40360,2048,21590,1430,2156,622,256,159,2982,576,1088,589,234,231,462,359,3687,845,4324,780,2599,692,1711,581,1292,381,442,218,357,295,18770,1302,2075,438,655,425,1751,906,1325,897,149,204,406,357,2346,573,3039,472,2362,833,2136,683,1459,475,723,520,344,234,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1952863,2993,565074,21951,257093,12618,38137,2906,7690,1584,42599,3712,20806,2583,6324,1249,12418,2133,29628,2916,34480,3733,26218,2452,18204,1970,12742,2012,4317,882,3530,910,307981,12113,34601,2937,8207,1487,44746,3437,20201,2681,6761,1443,14167,1515,41761,3425,46153,2942,37700,2860,24546,2505,15503,2282,8174,1248,5461,1027,1387789,22452,714062,13083,58199,2800,12638,1981,76107,4651,40685,3229,12277,1680,26196,2080,94595,3774,112814,3841,100927,2794,84733,2244,50970,2039,28155,1181,15766,1216,673727,12357,53406,2987,11994,1890,69898,4224,38029,3308,12592,1562,21024,1864,79415,3877,100960,3213,98896,2732,81040,2517,56081,2445,30737,1270,19655,1210,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,198820,1913,67229,7048,32519,4195,6844,1887,2220,1119,6251,1391,1576,837,673,443,1200,572,2117,812,3274,1057,5119,1322,1605,841,1085,574,442,306,113,135,34710,4030,5128,1223,827,472,6168,1325,2338,846,699,433,1170,610,3939,959,6173,1517,4765,1281,1796,746,776,490,457,379,474,532,131591,6868,72499,4012,5486,1315,1633,873,9175,1708,4127,1277,1393,610,1907,533,10725,1302,15313,2363,9980,1726,7147,1378,3379,736,1677,770,557,384,59092,4271,5423,1285,1278,568,7626,1622,5156,1365,950,459,1745,694,5408,1211,12064,1845,8356,1473,6195,1099,3015,947,1052,643,824,586,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,14463635,7796,3387770,49970,1564865,28437,218605,8110,45850,3530,259503,9416,116120,5351,38051,2703,76621,3778,194374,9648,187261,7311,188593,6236,115650,5655,72188,4566,31049,2487,21000,2179,1822905,26926,214174,7029,47938,3687,248557,7839,106844,6031,40523,3153,69622,3685,226493,8169,283896,6957,263823,7091,147361,6064,88619,4489,45115,3374,39940,2363,11075865,50456,5701232,28894,449184,7918,93820,5311,532776,10561,276768,8833,90261,4397,189962,4636,728168,9261,1004672,7806,855762,6558,727212,5638,431491,4574,202072,2518,119084,2586,5374633,26566,425442,7369,87033,4996,511421,10751,268813,7990,91953,4575,180511,5447,647370,8479,830457,6885,769110,7453,690234,6342,460422,4421,242282,3632,169585,2537,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1082294,2408,248999,14686,114184,7615,18302,2283,4231,1399,19828,2655,9143,1855,2236,805,3834,1000,13973,2125,14132,2220,12685,1780,7116,1357,5809,1143,1796,795,1099,508,134815,8816,14811,2095,4310,1340,18749,2212,9433,1767,3461,929,4127,1074,17053,1987,22459,2353,17404,2007,9739,1626,6833,1151,3733,1028,2703,705,833295,14754,435260,7030,35928,2712,7204,1640,47686,3076,25124,2782,9494,1216,12302,1612,53418,2673,72693,2403,64940,2175,51376,1785,31175,1447,15215,867,8705,785,398035,9080,34901,2340,8030,1527,44183,3233,23575,2605,6471,1101,14404,1701,41429,2115,60305,2715,58182,2412,46377,2089,32156,2099,16022,1104,12000,1000,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,510845,1991,131151,8987,56829,4925,8419,1557,1503,720,9131,1568,3834,973,886,446,2522,912,7197,1576,5797,1282,6285,1364,5131,1419,3102,905,2443,765,579,357,74322,5465,8816,1496,1989,791,9441,1687,4520,1210,1758,686,2014,637,9000,1716,13617,1746,7445,1358,6883,1404,4267,1044,2913,700,1659,597,379694,9007,196595,4953,15230,1685,3087,1008,20312,2075,9275,1496,3322,848,6703,1045,25411,1869,37636,1515,29925,1480,24645,1428,13115,891,4932,874,3002,513,183099,5439,14282,1491,2923,1019,18445,1735,9388,1619,3241,963,5563,1152,19812,1598,28755,1891,31219,1560,24709,1515,14467,1290,6154,787,4141,820,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,79224,803,24065,4816,10738,2713,1496,687,562,385,1416,743,835,609,151,145,300,266,1899,981,1402,770,1808,733,569,371,207,198,0,189,93,133,13327,2650,2036,595,600,464,1475,815,685,496,145,161,835,428,1836,766,2519,777,2125,779,649,399,335,321,87,140,0,189,55159,4874,30288,2795,3084,730,607,554,2380,652,2382,818,416,307,947,381,2754,900,6512,864,4725,818,2973,653,2277,466,826,256,405,245,24871,2540,2014,541,683,474,2929,983,1447,621,204,173,733,367,2659,665,4003,872,4613,844,2459,567,1890,525,932,332,305,237,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,63595,693,8005,2382,3428,1152,236,271,0,203,387,330,0,203,0,203,0,203,771,502,860,525,154,256,648,440,0,203,0,203,372,502,4577,1661,370,441,135,207,238,177,135,207,0,203,229,248,381,310,1472,696,192,319,347,337,392,410,320,383,366,256,55590,2323,29039,1178,3190,271,425,411,1997,573,769,484,41,72,595,358,2444,480,7543,531,5794,262,3159,439,2111,2,823,475,148,187,26551,1624,2985,440,236,270,2084,517,871,474,386,297,408,230,2431,625,6204,696,4790,319,2850,337,1949,410,918,383,439,257,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4552059,4825,1006846,36543,460820,18278,50494,4327,8150,1643,58319,5501,30337,2971,8211,1676,17743,2138,47134,4450,57276,4747,57547,4690,47547,4279,34743,3115,23857,2379,19462,2328,546026,21314,48617,3950,10940,2037,57965,5418,24235,2815,6764,1527,19680,2165,52472,5128,82541,5430,77558,5268,54603,4305,42612,3402,35956,3338,32083,2972,3545213,36954,1783124,19308,112799,4524,21029,2380,136658,5549,73555,5148,24065,2537,50277,2804,195335,4408,293842,5725,291402,4934,262811,4712,157544,3159,96815,2885,66992,2880,1762089,20778,107012,3875,22584,2717,128468,5771,67708,4612,20408,2274,45458,2889,171967,4652,245120,5726,274719,6004,272754,4699,186027,3596,117735,3627,102129,3340,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
