GEO_ID,C08113_001E,C08113_001M,C08113_002E,C08113_002M,C08113_003E,C08113_003M,C08113_004E,C08113_004M,C08113_005E,C08113_005M,C08113_006E,C08113_006M,C08113_007E,C08113_007M,C08113_008E,C08113_008M,C08113_009E,C08113_009M,C08113_010E,C08113_010M,C08113_011E,C08113_011M,C08113_012E,C08113_012M,C08113_013E,C08113_013M,C08113_014E,C08113_014M,C08113_015E,C08113_015M,C08113_016E,C08113_016M,C08113_017E,C08113_017M,C08113_018E,C08113_018M,C08113_019E,C08113_019M,C08113_020E,C08113_020M,C08113_021E,C08113_021M,C08113_022E,C08113_022M,C08113_023E,C08113_023M,C08113_024E,C08113_024M,C08113_025E,C08113_025M,C08113_026E,C08113_026M,C08113_027E,C08113_027M,C08113_028E,C08113_028M,C08113_029E,C08113_029M,C08113_030E,C08113_030M,NAME,C08113_001MA,C08113_001EA,C08113_002MA,C08113_002EA,C08113_003EA,C08113_003MA,C08113_004MA,C08113_004EA,C08113_005MA,C08113_005EA,C08113_006MA,C08113_006EA,C08113_007EA,C08113_007MA,C08113_008EA,C08113_008MA,C08113_009MA,C08113_009EA,C08113_010MA,C08113_010EA,C08113_011EA,C08113_011MA,C08113_012MA,C08113_012EA,C08113_013MA,C08113_013EA,C08113_014EA,C08113_014MA,C08113_015EA,C08113_015MA,C08113_016EA,C08113_016MA,C08113_017EA,C08113_017MA,C08113_018EA,C08113_018MA,C08113_019MA,C08113_019EA,C08113_020EA,C08113_020MA,C08113_021EA,C08113_021MA,C08113_022MA,C08113_022EA,C08113_023EA,C08113_023MA,C08113_024EA,C08113_024MA,C08113_025EA,C08113_025MA,C08113_026MA,C08113_026EA,C08113_027MA,C08113_027EA,C08113_028EA,C08113_028MA,C08113_029MA,C08113_029EA,C08113_030EA,C08113_030MA,state
0400000US13,4291263,25199,3667380,24575,623883,13574,333076,12011,290807,10545,3415734,24136,2999912,22158,415822,12593,245809,11032,170013,8104,442364,14307,317706,11695,124658,8359,44675,4118,79983,6337,89057,6103,66244,5004,22813,3460,10389,2663,12424,2268,135663,8273,100099,5769,35564,5397,12708,2364,22856,4090,208445,8238,183419,7487,25026,3130,19495,2657,5531,1522,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,672446,6934,502782,8872,169664,7933,83850,5571,85814,5835,454338,8020,358301,8763,96037,5581,54341,4155,41696,3574,90503,5183,61571,3999,28932,3167,13446,2000,15486,2425,41171,3555,21294,2229,19877,2678,5710,1431,14167,2101,56815,4435,38327,3600,18488,2270,7298,1191,11190,2036,29619,3070,23289,2854,6330,1360,3055,892,3275,1075,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,696905,9758,619315,10334,77590,3834,47646,3663,29944,2985,549285,10106,489980,10285,59305,4038,37715,3146,21590,2718,66598,5047,55867,4512,10731,2108,5382,1402,5349,1416,4840,1159,4404,1120,436,262,80,120,356,270,37804,3237,33812,3048,3992,1148,2392,999,1600,665,38378,3045,35252,3109,3126,888,2077,781,1049,528,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5973263,21550,4587551,24502,1385712,16418,802791,16438,582921,13459,4397667,27891,3460859,26586,936808,14794,563010,13401,373798,11181,498666,12106,313134,9070,185532,7607,82703,4851,102829,6027,545633,13684,402824,11886,142809,7301,85871,5246,56938,4887,280349,10287,203814,8526,76535,5170,43077,3424,33458,3364,250948,8615,206920,7656,44028,4589,28130,3182,15898,2644,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2974599,16260,2736658,15925,237941,8522,142285,7058,95656,6140,2469923,17625,2305841,16670,164082,8336,101776,6350,62306,4624,262198,8503,217674,7544,44524,3970,21293,2829,23231,3302,35244,3131,29813,2992,5431,1152,3266,843,2165,668,108598,6307,92379,5631,16219,2270,10457,1743,5762,1350,98636,5088,90951,4564,7685,1645,5493,1433,2192,737,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1547508,8621,1439399,9604,108109,5569,59861,3914,48248,4093,1251333,10978,1176779,11124,74554,4486,43474,3128,31080,3343,133035,5212,113547,5084,19488,2805,7944,1550,11544,1941,16983,2166,13873,2069,3110,872,1254,536,1856,799,81756,3878,73095,3686,8661,1322,5245,1086,3416,756,64401,3558,62105,3446,2296,780,1944,736,352,328,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1389013,10613,1245481,10629,143532,5334,81099,4693,62433,3483,1144913,11247,1037726,10604,107187,5028,64031,3842,43156,3066,126485,5642,100219,5082,26266,2777,11560,1947,14706,2257,7063,1247,5999,1192,1064,553,458,321,606,492,55146,3305,48603,3123,6543,1312,3342,948,3201,1153,55406,3290,52934,3298,2472,716,1708,626,764,354,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1866676,12915,1764129,12825,102547,5203,57348,3599,45199,4310,1545003,15016,1473553,14624,71450,4365,44116,3434,27334,3027,178557,6905,158809,6990,19748,2837,6598,1180,13150,2700,19626,2202,17890,2115,1736,685,854,493,882,492,63729,4375,57833,3949,5896,1396,3765,987,2131,847,59761,4269,56044,3780,3717,1584,2015,806,1702,1276,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1984437,15548,1814082,16265,170355,7088,106629,5921,63726,5010,1639250,15248,1518068,15070,121182,6358,84298,5495,36884,3639,191473,9149,161746,7469,29727,4390,12403,2388,17324,3434,26568,3161,23900,2724,2668,1376,937,368,1731,1391,79773,4292,66748,3611,13025,2154,6131,1453,6894,1621,47373,4325,43620,4230,3753,1095,2860,979,893,493,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,629171,6248,594615,6641,34556,2580,27627,2547,6929,1363,487205,7070,462013,6974,25192,2452,20086,2247,5106,1334,66835,4209,63441,4234,3394,878,2358,720,1036,586,4314,1047,4026,1063,288,224,224,193,64,106,34873,2883,31787,2763,3086,850,2533,758,553,352,35944,3056,33348,2743,2596,916,2426,937,170,149,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2946590,14984,2408113,16749,538477,10497,333788,11371,204689,7092,2180872,17429,1824597,16998,356275,9570,236255,9351,120020,6122,266301,8077,191959,6733,74342,5957,36052,3815,38290,4137,268560,7582,202586,6402,65974,4496,36260,3183,29714,3524,105913,6235,84332,5395,21581,2784,11081,1830,10500,2231,124944,5322,104639,4493,20305,2191,14140,1837,6165,1410,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3326313,20620,2601733,20607,724580,14774,449826,11399,274754,8523,2388532,22166,1941397,19268,447135,12493,297890,10035,149245,6858,247588,9963,163640,6813,83948,6699,39918,4458,44030,4327,328845,7720,217693,7524,111152,6061,61852,5016,49300,4318,213857,7936,155166,6854,58691,4901,34945,3454,23746,3003,147491,6136,123837,5315,23654,2730,15221,2000,8433,1671,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4274964,19712,3901920,17789,373044,9075,246980,7824,126064,5783,3521696,21389,3236824,20196,284872,8458,194673,6384,90199,5711,375096,10048,323909,9198,51187,4434,27873,2717,23314,3005,65409,4764,58769,4774,6640,1450,4436,1107,2204,753,148248,6955,129550,6485,18698,2655,10750,1556,7948,1867,164515,6370,152868,5824,11647,2057,9248,1928,2399,721,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2773626,11559,2501992,12706,271634,7832,163379,6552,108255,5386,2174125,12204,1982963,11806,191162,5753,118337,5456,72825,4018,237915,7936,198571,6812,39344,3691,19506,2686,19838,2580,99296,4191,83703,4306,15593,2081,9113,1586,6480,1502,126863,5300,110299,5058,16564,1953,9883,1359,6681,1442,135427,4577,126456,4401,8971,1332,6540,1205,2431,685,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1181081,12874,1133570,12786,47511,3960,30575,2959,16936,2266,992657,13068,956738,12925,35919,3721,23966,2714,11953,2236,122009,7131,113295,6888,8714,1764,4836,1321,3878,1021,5269,1352,4259,1183,1010,558,748,537,262,315,38361,3524,36917,3596,1444,705,614,367,830,668,22785,2576,22361,2507,424,305,411,302,13,23,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2773780,14508,2607540,15081,166240,6928,105388,5770,60852,4478,2265099,15458,2142762,16319,122337,5530,80434,4864,41903,3634,255440,8197,231281,7695,24159,2712,13220,1894,10939,2008,44846,3511,41417,3413,3429,1178,1459,750,1970,764,94216,5242,85970,5118,8246,1311,5045,947,3201,847,114179,4710,106110,4843,8069,1375,5230,1152,2839,981,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,475287,6316,457592,6310,17695,1798,14320,1796,3375,744,357127,7243,344861,7022,12266,1432,9706,1450,2560,656,48007,3348,45637,3284,2370,700,1977,616,393,304,3249,900,3249,900,0,165,0,165,0,165,38426,3384,36833,3198,1593,640,1352,584,241,177,28478,2805,27012,2739,1466,479,1285,460,181,199,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,954452,6369,862580,7789,91872,4441,46653,3531,45219,3330,777728,7352,710494,8130,67234,4456,35796,3255,31438,3282,88899,5063,72443,4562,16456,2275,6930,1713,9526,1574,7533,1359,6012,1092,1521,653,532,349,989,546,38503,2721,34147,2413,4356,1037,1899,752,2457,802,41789,2560,39484,2420,2305,748,1496,526,809,479,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1246513,11854,854423,10203,392090,9567,226668,8688,165422,7756,977046,12804,678173,9536,298873,8719,182445,7954,116428,6604,131418,5723,77985,4777,53433,4305,24996,3122,28437,3025,41958,3826,25092,2661,16866,2659,6301,1442,10565,2199,51713,4707,34789,3494,16924,2511,8992,2119,7932,1573,44378,3747,38384,3710,5994,1341,3934,1066,2060,789,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,677618,7884,624315,7205,53303,3791,38514,3486,14789,2277,550292,8640,510261,7863,40031,3344,30242,3088,9789,1613,55129,3883,48394,3787,6735,1681,3274,938,3461,1321,6798,1518,5643,1348,1155,913,869,816,286,378,28679,2931,25466,2572,3213,1046,2590,899,623,485,36720,3085,34551,3060,2169,675,1539,535,630,452,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4166286,20887,2835367,18719,1330919,19409,792729,15758,538190,14286,3000397,21799,2202163,15726,798234,19307,527014,13831,271220,11731,333065,10473,166101,7639,166964,7793,69654,5310,97310,5951,463204,12033,248712,7907,214492,9082,127528,6734,86964,5790,203257,9084,93044,4677,110213,7586,41440,4447,68773,5320,166363,6258,125347,5625,41016,3968,27093,3238,13923,1905,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,865357,9853,561139,11317,304218,9416,223399,8813,80819,6081,685234,10327,445598,11462,239636,9000,178025,8038,61611,5736,90993,6040,55605,4171,35388,3906,23512,2873,11876,2140,9482,1397,6292,1125,3190,928,2528,755,662,394,41833,3484,28593,3083,13240,1795,10280,1659,2960,831,37815,3287,25051,2535,12764,1981,9054,1583,3710,997,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9024559,30864,6371130,28187,2653429,23794,1467713,21367,1185716,17664,4766202,27868,3873879,25555,892323,15446,561842,12335,330481,10769,622538,14919,410143,11139,212395,7898,94010,4470,118385,7290,2521815,24926,1385178,17290,1136637,19748,602101,15913,534536,13282,753671,17034,438673,11097,314998,11649,152879,6940,162119,9040,360333,11526,263257,9542,97076,5243,56881,4723,40195,3678,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4348669,20936,3841135,21983,507534,11776,261599,8869,245935,8401,3527267,22082,3179607,22934,347660,9749,195929,7424,151731,6218,436173,10742,323673,9255,112500,6563,38650,3724,73850,5728,49130,3952,40237,3335,8893,1676,3835,1091,5058,1441,139231,7186,116868,6043,22363,3160,12286,2081,10077,2110,196868,7649,180750,7115,16118,2227,10899,2039,5219,1412,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,387697,4300,368995,4694,18702,2269,13128,1889,5574,1331,306169,4501,294677,4643,11492,1673,8684,1477,2808,860,39143,3597,35646,3212,3497,1114,2037,892,1460,629,1680,514,1283,480,397,243,196,124,201,232,23788,2310,21033,2122,2755,825,1770,671,985,601,16917,1414,16356,1404,561,265,441,224,120,160,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5241598,25078,4896223,27471,345375,11124,224020,8670,121355,6887,4383642,23963,4139537,25343,244105,9540,168277,7611,75828,5150,408204,13265,353120,11676,55084,4528,28640,3398,26444,3169,88393,5022,79622,4575,8771,1579,5010,1093,3761,1147,178678,7099,155753,7083,22925,3062,12083,1918,10842,2207,182681,7490,168191,7098,14490,2113,10010,1780,4480,956,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1703568,10166,1525014,10788,178554,5804,96197,4656,82357,3633,1420270,10922,1287461,11214,132809,5713,76269,4242,56540,3692,165349,6131,132038,5117,33311,2973,13051,1537,20260,2374,9039,1330,7828,1304,1211,573,731,410,480,377,51686,3245,44412,2986,7274,1373,3465,973,3809,1134,57224,3337,53275,3304,3949,901,2681,686,1268,452,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1745718,13311,1478496,14249,267222,7515,144528,5894,122694,7278,1249678,14617,1083951,13882,165727,6610,94912,5047,70815,4788,178949,9168,127977,6590,50972,5891,18293,2741,32679,4936,74883,4569,58278,3835,16605,2665,9739,2122,6866,1350,131874,6227,111237,5495,20637,3218,13136,2370,7501,1793,110334,5784,97053,5476,13281,2258,8448,1850,4833,1128,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5867765,21065,5280029,20821,587736,11912,366858,8707,220878,9108,4507420,22663,4141908,20422,365512,9162,241794,7928,123718,5955,489849,13376,402688,11955,87161,5325,42578,3166,44583,4295,327421,9805,270129,9017,57292,4822,36180,3756,21112,3131,315310,9587,262599,8571,52711,4279,28914,2727,23797,3207,227765,7559,202705,6854,25060,2766,17392,2314,7668,1717,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
