GEO_ID,B18103_001E,B18103_001M,B18103_002E,B18103_002M,B18103_003E,B18103_003M,B18103_004E,B18103_004M,B18103_005E,B18103_005M,B18103_006E,B18103_006M,B18103_007E,B18103_007M,B18103_008E,B18103_008M,B18103_009E,B18103_009M,B18103_010E,B18103_010M,B18103_011E,B18103_011M,B18103_012E,B18103_012M,B18103_013E,B18103_013M,B18103_014E,B18103_014M,B18103_015E,B18103_015M,B18103_016E,B18103_016M,B18103_017E,B18103_017M,B18103_018E,B18103_018M,B18103_019E,B18103_019M,B18103_020E,B18103_020M,B18103_021E,B18103_021M,B18103_022E,B18103_022M,B18103_023E,B18103_023M,B18103_024E,B18103_024M,B18103_025E,B18103_025M,B18103_026E,B18103_026M,B18103_027E,B18103_027M,B18103_028E,B18103_028M,B18103_029E,B18103_029M,B18103_030E,B18103_030M,B18103_031E,B18103_031M,B18103_032E,B18103_032M,B18103_033E,B18103_033M,B18103_034E,B18103_034M,B18103_035E,B18103_035M,B18103_036E,B18103_036M,B18103_037E,B18103_037M,B18103_038E,B18103_038M,B18103_039E,B18103_039M,NAME,B18103_001MA,B18103_001EA,B18103_002MA,B18103_002EA,B18103_003EA,B18103_003MA,B18103_004EA,B18103_004MA,B18103_005MA,B18103_005EA,B18103_006MA,B18103_006EA,B18103_007MA,B18103_007EA,B18103_008MA,B18103_008EA,B18103_009EA,B18103_009MA,B18103_010EA,B18103_010MA,B18103_011MA,B18103_011EA,B18103_012MA,B18103_012EA,B18103_013MA,B18103_013EA,B18103_014EA,B18103_014MA,B18103_015EA,B18103_015MA,B18103_016EA,B18103_016MA,B18103_017EA,B18103_017MA,B18103_018MA,B18103_018EA,B18103_019MA,B18103_019EA,B18103_020EA,B18103_020MA,B18103_021MA,B18103_021EA,B18103_022EA,B18103_022MA,B18103_023MA,B18103_023EA,B18103_024MA,B18103_024EA,B18103_025EA,B18103_025MA,B18103_026EA,B18103_026MA,B18103_027MA,B18103_027EA,B18103_028MA,B18103_028EA,B18103_029MA,B18103_029EA,B18103_030MA,B18103_030EA,B18103_031EA,B18103_031MA,B18103_032EA,B18103_032MA,B18103_033EA,B18103_033MA,B18103_034EA,B18103_034MA,B18103_035EA,B18103_035MA,B18103_036EA,B18103_036MA,B18103_037EA,B18103_037MA,B18103_038EA,B18103_038MA,B18103_039EA,B18103_039MA,state
0400000US13,9800887,3675,4727828,8687,333027,4165,897,748,332130,4229,936023,6292,7605,2096,928418,6665,1109882,6638,10876,2225,1099006,7146,1843104,6790,54540,4048,1788564,7022,331734,2812,16987,2148,314747,3314,174058,2424,19288,2149,154770,2923,5073059,7882,323989,4452,1618,886,322371,4465,894040,5201,9228,1768,884812,5595,1174492,5309,16956,2653,1157536,5648,2024412,5392,64585,4230,1959827,6656,388337,2682,23228,2304,365109,3513,267789,2860,32384,2826,235405,3456,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1345168,3281,661352,3290,46953,829,289,405,46664,972,111492,790,965,494,110527,892,149350,2543,806,437,148544,2484,256995,1896,5526,1190,251469,2320,57918,662,2001,804,55917,972,38644,435,2801,571,35843,648,683816,2110,43736,920,173,281,43563,1020,104667,825,431,321,104236,896,151945,1281,914,503,151031,1365,264252,1321,4038,859,260214,1530,62395,473,2185,665,60210,787,56821,648,5464,875,51357,996,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1592172,685,796967,2603,58925,1852,0,193,58925,1852,162843,1973,1941,722,160902,2142,178898,2191,2390,815,176508,2049,293173,2207,8233,2085,284940,2472,63907,1130,3335,866,60572,1349,39221,695,4211,725,35010,928,795205,2627,52314,1669,0,193,52314,1669,151866,1727,1150,554,150716,1711,177760,1641,3233,954,174527,1854,297112,1834,7432,1415,289680,2075,66394,964,2950,880,63444,1240,49759,897,7327,1505,42432,1696,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12704616,1398,6216793,5500,408852,2668,1838,898,407014,2809,1133067,3462,8254,1278,1124813,3440,1492202,3785,16565,2392,1475637,4000,2452480,3780,49862,3371,2402618,4388,440595,1838,17376,1734,423219,2670,289597,1544,29347,2635,260250,2749,6487823,5356,388237,2292,1864,759,386373,2465,1087804,3034,9292,1482,1078512,3521,1499463,3672,13898,2108,1485565,4308,2566626,3531,54796,3630,2511830,5193,510156,1863,18416,2049,491740,2762,435537,2379,42146,3273,393391,4160,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6471551,786,3165813,4997,218387,2421,1012,494,217375,2466,590063,3488,6013,1491,584050,3607,734143,3550,9261,1866,724882,4113,1237644,3542,33523,2585,1204121,4685,237012,1887,10554,1556,226458,2426,148564,1334,12872,1597,135692,2052,3305738,5074,205677,3014,1150,566,204527,3017,569888,3006,4988,1145,564900,3083,747856,3209,9614,1764,738242,3383,1289307,3229,35983,3289,1253324,4182,271026,1994,11405,1421,259621,2465,221984,1545,26498,2417,195486,2743,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3045284,750,1504334,3691,99312,2058,128,108,99184,2095,269301,2848,964,393,268337,2976,352687,2334,2464,767,350223,2353,581520,2226,10436,1449,571084,2588,116564,1176,3464,569,113100,1282,84950,1049,7179,1114,77771,1512,1540950,3674,93595,1936,615,331,92980,1928,259056,2481,1441,563,257615,2481,347077,2507,2575,888,344502,2477,587568,2391,10240,1554,577328,2754,128371,1016,3378,704,124993,1208,125283,1236,11561,1242,113722,1633,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2836733,1635,1400355,3591,102093,1530,504,331,101589,1553,266356,2474,2448,674,263908,2536,337243,2737,2604,690,334639,2648,523579,3055,10591,1449,512988,3311,100709,1195,3608,804,97101,1361,70375,921,6002,991,64373,1223,1436378,3551,97211,1740,687,441,96524,1779,253274,2288,1641,426,251633,2288,329658,2880,3396,986,326262,3155,539889,2933,11760,1697,528129,3346,113682,1434,4222,811,109460,1508,102664,1545,10043,1258,92621,1796,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4312100,1403,2105640,4175,139905,1922,506,275,139399,1942,379070,3105,4699,1312,374371,3586,476136,3225,6331,1527,469805,3371,839675,3376,31177,2400,808498,4301,172424,1241,11016,1246,161408,1770,98430,1343,11514,1428,86916,1761,2206460,4106,131932,2657,902,513,131030,2709,361213,2741,3228,899,357985,2940,485706,3176,7618,1484,478088,3277,885662,3052,33213,2508,852449,3737,193811,1437,9666,1353,184145,1782,148136,1837,17191,1703,130945,2482,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4522910,1435,2176147,4812,152924,2357,1670,878,151254,2283,407267,3234,5785,1212,401482,3473,532780,3984,8134,1918,524646,3866,826888,3970,29200,2988,797688,5136,161642,2039,10750,1294,150892,2156,94646,1789,10276,1337,84370,1886,2346763,4938,152074,2686,1093,724,150981,2861,398712,3005,4594,1186,394118,2807,562778,3079,9976,1632,552802,3333,902655,3475,33020,3140,869635,4631,185241,1614,11671,1516,173570,2279,145303,1744,16681,1767,128622,2471,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314191,575,641305,2085,32238,912,159,157,32079,913,100721,1639,624,304,100097,1683,130893,1621,904,486,129989,1642,273911,1608,5624,1258,268287,2044,63575,512,1798,547,61777,838,39967,763,3344,690,36623,972,672886,2064,31771,822,90,98,31681,824,95097,1208,991,589,94106,1216,130280,1203,1885,776,128395,1471,290423,1360,6028,1101,284395,1693,68410,651,1880,624,66530,901,56905,847,4789,845,52116,1124,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5834039,2085,2808716,3898,188011,1720,813,611,187198,1870,496670,2057,3332,934,493338,2252,658501,3103,5556,1313,652945,3427,1132436,2821,22439,2361,1109997,3182,205910,1629,6914,1172,198996,2081,127188,1336,9336,1325,117852,1720,3025323,3574,178701,1673,326,199,178375,1687,479736,1768,4106,970,475630,2068,682107,2922,6043,1424,676064,3115,1249157,2897,24438,2502,1224719,3634,244262,1547,9704,1512,234558,2035,191360,1693,21094,2282,170266,2883,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6613654,1154,3199534,2499,186732,1122,899,667,185833,1216,525009,1817,4480,1036,520529,2064,780911,1991,6046,1287,774865,2465,1296485,2474,23973,2612,1272512,3348,244769,1408,7576,1436,237193,2076,165628,1520,14155,1512,151473,2398,3414120,2292,177094,1099,1192,664,175902,1126,500330,1456,2894,878,497436,1548,806902,2136,6902,1613,800000,2951,1388545,2108,28011,3025,1360534,3333,286854,1381,10351,1626,276503,2050,254395,1632,29608,2840,224787,3192,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9784451,851,4782902,4723,293084,1776,1515,746,291569,2006,854033,2425,7148,1568,846885,2602,1073730,3770,11864,1636,1061866,3730,1919571,3831,50619,3514,1868952,5529,391200,1580,13889,1597,377311,2115,251284,1669,20605,2263,230679,2721,5001549,4686,277219,1488,1695,743,275524,1651,815667,2392,6844,1267,808823,2385,1083336,3328,12404,1518,1070932,3733,2020124,3193,49434,3108,1970690,4224,436417,1517,17265,1950,419152,2468,368786,1772,34795,2389,333991,2794,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5362681,492,2657604,4203,176866,1621,467,277,176399,1574,476223,2961,2818,767,473405,3188,623100,2812,3689,763,619411,3042,1056552,2765,15689,1924,1040863,3287,193774,1130,5589,720,188185,1406,131089,1134,7845,1177,123244,1709,2705077,4152,169466,1590,799,439,168667,1639,457681,2456,2061,610,455620,2539,613514,2958,4686,908,608828,3227,1064005,2741,15093,1861,1048912,3269,212154,1051,5304,1028,206850,1439,188257,1456,17781,1709,170476,2135,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2925211,1208,1401940,6050,98164,2702,134,161,98030,2705,276748,3378,4498,1238,272250,3217,324700,4202,4533,1108,320167,4183,530207,4084,22472,2515,507735,4300,108336,1740,7593,1434,100743,2079,63785,1691,8406,1332,55379,2119,1523271,5966,99718,3015,572,456,99146,3075,259445,3407,1791,698,257654,3499,348728,3755,7049,1636,341679,3760,587111,3831,25387,2759,561724,4354,128717,1592,8551,1375,120166,2271,99552,1904,13963,1589,85589,2174,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5930677,1536,2885793,5048,193237,2091,1095,564,192142,2243,519354,3489,4136,1176,515218,3779,666309,4056,9599,1913,656710,4528,1121943,3804,31916,2643,1090027,4528,233174,1338,9141,1278,224033,1698,151776,1414,13841,1750,137935,2193,3044884,4865,180996,2935,382,257,180614,2930,501001,3136,4501,1344,496500,2963,688441,3635,6914,1266,681527,3780,1189326,3478,30719,2622,1158607,4384,266340,1584,11308,1532,255032,2075,218780,1644,23040,1975,195740,2446,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,999390,857,496670,2242,30671,1072,95,107,30576,1081,81947,1240,456,290,81491,1262,112365,1728,1513,630,110852,1827,195711,1511,4868,1124,190843,1757,47030,584,1847,657,45183,969,28946,493,2664,573,26282,790,502720,2261,30472,1281,420,400,30052,1306,79953,1362,929,547,79024,1461,110544,1699,1134,539,109410,1768,197505,1362,3906,876,193599,1545,46427,656,1236,423,45191,869,37819,828,3709,884,34110,1139,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1840659,988,909423,2444,64540,1417,304,237,64236,1370,169113,2055,1073,402,168040,2098,218760,2064,1788,602,216972,2163,343661,1750,7557,1254,336104,2136,64843,760,2791,687,62052,942,48506,754,4503,851,44003,1044,931236,2120,64131,1205,560,346,63571,1212,164853,1508,628,277,164225,1553,213798,1612,1755,523,212043,1650,349206,1704,7166,1096,342040,2097,72354,980,2208,545,70146,1050,66894,997,6077,989,60817,1346,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2757207,1123,1376313,2556,90529,954,841,550,89688,1020,245978,1299,4106,1001,241872,1590,323854,1840,5477,1500,318377,1984,539140,1971,16577,2384,522563,3089,114132,687,5065,1109,109067,1387,62680,688,5709,1046,56971,1131,1380894,2325,86758,1231,99,118,86659,1245,237832,1293,2951,899,234881,1560,314718,1234,4994,1247,309724,1484,542173,1780,17898,2273,524275,2788,121005,1171,8417,1397,112588,1869,78408,1106,9694,1464,68714,1819,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
