GEO_ID,B19001H_001E,B19001H_001M,B19001H_002E,B19001H_002M,B19001H_003E,B19001H_003M,B19001H_004E,B19001H_004M,B19001H_005E,B19001H_005M,B19001H_006E,B19001H_006M,B19001H_007E,B19001H_007M,B19001H_008E,B19001H_008M,B19001H_009E,B19001H_009M,B19001H_010E,B19001H_010M,B19001H_011E,B19001H_011M,B19001H_012E,B19001H_012M,B19001H_013E,B19001H_013M,B19001H_014E,B19001H_014M,B19001H_015E,B19001H_015M,B19001H_016E,B19001H_016M,B19001H_017E,B19001H_017M,NAME,B19001H_001EA,B19001H_001MA,B19001H_002MA,B19001H_002EA,B19001H_003EA,B19001H_003MA,B19001H_004MA,B19001H_004EA,B19001H_005MA,B19001H_005EA,B19001H_006EA,B19001H_006MA,B19001H_007MA,B19001H_007EA,B19001H_008EA,B19001H_008MA,B19001H_009MA,B19001H_009EA,B19001H_010EA,B19001H_010MA,B19001H_011EA,B19001H_011MA,B19001H_012MA,B19001H_012EA,B19001H_013MA,B19001H_013EA,B19001H_014MA,B19001H_014EA,B19001H_015MA,B19001H_015EA,B19001H_016MA,B19001H_016EA,B19001H_017MA,B19001H_017EA,state
0400000US21,1501073,8475,141369,5792,99037,4264,94964,4988,90220,4070,83079,5100,82624,4513,76560,3467,80772,4384,67319,3514,125580,4917,152187,5503,167612,6399,102321,4372,53908,3203,41088,2915,42433,3155,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1095138,8534,76306,4212,55606,4625,57397,3457,59250,3838,51596,3426,57341,4229,51921,3604,49525,3227,42237,3169,86013,5167,110853,5693,138326,6241,100027,5144,54328,3206,51058,3376,53354,2930,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,524584,5248,37695,2966,34074,2598,32628,2700,31153,2405,32703,2600,30513,2269,25923,2429,25674,2129,24977,2039,44321,2637,54694,2673,64500,3032,36368,2791,16581,1572,16993,1946,15787,1683,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1253845,7821,54199,4075,34458,2801,38347,2493,42725,3466,40172,2519,43097,3322,36609,2522,42955,2936,39399,2774,82484,3523,118896,4318,175011,5805,143958,5005,100175,4358,119518,5061,141842,4987,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2018300,8929,101281,5415,88122,5689,83387,4284,80951,4634,71836,4093,82595,4543,67858,3778,69010,3517,64618,3708,138153,6541,192107,6949,267337,8050,209613,6572,145860,6205,171561,6065,184011,5108,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3048515,9429,193883,5802,149501,4499,161473,5951,167339,5406,162987,5173,170598,5039,156083,5036,155342,5302,145148,5570,257104,6425,333478,6748,386566,7724,239646,6032,136758,4129,124049,4306,108560,3843,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1852018,6675,88073,3677,72741,3649,78565,3167,85997,3971,78422,4156,81395,3534,78772,3105,81221,3497,75565,3220,154385,4937,207833,5350,270280,5691,187950,5073,109444,4066,105550,3614,95825,3505,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,667853,5942,52828,3552,44646,3342,38865,2935,35127,2934,38469,3300,36699,2779,36191,3012,34234,2708,30330,2689,59953,4374,71782,3788,75365,4266,48984,3902,22993,1998,23575,2356,17812,1780,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1971499,8021,134149,5540,109878,4462,106944,5432,117891,5161,104347,4267,112416,4834,106178,5105,105571,4976,86078,4680,175980,5886,211021,6647,235463,6804,146469,4831,77923,4337,75911,4050,65280,3544,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,370962,3787,26221,2714,23913,2551,21148,1876,24516,2577,19235,1913,21884,2282,16954,1743,19652,2183,16602,1574,32038,2396,42233,3079,41985,2596,28066,2643,13003,1650,11397,1516,12115,1536,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,630649,4183,33216,2568,31669,2308,29689,1913,33583,2701,30933,2310,32553,2534,30888,2521,32521,2220,31679,2236,58453,3446,73229,3191,82325,3062,53944,2692,28380,1928,23854,1575,23733,1827,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,623268,4852,35692,2738,25961,2179,30177,2655,31767,2401,30743,2427,31315,2908,30007,2782,30568,3090,28425,2406,57695,3820,70951,3867,77540,3490,53984,4041,33403,2670,29235,2598,25805,2483,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,486669,4053,21506,2393,19679,2512,19733,1884,22220,2172,19574,2154,19369,1998,20440,2193,22502,2141,19444,2410,38063,2904,56733,3153,70413,3922,50040,2737,30637,2075,30529,2465,25787,2485,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2001189,9086,76038,3932,67200,3329,69952,4068,71116,4510,65599,3738,71392,3942,71240,3738,63030,3033,66635,3824,135237,5735,184999,6970,266225,6897,216154,6344,152676,5892,190795,5841,232901,6107,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,368265,5137,24640,2602,21638,2313,19408,2071,20630,2332,16559,1746,19109,2214,16963,1917,19037,2061,15235,1873,29704,2554,37477,2896,47193,3073,27158,2468,18781,1945,18419,2187,16314,1589,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4579793,13146,253313,7676,197504,6826,200166,6000,202199,7186,191763,6760,198283,6894,182353,6276,181398,7438,162753,6628,330603,8610,437058,9205,572013,11949,436255,8443,280909,8679,329874,8441,423349,9906,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2611001,12225,168577,6214,138421,5501,139246,6571,137483,5328,136208,5300,149523,5941,132879,6011,128427,6200,121368,5314,229257,7495,268297,8601,328351,7779,200880,5946,105423,4306,111171,4002,115490,5116,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,270915,2725,15681,1758,12439,1461,10385,1275,12382,1710,13123,1526,14283,1548,12310,1532,14257,1884,10947,1340,21940,2302,28010,2081,41661,2568,24887,2000,13252,1459,13270,1490,12088,1453,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3770251,12407,243163,7003,190682,6590,204461,5751,216617,7249,202662,6464,212709,7783,185993,5715,191028,5864,172707,6226,319197,7548,403598,10127,472658,10641,297376,7075,168824,6198,153090,4195,135486,4679,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1070180,6211,73195,3495,61864,2902,60512,3034,60500,2738,59953,3323,61099,3195,57159,2947,56306,3039,46958,2447,88541,3802,117725,4499,127278,4230,82462,3584,41967,2683,38323,2302,36338,2406,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1275629,8046,88276,5275,69010,3508,68155,4301,69814,3746,66709,3960,68714,4600,63870,4147,60796,4229,57084,3414,100594,4750,137461,5172,163548,6210,106626,4247,57326,3518,49682,3058,47964,3737,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4070764,12924,221561,7322,200487,5582,216240,6238,209055,5620,203192,6197,207837,6173,189492,6623,187135,6808,176440,5778,346669,7031,433760,8921,532024,9554,349480,6893,204139,6069,199262,5277,193991,5434,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,327332,3803,17987,2004,16401,2132,15928,2380,13647,1676,14573,2248,13462,1773,12890,2015,13320,1638,12426,1946,24855,2344,34006,2728,47262,3316,29932,2260,18922,1990,23443,2090,18278,1839,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1217230,7827,82998,4389,59762,3676,60678,3730,67513,2980,66807,3557,68743,3759,62328,3818,59526,4015,57415,3849,102644,4992,133596,5310,154874,5717,98173,5266,49956,2787,50008,3676,42209,3315,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,294998,3100,15523,1875,15331,1513,14289,1336,14909,1932,17259,1803,16317,1833,16600,2001,18369,2231,14125,1696,27595,2164,33410,2428,40090,2793,21363,2068,10304,1181,8259,1152,11255,1242,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1948777,11318,144274,5826,114943,5061,117464,4699,117816,5337,114464,4775,108861,5929,100308,4259,105863,4765,85543,3820,167683,6311,204832,5330,224311,6904,134431,5654,71478,3815,68148,4100,68358,3662,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4765847,15462,255408,8482,183675,6936,200896,7110,210538,7788,201453,7773,219443,7619,199623,7476,209999,7779,186601,6140,372250,9548,489751,10892,615899,11159,468332,9755,280492,8451,315939,9021,355548,9726,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,760142,4588,33895,3068,28246,2142,28462,2186,33856,2464,29108,2219,34742,2501,32495,2718,36751,2514,33178,2343,69216,3799,89694,3978,123212,4040,74937,3408,43080,2975,35398,2394,33872,2234,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,242868,2521,14702,1796,16104,1749,13049,1619,12190,1298,12283,1455,13185,1486,10834,1332,11079,1476,10286,1196,21128,1964,25231,1829,33618,2386,19297,1564,9523,1124,11071,1217,9288,1126,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2113244,9956,99553,4878,78066,3586,83204,4498,78368,4204,83272,4229,84819,4906,85318,4067,90297,4452,83215,4917,167176,6309,212330,6301,276165,7524,208901,6082,134109,5121,161645,5562,186806,4842,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2060481,10822,122273,5516,83933,4428,84838,4351,95793,4742,82590,4286,99312,5043,88686,4446,92299,4488,86518,4283,171699,6422,215229,7308,279696,7780,193936,6642,125386,6473,123534,4542,114759,4733,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,698299,5179,71519,3662,47090,3316,47312,3012,51826,3828,41937,3023,38931,3073,37932,2696,36166,2820,32607,3067,57077,3480,66077,3766,73436,3886,42007,2851,21666,2273,18022,1912,14694,1924,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1994480,7404,103246,5146,102103,4273,97956,3933,104583,4379,100982,4513,107896,3973,99882,3756,97859,3785,93706,4528,175050,5163,230996,6046,273564,5908,178784,5319,88913,3846,75708,3596,63252,3114,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,199121,3288,8075,1365,9530,1499,7852,1279,10581,1698,9729,1854,10288,1528,8776,1461,7801,1400,9440,1300,15611,1689,24348,2038,28434,2314,21370,1901,10123,1566,9736,1546,7427,1460,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,8674,1412,1952,675,871,427,337,244,742,468,401,297,294,201,310,298,544,485,226,182,642,453,351,246,720,414,477,441,260,230,201,194,346,264,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
