GEO_ID,B24082_001E,B24082_001M,B24082_002E,B24082_002M,B24082_003E,B24082_003M,B24082_004E,B24082_004M,B24082_005E,B24082_005M,B24082_006E,B24082_006M,B24082_007E,B24082_007M,B24082_008E,B24082_008M,B24082_009E,B24082_009M,B24082_010E,B24082_010M,B24082_011E,B24082_011M,B24082_012E,B24082_012M,B24082_013E,B24082_013M,B24082_014E,B24082_014M,B24082_015E,B24082_015M,B24082_016E,B24082_016M,B24082_017E,B24082_017M,B24082_018E,B24082_018M,NAME,B24082_001MA,B24082_001EA,B24082_002EA,B24082_002MA,B24082_003MA,B24082_003EA,B24082_004MA,B24082_004EA,B24082_005EA,B24082_005MA,B24082_006MA,B24082_006EA,B24082_007EA,B24082_007MA,B24082_008MA,B24082_008EA,B24082_009MA,B24082_009EA,B24082_010EA,B24082_010MA,B24082_011MA,B24082_011EA,B24082_012MA,B24082_012EA,B24082_013EA,B24082_013MA,B24082_014MA,B24082_014EA,B24082_015EA,B24082_015MA,B24082_016EA,B24082_016MA,B24082_017MA,B24082_017EA,B24082_018EA,B24082_018MA,state
0400000US19,39399,821,37560,819,37101,468,50279,3277,36511,2546,44916,2332,50846,1467,56340,2212,37388,3335,26128,354,25111,572,25113,580,25009,2833,27974,1834,32497,3476,40226,1664,48598,3463,12966,2211,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,38267,882,38017,1051,37090,569,52008,1969,34723,4068,38948,2139,37921,3905,56019,4892,33833,3933,26448,396,25225,529,25075,614,33277,8676,30011,1829,30608,1130,32315,1482,42079,4278,15498,2460,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,36282,412,36324,510,35927,528,50181,3202,38697,3623,36536,1237,39300,3133,51908,2945,25238,2425,24534,558,22368,385,22281,350,26518,2474,29184,2182,29224,2480,32638,1758,43647,5179,12417,1533,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,41008,389,41286,474,40889,498,55909,6579,37173,3573,40850,906,41662,1633,54704,2735,30919,984,24625,602,22250,380,22191,376,25479,3285,30450,1260,31579,835,36606,1805,43905,4273,13686,2778,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,35909,850,35841,899,35318,1047,49307,5246,37197,3129,41949,2299,41213,2156,62942,4715,22300,2428,25614,557,22674,975,22467,897,31391,3312,30837,1125,31499,1253,32351,1594,40000,5580,16314,1640,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,49642,1084,42446,1161,41931,434,61756,2912,50253,1801,55223,2023,47717,2430,91748,1853,31939,2378,37506,719,31253,336,31185,338,36307,4457,45164,2333,45852,1722,42252,1206,78005,2457,21010,1393,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,50064,591,48699,1400,47225,847,66104,3670,51715,1570,56217,2364,59933,3498,60165,2138,36454,1487,34407,814,31508,328,31346,337,44512,5852,38835,1674,42769,2015,48598,2861,56739,3667,24207,2277,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,38052,644,37385,439,36876,353,50697,849,35852,1570,50158,1314,52698,2705,60911,1658,22945,1469,25472,256,23380,422,23170,429,30637,1012,31526,484,33497,1580,40613,876,50915,1526,12936,1354,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,42119,240,41671,296,41248,301,53749,4154,44924,2565,50332,1387,48936,2382,56585,1333,33788,3156,30336,236,27738,557,27515,498,31937,1235,34011,1668,38017,1657,41462,1062,47044,2180,16965,1049,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,32455,1021,32281,495,31972,420,52429,9196,37609,4095,35057,2711,35359,2759,50452,3368,25766,1438,22928,615,21613,507,21556,506,25482,6340,27125,3664,26437,1435,30142,1400,40262,4575,14342,4292,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,36210,347,36174,429,35714,420,52100,2553,34454,2761,40403,1147,35707,1238,53834,2242,27447,2686,26157,283,24638,492,24414,491,29819,2986,30647,631,32498,1576,30290,1012,48507,2557,12213,1054,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,35312,1047,34690,1895,32691,2085,44167,8945,31508,5302,40544,3709,42828,1993,50986,5003,27303,3590,22810,809,21053,669,20841,704,25563,3450,27135,2185,30179,2212,33339,3215,38233,5385,13260,2258,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,37335,526,36666,504,36120,524,49433,4570,40131,3966,41407,1435,41570,1388,59838,7320,32084,2955,25292,469,23418,682,23143,698,30354,2905,31212,804,32615,3292,33530,2976,45184,4835,12254,1324,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,35257,465,32954,974,32298,369,52197,4381,35638,6167,58443,3604,51106,3206,51900,5958,24718,2801,28092,798,26860,371,26748,372,34177,4594,31623,1676,42612,3049,40569,1773,41326,6109,16281,1581,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,45275,1223,45670,1205,44893,1714,61538,7370,42093,6433,50256,3300,46291,7737,62618,11497,30509,2693,30886,458,29464,1544,28608,1792,45998,5638,33966,2818,37021,2978,36254,3649,52732,4562,22666,2992,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,50678,298,49397,1195,47324,772,65747,7690,51013,2057,58421,2305,65897,1469,63886,2974,36998,1867,35004,714,31217,365,31072,372,40509,4612,40423,1499,49039,2103,52036,716,57169,2895,18955,2399,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,33850,2111,31065,687,30666,701,50459,6085,41949,6010,37295,2604,42275,2152,62862,4102,25359,4218,24310,744,21444,734,21234,740,32169,7829,26461,2021,30947,1098,34234,3095,49787,4021,11863,844,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,41627,199,40357,256,38946,823,60072,3791,40893,717,57883,2268,61110,893,59420,2549,27188,788,32132,147,30222,183,30106,193,36983,2705,36942,634,43744,1540,49320,1578,55360,1560,15925,626,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,35220,338,33509,1164,32316,283,49531,2284,41920,1508,38662,1417,40369,907,56370,1377,25849,913,26281,262,24215,457,23987,465,30905,1314,32144,1010,30968,437,35178,813,47250,2272,15711,884,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,41449,634,41035,844,40483,963,62016,10442,32015,5092,39332,3455,43766,7060,52642,5092,50188,4639,26777,557,25658,720,25473,705,40185,16069,28722,2764,30706,1981,34167,2910,38836,10750,18076,4214,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,39941,427,38728,593,37906,602,51860,955,39263,1749,46757,1004,46874,1849,65319,2510,28342,2637,26188,211,23923,382,23786,382,30343,2044,31813,479,35687,866,40193,1162,50619,2692,13607,1386,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,36133,317,35912,389,35297,401,55399,4364,31067,1079,37331,1895,39190,2041,52657,1725,27419,2588,25057,322,23071,555,22754,539,32292,5063,26864,1286,28915,1947,31593,645,41937,1640,15673,1635,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,36205,551,35184,789,34131,1365,51102,1680,34359,4791,51351,2124,45642,1998,57164,3930,27317,3363,25912,394,23984,740,23707,741,28840,4448,32757,2412,36068,2483,32765,2578,47610,6109,14754,1204,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,41305,179,40715,194,40286,213,60683,1511,41679,847,51130,856,50937,778,57415,1803,31499,750,28115,415,25881,251,25800,258,33367,4601,32048,385,38168,1623,40883,922,52600,1225,16463,816,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,41000,725,39068,1787,38219,1764,54635,12007,41638,1893,67997,7167,51852,7781,71506,6282,27694,6940,30715,686,26577,820,26389,829,41862,19428,38581,3058,48615,6934,45730,7947,54869,9279,20541,4896,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,34267,1040,32653,1142,32240,484,44566,4580,40027,3980,36559,1105,38983,3658,57142,4534,25853,2366,24980,515,22189,304,22123,317,26674,4408,28740,2124,31688,960,33728,2338,46157,3056,13449,2503,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,36040,588,35347,714,34057,2012,51599,4154,32919,7642,35908,3153,41755,3674,47342,2716,39198,4182,24236,787,21775,575,21669,577,29600,7615,26889,2285,30251,2252,31465,1232,42620,4266,17875,3931,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,34473,996,32391,589,32059,321,54162,7676,40438,1286,40323,793,38969,2758,56551,2870,25948,1226,26163,304,24253,561,24081,567,30724,2730,31442,814,32078,1181,35825,1308,46930,3298,16113,1355,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,37191,221,36833,272,36290,282,60482,2454,39528,1928,43448,1476,42236,1250,56934,1592,26894,665,26250,212,24368,334,24176,335,31902,1513,31036,549,35183,896,37389,790,49792,2127,15208,671,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,40173,523,38008,1169,36809,555,60473,2480,43596,6953,42058,2276,48218,3063,60105,3365,31295,2172,21998,432,20932,431,20845,453,24129,4953,25422,1447,24301,3762,33360,2085,43881,3382,10893,884,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,36694,910,36217,1018,35537,1074,50544,4290,39862,4170,49536,6441,45233,3855,57898,8957,26448,1531,28788,1764,25566,1277,25080,1486,32113,7111,35153,2487,36333,2139,40354,3150,53574,5800,15466,1826,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,44148,841,40984,341,40456,364,56961,5276,48638,2318,44537,1698,45132,2002,84382,3680,28320,2992,30904,288,26994,370,26806,366,39946,4850,35979,1065,37409,881,37249,1539,71857,1581,15817,1252,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,44719,1000,42320,420,41983,375,52156,2194,43060,3916,61595,1446,49485,1875,59519,2569,30878,1090,30588,258,27293,449,27196,417,30928,1709,37053,841,39235,2716,39695,1905,48860,3059,18058,1500,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,37302,989,37249,1312,36843,1017,52098,5698,31854,4573,35050,2649,38146,2959,60591,2370,22336,5561,23776,693,20992,478,20898,469,30811,7317,26661,1181,30128,2635,33151,3634,52973,4289,15285,3354,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,39223,600,38470,700,37873,727,48828,3463,36356,1240,50499,775,42454,2304,53505,2987,27106,1139,26583,259,25097,301,25017,336,29293,3665,31057,531,36185,1074,36907,1170,45046,5808,15130,1109,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,45062,3601,45863,3092,45130,4670,55641,11365,38077,8158,44507,3652,50512,3548,50731,3859,22255,4211,26550,693,23681,1591,23278,1640,35406,28616,30716,4417,33750,6289,36561,5745,44466,6035,13682,4403,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,17343,230,16647,225,16514,231,28369,7778,19193,1117,16117,545,28324,1349,40750,6892,11695,948,17542,417,15536,317,15435,310,24579,8480,17917,1250,19860,1036,25741,717,29977,5757,10174,1621,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
