GEO_ID,B17010H_001E,B17010H_001M,B17010H_002E,B17010H_002M,B17010H_003E,B17010H_003M,B17010H_004E,B17010H_004M,B17010H_005E,B17010H_005M,B17010H_006E,B17010H_006M,B17010H_007E,B17010H_007M,B17010H_008E,B17010H_008M,B17010H_009E,B17010H_009M,B17010H_010E,B17010H_010M,B17010H_011E,B17010H_011M,B17010H_012E,B17010H_012M,B17010H_013E,B17010H_013M,B17010H_014E,B17010H_014M,B17010H_015E,B17010H_015M,B17010H_016E,B17010H_016M,B17010H_017E,B17010H_017M,B17010H_018E,B17010H_018M,B17010H_019E,B17010H_019M,B17010H_020E,B17010H_020M,B17010H_021E,B17010H_021M,B17010H_022E,B17010H_022M,B17010H_023E,B17010H_023M,B17010H_024E,B17010H_024M,B17010H_025E,B17010H_025M,B17010H_026E,B17010H_026M,B17010H_027E,B17010H_027M,B17010H_028E,B17010H_028M,B17010H_029E,B17010H_029M,B17010H_030E,B17010H_030M,B17010H_031E,B17010H_031M,B17010H_032E,B17010H_032M,B17010H_033E,B17010H_033M,B17010H_034E,B17010H_034M,B17010H_035E,B17010H_035M,B17010H_036E,B17010H_036M,B17010H_037E,B17010H_037M,B17010H_038E,B17010H_038M,B17010H_039E,B17010H_039M,B17010H_040E,B17010H_040M,B17010H_041E,B17010H_041M,NAME,B17010H_001EA,B17010H_001MA,B17010H_002MA,B17010H_002EA,B17010H_003EA,B17010H_003MA,B17010H_004EA,B17010H_004MA,B17010H_005EA,B17010H_005MA,B17010H_006EA,B17010H_006MA,B17010H_007EA,B17010H_007MA,B17010H_008MA,B17010H_008EA,B17010H_009MA,B17010H_009EA,B17010H_010EA,B17010H_010MA,B17010H_011MA,B17010H_011EA,B17010H_012EA,B17010H_012MA,B17010H_013MA,B17010H_013EA,B17010H_014MA,B17010H_014EA,B17010H_015MA,B17010H_015EA,B17010H_016MA,B17010H_016EA,B17010H_017EA,B17010H_017MA,B17010H_018EA,B17010H_018MA,B17010H_019MA,B17010H_019EA,B17010H_020MA,B17010H_020EA,B17010H_021EA,B17010H_021MA,B17010H_022MA,B17010H_022EA,B17010H_023EA,B17010H_023MA,B17010H_024EA,B17010H_024MA,B17010H_025EA,B17010H_025MA,B17010H_026EA,B17010H_026MA,B17010H_027EA,B17010H_027MA,B17010H_028EA,B17010H_028MA,B17010H_029EA,B17010H_029MA,B17010H_030EA,B17010H_030MA,B17010H_031EA,B17010H_031MA,B17010H_032EA,B17010H_032MA,B17010H_033MA,B17010H_033EA,B17010H_034EA,B17010H_034MA,B17010H_035MA,B17010H_035EA,B17010H_036EA,B17010H_036MA,B17010H_037EA,B17010H_037MA,B17010H_038MA,B17010H_038EA,B17010H_039EA,B17010H_039MA,B17010H_040MA,B17010H_040EA,B17010H_041EA,B17010H_041MA,state
0400000US13,1425256,12392,124880,5739,59860,4043,29922,2967,4179,1104,9574,2001,16169,2136,29938,2918,65020,4237,13579,2051,9114,1811,2464,950,885,546,5765,1554,4465,1105,51441,3947,42406,3315,8208,1367,8972,1588,25226,3126,9035,1683,1300376,11840,1088472,12356,432821,9314,84539,4970,70707,4451,277575,8144,655651,9405,211904,7751,69620,4292,36276,3253,6104,1305,3911,1029,26261,2852,33344,3110,142284,6163,75188,4434,9650,1816,6942,1366,58596,4006,67096,3912,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,85951,3216,5128,1181,2268,766,661,456,53,91,180,213,428,393,1607,584,2860,916,1179,714,849,657,332,444,211,341,306,322,330,306,1681,579,1420,570,330,291,317,199,773,375,261,167,80823,2930,70168,2987,27825,2167,8996,1246,5422,1364,13407,1608,42343,2395,10655,1476,3366,756,2063,705,343,299,601,504,1119,506,1303,530,7289,1153,3491,778,706,492,207,182,2578,679,3798,801,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,356275,6148,32562,2947,14723,1910,8089,1293,2152,686,2696,854,3241,786,6634,1305,17839,2113,4170,1238,3620,1221,508,408,267,208,2845,1086,550,238,13669,1964,12504,1871,2924,1061,1630,541,7950,1615,1165,482,323713,5764,269932,5481,109326,4585,21914,2885,23460,2312,63952,3390,160606,3833,53781,3548,18405,2222,11462,1916,1870,886,1733,745,7859,1628,6943,1267,35376,2963,21042,2517,2878,1008,2166,792,15998,2267,14334,2127,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2134311,12098,131949,5394,54223,3432,29815,2799,4486,1282,8718,1415,16611,1995,24408,2051,77726,3888,15188,2076,10982,1700,2515,829,1851,657,6616,1417,4206,1078,62538,3795,53400,3257,13724,1890,9231,1725,30445,2852,9138,1520,2002362,11931,1669562,12501,641989,8484,127837,4900,108040,4696,406112,7172,1027573,10746,332800,7400,106003,4223,51869,3396,14040,1762,4914,1222,32915,2689,54134,2930,226797,6121,114400,4491,17793,2526,11673,1734,84934,3966,112397,4353,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1387970,11016,122547,5205,44191,3277,24839,2191,4495,936,8595,1490,11749,1481,19352,2076,78356,4126,14505,2006,11297,1771,3025,932,1375,609,6897,1442,3208,852,63851,3827,54981,3774,11055,1320,12634,1898,31292,2588,8870,1277,1265423,11007,1043155,10311,404538,7561,70501,4010,77344,3840,256693,6281,638617,8127,222268,7228,72343,3675,40091,3082,9266,1543,4075,1232,26750,2662,32252,2377,149925,6156,84334,4413,13559,2337,7210,1293,63565,3641,65591,4258,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,721075,6853,47461,3007,16253,1584,7964,1233,961,333,2494,607,4509,918,8289,1107,31208,2599,5376,1049,4280,989,927,415,802,435,2551,729,1096,446,25832,2184,23982,2148,5471,1040,5721,1174,12790,1667,1850,489,673614,6572,566109,7063,213427,5214,38890,2993,45137,2974,129400,4196,352682,5245,107505,4466,39367,2851,23659,2162,5747,1144,2619,828,15293,1743,15708,1844,68138,3413,41125,2809,5439,1154,5547,1387,30139,2471,27013,2358,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,601472,6590,42932,3176,17920,2061,9828,1629,2221,853,3252,927,4355,831,8092,1181,25012,2646,3052,793,2086,633,705,321,364,322,1017,380,966,374,21960,2560,19487,2314,4622,1206,5654,1371,9211,1658,2473,822,558540,6815,465515,7150,187692,5094,37615,3081,35324,2474,114753,4097,277823,5343,93025,4185,32326,2658,18586,1855,4361,976,1277,459,12948,1798,13740,1748,60699,3648,34278,2877,4858,1180,4663,947,24757,2458,26421,2203,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1014030,9486,134616,5281,55956,3920,30497,2822,5990,1135,9902,1552,14605,1936,25459,2566,78660,4383,15847,2151,11117,1833,2872,989,1630,674,6615,1306,4730,1294,62813,3487,53174,3259,11660,1781,11126,1846,30388,2775,9639,1575,879414,8571,715032,7471,271002,6866,50302,3281,48771,3386,171929,5897,444030,6209,164382,6087,58129,4294,28560,3155,5189,1306,3706,1344,19665,2458,29569,2569,106253,4839,55737,3243,9026,1501,4563,847,42148,2818,50516,3297,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,718651,9103,58586,3694,23155,2425,10766,1565,1867,573,2706,814,6193,1380,12389,1898,35431,3000,5203,1050,3668,940,317,270,263,266,3088,868,1535,611,30228,3080,25222,2769,6692,1579,5261,1063,13269,1808,5006,1079,660065,9233,535375,9929,211378,7372,38424,2886,39939,3646,133015,5644,323997,7332,124690,5615,44964,4100,23194,2722,5319,1152,3145,1278,14730,2052,21770,2590,79726,4542,44899,3982,6288,1309,6429,1203,32182,3416,34827,2484,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,323956,5760,29371,2948,10851,1538,4469,1062,617,316,1423,604,2429,778,6382,1042,18520,2270,3429,972,2873,951,309,226,378,249,2186,901,556,306,15091,2187,12638,2001,2769,963,2256,766,7613,1338,2453,785,294585,5122,243038,4950,79396,3609,15191,1700,12604,1824,51601,2775,163642,4322,51547,3888,19210,2617,12614,2273,3118,1098,1302,696,8194,1546,6596,1317,32337,2537,19123,2183,2276,666,2190,766,14657,1904,13214,1288,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,826984,7882,34935,2781,14033,1827,6269,1094,1388,595,2292,692,2589,628,7764,1406,20902,2338,3337,851,2555,718,471,303,374,355,1710,503,782,383,17565,2167,14388,2172,2890,1104,3509,1189,7989,1225,3177,848,792049,7803,657656,8003,258086,6201,50802,3061,43997,3179,163287,5168,399570,7018,134393,5213,42061,3001,20860,2286,4128,1121,2540,928,14192,1912,21201,1865,92332,4147,44567,3258,6518,1422,4598,1062,33451,3079,47765,3064,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1263825,9604,66559,4269,23409,2456,11402,1658,2053,698,3190,822,6159,1272,12007,1618,43150,3504,8118,1476,5760,1246,1301,720,1029,659,3430,1010,2358,765,35032,3126,30202,2954,4748,1510,6341,1349,19113,2242,4830,1075,1197266,10268,973571,11725,381623,9472,74632,4247,57797,4152,249194,7439,591948,9542,223695,8097,65718,3797,27409,2820,5431,1256,2615,951,19363,2349,38309,2695,157977,6445,76769,5005,11713,1792,6596,1394,58460,4201,81208,4566,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1993661,12713,175737,5617,72787,3308,44328,2930,8797,1264,13538,1722,21993,2213,28459,2069,102950,4658,20794,2239,15999,2248,5779,1407,2336,683,7884,1339,4795,902,82156,4155,69549,4195,15636,2054,15355,1555,38558,3330,12607,1625,1817924,12818,1493751,13185,545688,8693,92002,3880,99318,4102,354368,7158,948063,9691,324173,6833,111330,5184,55740,3691,11338,1701,6415,1434,37987,3030,55590,3709,212843,6095,106868,4759,17075,2073,10604,1526,79189,4711,105975,4196,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1188737,8890,57228,3440,21129,1735,9721,1362,1833,599,2956,602,4932,967,11408,1067,36099,2841,5802,1064,4556,984,1298,513,617,266,2641,741,1246,371,30297,2816,27403,2821,6895,1364,5810,1122,14698,2062,2894,625,1131509,9376,952364,9842,371401,6503,72549,3936,67864,3397,230988,5421,580963,6963,179145,5558,58655,2892,33033,2134,6604,1188,4983,1287,21446,1819,25622,1694,120490,4987,72058,4044,11665,1824,8386,1471,52007,3248,48432,2949,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,461084,7096,49872,4331,23323,2550,12164,2135,1732,904,4238,1278,6194,1244,11159,1455,26549,3317,3227,898,2489,858,623,454,221,207,1645,689,738,357,23322,3235,19880,2864,3570,1089,5240,1749,11070,1920,3442,1076,411212,7309,341163,6761,126738,4398,23631,2607,24457,2398,78650,3966,214425,6113,70049,3938,25540,2774,11663,1729,2734,983,2040,949,6889,1443,13877,2177,44509,3283,22215,2354,2842,946,2298,798,17075,2085,22294,2268,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1283141,10464,121088,6792,52404,4036,28545,3184,5506,1313,8191,1532,14848,1984,23859,2706,68684,5221,13298,1881,10440,1728,3133,1103,1776,596,5531,1368,2858,847,55386,4727,47962,4406,11096,1847,11698,1909,25168,2914,7424,1463,1162053,9590,962662,10430,367959,7287,70611,3783,69788,4370,227560,6245,594703,8224,199391,6038,65816,3805,36579,3076,8085,1586,2570,718,25924,2696,29237,2516,133575,5054,74287,4807,13143,1872,8107,1716,53037,3632,59288,3270,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,231757,4584,21524,2471,8611,1352,4306,1064,755,324,1478,631,2073,852,4305,820,12913,2197,3244,1015,2555,931,232,199,307,355,2016,864,689,392,9669,1706,8804,1609,1939,724,1740,743,5125,1207,865,385,210233,4357,176958,3779,62366,2908,11944,1542,12938,1459,37484,2482,114592,2951,33275,2902,13349,1596,7481,1369,838,324,979,462,5664,1227,5868,1072,19926,1962,11822,1539,2141,778,1791,795,7890,1257,8104,1235,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
