GEO_ID,B21001_001E,B21001_001M,B21001_002E,B21001_002M,B21001_003E,B21001_003M,B21001_004E,B21001_004M,B21001_005E,B21001_005M,B21001_006E,B21001_006M,B21001_007E,B21001_007M,B21001_008E,B21001_008M,B21001_009E,B21001_009M,B21001_010E,B21001_010M,B21001_011E,B21001_011M,B21001_012E,B21001_012M,B21001_013E,B21001_013M,B21001_014E,B21001_014M,B21001_015E,B21001_015M,B21001_016E,B21001_016M,B21001_017E,B21001_017M,B21001_018E,B21001_018M,B21001_019E,B21001_019M,B21001_020E,B21001_020M,B21001_021E,B21001_021M,B21001_022E,B21001_022M,B21001_023E,B21001_023M,B21001_024E,B21001_024M,B21001_025E,B21001_025M,B21001_026E,B21001_026M,B21001_027E,B21001_027M,B21001_028E,B21001_028M,B21001_029E,B21001_029M,B21001_030E,B21001_030M,B21001_031E,B21001_031M,B21001_032E,B21001_032M,B21001_033E,B21001_033M,B21001_034E,B21001_034M,B21001_035E,B21001_035M,B21001_036E,B21001_036M,B21001_037E,B21001_037M,B21001_038E,B21001_038M,B21001_039E,B21001_039M,NAME,B21001_001MA,B21001_001EA,B21001_002EA,B21001_002MA,B21001_003EA,B21001_003MA,B21001_004MA,B21001_004EA,B21001_005EA,B21001_005MA,B21001_006MA,B21001_006EA,B21001_007MA,B21001_007EA,B21001_008EA,B21001_008MA,B21001_009EA,B21001_009MA,B21001_010EA,B21001_010MA,B21001_011MA,B21001_011EA,B21001_012MA,B21001_012EA,B21001_013MA,B21001_013EA,B21001_014EA,B21001_014MA,B21001_015EA,B21001_015MA,B21001_016EA,B21001_016MA,B21001_017EA,B21001_017MA,B21001_018MA,B21001_018EA,B21001_019MA,B21001_019EA,B21001_020EA,B21001_020MA,B21001_021EA,B21001_021MA,B21001_022MA,B21001_022EA,B21001_023EA,B21001_023MA,B21001_024MA,B21001_024EA,B21001_025MA,B21001_025EA,B21001_026EA,B21001_026MA,B21001_027MA,B21001_027EA,B21001_028MA,B21001_028EA,B21001_029EA,B21001_029MA,B21001_030EA,B21001_030MA,B21001_031MA,B21001_031EA,B21001_032MA,B21001_032EA,B21001_033MA,B21001_033EA,B21001_034MA,B21001_034EA,B21001_035EA,B21001_035MA,B21001_036EA,B21001_036MA,B21001_037EA,B21001_037MA,B21001_038EA,B21001_038MA,B21001_039MA,B21001_039EA,state
0400000US13,7455459,5356,645822,13477,6809637,14130,3566008,6193,576669,12420,2989339,13697,1163225,6613,44209,4168,1119016,7491,1344118,5311,164327,6492,1179791,7208,545064,2799,122993,4838,422071,5229,334904,2833,138284,4681,196620,4563,178697,2406,106856,3379,71841,3560,3889451,3864,69153,4554,3820298,5106,1179652,5137,14641,2246,1165011,5490,1419466,4801,33651,3257,1385815,5403,613161,2868,13081,1647,600080,3209,392000,2700,4632,1019,387368,2861,285172,2880,3148,757,282024,3049,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1051250,3463,107791,4917,943459,6092,511633,3079,97099,4660,414534,5560,153271,2555,14045,2285,139226,2622,172202,1707,20479,2199,151723,2730,88163,553,18299,1820,69864,1820,58477,636,23327,1726,35150,1584,39520,343,20949,1319,18571,1416,539617,1396,10692,1568,528925,2122,152183,1275,4486,1063,147697,1698,175082,1115,3508,859,171574,1363,90241,495,877,351,89364,591,62515,451,930,389,61585,595,59596,485,891,338,58705,597,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1182624,1541,119403,3874,1063221,4135,586316,1629,111418,3694,474898,3945,184985,2039,8279,1352,176706,2208,200090,1872,25700,2424,174390,2983,97069,1114,22481,1955,74588,2254,64261,1050,30524,2004,33737,1999,39911,613,24434,1517,15477,1676,596308,1588,7985,1349,588323,2040,178897,1620,1538,644,177359,1693,198582,1556,2940,883,195642,1683,99897,1144,1929,532,97968,1183,66854,959,591,357,66263,1021,52078,702,987,376,51091,793,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9843918,3021,655291,11204,9188627,11683,4769881,3817,613284,10365,4156597,10821,1529868,3607,43554,3675,1486314,5407,1726111,2692,125037,5372,1601074,5090,767547,1697,122180,4015,645367,4481,445616,1560,160354,4389,285262,4574,300739,1291,162159,3630,138580,3682,5074037,3081,42007,3187,5032030,3914,1503392,3717,8086,1481,1495306,4124,1753880,2670,16621,1894,1737259,3488,823032,1859,7406,937,815626,1942,516797,1491,4071,865,512726,1617,476936,1280,5823,1415,471113,1972,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4980863,2985,420596,9523,4560267,9506,2415786,3450,393930,8669,2021856,9143,758298,3136,22817,2506,735481,3549,858805,3307,96336,4835,762469,5732,402082,1786,86603,3625,315479,3498,241191,1570,98788,2911,142403,3045,155410,1152,89386,2818,66024,2705,2565077,2603,26666,2676,2538411,3712,751398,3283,3453,962,747945,3315,868753,2982,12155,1660,856598,3263,425694,1860,5142,1111,420552,2057,275281,1903,2459,624,272822,2036,243951,1386,3457,941,240494,1608,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2365095,2088,208602,6537,2156493,6921,1156919,2399,195724,5836,961195,6169,359490,2279,16077,2257,343413,3198,389682,1914,35147,2801,354535,3214,198575,1320,40110,2392,158465,2620,118639,1019,48100,2590,70539,2659,90533,657,56290,1831,34243,1821,1208176,2359,12878,1743,1195298,3088,348231,2406,1802,672,346429,2530,386305,1931,5067,1093,381238,2229,203187,1582,3098,862,200089,1817,129864,912,1036,385,128828,1040,140589,825,1875,600,138714,1009,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2157934,2769,197302,5474,1960632,5560,1056255,2899,182976,5346,873279,5433,346078,2903,17588,2460,328490,3606,357493,2300,39972,3086,317521,3533,175989,1400,37515,2427,138474,2557,101733,1107,42081,2126,59652,2037,74962,628,45820,1805,29142,1602,1101679,2150,14326,1760,1087353,3038,330855,2756,4173,1005,326682,3009,359278,2255,5089,908,354189,2547,182016,1440,2724,851,179292,1819,115174,1316,1138,383,114036,1342,114356,1061,1202,426,113154,1182,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3367777,3120,293162,6828,3074615,7190,1630539,3152,271004,6555,1359535,7055,493389,2917,20795,2643,472594,3965,584111,2815,66992,4243,517119,4575,275255,1421,55045,3022,220210,3182,174423,1084,68523,3365,105900,3334,103361,911,59649,2258,43712,2115,1737238,3134,22158,2193,1715080,3819,489223,2966,3989,1007,485234,3018,593886,2584,9508,1523,584378,3072,295855,1398,5076,1104,290779,1735,196231,1358,1875,632,194356,1503,162043,1165,1710,655,160333,1378,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3498393,2157,268553,6513,3229840,6491,1682460,2703,246700,6153,1435760,6295,561108,4045,20931,2926,540177,5020,577857,3653,54306,4180,523551,4609,280242,1943,57196,3173,223046,3899,164160,1884,56118,2645,108042,2810,99093,1537,58149,2232,40944,2256,1815933,2125,21853,2415,1794080,3023,565400,2997,6001,1378,559399,3283,604959,2921,8980,1563,595979,3470,301869,1863,3953,982,297916,2073,187229,1549,1251,454,185978,1531,156476,1332,1668,551,154808,1515,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1066267,1376,119540,3302,946727,3711,515065,1700,111706,3034,403359,3450,132747,1532,6748,1514,125999,1862,177267,1469,23493,1950,153774,2324,98803,787,24904,1996,73899,2034,64209,466,28949,1507,35260,1486,42039,554,27612,1192,14427,1300,551202,1308,7834,1172,543368,1923,130575,1135,599,302,129976,1186,184803,1058,3649,783,181154,1248,106088,760,1500,493,104588,867,68997,501,888,367,68109,530,60739,494,1198,488,59541,694,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4557277,2400,400934,9075,4156343,9348,2168072,2918,352178,7750,1815894,7674,678139,2836,24293,2201,653846,3959,793593,2255,94175,4094,699418,4485,355962,1804,69963,3201,285999,3559,208448,1568,84885,3068,123563,3112,131930,1157,78862,2634,53068,2669,2389205,2544,48756,4000,2340449,4766,683794,2870,10412,1601,673382,3386,856833,2318,23566,2752,833267,3270,395088,1481,8811,1245,386277,1914,246687,1380,2379,630,244308,1353,206803,1316,3588,859,203215,1463,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5295537,1585,340282,6669,4955255,6914,2528100,1838,322050,6271,2206050,6593,793589,1687,17642,2283,775947,2757,897470,1799,60323,3930,837147,4194,414832,1315,58075,3514,356757,3598,249017,1146,85334,3176,163683,3544,173192,1328,100676,2691,72516,2881,2767437,1681,18232,1993,2749205,2582,808194,2088,2050,735,806144,2185,940892,1715,7673,1269,933219,2131,450463,939,3348,874,447115,1199,289506,1205,1674,816,287832,1387,278382,962,3487,799,274895,1364,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7647944,2281,618433,8875,7029511,9143,3704840,2936,580592,8275,3124248,8958,1099342,3457,28227,2737,1071115,4426,1298607,3270,122571,4952,1176036,5595,652306,1434,122539,4139,529767,4036,395403,1349,157782,3753,237621,3921,259182,1346,149473,3316,109709,3353,3943104,2309,37841,2620,3905263,3360,1085667,2778,5177,1123,1080490,2953,1328542,2905,17141,1968,1311401,3518,696697,1701,7182,1113,689515,1987,440222,1394,2949,687,437273,1516,391976,1302,5392,871,386584,1415,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4136411,2217,337197,5819,3799214,6078,2034399,2617,318515,5474,1715884,5836,632227,2632,18718,2006,613509,3403,721992,2398,62132,3487,659860,3996,345642,1097,71729,2654,273913,2812,196740,1006,82798,2588,113942,2494,137798,647,83138,1997,54660,1969,2102012,2677,18682,1517,2083330,3008,614556,2930,3249,782,611307,3146,717257,2485,8403,1108,708854,2719,350019,1316,2769,552,347250,1443,215465,1013,1460,472,214005,1127,204715,836,2801,680,201914,1021,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2245235,1835,183405,5470,2061830,5625,1067109,2588,168196,4819,898913,5744,342288,3895,12235,1998,330053,4173,370793,3376,40393,3357,330400,4470,177696,2415,38636,2772,139060,3929,109911,1657,41415,2476,68496,2727,66421,1580,35517,1730,30904,2037,1178126,2450,15209,2012,1162917,2871,349986,3530,3269,1176,346717,3679,397189,3428,5703,1352,391486,3315,192918,1485,3390,839,189528,1707,130592,1560,1244,648,129348,1510,107441,1749,1603,473,105838,1777,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4625160,3330,436545,7947,4188615,8133,2227508,3588,407417,7577,1820091,8234,686752,3623,26559,2753,660193,4580,768777,3193,91212,4750,677565,5232,375158,1906,91574,4233,283584,4404,236935,1221,101626,3908,135309,3901,159886,1015,96446,2617,63440,2603,2397652,2792,29128,2542,2368524,3563,691715,3627,4358,1045,687357,3825,790278,3003,13166,1662,777112,3146,404122,1632,7186,1147,396936,1888,270868,1474,1863,519,269005,1572,240669,1056,2555,738,238114,1369,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,787251,1676,82659,3579,704592,4052,390523,1627,77253,3536,313270,3880,114622,1763,4804,1039,109818,2018,123955,1221,16178,1797,107777,2122,74428,831,17080,1733,57348,1717,47520,591,21232,1347,26288,1415,29998,369,17959,1184,12039,1155,396728,1908,5406,1050,391322,2107,110857,1680,1339,568,109518,1704,124108,1154,1833,506,122275,1195,74201,697,1174,397,73027,801,47116,620,474,259,46642,649,40446,709,586,307,39860,652,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1400412,1840,124987,3925,1275425,4320,687209,1598,115355,3636,571854,3908,222544,2000,8864,1301,213680,2195,235547,1409,26194,2217,209353,2597,112939,862,22776,1714,90163,1755,65766,699,26991,1641,38775,1699,50413,635,30530,1492,19883,1475,713203,1322,9632,1292,703571,1560,214506,1599,2168,663,212338,1740,233277,1420,3823,787,229454,1555,116971,867,2074,539,114897,1060,72991,951,921,418,72070,972,75458,672,646,254,74812,728,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
