GEO_ID,B17022_001E,B17022_001M,B17022_002E,B17022_002M,B17022_003E,B17022_003M,B17022_004E,B17022_004M,B17022_005E,B17022_005M,B17022_006E,B17022_006M,B17022_007E,B17022_007M,B17022_008E,B17022_008M,B17022_009E,B17022_009M,B17022_010E,B17022_010M,B17022_011E,B17022_011M,B17022_012E,B17022_012M,B17022_013E,B17022_013M,B17022_014E,B17022_014M,B17022_015E,B17022_015M,B17022_016E,B17022_016M,B17022_017E,B17022_017M,B17022_018E,B17022_018M,B17022_019E,B17022_019M,B17022_020E,B17022_020M,B17022_021E,B17022_021M,B17022_022E,B17022_022M,B17022_023E,B17022_023M,B17022_024E,B17022_024M,B17022_025E,B17022_025M,B17022_026E,B17022_026M,B17022_027E,B17022_027M,B17022_028E,B17022_028M,B17022_029E,B17022_029M,B17022_030E,B17022_030M,B17022_031E,B17022_031M,B17022_032E,B17022_032M,B17022_033E,B17022_033M,B17022_034E,B17022_034M,B17022_035E,B17022_035M,B17022_036E,B17022_036M,B17022_037E,B17022_037M,B17022_038E,B17022_038M,B17022_039E,B17022_039M,B17022_040E,B17022_040M,B17022_041E,B17022_041M,B17022_042E,B17022_042M,B17022_043E,B17022_043M,B17022_044E,B17022_044M,B17022_045E,B17022_045M,B17022_046E,B17022_046M,B17022_047E,B17022_047M,B17022_048E,B17022_048M,B17022_049E,B17022_049M,B17022_050E,B17022_050M,B17022_051E,B17022_051M,B17022_052E,B17022_052M,B17022_053E,B17022_053M,B17022_054E,B17022_054M,B17022_055E,B17022_055M,B17022_056E,B17022_056M,B17022_057E,B17022_057M,B17022_058E,B17022_058M,B17022_059E,B17022_059M,B17022_060E,B17022_060M,B17022_061E,B17022_061M,B17022_062E,B17022_062M,B17022_063E,B17022_063M,B17022_064E,B17022_064M,B17022_065E,B17022_065M,B17022_066E,B17022_066M,B17022_067E,B17022_067M,B17022_068E,B17022_068M,B17022_069E,B17022_069M,B17022_070E,B17022_070M,B17022_071E,B17022_071M,B17022_072E,B17022_072M,B17022_073E,B17022_073M,B17022_074E,B17022_074M,B17022_075E,B17022_075M,B17022_076E,B17022_076M,B17022_077E,B17022_077M,B17022_078E,B17022_078M,B17022_079E,B17022_079M,B17022_080E,B17022_080M,B17022_081E,B17022_081M,NAME,B17022_001EA,B17022_001MA,B17022_002MA,B17022_002EA,B17022_003EA,B17022_003MA,B17022_004MA,B17022_004EA,B17022_005MA,B17022_005EA,B17022_006EA,B17022_006MA,B17022_007MA,B17022_007EA,B17022_008EA,B17022_008MA,B17022_009MA,B17022_009EA,B17022_010MA,B17022_010EA,B17022_011MA,B17022_011EA,B17022_012EA,B17022_012MA,B17022_013MA,B17022_013EA,B17022_014MA,B17022_014EA,B17022_015EA,B17022_015MA,B17022_016MA,B17022_016EA,B17022_017EA,B17022_017MA,B17022_018MA,B17022_018EA,B17022_019EA,B17022_019MA,B17022_020MA,B17022_020EA,B17022_021MA,B17022_021EA,B17022_022MA,B17022_022EA,B17022_023MA,B17022_023EA,B17022_024MA,B17022_024EA,B17022_025EA,B17022_025MA,B17022_026EA,B17022_026MA,B17022_027MA,B17022_027EA,B17022_028MA,B17022_028EA,B17022_029EA,B17022_029MA,B17022_030EA,B17022_030MA,B17022_031EA,B17022_031MA,B17022_032MA,B17022_032EA,B17022_033MA,B17022_033EA,B17022_034EA,B17022_034MA,B17022_035EA,B17022_035MA,B17022_036EA,B17022_036MA,B17022_037EA,B17022_037MA,B17022_038MA,B17022_038EA,B17022_039MA,B17022_039EA,B17022_040EA,B17022_040MA,B17022_041EA,B17022_041MA,B17022_042EA,B17022_042MA,B17022_043EA,B17022_043MA,B17022_044MA,B17022_044EA,B17022_045MA,B17022_045EA,B17022_046MA,B17022_046EA,B17022_047EA,B17022_047MA,B17022_048EA,B17022_048MA,B17022_049MA,B17022_049EA,B17022_050EA,B17022_050MA,B17022_051MA,B17022_051EA,B17022_052EA,B17022_052MA,B17022_053EA,B17022_053MA,B17022_054MA,B17022_054EA,B17022_055MA,B17022_055EA,B17022_056EA,B17022_056MA,B17022_057EA,B17022_057MA,B17022_058EA,B17022_058MA,B17022_059EA,B17022_059MA,B17022_060MA,B17022_060EA,B17022_061EA,B17022_061MA,B17022_062MA,B17022_062EA,B17022_063EA,B17022_063MA,B17022_064MA,B17022_064EA,B17022_065EA,B17022_065MA,B17022_066MA,B17022_066EA,B17022_067MA,B17022_067EA,B17022_068EA,B17022_068MA,B17022_069MA,B17022_069EA,B17022_070EA,B17022_070MA,B17022_071MA,B17022_071EA,B17022_072MA,B17022_072EA,B17022_073EA,B17022_073MA,B17022_074EA,B17022_074MA,B17022_075EA,B17022_075MA,B17022_076MA,B17022_076EA,B17022_077MA,B17022_077EA,B17022_078MA,B17022_078EA,B17022_079MA,B17022_079EA,B17022_080EA,B17022_080MA,B17022_081EA,B17022_081MA,state
0400000US01,1222568,14007,244567,6847,84036,4658,48417,3911,8654,1789,13083,2027,26680,2876,35619,2625,160531,5753,24250,3044,16196,2491,3892,902,3516,1107,8788,1889,8054,1585,136281,5474,112476,5085,23383,2213,26082,2832,63011,4393,23805,2656,47789,3515,27047,2680,14459,2124,2906,830,4053,1207,7500,1544,12588,1715,20742,2289,4155,924,2100,806,471,383,243,190,1386,655,2055,750,16587,2051,11451,1923,1311,651,1939,735,8201,1641,5136,976,77678,4003,47433,3359,21149,2408,2463,796,4468,1094,14218,1787,26284,2315,30245,2904,6072,1378,3345,1051,1274,590,307,281,1764,754,2727,781,24173,2928,14327,2247,2349,925,2534,1014,9444,1684,9846,1811,852534,13182,699349,11777,250678,8340,48183,4018,37983,3327,164512,6243,448671,8127,153185,7369,46005,3785,19739,2369,2961,856,1484,466,15294,2297,26266,2662,107180,5355,49056,4171,6866,1595,4165,1255,38025,3538,58124,3740,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,165431,3617,14942,1574,6320,963,4890,920,742,308,2197,673,1951,579,1430,415,8622,1143,2260,496,1866,423,546,243,471,205,849,320,394,207,6362,1004,5816,967,1311,314,1732,543,2773,690,546,192,4055,1062,2238,722,1568,646,81,79,775,401,712,486,670,307,1817,602,666,374,465,338,133,186,225,261,107,82,201,157,1151,510,1015,481,43,35,297,203,675,436,136,114,6548,1252,4231,954,2912,765,615,451,1059,448,1238,471,1319,520,2317,786,596,277,492,280,134,133,139,181,219,157,104,74,1721,751,1410,694,604,584,78,45,728,342,311,205,139886,3680,113713,3934,49110,2854,10271,1467,9571,1447,29268,2277,64603,2869,26173,2330,10582,1660,6081,1249,1664,803,1241,580,3176,759,4501,1126,15591,1521,8485,1162,865,360,687,363,6933,1097,7106,1104,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1572310,12708,296981,8233,134732,5491,86517,4786,12220,1805,31923,3139,42374,3268,48215,3253,162249,6613,36654,3640,26392,2811,6780,1563,7779,1544,11833,1801,10262,1729,125595,5697,104574,5258,16194,2112,30129,3368,58251,4134,21021,2128,57513,3804,33837,2821,21285,2629,2775,785,7225,1518,11285,2149,12552,1424,23676,2789,6569,1483,3685,1025,608,488,736,457,2341,861,2884,1064,17107,2449,12573,2000,2504,879,2419,748,7650,1525,4534,1298,99524,5360,60410,3924,30833,3009,4942,1064,10460,1581,15431,2291,29577,2689,39114,3265,11300,1627,6858,1329,1712,650,1194,580,3952,1156,4442,943,27814,2728,20275,2540,3683,1027,2909,821,13683,2081,7539,1225,1118292,11791,907614,11316,325033,7507,60425,3631,62464,3959,202144,6505,582581,8807,210678,8651,74938,5110,38441,3580,7768,1511,4285,1189,26388,2950,36497,3611,135740,6319,72063,4653,8714,1503,5714,1263,57635,4295,63677,4007,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,751124,10710,156974,5710,65410,3731,39665,3014,7003,1439,12312,1750,20350,2273,25745,2218,91564,4611,18114,2161,13275,1756,2868,1105,3569,1019,6838,1185,4839,1162,73450,3875,61773,3669,11905,1873,13493,1737,36375,3189,11677,1687,32890,3096,20361,2202,11307,1710,1482,714,2846,869,6979,1330,9054,1276,12529,1724,2211,822,1507,721,168,150,224,265,1115,600,704,378,10318,1617,6125,1374,1306,547,970,608,3849,1143,4193,954,53562,2774,35062,2615,15549,1932,2049,640,4520,1190,8980,1575,19513,1943,18500,1890,5123,1052,2976,939,846,486,408,334,1722,657,2147,672,13377,1722,8656,1363,1112,518,565,308,6979,1280,4721,1036,507698,8937,427704,8339,155807,5451,27735,2790,25641,2171,102431,4499,271897,6348,79994,4053,27054,2589,12801,1955,2597,750,1439,771,8765,1607,14253,1641,52940,3163,22846,2518,3327,988,1417,633,18102,1965,30094,2416,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8645970,31516,1584297,17813,752699,13430,514787,10480,65014,4527,173128,6346,276645,8145,237912,7330,831598,12900,193543,6274,145842,6264,29273,3086,40846,3176,75723,4955,47701,3342,638055,10857,519207,10024,78816,4261,146426,6920,293965,8334,118848,4918,294857,8983,176199,6490,115023,4846,14536,1839,34891,3486,65596,3800,61176,3573,118658,5389,32143,2960,19938,2520,4119,1329,4930,1135,10889,2078,12205,1646,86515,4653,55838,3770,8185,1334,11663,1808,35990,3279,30677,2410,521436,10676,325596,7824,203154,6684,29550,2751,61445,4677,112159,5018,122442,4400,195840,7625,56774,3854,33558,3195,7872,1478,7258,1628,18428,2238,23216,2568,139066,6447,86689,5427,12990,2010,16404,2072,57295,4674,52377,3569,6245380,33665,4905820,30087,2139176,20046,420283,9178,373109,9478,1345784,15918,2766644,21079,1339560,16758,475902,11953,208560,7983,40337,3667,27206,2907,141017,5847,267342,8359,863658,13224,408144,8869,57659,3796,42928,3606,307557,8344,455514,9869,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1279941,10970,168377,6445,77535,4732,51066,3978,10289,1673,18170,2281,22607,2457,26469,2526,90842,4319,16636,2100,12399,1967,3006,966,3523,1110,5870,1189,4237,1167,74206,4507,65623,4387,13134,2366,15614,2285,36875,3070,8583,1401,35358,3286,20462,2016,13253,1666,3607,877,4269,1236,5377,1007,7209,1468,14896,2184,4356,1282,2926,1008,614,397,274,292,2038,812,1430,723,10540,1815,7709,1782,1503,846,1146,642,5060,1393,2831,813,65212,3481,41583,2909,23876,2416,5179,1328,6832,1466,11865,1652,17707,1579,23629,2802,6340,1559,4892,1434,1513,709,359,333,3020,1086,1448,577,17289,2373,12847,2196,2777,1228,1828,627,8242,1525,4442,879,1010994,9888,842622,11297,347004,7655,67960,3902,58289,3337,220755,6251,495618,8835,168372,6222,61054,4098,32552,3118,5460,1212,3051,1130,24041,2903,28502,2607,107318,4950,58392,3884,8186,1346,5328,1218,44878,3606,48926,2948,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,890293,9252,95783,4785,30377,2683,17015,1965,2464,910,4284,988,10267,1590,13362,1918,65406,3764,9254,1785,6141,1425,1200,577,2088,979,2853,850,3113,1158,56152,3381,46769,3060,7686,1821,13092,1913,25991,2661,9383,1569,17809,2451,8441,1600,5273,1521,930,727,1615,606,2728,1008,3168,970,9368,1666,1550,711,1137,657,146,239,0,201,991,604,413,264,7818,1471,6038,1342,770,518,1577,832,3691,978,1780,584,33168,3084,17125,2065,9533,1661,1333,721,3100,906,5100,1131,7592,1040,16043,2238,3948,1055,2501,825,755,422,307,313,1439,678,1447,637,12095,2019,8881,1676,1337,707,1472,551,6072,1393,3214,897,743533,8957,601942,9416,244037,6435,46957,3453,36758,3312,160322,5789,357905,7476,141591,5718,42516,3464,18486,2475,3194,913,1352,640,13940,2237,24030,2740,99075,4757,50977,3906,5718,1278,3694,1122,41565,3366,48098,3174,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,228364,4558,29775,2603,11991,1866,7553,1670,1677,784,2358,1023,3518,1047,4438,1145,17784,2000,2287,790,1623,731,285,216,810,601,528,300,664,349,15497,1849,12477,1600,1839,758,3924,1031,6714,1422,3020,916,6127,1160,3462,1003,2051,717,395,343,706,358,950,521,1411,590,2665,808,415,339,358,326,0,189,86,141,272,260,57,95,2250,763,1707,655,278,304,382,280,1047,662,543,325,11441,1481,5712,1018,2304,609,176,119,439,225,1689,562,3408,814,5729,1177,1427,703,1123,693,140,158,66,113,917,657,304,220,4302,901,3161,831,637,439,599,484,1925,585,1141,295,181021,4889,143568,4813,49814,3262,9744,1575,8089,1465,31981,2615,93754,3116,37453,2907,10519,1677,5623,1352,1472,729,1032,557,3119,935,4896,928,26934,2576,13887,2167,2367,914,866,452,10654,2044,13047,1984,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,120467,4214,24853,2217,5286,1132,2754,830,815,619,752,388,1187,494,2532,866,19567,2233,2528,734,1926,744,290,260,341,392,1295,566,602,309,17039,2159,13008,1779,2346,675,2913,838,7749,1495,4031,1044,3699,1019,1403,544,857,515,412,358,222,267,223,189,546,262,2296,891,924,543,372,342,195,252,0,203,177,230,552,384,1372,631,1102,590,275,347,142,230,685,432,270,198,5805,1369,1684,511,1031,448,92,108,200,237,739,427,653,315,4121,1336,1272,795,561,503,112,131,71,119,378,474,711,611,2849,947,1999,830,465,361,552,440,982,549,850,454,86110,3767,57432,3058,22212,2049,8693,1407,3032,969,10487,1300,35220,2452,28678,2081,7045,1304,3406,903,882,458,351,305,2173,764,3639,979,21633,1918,9971,1538,1248,519,1427,580,7296,1310,11662,1433,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4626388,25285,827643,15685,370075,10192,195037,7955,25373,2775,57985,4799,111679,6057,175038,6218,457568,12959,89945,5309,62305,4084,14148,2206,13684,1995,34473,3292,27640,3462,367623,12037,292934,11622,50848,4048,73838,5931,168248,8595,74689,4425,163996,5873,96639,4844,48836,4119,7587,1553,11529,1705,29720,3910,47803,3315,67357,3925,14513,2463,8075,1908,1836,734,1554,1135,4685,1118,6438,1489,52844,3387,35240,2944,4813,1207,6999,1571,23428,2438,17604,2101,309897,10315,188719,8104,84869,5745,14026,2096,20996,3254,49847,4717,103850,6469,121178,6234,29820,3500,17916,2849,5279,1338,1934,822,10703,2366,11904,1985,91358,5211,60621,4583,9212,1682,7894,1566,43515,4061,30737,2752,3324852,24851,2678950,23580,867176,14495,158294,6843,132644,6259,576238,12642,1811774,18997,645902,14302,201340,8530,85764,5337,19753,2869,7762,1396,58249,4459,115576,5998,444562,10137,204664,8453,28950,3246,19990,2551,155724,6761,239898,7576,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
