GEO_ID,B28006_001E,B28006_001M,B28006_002E,B28006_002M,B28006_003E,B28006_003M,B28006_004E,B28006_004M,B28006_005E,B28006_005M,B28006_006E,B28006_006M,B28006_007E,B28006_007M,B28006_008E,B28006_008M,B28006_009E,B28006_009M,B28006_010E,B28006_010M,B28006_011E,B28006_011M,B28006_012E,B28006_012M,B28006_013E,B28006_013M,B28006_014E,B28006_014M,B28006_015E,B28006_015M,B28006_016E,B28006_016M,B28006_017E,B28006_017M,B28006_018E,B28006_018M,B28006_019E,B28006_019M,NAME,B28006_001MA,B28006_001EA,B28006_002EA,B28006_002MA,B28006_003EA,B28006_003MA,B28006_004MA,B28006_004EA,B28006_005MA,B28006_005EA,B28006_006EA,B28006_006MA,B28006_007EA,B28006_007MA,B28006_008MA,B28006_008EA,B28006_009EA,B28006_009MA,B28006_010EA,B28006_010MA,B28006_011MA,B28006_011EA,B28006_012MA,B28006_012EA,B28006_013EA,B28006_013MA,B28006_014MA,B28006_014EA,B28006_015EA,B28006_015MA,B28006_016EA,B28006_016MA,B28006_017MA,B28006_017EA,B28006_018MA,B28006_018EA,B28006_019EA,B28006_019MA,state
0400000US01,3157355,5313,473146,11063,260275,7896,4499,1259,180743,7097,75033,4639,212871,8502,1931502,15388,1536786,17390,28450,3882,1260238,17454,248098,12463,394716,11700,752707,14510,715011,14272,7582,1588,652038,13324,55391,5195,37696,3039,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,445247,1934,36240,2464,26053,2181,193,168,21836,2056,4024,1206,10187,1703,282341,5193,259516,5594,3126,966,227167,5666,29223,3448,22825,2389,126666,5174,123251,5095,465,333,113544,4822,9242,1652,3415,853,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4248724,3765,586284,13353,378050,11799,5835,1384,285643,10302,86572,6780,208234,9308,2481529,16454,2142952,17538,22955,2929,1875067,19726,244930,10767,338577,11365,1180911,14136,1134064,14336,8003,1477,1066359,13898,59702,4093,46847,3898,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1914241,5038,292366,8192,168791,6459,4176,1242,111088,5143,53527,4493,123575,5595,1219106,11678,987985,12884,19734,3056,773466,13664,194785,7962,231121,9703,402769,10503,382691,10694,3001,844,339357,10344,40333,3792,20078,2433,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,24650334,7552,4449104,33472,3277717,28945,46882,4338,2645947,27822,584888,17501,1171387,21813,12454315,44007,11091574,45898,119033,7892,9871048,45138,1101493,24296,1362741,21602,7746915,32427,7512492,32860,40737,3163,7156449,34272,315306,10617,234423,8679,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3445529,4806,316183,9091,232789,9190,3625,1037,182802,8179,46362,4711,83394,5316,1809749,12393,1619475,13977,24671,2910,1430512,15427,164292,10114,190274,8597,1319597,12225,1283671,12077,9847,1648,1206957,12465,66867,4797,35926,2950,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2408219,2326,236415,9256,155960,7476,1384,653,129810,7327,24766,3553,80455,5418,1261319,15423,1091562,16411,8359,1725,984670,15772,98533,7808,169757,7078,910485,13274,883777,12967,4410,1174,842413,13116,36954,3779,26708,2546,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,617942,1311,69062,4236,45245,3007,735,478,34587,2808,9923,1883,23817,3323,362443,5255,317738,6603,3720,1123,276121,6670,37897,3979,44705,3985,186437,5519,180238,5152,988,468,167391,5312,11859,2309,6199,1347,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,440560,1381,41466,3634,23882,3026,389,294,17959,2341,5534,1732,17584,2294,151971,4680,113663,5251,1095,567,89834,5378,22734,2989,38308,3696,247123,5392,241078,5791,1059,702,227598,6193,12421,2330,6045,1855,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,13450070,7488,1718835,22489,1175409,22309,17916,2830,936580,20651,220913,13155,543426,15649,8018943,36184,6953460,38789,76846,6761,6102768,39291,773846,20494,1065483,21853,3712292,31423,3539671,31252,24549,3363,3303475,29930,211647,9535,172621,9505,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,6331532,9474,892174,18594,567476,17248,7526,1949,429521,14623,130429,7725,324698,12234,3618008,25589,3087652,24471,32330,3869,2654058,24097,401264,13956,530356,13894,1821350,19746,1758875,19027,8425,1651,1654452,18804,95998,6696,62475,4866,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,935869,2192,80275,4638,59619,4115,1397,787,49069,3577,9153,2505,20656,2249,561035,8560,492697,8148,6286,1882,443139,8529,43272,4860,68338,4746,294559,8161,284120,8062,2664,839,268586,8357,12870,2303,10439,1438,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1010624,2582,106152,5043,73777,4705,1897,902,59805,4355,12075,1960,32375,3265,636019,8718,565752,8832,10380,2241,478897,10523,76475,6699,70267,6526,268453,8663,258840,8150,3907,1153,236246,7637,18687,3520,9613,1960,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8416682,4604,986814,15759,675626,15389,10375,1821,543930,13785,121321,6660,311188,11041,4687481,24245,3952612,25203,56210,3970,3466044,25179,430358,11823,734869,14764,2742387,22789,2635402,21484,15169,2094,2488047,22404,132186,6508,106985,6342,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4214208,5790,505103,10245,314463,9010,7471,1400,237322,8517,69670,4898,190640,8198,2689984,14173,2268805,16766,43755,3744,1933994,17559,291056,10579,421179,9675,1019121,14708,976653,15547,11202,1853,908084,14515,57367,4395,42468,2969,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2000021,4150,162197,4945,102099,4475,2350,699,79762,3876,19987,2544,60098,3539,1301490,9825,1102306,10619,22203,2452,957230,10651,122873,5932,199184,6979,536334,10082,516829,10077,3972,835,481282,10023,31575,3198,19505,1813,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1829661,4043,176593,6719,116928,6496,2152,582,90695,5237,24081,2878,59665,4395,1076969,10392,917154,11450,12935,2403,792908,12232,111311,5813,159815,6519,576099,8844,554103,8920,3460,1035,521460,8687,29183,2533,21996,2223,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2881459,4658,447858,9481,250344,7580,4809,1438,195978,6727,49557,3806,197514,7459,1770985,14751,1477296,15891,21719,2831,1278099,15631,177478,7928,293689,7961,662616,13326,633111,13152,4618,1245,595289,12460,33204,3068,29505,2995,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2949319,5830,481023,10933,275895,9770,4582,1366,205605,9194,65708,5604,205128,8101,1789952,13917,1450102,14572,19578,2863,1214841,15484,215683,8919,339850,10510,678344,11446,643804,11576,3852,1075,591645,11523,48307,3977,34540,2607,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,938490,1699,74125,3487,45195,3042,1502,497,35090,2525,8603,1616,28930,2541,596944,6391,511929,6792,8843,1263,445165,7234,57921,3867,85015,4359,267421,6449,255273,6539,2220,589,238721,6489,14332,1967,12148,1708,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3946051,3667,415515,11645,295580,9453,3835,1054,240374,7882,51371,5616,119935,6957,2036136,19367,1793482,20438,24005,3370,1593448,21489,176029,8956,242654,8763,1494400,17544,1450655,17670,6982,1232,1385525,17889,58148,4398,43745,3386,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4511308,3618,440047,9286,301902,8755,3165,1013,259526,8037,39211,4480,138145,7201,2233952,16985,1947864,18415,15498,2009,1777180,18071,155186,8784,286088,10045,1837309,17364,1781644,17381,8768,1588,1703897,18264,68979,5481,55665,4613,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6514049,4678,668370,12916,437934,10612,7823,1222,331571,8514,98540,5584,230436,8252,4071753,18822,3465287,20549,61296,3572,2926412,20014,477579,10895,606466,12618,1773926,18048,1709440,18390,15627,1971,1591931,17810,101882,4921,64486,3234,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3555326,3770,259554,6639,180132,6210,3286,756,143736,6047,33110,3269,79422,3810,2086622,12473,1817171,12776,33007,2431,1594352,13903,189812,7020,269451,8040,1209150,12966,1173920,13125,10364,1236,1106771,12652,56785,3053,35230,2498,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1877109,5027,320305,9092,161871,6777,3501,1104,103869,5505,54501,4260,158434,6600,1166675,11342,905156,13120,16628,2592,699501,11682,189027,9436,261519,9900,390129,8714,364210,8497,3533,948,322811,8370,37866,3876,25919,3128,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3945667,4997,428018,9508,262364,6601,6696,1332,199916,6554,55752,3591,165654,5815,2436005,16416,2057175,16190,34906,3116,1738411,17020,283858,7817,378830,10499,1081644,14075,1039405,14371,10069,1566,961394,14361,67942,4515,42239,3307,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,674467,2430,47417,3118,29660,2541,984,432,23928,2174,4748,1126,17757,1830,428686,6397,361908,6562,8903,1868,311926,6286,41079,3719,66778,4553,198364,5838,187543,5964,2413,778,171887,6148,13243,1909,10821,1826,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1190966,2789,114367,4125,76434,4135,1420,573,58672,3746,16342,3131,37933,3065,721730,8746,608204,9514,10751,1409,531807,8714,65646,4299,113526,4786,354869,8359,339979,8416,2468,766,317456,8054,20055,2386,14890,1826,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1847138,2324,270774,8179,209181,7954,3175,1160,168219,7902,37787,3958,61593,4635,1155809,11881,1029129,13074,9578,1742,908312,13518,111239,8233,126680,6190,420555,9655,402858,9415,2375,706,376250,9245,24233,2545,17697,2476,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,909379,2355,63533,3901,46445,3688,810,416,39497,3393,6138,1389,17088,2023,529373,8147,476294,8470,5570,1555,430596,7677,40128,3874,53079,4008,316473,7521,308757,7700,1947,766,293291,7705,13519,2270,7716,1661,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5972560,2857,660959,13296,466556,13558,4117,1198,394292,12445,68147,5645,194403,7701,3097627,21019,2726458,20166,25978,3152,2465326,22840,235154,9555,371169,11569,2213974,19001,2150099,19005,10007,1927,2055168,17046,84924,5207,63875,4726,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1334861,3061,203571,7189,105688,6583,1422,857,77311,6073,26955,2905,97883,5030,773739,9946,607583,11584,10909,2314,502391,10917,94283,6168,166156,7276,357551,7619,334074,7980,3644,1025,306507,7920,23923,2760,23477,3153,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13110654,5014,1823690,26133,1288804,21193,12283,1850,1072377,21123,204144,9108,534886,14947,6749337,34524,5768281,35690,57138,4126,5130937,36751,580206,16008,981056,19527,4537627,31858,4349324,30202,26083,2916,4104402,28412,218839,9559,188303,7617,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
