GEO_ID,B13012_001E,B13012_001M,B13012_002E,B13012_002M,B13012_003E,B13012_003M,B13012_004E,B13012_004M,B13012_005E,B13012_005M,B13012_006E,B13012_006M,B13012_007E,B13012_007M,B13012_008E,B13012_008M,B13012_009E,B13012_009M,B13012_010E,B13012_010M,B13012_011E,B13012_011M,B13012_012E,B13012_012M,B13012_013E,B13012_013M,B13012_014E,B13012_014M,B13012_015E,B13012_015M,NAME,B13012_001MA,B13012_001EA,B13012_002EA,B13012_002MA,B13012_003MA,B13012_003EA,B13012_004MA,B13012_004EA,B13012_005EA,B13012_005MA,B13012_006EA,B13012_006MA,B13012_007MA,B13012_007EA,B13012_008MA,B13012_008EA,B13012_009MA,B13012_009EA,B13012_010MA,B13012_010EA,B13012_011EA,B13012_011MA,B13012_012EA,B13012_012MA,B13012_013EA,B13012_013MA,B13012_014MA,B13012_014EA,B13012_015MA,B13012_015EA,state
0400000US30,218064,2495,12189,1739,7993,1358,4658,1023,3335,1002,4196,1027,2540,813,1656,551,205875,2960,94635,3805,72893,3136,21742,2129,111240,4473,81175,4278,30065,2657,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,421737,2765,26077,2487,18654,2077,12398,1631,6256,1082,7423,1244,4540,904,2883,917,395660,3371,190792,4855,150550,4343,40242,3130,204868,4789,161421,4484,43447,2774,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,653020,3228,35425,2946,23896,2526,14225,1997,9671,1545,11529,1915,8579,1665,2950,887,617595,4260,277137,7427,200086,6676,77051,4400,340458,7756,248775,7295,91683,5141,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,300570,2581,15795,2089,10268,1607,6652,1253,3616,981,5527,1520,3952,1364,1575,770,284775,3520,129860,4892,101189,4485,28671,2461,154915,5474,117293,5142,37622,3152,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2079826,4843,100592,5137,68097,4088,45438,3203,22659,2263,32495,3243,21468,2735,11027,1741,1979234,7672,897899,10764,667649,9183,230250,7462,1081335,11793,779810,12380,301525,8405,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,467277,3150,28211,2636,15412,2180,7734,1611,7678,1441,12799,1976,7580,1639,5219,1127,439066,3683,180072,5145,122841,5168,57231,3822,258994,5687,173683,6204,85311,3990,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4785523,7804,231362,7314,154996,6775,96513,5637,58483,4105,76366,4070,46837,3337,29529,2807,4554161,11001,1848070,17060,1378735,18459,469335,9823,2706091,19341,1877144,20582,828947,12288,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2332047,6292,117916,5777,75086,4486,44724,3024,30362,3173,42830,3562,28375,2771,14455,2123,2214131,8268,1014093,12311,757644,13183,256449,7403,1200038,14393,852648,13613,347390,9233,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,160557,1766,9977,1530,6776,1157,4138,914,2638,753,3201,927,2188,894,1013,473,150580,2407,74370,2513,60012,2535,14358,1656,76210,2993,59482,2787,16728,2176,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2618200,7054,136419,5788,81830,4380,52511,3547,29319,3194,54589,3761,37842,2908,16747,2263,2481781,9305,1083922,13996,832717,12237,251205,7783,1397859,15574,1020525,13098,377334,10693,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,880015,3016,52329,2721,33621,2517,18168,1901,15453,1743,18708,1777,10212,1453,8496,1260,827686,4185,405432,5508,288168,5723,117264,3805,422254,6254,285398,6490,136856,5204,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,899063,4033,45186,3949,31315,3092,18584,2711,12731,1943,13871,2078,8451,1659,5420,1458,853877,5350,391871,8532,291353,7629,100518,5672,462006,8177,334168,7403,127838,5803,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2875638,7240,141709,4877,87048,3666,58504,3093,28544,2234,54661,3937,36106,2826,18555,2504,2733929,8857,1166977,11368,903520,11078,263457,7246,1566952,12131,1119286,12052,447666,9960,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,250947,2077,11650,2018,6424,1354,4181,1067,2243,760,5226,1350,3422,1162,1804,774,239297,2773,93631,4183,75195,4093,18436,2115,145666,4035,106406,3977,39260,2927,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1110500,4907,57844,4160,32870,3016,20270,2176,12600,2151,24974,3123,16242,2509,8732,1802,1052656,5612,460922,8996,345682,8365,115240,5488,591734,9625,415216,9042,176518,7441,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,183942,1905,13313,1557,8268,1208,6291,987,1977,538,5045,866,3306,722,1739,506,170629,2458,81529,2911,69525,2920,12004,1624,89100,3248,67758,3043,21342,2080,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1515260,5598,83267,5050,47652,3403,27851,2507,19801,2332,35615,3705,23163,3284,12452,1742,1431993,7250,679519,9258,492910,9079,186609,5766,752474,9487,526376,10911,226098,8688,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6407670,11323,385598,9989,253307,8664,127806,6727,125501,5954,132291,7553,80824,6118,51467,3988,6022072,14012,2870514,22760,1973398,22089,897116,16609,3151558,28115,2191582,23052,959976,17330,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,700481,2551,52119,3086,43302,2776,20472,1925,22830,2257,8817,1683,5744,1149,3073,965,648362,4070,348276,5564,230204,5697,118072,4610,300086,5945,215967,5787,84119,4784,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,139593,1471,5049,822,3634,734,2599,623,1035,384,1415,496,768,314,647,355,134544,1630,56271,2219,46550,2167,9721,1143,78273,2694,57517,2822,20756,1744,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1992889,6131,102154,4813,70788,3997,40813,2829,29975,2461,31366,3283,20517,2418,10849,2159,1890735,8237,887941,10307,673160,9738,214781,6820,1002794,13221,730804,11826,271990,8861,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1619739,4576,85373,5131,61334,4102,35690,3056,25644,2643,24039,3099,14527,2341,9512,1755,1534366,6555,723606,11415,520769,10776,202837,7632,810760,12824,573772,11914,236988,8534,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,399506,2672,16687,1964,9901,1455,5411,1045,4490,975,6786,1435,2991,989,3795,1039,382819,3260,178288,4864,121507,3925,56781,3556,204531,5546,126870,4861,77661,4305,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1288661,3738,63783,3954,43230,3288,31309,2747,11921,1634,20553,2122,15171,1846,5382,1091,1224878,5362,551379,7857,453315,7547,98064,4498,673499,9741,521136,9817,152363,5950,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,129635,2306,7179,1219,5350,1102,3408,860,1942,731,1829,562,1150,379,679,467,122456,2477,62493,3203,47767,2995,14726,1782,59963,3638,44659,3187,15304,2037,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,867237,3361,33408,2559,14378,1830,8454,1393,5924,1362,19030,2047,7925,1397,11105,1598,833829,4524,278545,7344,173368,6658,105177,5405,555284,8186,291929,7759,263355,6380,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
