GEO_ID,C27018_001E,C27018_001M,C27018_002E,C27018_002M,C27018_003E,C27018_003M,C27018_004E,C27018_004M,C27018_005E,C27018_005M,C27018_006E,C27018_006M,C27018_007E,C27018_007M,C27018_008E,C27018_008M,C27018_009E,C27018_009M,C27018_010E,C27018_010M,C27018_011E,C27018_011M,C27018_012E,C27018_012M,C27018_013E,C27018_013M,C27018_014E,C27018_014M,C27018_015E,C27018_015M,C27018_016E,C27018_016M,C27018_017E,C27018_017M,C27018_018E,C27018_018M,C27018_019E,C27018_019M,C27018_020E,C27018_020M,C27018_021E,C27018_021M,C27018_022E,C27018_022M,C27018_023E,C27018_023M,C27018_024E,C27018_024M,C27018_025E,C27018_025M,C27018_026E,C27018_026M,C27018_027E,C27018_027M,C27018_028E,C27018_028M,C27018_029E,C27018_029M,C27018_030E,C27018_030M,C27018_031E,C27018_031M,C27018_032E,C27018_032M,C27018_033E,C27018_033M,C27018_034E,C27018_034M,C27018_035E,C27018_035M,C27018_036E,C27018_036M,C27018_037E,C27018_037M,C27018_038E,C27018_038M,C27018_039E,C27018_039M,C27018_040E,C27018_040M,C27018_041E,C27018_041M,NAME,C27018_001EA,C27018_001MA,C27018_002EA,C27018_002MA,C27018_003MA,C27018_003EA,C27018_004EA,C27018_004MA,C27018_005EA,C27018_005MA,C27018_006EA,C27018_006MA,C27018_007EA,C27018_007MA,C27018_008MA,C27018_008EA,C27018_009MA,C27018_009EA,C27018_010EA,C27018_010MA,C27018_011EA,C27018_011MA,C27018_012MA,C27018_012EA,C27018_013MA,C27018_013EA,C27018_014MA,C27018_014EA,C27018_015EA,C27018_015MA,C27018_016MA,C27018_016EA,C27018_017EA,C27018_017MA,C27018_018MA,C27018_018EA,C27018_019MA,C27018_019EA,C27018_020EA,C27018_020MA,C27018_021EA,C27018_021MA,C27018_022MA,C27018_022EA,C27018_023MA,C27018_023EA,C27018_024MA,C27018_024EA,C27018_025EA,C27018_025MA,C27018_026EA,C27018_026MA,C27018_027MA,C27018_027EA,C27018_028MA,C27018_028EA,C27018_029MA,C27018_029EA,C27018_030EA,C27018_030MA,C27018_031EA,C27018_031MA,C27018_032EA,C27018_032MA,C27018_033MA,C27018_033EA,C27018_034MA,C27018_034EA,C27018_035EA,C27018_035MA,C27018_036MA,C27018_036EA,C27018_037EA,C27018_037MA,C27018_038MA,C27018_038EA,C27018_039MA,C27018_039EA,C27018_040MA,C27018_040EA,C27018_041MA,C27018_041EA,state
0400000US13,9689892,5962,2642310,44476,902026,22875,652945,21054,249081,12723,1513990,25011,379632,11532,1134358,21321,226294,8096,217341,7512,8953,1698,1220933,34553,336666,15066,159657,10050,177009,10722,726869,21417,112633,7733,614236,20102,157398,7141,151675,6816,5723,1764,2848895,41865,677383,17483,131295,8694,546088,18522,1799527,26077,153319,7878,1646208,24496,371985,10025,362509,9984,9476,1870,2977754,44175,540179,17078,32551,3810,507628,16635,2031334,29909,93248,5582,1938086,27689,406241,9529,385991,9614,20250,2510,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1332859,3308,220903,11345,63894,5124,43561,4973,20333,2892,129398,6943,59955,5217,69443,4842,27611,2655,26191,2679,1420,575,131333,9712,35812,4555,15943,3131,19869,3414,73409,6041,13398,2380,60011,5268,22112,2608,21391,2553,721,369,410867,17099,101987,7906,22770,3517,79217,6558,242386,10436,27606,3120,214780,9165,66494,3642,63765,3575,2729,757,569756,15647,100561,6359,9907,2136,90654,6012,369634,10430,22098,2590,347536,9904,99561,4173,94494,4296,5067,1062,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1580745,1532,386205,15721,130922,8762,89371,7174,41551,5158,218187,8820,54721,4242,163466,7793,37096,3275,35339,3364,1757,1038,232699,12608,76470,6679,29436,4402,47034,5179,127867,7312,17783,2678,110084,6940,28362,2799,27947,2689,415,423,555967,19972,145578,8006,19138,3126,126440,8090,324717,12710,27857,3141,296860,11883,85672,4926,84273,4866,1399,738,405874,14958,68676,4796,5439,1894,63237,4470,269047,10421,13602,2022,255445,9616,68151,3827,65555,3691,2596,1019,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12569349,4394,2684534,43305,872532,20968,725721,18615,146811,9569,1547505,26490,591281,12884,956224,20394,264497,7158,250951,6415,13546,2296,1329308,33327,361313,15544,209663,12276,151650,9543,741870,19264,166246,7530,575624,16480,226125,8281,219427,8266,6698,1384,3728999,47166,869193,19634,219303,10499,649890,15752,2291111,28318,225579,9368,2065532,26664,568695,11315,548936,10519,19759,2624,4826508,46635,871851,18677,45808,4787,826043,18079,3338089,31028,113247,5318,3224842,31418,616568,10339,582349,10181,34219,2778,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6365561,3303,1490272,29484,494612,15069,358130,12518,136482,9680,859618,17245,289677,9041,569941,13933,136042,5313,131794,5280,4248,1086,784844,21272,220626,10003,81797,6930,138829,8312,430156,12951,73725,5470,356431,12779,134062,5071,133181,5054,881,446,2154090,26083,504492,12275,71410,5728,433082,13098,1301734,17624,115455,6537,1186279,17090,347864,6892,342690,6808,5174,964,1936355,25763,333667,11817,13969,2551,319698,11657,1342070,18064,50941,3239,1291129,17899,260618,6985,251465,6696,9153,1509,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2989818,1785,564945,15694,171043,8683,136784,7189,34259,4790,323271,8780,123543,5311,199728,7264,70631,3153,69396,3171,1235,472,333626,14540,95740,6042,48118,4130,47622,4372,173176,8402,38012,3278,135164,7424,64710,3318,64450,3298,260,214,1033877,18857,256329,8894,46437,4522,209892,7686,612042,10765,58926,4160,553116,10574,165506,4098,163832,4098,1674,534,1057370,18306,188959,7743,10606,1919,178353,7218,714090,11871,29945,2461,684145,11725,154321,4456,150058,4448,4263,955,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2799859,2732,580672,17676,193286,9534,136747,7842,56539,5940,328302,9382,85066,4684,243236,7984,59084,3245,57587,3281,1497,553,331235,12333,100387,6585,40350,4938,60037,5666,177530,6863,25222,2698,152308,6228,53318,2633,52705,2634,613,262,946645,20780,250744,9579,38627,4128,212117,9245,556129,12894,40265,3106,515864,11857,139772,4478,137647,4427,2125,595,941307,18159,165396,7829,8180,1964,157216,7531,640655,12081,26698,2391,613957,11954,135256,4884,129671,4589,5585,1051,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4259458,2767,1154449,23578,349678,12425,278103,11884,71575,6335,676910,13107,250126,8812,426784,9975,127861,5997,125771,5799,2090,603,513391,15989,124963,7044,58243,5181,66720,5958,299512,10792,61877,4487,237635,9464,88916,4435,88050,4452,866,473,1363828,21680,306337,10018,51071,5362,255266,9543,835086,14864,88304,5546,746782,14538,222405,6668,218764,6545,3641,1092,1227790,21190,213948,9204,12953,2241,200995,8955,840223,14601,41388,3714,798835,14118,173619,4555,166358,4605,7261,1158,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4484207,3378,1262481,26411,409235,12268,339903,11905,69332,7226,720421,17876,244078,9913,476343,15033,132825,4747,128442,4822,4383,1216,533084,19051,140578,8364,88431,7714,52147,5144,303908,13265,67974,5278,235934,11282,88598,4200,87206,4234,1392,497,1313006,26296,301338,11295,80444,5887,220894,11292,819787,18953,92014,6482,727773,16926,191881,6298,183561,6187,8320,1725,1375636,28455,245769,10105,24281,3259,221488,9553,956339,20236,47104,3838,909235,19418,173528,5088,162934,4886,10594,1718,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292303,1341,287905,10667,71239,4721,60475,4364,10764,2112,173910,6777,99552,4876,74358,4818,42756,2775,41979,2770,777,350,161080,9274,36629,4121,19689,2810,16940,2833,88234,5561,27768,3200,60466,4630,36217,2673,35697,2610,520,310,427573,13282,88790,5691,19554,2970,69236,5446,261308,8462,35542,3126,225766,8032,77475,4080,75778,3921,1697,591,415745,11297,58545,4111,3133,1066,55412,4131,284791,7769,16404,1861,268387,7417,72409,3182,69161,3139,3248,798,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5768429,3604,859754,22248,267420,12961,210309,12612,57111,5122,488003,12045,212822,9149,275181,9268,104331,4519,99735,4551,4596,1082,499023,21155,145272,10840,80403,6957,64869,7626,279568,12505,63064,5419,216504,10874,74183,5084,71621,4991,2562,748,1549902,32518,382191,13489,100420,7588,281771,11317,952072,21343,112641,6632,839431,18812,215639,6192,205366,6107,10273,1666,2859750,28448,531492,11510,31308,2831,500184,10832,1953691,21246,97076,5291,1856615,19556,374567,7444,348671,7709,25896,2325,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6452700,2880,1098752,27164,303953,11758,254649,11321,49304,5646,642523,16491,403024,12586,239499,10340,152276,5760,148417,5636,3859,1008,532555,21406,120201,8409,69628,6822,50573,6046,301231,14362,134047,8325,167184,9872,111123,5785,109545,5841,1578,769,1677749,31806,353297,11689,95440,6522,257857,11119,1030218,22875,212683,10938,817535,18587,294234,7100,283694,6830,10540,1653,3143644,39607,592845,12857,29738,3770,563107,12535,2156786,27549,122482,7004,2034304,26232,394013,9312,364561,9659,29452,2366,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9665788,4136,2312969,30097,711268,15062,573556,13429,137712,9189,1380995,19495,613684,13323,767311,15484,220706,5672,214970,5642,5736,1006,1132879,24643,287602,12972,137633,8532,149969,9490,637487,14960,141132,5544,496355,12911,207790,5901,205667,5825,2123,792,3062701,30972,663970,14519,125989,7777,537981,13749,1849626,19317,204273,6517,1645353,17918,549105,10573,542128,10438,6977,1297,3157239,32719,536136,13009,27008,2975,509128,13275,2151017,23735,101632,4553,2049385,22857,470086,8518,455010,8567,15076,1819,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5290973,2396,897585,20882,267447,10197,194910,9507,72537,6598,523382,11970,243078,7599,280304,10252,106756,4070,104057,3964,2699,838,523276,18992,151394,9285,59129,5427,92265,7866,278277,10605,71400,4324,206877,8683,93605,3945,92482,3913,1123,374,1641585,22608,412751,10425,52259,4456,360492,10534,973947,13195,98019,5122,875928,13592,254887,5831,250285,5705,4602,971,2228527,24404,427337,8810,12950,1930,414387,8511,1531164,16272,56621,3613,1474543,15945,270026,5524,257208,5665,12818,1397,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2888312,2935,966560,22918,324687,10893,260325,10117,64362,5655,538475,14196,187220,8427,351255,11391,103398,4415,101593,4349,1805,816,387341,15865,94241,7119,50120,5741,44121,4447,228317,10915,47957,4048,180360,9629,64783,3918,64081,3819,702,446,875491,22116,194034,9267,54370,6337,139664,7565,552632,14721,65120,5372,487512,14002,128825,5242,126686,5284,2139,769,658920,18977,111616,6565,8464,1840,103152,6726,443920,13193,25437,2594,418483,12545,103384,4958,100053,4966,3331,906,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5851462,3315,1369914,28202,427979,14365,315278,14398,112701,8986,785939,15872,265703,9869,520236,13361,155996,5768,152863,5771,3133,858,723944,22438,193336,10472,65557,6115,127779,8632,403214,12922,66948,5043,336266,11681,127394,5191,125692,5256,1702,619,1937517,30924,437260,12305,62145,6104,375115,11395,1174057,19428,107343,5791,1066714,17695,326200,7656,319607,7459,6593,1831,1820087,26707,309191,10965,12807,2033,296384,10609,1250416,18602,51967,3240,1198449,17702,260480,6678,249987,6531,10493,1634,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,987383,1322,241243,9340,68979,4538,48233,4151,20746,3109,145245,5883,37393,3071,107852,5447,27019,2252,26381,2168,638,277,114801,7620,27294,3212,14305,2471,12989,2259,64254,4691,9741,1609,54513,4170,23253,2135,23113,2144,140,192,326787,11106,74801,4632,15193,2441,59608,4577,197853,7441,19885,2369,177968,6611,54133,3343,53422,3320,711,311,304552,10408,48276,3545,4034,1399,44242,3338,200459,7147,9827,1471,190632,6860,55817,3281,54014,3159,1803,567,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
