GEO_ID,B21001A_001E,B21001A_001M,B21001A_002E,B21001A_002M,B21001A_003E,B21001A_003M,B21001A_004E,B21001A_004M,B21001A_005E,B21001A_005M,B21001A_006E,B21001A_006M,B21001A_007E,B21001A_007M,B21001A_008E,B21001A_008M,B21001A_009E,B21001A_009M,B21001A_010E,B21001A_010M,B21001A_011E,B21001A_011M,B21001A_012E,B21001A_012M,B21001A_013E,B21001A_013M,B21001A_014E,B21001A_014M,B21001A_015E,B21001A_015M,B21001A_016E,B21001A_016M,B21001A_017E,B21001A_017M,B21001A_018E,B21001A_018M,B21001A_019E,B21001A_019M,B21001A_020E,B21001A_020M,B21001A_021E,B21001A_021M,B21001A_022E,B21001A_022M,B21001A_023E,B21001A_023M,B21001A_024E,B21001A_024M,B21001A_025E,B21001A_025M,B21001A_026E,B21001A_026M,B21001A_027E,B21001A_027M,B21001A_028E,B21001A_028M,B21001A_029E,B21001A_029M,B21001A_030E,B21001A_030M,B21001A_031E,B21001A_031M,B21001A_032E,B21001A_032M,B21001A_033E,B21001A_033M,NAME,B21001A_001MA,B21001A_001EA,B21001A_002EA,B21001A_002MA,B21001A_003EA,B21001A_003MA,B21001A_004MA,B21001A_004EA,B21001A_005EA,B21001A_005MA,B21001A_006MA,B21001A_006EA,B21001A_007EA,B21001A_007MA,B21001A_008EA,B21001A_008MA,B21001A_009EA,B21001A_009MA,B21001A_010EA,B21001A_010MA,B21001A_011EA,B21001A_011MA,B21001A_012MA,B21001A_012EA,B21001A_013EA,B21001A_013MA,B21001A_014EA,B21001A_014MA,B21001A_015MA,B21001A_015EA,B21001A_016EA,B21001A_016MA,B21001A_017MA,B21001A_017EA,B21001A_018EA,B21001A_018MA,B21001A_019EA,B21001A_019MA,B21001A_020EA,B21001A_020MA,B21001A_021MA,B21001A_021EA,B21001A_022EA,B21001A_022MA,B21001A_023MA,B21001A_023EA,B21001A_024EA,B21001A_024MA,B21001A_025MA,B21001A_025EA,B21001A_026EA,B21001A_026MA,B21001A_027MA,B21001A_027EA,B21001A_028EA,B21001A_028MA,B21001A_029EA,B21001A_029MA,B21001A_030EA,B21001A_030MA,B21001A_031EA,B21001A_031MA,B21001A_032MA,B21001A_032EA,B21001A_033MA,B21001A_033EA,state
0400000US13,4652346,12521,2269687,8640,658053,5533,27831,2967,630222,6455,839841,4672,93153,5402,746688,7287,375141,1968,79232,4622,295909,4700,254449,1386,111849,4059,142600,4030,142203,1233,92563,3177,49640,2960,2382659,6460,646301,3942,5735,1256,640566,4096,838358,4797,11542,1875,826816,5149,397886,1878,6390,1173,391496,2162,284835,1304,3383,754,281452,1557,215279,1165,2717,691,212562,1400,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,275522,3507,142446,2896,37479,2454,7460,1712,30019,2179,46415,1513,7593,1106,38822,1720,28924,475,6912,1003,22012,1045,19803,360,8395,1006,11408,1025,9825,195,6205,671,3620,701,133076,1757,36968,1207,1556,570,35412,1348,40504,1089,1533,508,38971,1232,26447,428,381,242,26066,494,17489,389,427,277,17062,398,11668,390,342,216,11326,462,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1095091,3523,541659,2013,165955,1992,7246,1227,158709,2205,183642,1506,23125,2356,160517,2402,91504,638,21490,1978,70014,2080,61953,725,29658,1882,32295,1897,38605,346,23885,1510,14720,1563,553432,2244,163116,1507,1010,444,162106,1584,181633,1463,2721,858,178912,1715,94639,789,1706,532,92933,981,64038,506,591,357,63447,659,50006,448,807,342,49199,556,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7338500,15810,3580574,9990,1064792,6106,35354,3094,1029438,6908,1282196,6185,96103,4829,1186093,6897,612543,2550,97221,3576,515322,4328,364451,1443,140574,4035,223877,4351,256592,1158,145990,3306,110602,3321,3757926,7847,1031498,4610,5487,1204,1026011,4871,1275434,4630,10502,1416,1264932,5083,636436,2298,4585,788,631851,2349,412460,1773,2807,662,409653,1800,402098,936,5287,1384,396811,1681,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4284277,6261,2083891,4248,616765,2869,20396,2266,596369,3141,737695,2264,83372,4596,654323,4905,362404,1207,76444,3273,285960,3548,221479,827,91439,2758,130040,2653,145548,725,85479,2649,60069,2692,2200386,3322,609253,2564,2767,826,606486,2583,737597,2136,8578,1473,729019,2421,377871,1188,4483,1088,373388,1531,250365,1198,2177,578,248188,1380,225300,482,2972,919,222328,1028,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2195715,4053,1070558,2829,315149,1742,15099,2016,300050,2577,359394,1936,33414,2865,325980,3189,191193,720,38278,2138,152915,2330,115830,619,47397,2467,68433,2482,88992,395,55723,1823,33269,1793,1125157,2424,309600,1623,1789,670,307811,1747,357804,1857,4508,979,353296,2084,193424,903,2878,857,190546,1316,126766,588,1036,385,125730,760,137563,528,1875,600,135688,794,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1877371,4470,917975,3072,285793,2579,14387,2190,271406,3380,307791,1671,32230,2535,275561,2734,159258,906,33277,2339,125981,2358,94479,657,39503,2051,54976,2013,70654,489,43222,1691,27432,1630,959396,2569,273489,2067,3256,874,270233,2243,310169,1684,4083,801,306086,1968,163954,775,2385,802,161569,1178,104492,677,907,319,103585,749,107292,618,1154,431,106138,787,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2998442,3442,1452261,2540,419778,2127,19653,2635,400125,3290,520128,1713,58528,3726,461600,3935,252565,830,48981,2886,203584,2752,162294,398,62475,3174,99819,3266,97496,567,56252,2063,41244,2032,1546181,1847,416818,1390,3457,941,413361,1642,529288,1259,7334,1255,521954,1800,267488,554,4250,1017,263238,1159,182159,231,1651,609,180508,692,150428,486,1443,609,148985,857,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2278328,5268,1112623,3768,336137,2943,15471,2501,320666,4009,382976,2969,35290,3545,347686,4182,192045,1151,37059,2749,154986,3017,122993,857,45588,2511,77405,2513,78472,759,50582,2031,27890,1904,1165705,2908,330875,2438,3085,1037,327790,2776,381854,2177,4469,1185,377385,2407,198936,986,1935,661,197001,1102,136797,725,1101,425,135696,879,117243,739,1477,533,115766,963,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1021352,1369,492418,1176,122283,843,6485,1551,115798,1646,169704,766,22378,1964,147326,1968,96582,546,24490,1915,72092,1991,62977,57,28507,1514,34470,1514,40872,378,27169,1196,13703,1268,528934,883,121521,534,546,284,120975,652,177581,721,3631,784,173950,1031,102871,525,1466,489,101405,704,67463,174,792,309,66671,343,59498,189,1198,488,58300,532,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2715010,9950,1313459,5786,363045,3917,14481,1871,348564,3576,466167,3297,53171,2829,412996,3857,238396,1251,44926,2613,193470,2899,146529,1117,62614,2413,83915,2584,99322,650,62469,1965,36853,2021,1401551,5194,362409,3267,5589,1144,356820,3465,476672,2760,11161,1833,465511,2940,246487,1314,4665,786,241822,1435,164407,775,1411,543,162996,856,151576,644,3003,794,148573,925,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4311758,9588,2059299,5432,590570,3332,14905,2044,575665,3860,724357,3269,55002,3798,669355,5388,362670,1492,53876,3239,308794,3525,223038,905,82006,3285,141032,3243,158664,865,97238,2580,61426,2531,2252459,5540,596242,3313,1433,542,594809,3345,752321,3141,6794,1199,745527,3290,390314,1527,2979,868,387335,1689,257180,846,1521,804,255659,1332,256402,870,3315,792,253087,1260,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6184810,5112,3019172,3386,839161,2488,23878,2521,815283,3798,1048983,2441,101317,4631,947666,4603,556104,1013,104011,3757,452093,3731,343897,818,141190,3345,202707,3574,231027,697,136567,2979,94460,2972,3165638,3296,815117,2704,4552,1025,810565,2885,1049836,2076,12198,1484,1037638,2503,579298,1130,6021,1036,573277,1645,376585,965,2333,634,374252,1051,344802,695,4810,814,339992,1031,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3615190,4393,1775524,2972,509973,2452,17006,1914,492967,2976,626286,1696,56352,3493,569934,3785,319691,788,67814,2633,251877,2723,186594,366,79468,2477,107126,2513,132980,326,81650,1956,51330,1969,1839666,2302,495621,1619,2736,712,492885,1889,620182,1756,7834,1027,612348,2078,324260,841,2688,544,321572,1048,202196,520,1460,472,200736,646,197407,533,2673,658,194734,852,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1377292,3338,667968,2587,188075,2619,7865,1547,180210,3073,229537,2020,27207,2495,202330,3067,114959,638,27909,2300,87050,2368,83589,882,36150,2259,47439,2267,51808,845,31741,1556,20067,1476,709324,2295,186635,2626,1758,980,184877,3054,229109,2250,2025,701,227084,2232,120846,608,2430,754,118416,985,93095,760,943,568,92152,951,79639,614,1461,473,78178,794,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3904156,4695,1892076,3611,552764,3151,23134,2483,529630,3762,649218,1924,76688,4364,572530,4684,328974,997,78486,3783,250488,3901,214755,544,94479,3701,120276,3683,146365,504,91542,2499,54823,2402,2012080,2857,547230,2777,2725,803,544505,2838,657168,1713,9925,1380,647243,2175,348622,1174,6214,1093,342408,1429,240804,719,1695,467,239109,799,218256,608,2317,708,215939,821,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,717118,1840,357421,1473,99466,1377,4041,962,95425,1648,113596,834,14947,1804,98649,2011,69674,407,15878,1685,53796,1711,45555,222,20526,1302,25029,1349,29130,194,17475,1144,11655,1189,359697,1406,94979,1151,1167,552,93812,1219,112203,707,1584,449,110619,820,69778,258,1125,401,68653,444,44315,175,395,243,43920,286,38422,318,467,235,37955,416,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1259228,3408,616239,2321,190312,1756,7080,1211,183232,1978,209338,1558,23331,2019,186007,2398,105805,552,21093,1513,84712,1511,62513,313,25649,1527,36864,1511,48271,365,29435,1395,18836,1450,642989,1837,185280,1481,2168,663,183112,1534,207720,1396,3084,744,204636,1477,108667,589,1861,503,106806,752,68666,600,921,418,67745,720,72656,432,591,244,72065,486,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1494468,11036,757623,6203,213899,3880,14104,2214,199795,4359,266742,2951,33976,3183,232766,4364,129448,1288,33101,2641,96347,2654,94313,920,45395,2392,48918,2378,53221,576,34667,1589,18554,1651,736845,6027,199309,3018,1955,645,197354,2959,249039,3082,5481,1205,243558,3146,129264,1555,3401,957,125863,1839,94653,934,1921,639,92732,1162,64580,1056,1493,666,63087,1337,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,992019,2319,484360,1543,128892,899,4680,1001,124212,1277,174178,1156,21543,1917,152635,2204,92086,392,18480,1633,73606,1709,55204,358,26864,1472,28340,1557,34000,252,23329,1196,10671,1218,507659,1420,125504,975,399,290,125105,977,179104,805,3601,821,175503,1144,94399,485,1936,712,92463,841,58828,422,324,215,58504,466,49824,106,1796,743,48028,747,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4795322,17443,2311871,9839,612531,6824,13339,1801,599192,6784,839718,5461,41528,2777,798190,5861,414906,2212,46604,2915,368302,3429,255808,1491,90131,3273,165677,3480,188908,1291,111932,3033,76976,3149,2483451,9645,582761,5346,2998,842,579763,5306,864314,4291,4786,1108,859528,4488,439062,2719,2145,719,436917,2822,295937,1416,1743,584,294194,1481,301377,1551,3145,868,298232,1610,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1207845,9025,589152,5287,175253,3414,9522,1836,165731,3819,190083,3253,27600,1935,162483,3624,103115,1582,25673,2197,77442,2356,72690,1171,32458,2010,40232,2003,48011,1153,30277,1778,17734,1803,618693,5560,166018,3319,1670,751,164348,3438,198374,2689,4001,1016,194373,2581,112646,1701,2575,764,110071,1764,79751,1445,1522,640,78229,1558,61904,1104,883,408,61021,1171,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10205308,20818,4932579,11325,1430292,6655,36526,3298,1393766,7975,1715553,6059,109965,4844,1605588,7806,854216,3806,108352,4241,745864,5413,533825,2185,173367,4816,360458,5141,398693,1898,211880,4323,186813,4140,5272729,12808,1414112,6789,6769,1526,1407343,6850,1713809,6337,13968,1615,1699841,6478,900875,3632,7377,1204,893498,4104,616074,2764,3857,890,612217,3200,627859,2427,6318,1166,621541,2563,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5333334,10639,2560238,7383,698847,5291,31348,2742,667499,5156,921583,4932,107456,5148,814127,6922,437050,1391,90004,4166,347046,4115,312269,1314,134687,4494,177582,4675,190489,906,117732,2632,72757,2630,2773096,5183,716601,4063,6910,1455,709691,4076,941900,4078,16634,2436,925266,4691,475284,1137,9125,1567,466159,2054,351340,1020,3281,734,348059,1258,287971,966,3963,756,284008,1228,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
