GEO_ID,B20005H_001E,B20005H_001M,B20005H_002E,B20005H_002M,B20005H_003E,B20005H_003M,B20005H_004E,B20005H_004M,B20005H_005E,B20005H_005M,B20005H_006E,B20005H_006M,B20005H_007E,B20005H_007M,B20005H_008E,B20005H_008M,B20005H_009E,B20005H_009M,B20005H_010E,B20005H_010M,B20005H_011E,B20005H_011M,B20005H_012E,B20005H_012M,B20005H_013E,B20005H_013M,B20005H_014E,B20005H_014M,B20005H_015E,B20005H_015M,B20005H_016E,B20005H_016M,B20005H_017E,B20005H_017M,B20005H_018E,B20005H_018M,B20005H_019E,B20005H_019M,B20005H_020E,B20005H_020M,B20005H_021E,B20005H_021M,B20005H_022E,B20005H_022M,B20005H_023E,B20005H_023M,B20005H_024E,B20005H_024M,B20005H_025E,B20005H_025M,B20005H_026E,B20005H_026M,B20005H_027E,B20005H_027M,B20005H_028E,B20005H_028M,B20005H_029E,B20005H_029M,B20005H_030E,B20005H_030M,B20005H_031E,B20005H_031M,B20005H_032E,B20005H_032M,B20005H_033E,B20005H_033M,B20005H_034E,B20005H_034M,B20005H_035E,B20005H_035M,B20005H_036E,B20005H_036M,B20005H_037E,B20005H_037M,B20005H_038E,B20005H_038M,B20005H_039E,B20005H_039M,B20005H_040E,B20005H_040M,B20005H_041E,B20005H_041M,B20005H_042E,B20005H_042M,B20005H_043E,B20005H_043M,B20005H_044E,B20005H_044M,B20005H_045E,B20005H_045M,B20005H_046E,B20005H_046M,B20005H_047E,B20005H_047M,B20005H_048E,B20005H_048M,B20005H_049E,B20005H_049M,B20005H_050E,B20005H_050M,B20005H_051E,B20005H_051M,B20005H_052E,B20005H_052M,B20005H_053E,B20005H_053M,B20005H_054E,B20005H_054M,B20005H_055E,B20005H_055M,B20005H_056E,B20005H_056M,B20005H_057E,B20005H_057M,B20005H_058E,B20005H_058M,B20005H_059E,B20005H_059M,B20005H_060E,B20005H_060M,B20005H_061E,B20005H_061M,B20005H_062E,B20005H_062M,B20005H_063E,B20005H_063M,B20005H_064E,B20005H_064M,B20005H_065E,B20005H_065M,B20005H_066E,B20005H_066M,B20005H_067E,B20005H_067M,B20005H_068E,B20005H_068M,B20005H_069E,B20005H_069M,B20005H_070E,B20005H_070M,B20005H_071E,B20005H_071M,B20005H_072E,B20005H_072M,B20005H_073E,B20005H_073M,B20005H_074E,B20005H_074M,B20005H_075E,B20005H_075M,B20005H_076E,B20005H_076M,B20005H_077E,B20005H_077M,B20005H_078E,B20005H_078M,B20005H_079E,B20005H_079M,B20005H_080E,B20005H_080M,B20005H_081E,B20005H_081M,B20005H_082E,B20005H_082M,B20005H_083E,B20005H_083M,B20005H_084E,B20005H_084M,B20005H_085E,B20005H_085M,B20005H_086E,B20005H_086M,B20005H_087E,B20005H_087M,B20005H_088E,B20005H_088M,B20005H_089E,B20005H_089M,B20005H_090E,B20005H_090M,B20005H_091E,B20005H_091M,B20005H_092E,B20005H_092M,B20005H_093E,B20005H_093M,B20005H_094E,B20005H_094M,B20005H_095E,B20005H_095M,NAME,B20005H_001EA,B20005H_001MA,B20005H_002MA,B20005H_002EA,B20005H_003MA,B20005H_003EA,B20005H_004EA,B20005H_004MA,B20005H_005EA,B20005H_005MA,B20005H_006EA,B20005H_006MA,B20005H_007MA,B20005H_007EA,B20005H_008MA,B20005H_008EA,B20005H_009EA,B20005H_009MA,B20005H_010EA,B20005H_010MA,B20005H_011MA,B20005H_011EA,B20005H_012EA,B20005H_012MA,B20005H_013EA,B20005H_013MA,B20005H_014EA,B20005H_014MA,B20005H_015EA,B20005H_015MA,B20005H_016MA,B20005H_016EA,B20005H_017EA,B20005H_017MA,B20005H_018MA,B20005H_018EA,B20005H_019EA,B20005H_019MA,B20005H_020EA,B20005H_020MA,B20005H_021EA,B20005H_021MA,B20005H_022EA,B20005H_022MA,B20005H_023MA,B20005H_023EA,B20005H_024EA,B20005H_024MA,B20005H_025MA,B20005H_025EA,B20005H_026EA,B20005H_026MA,B20005H_027EA,B20005H_027MA,B20005H_028EA,B20005H_028MA,B20005H_029EA,B20005H_029MA,B20005H_030EA,B20005H_030MA,B20005H_031EA,B20005H_031MA,B20005H_032EA,B20005H_032MA,B20005H_033EA,B20005H_033MA,B20005H_034MA,B20005H_034EA,B20005H_035EA,B20005H_035MA,B20005H_036EA,B20005H_036MA,B20005H_037EA,B20005H_037MA,B20005H_038MA,B20005H_038EA,B20005H_039MA,B20005H_039EA,B20005H_040MA,B20005H_040EA,B20005H_041EA,B20005H_041MA,B20005H_042EA,B20005H_042MA,B20005H_043MA,B20005H_043EA,B20005H_044MA,B20005H_044EA,B20005H_045MA,B20005H_045EA,B20005H_046EA,B20005H_046MA,B20005H_047EA,B20005H_047MA,B20005H_048MA,B20005H_048EA,B20005H_049EA,B20005H_049MA,B20005H_050MA,B20005H_050EA,B20005H_051MA,B20005H_051EA,B20005H_052EA,B20005H_052MA,B20005H_053EA,B20005H_053MA,B20005H_054EA,B20005H_054MA,B20005H_055EA,B20005H_055MA,B20005H_056EA,B20005H_056MA,B20005H_057MA,B20005H_057EA,B20005H_058MA,B20005H_058EA,B20005H_059MA,B20005H_059EA,B20005H_060EA,B20005H_060MA,B20005H_061EA,B20005H_061MA,B20005H_062MA,B20005H_062EA,B20005H_063MA,B20005H_063EA,B20005H_064MA,B20005H_064EA,B20005H_065EA,B20005H_065MA,B20005H_066MA,B20005H_066EA,B20005H_067EA,B20005H_067MA,B20005H_068EA,B20005H_068MA,B20005H_069EA,B20005H_069MA,B20005H_070EA,B20005H_070MA,B20005H_071MA,B20005H_071EA,B20005H_072EA,B20005H_072MA,B20005H_073MA,B20005H_073EA,B20005H_074EA,B20005H_074MA,B20005H_075EA,B20005H_075MA,B20005H_076EA,B20005H_076MA,B20005H_077MA,B20005H_077EA,B20005H_078EA,B20005H_078MA,B20005H_079EA,B20005H_079MA,B20005H_080EA,B20005H_080MA,B20005H_081EA,B20005H_081MA,B20005H_082MA,B20005H_082EA,B20005H_083MA,B20005H_083EA,B20005H_084MA,B20005H_084EA,B20005H_085EA,B20005H_085MA,B20005H_086EA,B20005H_086MA,B20005H_087EA,B20005H_087MA,B20005H_088EA,B20005H_088MA,B20005H_089MA,B20005H_089EA,B20005H_090EA,B20005H_090MA,B20005H_091EA,B20005H_091MA,B20005H_092EA,B20005H_092MA,B20005H_093EA,B20005H_093MA,B20005H_094EA,B20005H_094MA,B20005H_095MA,B20005H_095EA,state
0400000US13,4451389,5380,2171741,3590,1084777,11913,149,158,1084628,11904,2479,820,1287,416,8460,1897,5671,1455,15302,1888,9793,2071,22182,2471,16949,2200,41273,3528,26668,3127,67780,5257,88730,5571,74627,4452,79030,4960,60956,4095,78898,4403,94074,5206,71195,3875,120996,5841,198278,6541,1086964,12050,672225,9588,414739,10768,74541,4743,46477,3711,43638,3688,29526,3477,38344,3340,16924,2236,24793,3044,13903,2071,18161,2541,8342,1544,14401,2061,17373,2442,11972,1986,10411,1773,6469,1308,6860,1250,7846,1523,4340,919,8896,1611,11522,1366,2279648,3378,752094,10477,0,214,752094,10477,1612,799,2631,994,4680,1089,8240,1581,20187,2604,14957,1979,25860,2640,25365,2721,42644,3405,25931,2529,65607,4177,72446,4889,63018,4396,63971,4073,45787,3514,51839,3098,64048,4123,39589,3228,52949,3623,60733,3545,1527554,10963,984810,10583,542744,10377,101136,5025,59816,3850,65635,4468,41729,3395,60180,4204,30724,2945,30475,2737,15203,2001,22339,2983,9944,1406,22875,2241,17346,2254,9088,1522,10025,1578,8594,1487,10302,1685,12467,1890,5673,1213,5182,1089,4011,795,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,284067,758,157931,668,87852,2989,7,11,87845,2988,572,412,71,85,346,287,419,270,1890,902,1010,645,1255,500,1781,960,4010,1078,2447,721,5176,1163,6403,1516,3902,844,5793,1323,3766,962,7505,1479,8108,1340,5660,1523,11763,1651,15968,1719,70079,2935,39681,2466,30398,2450,2949,853,2230,869,2284,758,1834,760,2144,755,769,377,1645,500,1123,425,2850,1074,857,403,1179,484,1973,614,1254,461,1396,779,470,232,1491,657,1079,342,469,244,1006,613,1396,555,126136,435,41370,2357,35,60,41335,2379,172,183,105,119,790,499,98,117,1758,738,234,153,526,279,1090,555,1394,627,1168,684,3278,917,1990,683,3439,1011,4981,1077,2849,632,2519,681,2934,744,3240,1078,4013,844,4757,941,84766,2414,47952,2426,36814,2344,4497,904,3907,882,3280,834,3236,1050,4201,971,2065,635,2181,786,829,418,2708,755,1261,559,1319,446,1072,462,1326,513,871,325,197,126,475,273,1271,446,722,395,776,414,620,408,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1050178,1971,517409,1580,245786,5471,0,193,245786,5471,458,303,657,279,1746,547,1805,705,4155,1140,3678,1244,5949,1324,4857,1415,12199,1943,7788,1680,16822,2158,24283,2499,18768,2404,22211,2505,14201,2365,19128,2622,18516,1886,13981,1954,27079,3066,27505,2837,271623,5820,143757,4465,127866,5002,23082,2553,17965,2344,15287,1772,8229,1611,11244,1878,4620,970,8181,1308,3125,889,7858,1839,1921,690,4696,976,4808,1038,3488,1017,2090,776,1776,544,1718,577,2127,631,1206,606,1625,632,2820,748,532769,1373,155392,5810,19,38,155373,5815,120,98,498,312,1901,744,2213,802,6246,1200,5545,1466,7409,1642,5990,1429,12135,1676,6839,1272,17807,2549,18029,2446,15415,2166,10683,1549,9662,1606,8224,1727,9761,1735,5296,1048,6409,1490,5191,1150,377377,5990,215029,6267,162348,5492,32006,2618,18583,1976,19058,1889,16557,2324,18441,1991,7080,1148,8142,1432,5394,1414,8806,2027,4301,1699,6577,1325,5465,1192,3744,1005,2750,824,1057,421,684,283,1626,655,483,265,1089,674,505,252,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6684455,4266,3246753,2822,1645476,11002,172,174,1645304,10984,2972,938,2744,731,8328,1462,7262,1412,17077,1920,8959,1445,22267,2264,20794,2319,44075,3240,27294,2569,80942,4735,106257,5432,92341,4393,114545,4972,86263,4826,117987,5421,163514,5591,138600,6035,224750,6104,358333,8492,1601277,11325,876235,10400,725042,11029,116972,4713,81491,4170,72876,3755,48714,3834,62490,4288,27758,2503,38845,2527,20613,1959,30847,2556,11224,1432,29492,2808,33808,2553,17915,1697,21128,2146,12797,1577,16978,2447,19046,2200,13303,1744,22391,2316,26354,2243,3437702,3174,1213142,10134,61,63,1213081,10132,1284,334,2320,648,8039,1367,6779,1292,21382,2343,16012,1849,36016,2969,30920,3014,62375,3556,37017,2992,97974,5040,114431,5083,98526,4083,95436,4943,75652,4002,86102,3865,119865,5521,77878,3835,111736,4751,113337,4252,2224560,9796,1274974,11087,949586,9270,155033,5199,105233,4487,104407,4169,69918,3903,100609,3915,46753,3351,60156,4094,28726,2250,44901,3016,18678,1999,44461,3290,36283,2262,23191,1644,22776,2480,15701,1748,17515,1844,16127,2013,11833,1540,15609,1760,11676,1799,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4276700,3338,2077707,2307,1024934,10949,16,27,1024918,10954,1471,507,1436,632,6351,1139,5228,1234,13446,2013,13118,1942,23983,2892,17483,2450,41899,3128,21338,2467,68213,4305,87925,3838,73203,5100,86817,4074,64384,4065,82307,4299,104423,6401,75922,3599,110462,5208,125509,5106,1052773,11004,585263,9603,467510,9065,88154,4746,58796,3616,51089,3540,34323,2952,43604,3373,19311,1912,24256,2550,14306,1742,19668,2222,8645,1713,19291,2114,17570,2073,13391,1795,11264,1672,7133,1617,6599,1161,8817,1696,6126,1007,7767,1138,7400,1457,2198993,2639,741784,9123,0,190,741784,9123,730,330,1731,589,6401,1205,7753,1434,17769,2193,16073,2175,28112,2290,29997,3017,53264,3301,32401,2723,83815,4533,90071,4576,69488,3584,66734,3941,42009,2797,43641,3211,55421,4014,29705,2905,37564,3057,29105,2500,1457209,9718,853460,9777,603749,10887,111384,4741,70985,4392,74433,4035,51551,3510,72446,4248,29236,2654,40363,3029,19268,1990,26710,2296,9727,1294,21912,2452,17962,2083,13764,1480,10577,1592,7027,1191,7078,1281,8420,1277,4335,974,3606,837,2965,868,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2191347,2505,1069265,1876,569556,6706,110,147,569446,6693,989,318,991,349,2640,681,3585,863,7488,1053,4850,968,10504,1576,8650,1355,21216,2006,11436,1478,40449,2704,51073,3415,49158,3132,50660,2808,44043,3388,47181,3162,56801,2726,42558,3327,52899,3330,62275,3637,499709,6273,258672,5334,241037,5327,45606,2650,29836,2426,26493,1965,18309,2110,20076,1816,9857,1421,13938,2000,7595,1114,9795,1366,3357,690,9219,1194,9741,1308,6169,1167,6160,939,4663,986,3468,723,3830,790,2450,637,3573,799,6902,977,1122082,1770,428499,6310,194,146,428305,6294,1299,468,1368,489,4302,946,3541,798,10427,1540,7638,1228,16876,1740,14015,1681,28668,2200,16074,1704,45112,2827,50698,3202,44009,2720,37116,2492,28883,2679,30440,2159,31755,2572,20476,1937,20830,2011,14778,1655,693583,6739,367482,5131,326101,6272,60021,2829,45959,2766,39870,2563,25044,2187,35516,2757,17392,1665,20232,1935,9972,1299,14989,1609,7653,1256,11584,1671,10132,1252,6346,1036,4335,936,3660,740,3823,781,3941,788,2091,488,1972,779,1569,544,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1796597,2067,878577,1404,476041,5273,134,123,475907,5283,1396,430,952,438,2879,844,3531,716,6128,1150,5544,1237,8253,1244,9480,1655,18692,2157,14670,2076,32741,3210,37512,2516,33764,2825,39054,2507,29036,2441,36829,2580,44947,2805,31978,2801,49561,2830,68960,2823,402536,5815,212934,4321,189602,5110,32439,2598,24908,2162,20850,2114,15442,2633,19016,2099,7362,1193,9655,1613,7000,1216,7712,1465,3091,756,7405,1245,6798,1187,4561,1230,3871,742,2671,623,3835,821,2982,812,2428,715,3579,857,3997,955,918020,1569,339956,6790,148,134,339808,6778,442,294,659,349,2967,695,2173,509,9693,1406,5576,1229,9021,1265,12021,1619,19831,2052,16128,2142,34584,2253,39290,3198,31958,2652,31145,2439,22763,2064,19687,1788,26669,2460,18891,1879,19868,1917,16442,1722,578064,6933,323109,5614,254955,5729,48450,2982,32286,2363,32791,2458,21498,2385,28282,2617,12174,1878,14845,2001,7702,1394,10975,1445,5298,902,8613,1176,7381,1209,5715,1120,5098,876,3237,885,2936,784,3023,753,1649,531,1415,441,1587,716,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3047171,2758,1479523,2368,669497,8958,0,189,669497,8958,2625,938,1282,501,4221,966,5714,1212,11137,1636,8625,1461,18671,2116,16364,2206,28842,3128,19352,2110,48351,3703,59230,3285,52642,3287,57638,3858,42240,3061,49485,3270,63034,4081,44036,3317,64177,3315,71831,3704,810026,9905,502979,8067,307047,7857,56252,3354,34638,2727,36198,2840,23636,2503,31258,2677,14165,1952,17322,2045,8492,1414,14880,1769,4963,1172,12490,1505,10329,1350,6704,1346,6989,1389,4665,1002,5337,1155,4784,918,3232,909,4363,1245,6350,1014,1567648,2147,498932,7896,73,89,498859,7918,1115,477,1194,579,4687,990,5708,1166,17010,2019,15804,1866,23982,2503,21902,2353,36987,2828,22282,2380,54041,3116,51868,4087,46264,3293,39777,2599,29765,2836,30282,2916,32869,2734,21006,2200,22447,2138,19869,1716,1068716,8123,690923,8159,377793,8057,67276,3559,52875,3228,46371,3451,32823,3270,43575,3395,22743,2486,20664,2029,9898,1179,18620,2120,7764,1393,12996,1748,10508,1397,6872,1089,5347,1060,3788,782,4591,994,4595,933,2938,898,1541,416,2008,663,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2239413,2614,1092312,2143,571635,7260,0,203,571635,7260,907,411,1860,1137,2079,703,2237,820,8815,1742,4291,1188,11284,1561,7935,1394,17406,2308,12351,2557,28825,2751,41445,3393,33458,2434,41583,3143,32034,3647,44238,3511,60135,3910,47019,3721,70685,4497,103048,4567,520677,7087,310026,6908,210651,5648,35160,2914,19322,2018,20609,2567,11735,1784,22247,2394,6568,1230,11850,1879,6292,1398,9882,1762,3951,1092,8379,1483,6890,1384,4603,1048,6098,1300,3957,1139,4252,996,5641,948,5496,1217,6820,1172,10899,1880,1147101,1942,389004,8170,187,237,388817,8171,718,356,1272,747,3323,1077,3821,1020,14153,1990,9858,1507,20641,3006,13144,2074,23965,2548,15906,2224,33477,3051,40545,3288,33509,3189,37149,3370,26112,2239,24767,2701,26206,2661,20150,2120,21934,2294,18167,2114,758097,8262,498107,8375,259990,7126,49838,3585,31398,3360,31404,2719,21186,2632,25161,2632,12388,1710,13222,1930,6986,1296,12849,1998,4436,1211,11214,1426,8706,1320,5413,1170,5844,1386,3785,1017,5688,1540,3656,859,2660,880,2246,703,1910,697,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1043626,1998,504682,1236,222545,4591,23,31,222522,4591,660,335,702,377,1403,524,1311,582,3438,742,1981,659,5189,1232,4388,1233,9476,1483,6324,1303,18754,2249,22617,2197,17923,1931,18255,1939,13772,1570,17846,2020,21956,2107,12431,1676,18913,2002,25183,2174,282137,4560,155645,4113,126492,4399,20457,1909,15671,1825,12445,1453,9538,1767,12662,1627,4853,1058,7267,1362,4031,1074,7040,1207,2061,491,6577,1343,5350,971,3677,939,1928,533,2630,709,2819,821,2173,621,1074,357,1591,465,2648,762,538944,1313,182358,4581,14,24,182344,4581,559,291,347,214,1225,397,618,334,3767,1033,4373,950,8348,1560,5720,1178,12993,1653,7422,1328,19368,1659,24014,2329,17618,2072,15208,1664,11133,1902,11718,1444,11880,1414,8196,1265,10486,1441,7351,1384,356586,4854,197876,4994,158710,5069,27437,2486,18243,2110,17470,2164,12616,1934,15497,1826,8014,1252,13317,1782,6407,1097,8356,1310,4648,921,7266,1189,4762,971,3001,723,2638,695,2233,794,1716,695,2211,709,1229,451,807,330,842,352,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2626980,2734,1273816,2209,684586,6998,69,81,684517,7006,896,407,515,284,2881,813,1633,529,8774,1333,5011,1019,5791,1118,6892,1563,14151,1692,8148,1447,22468,1741,32441,2864,36795,2889,40920,2834,28186,2308,44680,2429,65384,3773,54614,4121,100907,4194,203430,5703,589230,6965,323486,7052,265744,6135,42919,3043,30490,2716,26825,2945,14699,1753,23574,2439,8744,1320,13910,1726,5546,931,11916,1605,5314,1023,12816,1745,10082,1672,6223,1105,6800,1268,4964,986,5989,1358,7561,1364,5134,985,8622,1438,13616,1516,1353164,1772,520919,7452,0,197,520919,7452,726,337,421,323,3619,876,1613,590,8599,1580,5422,1406,9176,1734,5122,1177,15635,1807,11100,1711,30657,2333,37630,3310,34022,3086,38893,2862,32647,2736,38073,2749,55818,3468,42077,3028,68586,4058,81083,3935,832245,7528,482455,7060,349790,7202,54331,3339,39383,3501,34827,2453,22487,2273,28621,2655,15215,1729,19567,1860,11585,1463,19214,2235,8040,1082,15956,1776,14757,1768,8869,1264,9080,1334,6268,1465,8583,1260,9859,1312,7688,1311,8517,1272,6943,1284,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
