GEO_ID,B18107_001E,B18107_001M,B18107_002E,B18107_002M,B18107_003E,B18107_003M,B18107_004E,B18107_004M,B18107_005E,B18107_005M,B18107_006E,B18107_006M,B18107_007E,B18107_007M,B18107_008E,B18107_008M,B18107_009E,B18107_009M,B18107_010E,B18107_010M,B18107_011E,B18107_011M,B18107_012E,B18107_012M,B18107_013E,B18107_013M,B18107_014E,B18107_014M,B18107_015E,B18107_015M,B18107_016E,B18107_016M,B18107_017E,B18107_017M,B18107_018E,B18107_018M,B18107_019E,B18107_019M,B18107_020E,B18107_020M,B18107_021E,B18107_021M,B18107_022E,B18107_022M,B18107_023E,B18107_023M,B18107_024E,B18107_024M,B18107_025E,B18107_025M,B18107_026E,B18107_026M,B18107_027E,B18107_027M,NAME,B18107_001MA,B18107_001EA,B18107_002EA,B18107_002MA,B18107_003EA,B18107_003MA,B18107_004EA,B18107_004MA,B18107_005MA,B18107_005EA,B18107_006EA,B18107_006MA,B18107_007MA,B18107_007EA,B18107_008MA,B18107_008EA,B18107_009EA,B18107_009MA,B18107_010EA,B18107_010MA,B18107_011EA,B18107_011MA,B18107_012MA,B18107_012EA,B18107_013MA,B18107_013EA,B18107_014EA,B18107_014MA,B18107_015EA,B18107_015MA,B18107_016EA,B18107_016MA,B18107_017EA,B18107_017MA,B18107_018MA,B18107_018EA,B18107_019EA,B18107_019MA,B18107_020EA,B18107_020MA,B18107_021MA,B18107_021EA,B18107_022EA,B18107_022MA,B18107_023MA,B18107_023EA,B18107_024MA,B18107_024EA,B18107_025EA,B18107_025MA,B18107_026EA,B18107_026MA,B18107_027EA,B18107_027MA,state
0400000US13,7313808,5304,3458778,6363,1109882,6638,25474,3150,1084408,6808,1843104,6790,83668,5165,1759436,8698,331734,2812,24481,2550,307253,3271,174058,2424,33961,2523,140097,2493,3855030,4578,1174492,5309,24129,2818,1150363,5792,2024412,5392,97624,6355,1926788,8378,388337,2682,41161,3323,347176,3866,267789,2860,90554,4226,177235,4307,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1038320,3371,502907,2970,149350,2543,3986,1041,145364,2548,256995,1896,7158,1435,249837,2423,57918,662,3872,1187,54046,1469,38644,435,8441,1027,30203,1121,535413,1534,151945,1281,1886,573,150059,1360,264252,1321,9849,1831,254403,2384,62395,473,5509,1009,56886,1120,56821,648,18930,1722,37891,1816,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1166224,1531,575199,1843,178898,2191,3738,1130,175160,2270,293173,2207,12233,1815,280940,2611,63907,1130,4305,784,59602,1226,39221,695,7042,1121,32179,1165,591025,1850,177760,1641,3308,913,174452,1775,297112,1834,15601,2166,281511,2526,66394,964,5372,1154,61022,1417,49759,897,15158,1492,34601,1693,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9686656,2729,4674874,4741,1492202,3785,35308,3345,1456894,5260,2452480,3780,92284,5267,2360196,6786,440595,1838,28742,2502,411853,3330,289597,1544,56339,3240,233258,3239,5011782,3857,1499463,3672,25701,2668,1473762,4460,2566626,3531,108303,4891,2458323,6252,510156,1863,45005,2990,465151,3534,435537,2379,127265,4148,308272,5051,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4887536,3003,2357363,3758,734143,3550,20052,1995,714091,3819,1237644,3542,54647,3636,1182997,4851,237012,1887,16310,1830,220702,2513,148564,1334,26569,2263,121995,2455,2530173,2844,747856,3209,17302,2234,730554,3790,1289307,3229,70343,4443,1218964,5541,271026,1994,24445,2126,246581,2640,221984,1545,63956,3117,158028,3313,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2324020,2105,1135721,2547,352687,2334,6789,1347,345898,2562,581520,2226,17674,1778,563846,2868,116564,1176,4463,684,112101,1389,84950,1049,11798,1246,73152,1725,1188299,2583,347077,2507,6282,1079,340795,2562,587568,2391,23934,2221,563634,3021,128371,1016,7776,1022,120595,1379,125283,1236,26293,1728,98990,2096,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2117799,2796,1031906,2999,337243,2737,7597,1451,329646,2772,523579,3055,18742,2006,504837,3544,100709,1195,5654,907,95055,1383,70375,921,11962,1241,58413,1432,1085893,2578,329658,2880,7574,1278,322084,2918,539889,2933,23924,2083,515965,3525,113682,1434,9254,1250,104428,1851,102664,1545,25791,1581,76873,1866,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3299980,3152,1586665,3435,476136,3225,16073,2092,460063,3750,839675,3376,50344,2986,789331,4515,172424,1241,15870,1465,156554,1976,98430,1343,22880,1890,75550,2194,1713315,3787,485706,3176,16563,2014,469143,3776,885662,3052,67156,3994,818506,5160,193811,1437,21995,1694,171816,1905,148136,1837,50252,2774,97884,3179,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3411933,2114,1615956,3278,532780,3984,17662,2305,515118,4082,826888,3970,45754,3426,781134,4822,161642,2039,17370,1647,144272,2414,94646,1789,20875,1731,73771,2249,1795977,2786,562778,3079,12057,2067,550721,3451,902655,3475,56424,3944,846231,5219,185241,1614,20974,1906,164267,2572,145303,1744,47298,2213,98005,2312,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1054364,1396,508346,1925,130893,1621,5798,1269,125095,1987,273911,1608,14748,1759,259163,2316,63575,512,3056,692,60519,866,39967,763,6069,864,33898,1121,546018,1489,130280,1203,4931,1112,125349,1663,290423,1360,16038,1839,274385,2353,68410,651,4542,913,63868,1210,56905,847,14077,1468,42828,1543,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4490921,2388,2124035,3225,658501,3103,16237,2310,642264,3763,1132436,2821,37667,3205,1094769,4045,205910,1629,12727,1649,193183,2259,127188,1336,21275,1957,105913,2278,2366886,2970,682107,2922,9797,1699,672310,3375,1249157,2897,43785,3008,1205372,3833,244262,1547,19373,2093,224889,2332,191360,1693,56484,2582,134876,2567,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5224489,1580,2487793,2061,780911,1991,18942,2518,761969,3073,1296485,2474,50500,3942,1245985,4756,244769,1408,14102,1643,230667,2241,165628,1520,30065,2380,135563,2870,2736696,1993,806902,2136,15310,2090,791592,2997,1388545,2108,63136,4278,1325409,4299,286854,1381,23956,2094,262898,2203,254395,1632,76570,3607,177825,3769,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7544448,2261,3635785,4081,1073730,3770,37499,2921,1036231,4560,1919571,3831,106916,4565,1812655,6072,391200,1580,25432,2055,365768,2433,251284,1669,46359,2603,204925,2864,3908663,4102,1083336,3328,28582,2757,1054754,3992,2020124,3193,124047,5549,1896077,5923,436417,1517,40283,2639,396134,3139,368786,1772,108057,3685,260729,3955,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4082445,2179,2004515,2811,623100,2812,15104,2046,607996,3844,1056552,2765,29981,2199,1026571,3381,193774,1130,9939,1235,183835,1535,131089,1134,19369,1474,111720,1958,2077930,2977,613514,2958,12170,1316,601344,3180,1064005,2741,38650,2377,1025355,3830,212154,1051,11841,1339,200313,1625,188257,1456,44282,2488,143975,2860,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2191136,1906,1027028,3309,324700,4202,9641,2152,315059,4980,530207,4084,38428,3642,491779,5372,108336,1740,12701,1622,95635,2518,63785,1691,17212,2036,46573,2111,1164108,3157,348728,3755,6739,1495,341989,3885,587111,3831,43920,3395,543191,4676,128717,1592,16056,1739,112661,2275,99552,1904,33874,2273,65678,2464,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4536089,3377,2173202,3991,666309,4056,16936,2597,649373,4931,1121943,3804,54139,3489,1067804,5163,233174,1338,14827,1661,218347,2115,151776,1414,27621,1900,124155,2267,2362887,3029,688441,3635,16963,2036,671478,3958,1189326,3478,71554,3861,1117772,4978,266340,1584,24678,2165,241662,2680,218780,1644,61294,3331,157486,3488,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,776347,1678,384052,1753,112365,1728,3751,909,108614,1934,195711,1511,7298,1121,188413,1705,47030,584,2371,799,44659,1053,28946,493,4118,968,24828,1074,392295,2028,110544,1699,1873,680,108671,1791,197505,1362,12021,1793,185484,2099,46427,656,2424,658,44003,981,37819,828,9750,1359,28069,1586,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1378022,1829,675770,1689,218760,2064,3639,888,215121,2262,343661,1750,9706,1423,333955,2177,64843,760,3624,790,61219,879,48506,754,8384,1025,40122,1173,702252,1555,213798,1612,3325,822,210473,1700,349206,1704,11728,1343,337478,1914,72354,980,5217,978,67137,1410,66894,997,14757,1322,52137,1494,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2096110,1477,1039806,2054,323854,1840,6806,1371,317048,2060,539140,1971,20725,2273,518415,2847,114132,687,7123,1515,107009,1715,62680,688,10169,1366,52511,1394,1056304,1703,314718,1234,5651,1256,309067,1573,542173,1780,29294,3398,512879,3810,121005,1171,10723,1400,110282,1883,78408,1106,21628,1954,56780,2178,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1038016,1115,507903,1903,137436,1155,3260,904,134176,1402,281681,2347,8936,1824,272745,3104,55353,747,2659,718,52694,969,33433,729,4695,882,28738,1028,530113,1861,137146,1715,3264,854,133882,1843,286617,1536,13131,2076,273486,2387,59992,976,4035,868,55957,1167,46358,926,11724,1457,34634,1312,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6773940,1516,3241299,2535,956282,2357,22296,2361,933986,3565,1753274,2534,54321,3894,1698953,4870,317946,1513,16741,2028,301205,2791,213797,1964,40052,2973,173745,3231,3532641,1967,944606,1796,13821,1988,930785,2389,1874675,1907,69911,4273,1804764,4632,377090,1844,31808,2713,345282,2942,336270,2138,102149,3449,234121,3809,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1544949,1832,750357,1980,237560,2757,6995,1601,230565,3197,374222,2693,22812,2941,351410,4133,84816,1451,7045,1248,77771,1744,53759,1164,12932,1570,40827,1574,794592,1455,232494,1651,7944,1517,224550,2251,399077,2102,23419,2333,375658,2953,93516,1189,10559,1402,82957,1961,69505,1234,20454,1785,49051,2038,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15169094,3079,7208662,3908,2333418,3496,49037,3955,2284381,4929,3715513,3972,128160,5145,3587353,6537,688744,2031,43858,2880,644886,3213,470987,2063,91864,3371,379123,4057,7960432,3386,2385579,3343,36230,3500,2349349,5023,4005465,2745,168037,5816,3837428,6386,831749,1862,70449,3607,761300,3869,737639,2471,222241,6325,515398,6760,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7364771,4921,3476537,6152,1050922,7307,29198,2975,1021724,7865,1828202,6831,85339,4498,1742863,7256,380397,2615,33572,2806,346825,3702,217016,2209,46637,3159,170379,2996,3888234,4219,1112710,4786,23017,2921,1089693,5438,2008368,5249,114056,5701,1894312,6980,436910,2290,39883,2952,397027,3704,330246,2451,105243,3599,225003,4103,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,547751,1316,277881,1874,101013,2006,1310,606,99703,2112,132868,1365,4175,827,128693,1568,24987,391,1339,458,23648,531,19013,443,2800,626,16213,752,269870,1291,89155,1269,1178,597,87977,1350,128268,1261,4932,980,123336,1495,25494,332,1063,365,24431,534,26953,550,6012,874,20941,972,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8753346,2912,4198198,3932,1246889,3802,34008,2978,1212881,4642,2218206,3969,109448,5580,2108758,6808,441808,2128,28756,2511,413052,3270,291295,2043,54389,3052,236906,3786,4555148,3577,1269022,4125,27774,2629,1241248,5043,2337997,4134,124845,5132,2213152,6358,510398,2047,43350,3135,467048,3519,437731,2483,128761,4254,308970,4369,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2824121,1928,1363663,3326,438161,2886,12345,1646,425816,3067,689183,2559,35738,2400,653445,3086,143940,1324,10782,1221,133158,1757,92379,1297,17450,1414,74929,1484,1460458,2886,446752,2145,11215,1407,435537,2558,721638,2554,43761,2380,677877,3603,165390,1217,16558,1681,148832,2012,126678,1436,37985,2049,88693,2305,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3034833,1629,1476983,2263,444981,2553,11647,1929,433334,3186,762455,3023,35523,3579,726932,4406,166921,1394,11011,1541,155910,1805,102626,1264,19376,1990,83250,2180,1557850,2241,443170,2650,9706,1651,433464,2911,790146,2985,45021,3790,745125,4832,182246,1300,15177,1983,167069,2175,142288,1250,42073,2065,100215,2361,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9860532,2434,4725226,3755,1387277,3401,34484,3012,1352793,4216,2466632,3628,107674,4155,2358958,5377,509744,2012,29518,2249,480226,2959,361573,1951,65522,3389,296051,3602,5135306,3233,1405182,3072,30798,2351,1374384,3379,2590425,3214,136746,4531,2453679,5169,585683,1843,43286,2626,542397,2966,554016,2441,156521,4923,397495,5304,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,823616,1256,393935,1509,123946,1378,2969,914,120977,1690,203125,1272,7322,1387,195803,1851,39906,693,1701,587,38205,882,26958,731,4430,874,22528,971,429681,1189,125771,1125,2421,809,123350,1503,215606,1106,10283,1641,205323,2034,45113,570,3102,1002,42011,1157,43191,773,14141,1520,29050,1650,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3601501,2877,1699114,3133,512589,4049,14065,2570,498524,5029,874211,3813,45896,3182,828315,5152,203197,1742,17824,1940,185373,2489,109117,1702,18184,1593,90933,2143,1902387,2425,543192,3279,10692,1673,532500,4085,963850,3586,54239,4340,909611,5102,232163,1715,22228,2197,209935,2853,163182,1677,53491,2744,109691,2931,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,619775,1184,307113,1596,97217,1459,1757,794,95460,1578,155851,1294,5666,1150,150185,1693,31452,507,2034,580,29418,623,22593,659,3624,784,18969,727,312662,1446,93110,1368,1279,567,91831,1580,155591,1323,6722,1268,148869,1731,32435,591,1999,493,30436,639,31526,522,7494,1221,24032,1236,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4905070,3530,2338866,4252,705417,3774,19834,2321,685583,4479,1226918,4859,70265,4072,1156653,5515,261565,1739,21216,2246,240349,2738,144966,1579,28675,2130,116291,2456,2566204,3297,733584,3327,16519,2308,717065,4068,1317641,3540,91464,5209,1226177,6548,293852,2033,31194,2486,262658,3338,221127,1574,77959,3961,143168,3981,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
