GEO_ID,B07009_001E,B07009_001M,B07009_002E,B07009_002M,B07009_003E,B07009_003M,B07009_004E,B07009_004M,B07009_005E,B07009_005M,B07009_006E,B07009_006M,B07009_007E,B07009_007M,B07009_008E,B07009_008M,B07009_009E,B07009_009M,B07009_010E,B07009_010M,B07009_011E,B07009_011M,B07009_012E,B07009_012M,B07009_013E,B07009_013M,B07009_014E,B07009_014M,B07009_015E,B07009_015M,B07009_016E,B07009_016M,B07009_017E,B07009_017M,B07009_018E,B07009_018M,B07009_019E,B07009_019M,B07009_020E,B07009_020M,B07009_021E,B07009_021M,B07009_022E,B07009_022M,B07009_023E,B07009_023M,B07009_024E,B07009_024M,B07009_025E,B07009_025M,B07009_026E,B07009_026M,B07009_027E,B07009_027M,B07009_028E,B07009_028M,B07009_029E,B07009_029M,B07009_030E,B07009_030M,B07009_031E,B07009_031M,B07009_032E,B07009_032M,B07009_033E,B07009_033M,B07009_034E,B07009_034M,B07009_035E,B07009_035M,B07009_036E,B07009_036M,NAME,B07009_001EA,B07009_001MA,B07009_002EA,B07009_002MA,B07009_003EA,B07009_003MA,B07009_004MA,B07009_004EA,B07009_005MA,B07009_005EA,B07009_006EA,B07009_006MA,B07009_007EA,B07009_007MA,B07009_008EA,B07009_008MA,B07009_009MA,B07009_009EA,B07009_010MA,B07009_010EA,B07009_011MA,B07009_011EA,B07009_012EA,B07009_012MA,B07009_013EA,B07009_013MA,B07009_014MA,B07009_014EA,B07009_015MA,B07009_015EA,B07009_016MA,B07009_016EA,B07009_017EA,B07009_017MA,B07009_018MA,B07009_018EA,B07009_019MA,B07009_019EA,B07009_020MA,B07009_020EA,B07009_021MA,B07009_021EA,B07009_022MA,B07009_022EA,B07009_023EA,B07009_023MA,B07009_024MA,B07009_024EA,B07009_025MA,B07009_025EA,B07009_026MA,B07009_026EA,B07009_027MA,B07009_027EA,B07009_028MA,B07009_028EA,B07009_029MA,B07009_029EA,B07009_030EA,B07009_030MA,B07009_031EA,B07009_031MA,B07009_032MA,B07009_032EA,B07009_033MA,B07009_033EA,B07009_034EA,B07009_034MA,B07009_035EA,B07009_035MA,B07009_036EA,B07009_036MA,state
0400000US13,6472172,9373,939819,18813,1850063,22070,1849171,22392,1149847,17473,683272,12389,5580732,20791,799090,16633,1606922,20267,1581262,21175,993777,15350,599681,11628,458533,17863,78884,5558,141316,9594,138186,7917,66733,5326,33414,3461,237164,10786,33159,3185,59602,4452,78454,6151,43488,3668,22461,2597,162280,9486,22379,3298,35026,3554,44337,4239,38749,4300,21789,2491,33463,4058,6307,1633,7197,1640,6932,1484,7100,1759,5927,1369,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,959903,1286,86365,4827,263311,7376,310976,7957,199229,6192,100022,4945,833225,7166,76096,4429,231558,7383,266458,7194,173557,5650,85556,4542,81184,6584,8484,1900,22217,3069,28512,3068,14096,1988,7875,1823,3603,987,298,320,1067,619,1187,508,289,225,762,497,31418,3780,545,301,5601,1339,12050,2244,8525,1525,4697,843,10473,1835,942,558,2868,929,2769,876,2762,839,1132,541,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1026889,2721,108946,5043,281769,8974,366768,8651,185216,7698,84190,4623,886147,8656,94024,5015,239467,7716,315951,8205,160768,7086,75937,4221,74500,5486,7316,1504,22849,2794,27050,3198,13700,3287,3585,1069,29879,4066,4341,1204,9450,2104,10997,1999,3881,1069,1210,658,31790,3475,2034,759,8757,1649,11471,2155,6471,1369,3057,831,4573,1312,1231,561,1246,772,1299,829,396,252,401,344,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8593665,4092,1045002,15729,2321273,22026,2467288,21033,1698605,18895,1061497,17220,7605130,21247,923165,15628,2082193,23867,2190943,21389,1479597,16504,929232,15783,642325,17370,87832,6091,167560,8448,189700,7347,127986,6226,69247,5097,174537,7740,20123,1770,42509,3413,48704,3650,38418,2888,24783,3078,129433,7744,8416,1523,22101,2602,32922,3530,39302,4382,26692,2972,42240,4098,5466,1526,6910,1344,5019,1226,13302,2183,11543,1955,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4312892,5742,536046,10305,1478163,11788,1271464,14349,655276,11008,371943,8892,3782989,15238,458680,9771,1310956,12356,1107534,14854,575780,10533,330039,8180,318856,11329,50864,4610,104267,5702,101926,5939,42344,3143,19455,2512,122030,6456,18051,2202,40226,3441,35813,3275,18952,2492,8988,1609,76042,6631,6948,1867,18808,2630,23495,3801,15869,2514,10922,1765,12975,1889,1503,616,3906,1416,2696,781,2331,839,2539,808,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2048270,3843,172313,5253,670345,9613,664103,8928,370188,8829,171321,6229,1806530,8885,146506,4600,598042,9005,583919,8657,327521,7876,150542,5607,139931,6537,15912,2082,44553,2941,47154,3478,22776,2723,9536,1447,56399,4992,5551,1327,16727,2347,19591,2562,10550,1736,3980,1130,39052,3725,3074,846,9522,1706,12700,2152,8048,1567,5708,1273,6358,1539,1270,679,1501,681,739,300,1293,488,1555,771,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1872445,3858,186251,6911,498426,9285,606352,10451,374418,8111,206998,6194,1626757,8550,155902,6430,436498,8776,523715,10434,328810,8284,181832,5782,141490,6795,18878,2125,38103,3673,50548,4116,22735,3017,11226,1822,45082,3980,5708,1302,11807,1773,14462,2053,8764,1300,4341,1097,51220,4702,4000,926,10748,1920,15773,2147,12848,1912,7851,1671,7896,1552,1763,637,1270,552,1854,771,1261,564,1748,662,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2953653,4433,469747,9674,979031,12257,837849,13613,392610,9774,274416,8949,2581053,13023,404688,8557,863319,13017,725334,12527,342370,9766,245342,8766,215924,8974,38190,3483,69679,4462,66839,4465,26139,2957,15077,1987,90785,6893,18270,2897,29623,3343,27189,2943,10494,1724,5209,1201,54788,4711,6313,1689,13979,1979,16295,2047,10873,1973,7328,1384,11103,1727,2286,889,2431,829,2192,692,2734,1044,1460,584,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3034973,5878,513636,10957,1019022,14996,818088,12584,453347,9631,230880,7170,2683279,12612,450483,10557,908557,14720,720743,12785,400346,9501,203150,6655,198560,7497,36889,4010,65430,4761,55754,4539,26003,2832,14484,2540,91023,5760,18093,2059,30859,3067,23341,3029,12569,2146,6161,1296,52247,4823,6185,1410,12180,2379,16342,2178,11708,1968,5832,1054,9864,1816,1986,702,1996,945,1908,717,2721,930,1253,551,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,953962,1782,77761,3559,322855,8144,284158,6388,172498,5131,96690,4811,839360,6529,68001,3650,283898,7635,249125,7166,152150,4811,86186,4775,69456,4005,6736,1117,25596,3273,21623,2497,10106,1519,5395,1071,20159,2603,1731,611,7689,1861,6006,1356,3524,787,1209,468,22912,3588,961,728,5194,1207,7200,1867,5821,1473,3736,930,2075,687,332,282,478,319,204,153,897,512,164,147,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4018701,3457,436072,11564,1030851,14606,1047973,15178,814992,12896,688813,13425,3542198,13516,381435,9738,918165,15225,921139,15544,715533,12204,605926,13067,256715,10877,33247,3313,65702,4350,70876,4791,48712,4034,38178,3964,91488,6337,11835,2187,24340,2794,26558,3516,16679,2124,12076,1665,100639,6060,6818,1616,16462,2275,24348,2745,28447,2852,24564,2622,27661,4139,2737,1181,6182,2076,5052,1187,5621,1218,8069,1807,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4604795,2678,465085,9346,1190870,15863,1093464,16225,1037415,13919,817961,12170,4064728,15232,401853,8970,1066980,15791,979915,16268,906615,12517,709365,11935,314572,11798,44497,4379,84905,5548,70223,4757,65440,4933,49507,3823,119617,6744,11295,1926,21426,2693,25635,3221,33145,3217,28116,3040,71319,4626,3390,922,11771,2096,13836,1760,21392,2706,20930,2300,34559,3401,4050,1126,5788,1368,3855,962,10823,1912,10043,1633,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6645295,4597,702639,13523,1971925,17320,2183344,16438,1089029,12979,698358,12265,5841630,18378,606804,12056,1745279,16920,1914100,17455,956749,12568,618698,10583,489606,13144,66033,4539,145114,7300,171717,7242,68891,4127,37851,3570,201901,8327,19556,2450,58260,4225,66850,3648,37043,2938,20192,2862,82803,5546,6985,1507,18894,2511,24548,2655,17561,2089,14815,2045,29355,3123,3261,984,4378,913,6129,1080,8785,1867,6802,1504,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3629333,3663,274705,6926,955079,10697,1182666,12853,813237,10418,403646,8077,3204545,11526,234977,6691,855502,10071,1046013,12703,713125,10433,354928,7140,220527,8793,21501,2487,55626,3886,74163,4272,48824,3955,20413,2025,128966,5881,12070,1878,30185,2752,43652,3172,29905,2792,13154,1921,60170,4574,3271,914,11540,2101,16572,2179,16180,2102,12607,2044,15125,2360,2886,871,2226,853,2266,637,5203,1446,2544,771,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1931054,4841,340494,8962,591240,10279,605914,11030,248488,6160,144918,6127,1709243,10208,299919,8349,527226,10308,529607,10987,221955,6166,130536,6022,125434,7569,22676,2598,35340,3783,47295,4758,13315,1900,6808,1231,57242,5597,11457,1611,17320,2605,16726,2987,8020,1744,3719,1292,35170,4289,5671,1552,10366,2335,11316,2014,4816,1110,3001,889,3965,1027,771,460,988,450,970,499,382,295,854,526,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4047283,4974,457687,9651,1276285,16384,1222306,14831,685991,11085,405014,9401,3518215,13710,387005,9174,1117945,15898,1055106,14294,598193,10956,359966,8656,284261,10715,39523,2783,84987,4745,95044,5901,44522,3772,20185,2284,141385,7171,20558,2521,48180,3546,42274,3766,19716,2519,10657,1783,91496,5664,8990,1770,22331,3040,27906,3381,20417,2418,11852,1619,11926,2017,1611,869,2842,829,1976,556,3143,843,2354,788,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,689169,2550,50481,3165,200303,5251,238597,5473,135518,4735,64270,3496,594818,5980,43444,2562,176704,4539,204462,5438,115447,5084,54761,3080,49943,3672,4867,1144,13143,2227,17481,2483,9899,1529,4553,1385,19049,2551,1263,412,4786,1014,7102,1547,4226,1211,1672,554,22780,3203,839,394,4902,1337,9093,1781,5083,1251,2863,814,2579,986,68,126,768,441,459,311,863,698,421,246,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1215208,2731,118513,4139,329595,6455,410308,6925,238160,6655,118632,4505,1059437,7259,101125,4174,291435,6453,354637,7131,208573,6472,103667,4539,90577,5399,9955,1722,22948,2565,33624,3307,17001,2125,7049,1501,36452,3123,3953,1002,8971,1333,13747,2018,6795,1287,2986,766,24400,2961,2440,1269,5043,1143,7270,1444,5506,1344,4141,980,4342,1044,1040,662,1198,502,1030,478,285,160,789,386,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1872884,2496,277958,8372,532452,11198,640374,12557,282283,8547,139817,5671,1507566,13895,221849,8512,429811,10645,512687,11457,227750,7454,115469,5520,250932,11645,39923,3517,76608,5759,86870,6299,33982,3731,13549,1966,17823,2784,3395,1089,4965,1218,6252,1756,1956,745,1255,677,83486,6468,9658,2262,18723,2559,31590,3750,15358,2473,8157,1617,13077,2270,3133,927,2345,1065,2975,986,3237,1164,1387,585,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,924568,2334,66888,3921,270826,8231,267409,6930,202495,5422,116950,4949,818422,5954,57187,3626,239770,7574,237517,6787,179528,5363,104420,4561,61019,4888,6592,1581,19632,3233,17685,2149,10163,1812,6947,1767,16539,2149,1871,762,5111,1150,5281,1262,3273,943,1003,479,25257,2506,1109,518,5601,1210,6388,1345,8023,1369,4136,964,3331,1018,129,199,712,517,538,365,1508,781,444,285,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6086705,2295,699065,13482,1751336,19343,1410435,17689,1374616,16465,851253,15425,5525468,14216,622812,13605,1608344,19924,1286243,16366,1242145,16166,765924,13556,301389,11314,51520,4914,86295,5996,72616,4698,57914,3884,33044,3793,128243,7059,12771,2111,33761,3327,27874,2827,34427,3518,19410,2543,93266,5925,5375,1144,16844,2321,18544,2096,29730,3301,22773,2373,38339,3976,6587,1480,6092,1286,5158,1031,10400,1875,10102,1924,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
