GEO_ID,B24021_001E,B24021_001M,B24021_002E,B24021_002M,B24021_003E,B24021_003M,B24021_004E,B24021_004M,B24021_005E,B24021_005M,B24021_006E,B24021_006M,B24021_007E,B24021_007M,B24021_008E,B24021_008M,B24021_009E,B24021_009M,B24021_010E,B24021_010M,B24021_011E,B24021_011M,B24021_012E,B24021_012M,B24021_013E,B24021_013M,B24021_014E,B24021_014M,B24021_015E,B24021_015M,B24021_016E,B24021_016M,B24021_017E,B24021_017M,B24021_018E,B24021_018M,B24021_019E,B24021_019M,B24021_020E,B24021_020M,B24021_021E,B24021_021M,B24021_022E,B24021_022M,B24021_023E,B24021_023M,B24021_024E,B24021_024M,B24021_025E,B24021_025M,B24021_026E,B24021_026M,B24021_027E,B24021_027M,B24021_028E,B24021_028M,B24021_029E,B24021_029M,B24021_030E,B24021_030M,B24021_031E,B24021_031M,B24021_032E,B24021_032M,B24021_033E,B24021_033M,B24021_034E,B24021_034M,B24021_035E,B24021_035M,B24021_036E,B24021_036M,NAME,B24021_001MA,B24021_001EA,B24021_002MA,B24021_002EA,B24021_003EA,B24021_003MA,B24021_004MA,B24021_004EA,B24021_005EA,B24021_005MA,B24021_006EA,B24021_006MA,B24021_007MA,B24021_007EA,B24021_008MA,B24021_008EA,B24021_009EA,B24021_009MA,B24021_010EA,B24021_010MA,B24021_011EA,B24021_011MA,B24021_012EA,B24021_012MA,B24021_013MA,B24021_013EA,B24021_014EA,B24021_014MA,B24021_015EA,B24021_015MA,B24021_016EA,B24021_016MA,B24021_017EA,B24021_017MA,B24021_018EA,B24021_018MA,B24021_019MA,B24021_019EA,B24021_020EA,B24021_020MA,B24021_021MA,B24021_021EA,B24021_022EA,B24021_022MA,B24021_023MA,B24021_023EA,B24021_024EA,B24021_024MA,B24021_025EA,B24021_025MA,B24021_026MA,B24021_026EA,B24021_027EA,B24021_027MA,B24021_028EA,B24021_028MA,B24021_029MA,B24021_029EA,B24021_030EA,B24021_030MA,B24021_031MA,B24021_031EA,B24021_032EA,B24021_032MA,B24021_033EA,B24021_033MA,B24021_034MA,B24021_034EA,B24021_035MA,B24021_035EA,B24021_036EA,B24021_036MA,state
0400000US13,40328,264,57303,831,62487,1901,66281,1319,59005,2615,73026,2700,76780,2570,73585,4393,56376,3729,46283,721,38615,3528,84111,4892,45628,818,46335,3494,55045,1904,66738,1753,37611,2069,24572,857,26241,1047,38431,2023,35761,1818,40335,1530,19388,700,22046,560,22131,928,35580,392,41272,823,32303,397,35071,1215,21765,1797,30630,691,41142,749,31434,366,31422,571,36202,1091,26729,725,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,43104,1356,60456,973,61738,1688,65745,3440,54547,5338,71379,2476,72056,3575,72008,7626,66056,6213,49165,3085,48554,7836,80451,11741,45921,2184,46269,7065,78990,6956,90734,3791,51973,3628,31747,607,32033,1733,50391,5287,41953,3325,62905,6424,28534,2861,30843,791,30148,2411,36897,756,37035,3264,36826,741,49671,3443,27776,2902,52181,2764,47259,3269,37958,2442,41107,7852,37434,2838,31848,6064,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,36992,600,51071,763,52342,2784,52241,2459,53159,7132,60798,3992,54663,8169,67083,10263,51510,9333,40990,1159,38846,2408,65328,17934,40420,3202,40436,6733,54419,4142,67417,11290,35898,3727,24040,1626,22463,1732,45589,3269,37303,10766,50106,6530,19923,2146,24092,2838,20103,1420,31450,881,35965,1867,29771,983,34128,1646,26226,1790,33821,2883,42310,2584,33124,1699,32963,1419,40513,2325,25511,2234,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,46672,317,65538,424,71771,788,76765,1042,62622,2212,74134,1929,75896,1243,74799,2149,62892,2468,51880,488,41977,1063,100321,5372,50773,647,51804,1101,61740,588,71059,1248,40922,886,27313,441,26825,646,60849,975,41134,3429,70265,1628,21860,631,27348,852,24390,832,40063,354,46362,1081,36778,314,47255,868,30314,1842,49501,2855,47761,1421,35836,379,35112,694,43760,2144,30373,608,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,40671,201,53063,1095,57467,1781,60513,1187,52123,1691,63718,2725,62452,3419,66752,2472,57468,3370,45004,1059,38618,1828,64668,9730,45849,976,45629,3297,51638,775,60729,1054,36937,1815,25958,500,25856,802,44921,2183,44705,3342,45137,3641,18046,940,26729,1059,23055,1409,34905,739,41036,735,32166,374,42820,1912,29768,2633,41638,1132,46349,1429,35610,437,35605,574,41744,932,29982,1312,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,41000,258,52877,1031,57008,1086,60127,2172,52794,2927,64371,2323,64331,2615,70491,3452,54418,7539,45682,947,41176,3119,62991,14503,46327,1021,41804,2978,51998,1478,57432,2962,39038,2564,26567,632,27993,1405,50155,2430,37586,7127,55971,2097,20493,597,30090,1740,22367,1330,35477,475,40653,874,32796,941,41147,561,34787,2526,40748,835,45083,1901,36400,451,36245,513,43306,2392,31951,640,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,40958,271,53396,1466,60630,1171,62440,2536,52169,2293,69431,4373,68753,4694,75191,6575,54263,6434,42134,731,39758,2888,71139,9365,41688,637,47046,4038,52457,2710,60890,1235,38911,1978,25505,611,24620,1207,41818,1539,40080,3979,45252,4559,21022,787,25818,1057,23700,1468,34910,847,42142,2055,31547,497,39353,1474,31705,3311,36857,1515,41904,1049,35670,863,35008,1724,42156,1400,30295,1243,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,39130,614,51400,372,55893,1848,60883,1151,49177,1958,62107,1797,65735,3119,62855,3847,49632,3449,45006,1173,38004,2298,68219,12059,45442,1018,42490,4382,51597,833,60710,1166,36018,1452,22913,809,24411,1322,38856,2337,35858,3825,40650,2483,16782,687,24331,2667,21669,1122,32083,378,36606,1032,30995,438,40831,785,22728,2397,40249,1510,45196,2556,35863,681,36723,805,40756,833,30030,1573,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,40718,301,51971,505,58232,2696,60696,1178,52282,2076,65177,3757,56647,5814,75726,4229,54003,5769,43508,1067,40873,1455,71568,9608,42010,596,43160,4525,55865,1917,65459,3635,38918,2904,23076,802,22533,1099,41336,874,40065,5198,42362,1940,19113,1195,21375,1017,20354,1803,31699,445,36643,1496,30650,439,42131,1767,23847,2827,42115,2709,47570,2817,41502,650,42004,1086,41951,1009,35765,4579,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,40090,629,51977,685,57523,4899,60102,5991,55689,4632,62397,4200,63439,6025,67228,7380,55656,2322,42411,1426,38126,2336,86815,52369,43117,1822,42076,5320,54134,3879,61399,3455,39113,4560,26033,732,26235,1060,45987,6773,41192,4540,50629,6758,21135,1044,26150,1387,23087,1966,33311,1603,40290,3303,31582,519,37208,1808,28655,5571,37524,2195,38946,3631,35226,1580,36219,1968,35872,2159,31100,1278,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,53412,825,74695,940,80076,1987,82914,2057,71979,1547,90533,1116,90525,1556,93566,3477,81703,3717,59390,1680,50556,973,101610,5764,53966,1879,61085,1827,67445,3624,75550,1733,48346,2979,32287,683,32034,769,57891,3563,51953,2387,61771,1624,23737,1481,28131,1898,26449,968,42155,430,43533,3194,41908,488,42538,2616,31940,6356,40528,773,49994,2180,39181,1720,40496,1026,41525,1046,30166,2108,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,54713,846,72274,391,77337,1343,83645,2737,70611,994,82241,1552,87101,2342,81184,1359,71459,5314,59123,1478,45965,2326,90960,11019,59706,1642,59022,4133,73992,2979,82433,3575,51143,1627,33191,1798,31984,969,66238,1917,52303,5188,76875,3633,26611,1287,31877,903,31374,749,45560,577,53282,2433,41879,413,50590,606,35919,8215,50804,810,50644,911,39508,1670,39784,2255,41832,1768,32432,4596,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,42520,483,62037,331,65262,1015,69390,2137,59130,2086,71939,706,67620,2506,80489,982,56416,2618,52326,822,44226,2778,70693,6964,56291,1407,50997,1806,59867,2114,66852,1078,40202,1623,25868,448,26356,567,55560,1615,45551,5556,60550,1652,20191,576,26689,1067,21948,823,36218,239,40907,481,34557,477,41942,496,24091,1796,41644,705,45821,773,36207,432,36065,510,40413,665,32026,775,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,46797,271,62218,373,66219,879,70969,1029,60104,1957,71223,1029,75511,2647,71667,1640,56946,5306,51166,616,45372,1887,86468,8185,50296,1005,51430,2182,63038,1765,75332,2356,41434,1094,29985,678,29987,1485,55632,3534,41422,4170,62005,2128,24362,1139,30699,707,26135,893,40417,372,47170,1189,37175,421,45521,815,31602,1283,46662,1351,46417,1099,37754,853,37151,568,43080,1891,32197,1121,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,35234,421,46096,794,50320,1417,52195,2479,41815,1893,58408,4151,59132,6726,59667,5215,51235,10701,38724,1585,37125,2746,62141,14058,37246,952,41754,4217,51198,1568,60070,3000,36513,2592,22379,769,21154,1135,32899,3858,36787,5188,31531,1534,17995,1412,21991,1202,22177,1504,31113,379,32972,2619,30245,495,37828,1865,30007,4223,37302,3703,39366,1662,30933,636,31041,809,35962,1972,25639,977,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,40006,401,52359,448,57225,1429,61418,954,51203,794,67271,2204,70192,3192,71249,1179,52809,3148,41640,560,38359,2640,63219,5147,40413,805,42188,2763,52470,1644,60875,1056,35844,1445,24411,661,23709,765,39018,2888,39219,4497,38853,3607,18163,1090,26009,997,21251,880,33360,1145,39231,1856,31750,344,40592,725,29693,3737,40388,1629,41940,993,35221,781,33948,1486,41262,894,30295,933,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,38221,1666,49639,1857,46936,2392,46133,2758,50106,5201,58952,3749,53010,7618,58988,4496,61825,4973,41387,1343,36549,2728,56179,11238,41143,1515,36862,9074,57231,2495,62620,2694,40935,6039,24532,1305,25472,1249,41665,3323,35495,4916,44788,4275,18473,2042,22909,2419,21269,1569,31195,1024,36979,4598,28869,1204,40383,1311,30541,1457,41736,1423,40691,2951,37846,2574,36756,2420,45053,5464,29160,4607,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,40198,304,51427,406,54082,2142,57260,3447,50748,797,60668,1825,61021,1959,64302,3261,51455,2213,44184,1892,39032,2790,71509,13189,45130,1881,40128,2134,50999,1081,58208,3949,34400,3033,25369,807,25271,1152,45002,3698,35200,5171,48061,5449,21096,963,27628,1980,22234,1746,33223,1149,40565,1145,31299,449,37832,1725,31918,1189,36810,1768,41795,1181,35505,816,32498,2576,44268,3174,30421,2135,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,40010,769,60216,1569,60698,1529,62206,2430,53224,2978,66662,4243,66463,6812,69508,6445,65335,10672,50148,1480,46508,3620,81800,9626,49079,2718,48191,2709,71307,1919,81253,5228,41922,5527,30818,438,30375,1096,46119,3614,35191,2344,71442,8175,27022,587,29405,1161,32409,2426,35084,911,35732,1395,34561,1200,46209,2047,27201,4464,50184,5810,45705,2066,31787,1012,31826,1568,34403,2079,25534,2366,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,48768,1330,62957,2259,69946,2891,75510,3672,61106,2104,80519,4041,84136,6892,80214,6950,60486,8993,47176,2276,42835,3967,58402,10051,46645,2906,46273,6024,61367,2017,75339,8662,40640,5090,31204,1119,29116,1908,59403,5982,55853,7677,61332,3112,25391,1986,31127,2339,31086,5168,40979,697,48184,2925,38273,1837,46620,1884,27220,7924,46493,2267,49926,3718,40159,1448,40513,1765,41831,5321,34324,2238,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,54487,770,77493,1336,85779,1220,91949,1710,73577,3331,86478,1255,89386,3215,85042,3985,77252,8215,60451,687,52233,1919,100909,4316,56730,972,61690,1625,76663,1274,85874,1946,50720,2827,30729,441,30789,556,76247,3810,41122,2099,90913,3226,24429,1016,29140,1207,26799,1061,45967,642,52158,804,42179,438,50559,566,41522,19449,50901,579,50058,1724,36659,757,35613,1494,44566,3115,26996,754,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,39901,1183,54335,1802,56822,2404,60709,981,48370,4571,73152,3957,68779,3406,84495,7225,66418,9968,44542,1491,38600,2800,60523,19015,45170,1681,43442,3157,60663,1695,69418,4509,40847,6412,23771,1375,23794,1161,43148,4906,40290,4036,47867,3680,18005,1314,23119,2107,19422,1405,31199,667,31905,3715,31038,644,36303,2116,25361,5799,36705,4980,40403,2492,35622,1797,32120,4482,40930,5223,31296,6810,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
