GEO_ID,B27001H_001E,B27001H_001M,B27001H_002E,B27001H_002M,B27001H_003E,B27001H_003M,B27001H_004E,B27001H_004M,B27001H_005E,B27001H_005M,B27001H_006E,B27001H_006M,B27001H_007E,B27001H_007M,B27001H_008E,B27001H_008M,B27001H_009E,B27001H_009M,B27001H_010E,B27001H_010M,B27001H_011E,B27001H_011M,B27001H_012E,B27001H_012M,B27001H_013E,B27001H_013M,B27001H_014E,B27001H_014M,B27001H_015E,B27001H_015M,B27001H_016E,B27001H_016M,B27001H_017E,B27001H_017M,B27001H_018E,B27001H_018M,B27001H_019E,B27001H_019M,B27001H_020E,B27001H_020M,B27001H_021E,B27001H_021M,B27001H_022E,B27001H_022M,B27001H_023E,B27001H_023M,B27001H_024E,B27001H_024M,B27001H_025E,B27001H_025M,B27001H_026E,B27001H_026M,B27001H_027E,B27001H_027M,B27001H_028E,B27001H_028M,NAME,B27001H_001MA,B27001H_001EA,B27001H_002EA,B27001H_002MA,B27001H_003EA,B27001H_003MA,B27001H_004EA,B27001H_004MA,B27001H_005MA,B27001H_005EA,B27001H_006EA,B27001H_006MA,B27001H_007EA,B27001H_007MA,B27001H_008EA,B27001H_008MA,B27001H_009EA,B27001H_009MA,B27001H_010EA,B27001H_010MA,B27001H_011MA,B27001H_011EA,B27001H_012MA,B27001H_012EA,B27001H_013EA,B27001H_013MA,B27001H_014MA,B27001H_014EA,B27001H_015EA,B27001H_015MA,B27001H_016EA,B27001H_016MA,B27001H_017EA,B27001H_017MA,B27001H_018MA,B27001H_018EA,B27001H_019MA,B27001H_019EA,B27001H_020MA,B27001H_020EA,B27001H_021EA,B27001H_021MA,B27001H_022EA,B27001H_022MA,B27001H_023MA,B27001H_023EA,B27001H_024MA,B27001H_024EA,B27001H_025EA,B27001H_025MA,B27001H_026MA,B27001H_026EA,B27001H_027EA,B27001H_027MA,B27001H_028MA,B27001H_028EA,state
0400000US13,5370124,6249,343834,4688,322494,5249,21340,2388,791147,4746,731738,7209,59409,5721,478362,4003,379883,6366,98479,5447,644241,4700,476462,7435,167779,7246,706864,3325,578804,6953,128060,6406,807004,2147,664030,6809,142974,6425,740426,1588,639876,6596,100550,6547,523291,1495,520191,1790,3100,985,334955,1573,332749,2151,2206,1351,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,292956,2386,16952,802,16775,861,177,244,25230,855,24517,855,713,310,22343,1096,19205,1249,3138,802,43133,1583,37342,1912,5791,1149,35852,966,31343,1354,4509,1170,41444,368,37887,1016,3557,1009,52551,299,47260,1151,5291,1111,35846,191,35675,213,171,145,19605,411,19605,411,0,185,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1326699,1132,102893,2258,95828,2698,7065,1590,220902,2283,202399,3586,18503,2808,120548,1087,94460,3325,26088,3153,163743,1479,122170,4248,41573,4229,161763,755,127772,3588,33991,3486,172750,673,140726,2478,32024,2345,177774,391,151342,2835,26432,2793,121806,497,120612,1095,1194,980,84520,550,84341,627,179,269,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7976422,4924,486413,4071,471197,4427,15216,2283,1091412,4354,1053321,5997,38091,4217,689454,2065,605114,5652,84340,4957,1032384,2092,877613,7282,154771,7029,990990,1744,877354,5385,113636,5279,1216171,1422,1080310,6970,135861,6781,1154243,1233,1042907,5965,111336,5918,727278,1336,722733,1774,4545,1178,588077,2400,585643,2618,2434,942,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5224767,3696,360134,3828,331042,4666,29092,2960,792396,4338,729202,6840,63194,5050,503629,1738,410232,4487,93397,4563,637959,2130,484768,6326,153191,6091,649470,1381,530597,6651,118873,6710,760274,1158,653992,5024,106282,4875,723045,1029,646895,3558,76150,3805,457132,1206,455831,1339,1301,520,340728,1211,339782,1257,946,521,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2666322,2722,186751,2477,179945,2773,6806,1222,390603,2635,376361,3064,14242,2277,259817,1162,228835,2437,30982,2380,324839,1533,278066,3573,46773,3064,310160,936,280477,2833,29683,2728,375649,617,343553,2926,32096,2847,377679,620,353248,2331,24431,2304,236570,684,235846,808,724,413,204254,719,203943,736,311,228,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2191409,1929,159971,2116,153174,2934,6797,1635,327211,2162,312231,2829,14980,2264,207956,1273,177309,3055,30647,2770,276824,1688,224206,3890,52618,3871,256478,1007,220168,2793,36310,2564,304568,736,268927,2893,35641,2955,308143,624,279412,2681,28731,2647,191441,884,190772,1010,669,306,158817,839,158712,850,105,104,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3705660,2132,257720,2898,243971,3417,13749,2076,551963,2755,517653,4555,34310,3836,343683,1651,262359,4419,81324,4045,453970,1848,337417,6478,116553,6276,475983,1405,381561,4426,94422,4671,541289,958,455130,4457,86159,4356,512442,837,450594,3734,61848,3828,339597,637,338653,734,944,364,229013,1168,228711,1168,302,195,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2708750,2760,188270,3371,179069,3628,9201,1846,389054,3161,368072,4084,20982,2593,243706,2135,194209,4012,49497,3902,365079,2722,282588,5503,82491,4994,331455,2349,264281,5526,67174,4956,384833,1758,320838,4011,63995,4233,376702,830,326676,4086,50026,4089,250930,981,249719,1181,1211,483,178721,1436,178173,1528,548,366,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1234608,1462,68065,1717,64708,1932,3357,766,164169,1928,153927,2532,10242,2155,102232,571,83702,2408,18530,2227,137175,809,110487,2554,26688,2664,147260,562,125014,2237,22246,2152,195700,352,163433,2425,32267,2382,196925,338,175178,2137,21747,2068,129009,457,128787,501,222,186,94073,497,94018,494,55,75,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3104325,3363,185601,2624,181139,2730,4462,1059,414974,2717,400414,3871,14560,2575,262361,1342,237318,3419,25043,3077,383110,2200,338550,3743,44560,3080,365802,1335,337721,2822,28081,2687,495780,932,455189,3140,40591,3066,464320,763,433823,3437,30497,3314,301234,1170,300186,1317,1048,457,231143,1373,230239,1682,904,718,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4939753,5075,269873,3445,266134,3480,3739,1077,635256,3744,625672,4478,9584,2407,464121,1372,443691,2983,20430,2794,616924,2163,579386,4148,37538,3481,596246,1336,571933,2984,24313,2645,788976,1208,762193,2991,26783,2852,727660,1166,707702,2950,19958,2622,462873,986,462399,1047,474,296,377824,1377,377619,1375,205,203,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7449175,2809,458988,5294,442675,5771,16313,2580,1062691,5277,1025067,6383,37624,3547,698694,1112,592565,5294,106129,5168,857825,1351,684922,5337,172903,5303,882928,1236,760208,5707,122720,5527,1131764,1044,990488,5959,141276,5804,1109612,986,1004279,4489,105333,4499,704595,881,701948,1462,2647,1134,542078,1143,541025,1198,1053,623,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4393688,2597,289646,2711,277775,3032,11871,1650,627182,2683,599812,3367,27370,2469,382015,706,342566,2944,39449,2836,571205,1138,507123,4156,64082,3893,531246,890,488745,3359,42501,3326,673091,871,626750,3119,46341,3028,632920,885,595586,2797,37334,2827,380421,947,379770,999,651,328,305962,1096,305428,1223,534,371,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1685313,2675,112981,2619,104837,2945,8144,1674,248940,2656,231991,3988,16949,3137,162906,2783,126534,3583,36372,3294,189389,3486,136031,4831,53358,4167,208129,2688,169445,4799,38684,3652,235943,1983,191350,3980,44593,3783,232052,816,198417,2852,33635,2670,173175,1067,172705,1117,470,316,121798,1269,121711,1274,87,103,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4779638,2698,329269,3600,308281,4460,20988,2487,699249,3799,653746,5638,45503,3937,436772,1950,356502,5301,80270,5064,607191,2485,479194,6226,127997,6097,574173,1624,481476,5399,92697,5401,690502,1068,589061,4885,101441,4802,663325,859,588235,4581,75090,4526,444023,1157,442145,1434,1878,796,335134,1440,334145,1486,989,455,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,872132,915,59784,1425,55293,1797,4491,1215,116899,1446,107420,2462,9479,1941,81284,948,64568,2044,16716,1940,105035,1061,76926,2606,28109,2546,99534,786,79598,2009,19936,2027,119988,353,97817,2152,22171,2171,137567,216,116173,2462,21394,2410,88481,263,88280,286,201,121,63560,357,63311,381,249,222,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1490641,1619,108240,1671,103514,1869,4726,1094,221133,1682,209569,2240,11564,1814,142957,1140,123740,2335,19217,2253,190424,1260,159620,3300,30804,3234,177132,911,154979,2555,22153,2479,206375,759,183462,2169,22913,2107,207779,477,189842,1959,17937,1878,127554,352,127261,415,293,183,109047,653,108795,739,252,273,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1437501,2570,78311,1659,70212,2288,8099,2064,171112,1687,151962,3296,19150,2636,102479,971,79600,2376,22879,2275,181508,1594,133876,3366,47632,3268,181379,1127,144761,3041,36618,3005,216438,678,176487,3734,39951,3832,226327,439,191182,3056,35145,3020,172963,546,172193,727,770,379,106984,613,106857,636,127,152,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1196439,2149,66198,1923,64090,2033,2108,724,167325,1657,160258,2225,7067,1515,111356,461,93955,2269,17401,2193,132787,798,101300,3101,31487,3068,144066,465,123295,2238,20771,2209,201409,336,176004,2983,25405,2957,184378,266,165478,2222,18900,2183,111407,469,111386,472,21,25,77513,523,77513,523,0,185,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5046754,4909,281488,3541,272230,4134,9258,1838,707053,3782,681694,5121,25359,3671,390586,1273,351899,3601,38687,3449,542877,1536,447149,4527,95728,4517,597208,1398,529734,4958,67474,4921,828864,1173,751110,5168,77754,5170,765545,1315,703617,4264,61928,4165,497967,980,494441,1635,3526,1153,435166,1612,433699,1759,1467,744,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,807290,1545,40700,1154,38651,1520,2049,912,87689,1314,82489,2122,5200,1481,62295,1503,50284,2008,12011,1823,89226,2002,69915,3018,19311,2298,87164,1833,71874,2567,15290,2229,115072,1369,98688,2068,16384,1960,143633,573,129416,2129,14217,2133,105970,1111,105075,1292,895,717,75541,1033,75541,1033,0,195,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11058323,8608,653802,5161,629628,5447,24174,3129,1433890,5408,1378629,7436,55261,4648,991440,1966,900892,6140,90548,5756,1434092,2039,1228732,7989,205360,8394,1324422,1907,1191871,5905,132551,5603,1668198,2195,1533663,6986,134535,6351,1601530,1506,1492075,5367,109455,5235,1050983,1760,1046593,2202,4390,1205,899966,2797,897593,2948,2373,838,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6210399,5563,372229,3958,357630,4758,14599,2397,851971,4078,807407,5488,44564,4018,547725,3525,446489,5453,101236,5113,725727,3953,555096,7566,170631,6550,805089,3438,666367,5926,138722,5092,927087,2029,790840,7473,136247,7344,886563,946,782444,4854,104119,4803,647658,1009,645407,1200,2251,713,446350,1612,446213,1627,137,141,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,619536,881,45751,1193,42505,1243,3246,847,84357,1187,79618,1907,4739,1168,74947,1293,66455,1937,8492,1737,84358,1350,72886,2057,11472,1857,70706,759,63573,1658,7133,1711,81717,417,73256,1403,8461,1353,84407,300,77724,1048,6683,1000,48816,285,48706,288,110,93,44477,414,44439,409,38,34,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9179765,4642,597850,4733,564490,6179,33360,3862,1342304,4654,1270739,6701,71565,5504,829863,1364,697306,5817,132557,5767,1109939,2076,907352,7947,202587,7777,1123180,1983,967186,7422,155994,6917,1357362,1400,1181539,8030,175823,7915,1326249,1683,1184524,6642,141725,6248,839381,1542,835748,1853,3633,1023,653637,2107,652047,2107,1590,558,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2548514,2097,170323,2014,159656,2471,10667,1678,347896,2042,323755,3479,24141,2373,229289,1352,178083,3578,51206,3163,324743,1446,248772,4069,75971,4167,307590,1342,243572,3569,64018,3287,357421,873,293555,2840,63866,2884,363998,739,312230,3258,51768,3307,256873,577,255853,719,1020,384,190381,829,190083,788,298,213,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3015882,2099,176904,3065,170010,3411,6894,1657,379119,3214,358715,4446,20404,3046,253888,869,201787,4328,52101,4206,388914,1115,292709,5452,96205,5268,380084,939,313265,4774,66819,4535,416419,940,348670,4097,67749,3991,471440,632,408770,4048,62670,3974,319542,588,318591,638,951,435,229572,940,229472,966,100,114,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9874118,5141,577612,4021,543602,4771,34010,3353,1302478,4680,1235361,7823,67117,5604,886185,1404,783802,4620,102383,4321,1172795,1702,980512,6942,192283,6865,1155667,1907,1025840,6421,129827,5973,1496199,1312,1347033,6538,149166,6688,1482965,1402,1374716,5418,108249,5037,967867,1423,962697,1790,5170,1118,832350,2407,829238,2603,3112,984,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,771840,2897,38555,1777,36507,1795,2048,905,92170,1677,89114,1960,3056,1080,78937,813,71044,1530,7893,1316,89205,956,71576,2292,17629,2229,90398,651,79988,1695,10410,1569,123662,784,110817,2360,12845,2205,119077,484,110649,1380,8428,1368,75395,573,75278,575,117,143,64441,617,64441,617,0,210,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2999558,2603,185195,3107,175548,3717,9647,2247,406747,3056,377021,4357,29726,4022,269727,1769,219877,4253,49850,3976,353398,2751,265577,5530,87821,5692,371694,2243,301443,4677,70251,4305,429506,909,351695,5279,77811,5149,433042,612,377345,3448,55697,3375,336514,755,335169,873,1345,537,213735,960,213442,1013,293,218,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
