GEO_ID,C18102_001E,C18102_001M,C18102_002E,C18102_002M,C18102_003E,C18102_003M,C18102_004E,C18102_004M,C18102_005E,C18102_005M,C18102_006E,C18102_006M,C18102_007E,C18102_007M,C18102_008E,C18102_008M,C18102_009E,C18102_009M,C18102_010E,C18102_010M,C18102_011E,C18102_011M,C18102_012E,C18102_012M,C18102_013E,C18102_013M,C18102_014E,C18102_014M,C18102_015E,C18102_015M,C18102_016E,C18102_016M,C18102_017E,C18102_017M,C18102_018E,C18102_018M,C18102_019E,C18102_019M,C18102_020E,C18102_020M,C18102_021E,C18102_021M,NAME,C18102_001MA,C18102_001EA,C18102_002MA,C18102_002EA,C18102_003EA,C18102_003MA,C18102_004EA,C18102_004MA,C18102_005MA,C18102_005EA,C18102_006EA,C18102_006MA,C18102_007EA,C18102_007MA,C18102_008MA,C18102_008EA,C18102_009EA,C18102_009MA,C18102_010EA,C18102_010MA,C18102_011EA,C18102_011MA,C18102_012EA,C18102_012MA,C18102_013EA,C18102_013MA,C18102_014EA,C18102_014MA,C18102_015EA,C18102_015MA,C18102_016EA,C18102_016MA,C18102_017EA,C18102_017MA,C18102_018MA,C18102_018EA,C18102_019EA,C18102_019MA,C18102_020EA,C18102_020MA,C18102_021MA,C18102_021EA,state
0400000US13,9800887,3675,4727828,8687,1269050,6733,7651,1878,1261399,6801,2952986,6612,83897,5559,2869089,7253,505792,2817,94816,4835,410976,5044,5073059,7882,1218029,6673,6211,1544,1211818,6811,3198904,4639,51409,4383,3147495,6743,656126,2761,77075,3700,579051,4144,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1345168,3281,661352,3290,158445,1211,1350,689,157095,1365,406345,3039,8976,1357,397369,3239,96562,764,17610,1498,78952,1697,683816,2110,148403,1187,798,501,147605,1242,416197,1526,4792,997,411405,1690,119216,740,15133,1656,104083,1697,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1592172,685,796967,2603,221768,2389,866,410,220902,2479,472071,2045,17029,2184,455042,3106,103128,1063,28816,2465,74312,2278,795205,2627,204180,2104,1176,691,203004,2184,474872,1821,8390,1500,466482,2331,116153,1047,13866,1565,102287,1906,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12704616,1398,6216793,5500,1541919,3308,9018,1713,1532901,3228,3944682,4452,84662,4931,3860020,7032,730192,1870,123194,4598,606998,4809,6487823,5356,1476041,3833,6122,1123,1469919,4079,4066089,3904,50553,3431,4015536,5084,945693,2495,107135,4086,838558,4826,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6471551,786,3165813,4997,808450,3634,5632,1229,802818,3619,1971787,3603,66645,4296,1905142,6099,385576,2103,81158,3325,304418,4050,3305738,5074,775565,4146,4514,1299,771051,4336,2037163,3120,38847,3675,1998316,4862,493010,2060,64948,3293,428062,3702,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3045284,750,1504334,3691,368613,3010,1413,513,367200,3065,934207,2350,27870,2291,906337,3194,201514,1379,39902,1830,161612,2092,1540950,3674,352651,3173,2215,648,350436,3217,934645,2397,14361,1347,920284,2686,253654,1437,29301,2027,224353,2382,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2836733,1635,1400355,3591,368449,2713,2690,814,365759,2954,860822,2848,27927,2115,832895,3388,171084,1296,36894,2196,134190,2564,1436378,3551,350485,2730,1331,586,349154,2756,869547,2618,13227,1488,856320,2911,216346,1852,26235,2129,190111,2477,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4312100,1403,2105640,4175,518975,3660,5303,1450,513672,3739,1315811,3308,51430,3180,1264381,4186,270854,1649,64436,3081,206418,3017,2206460,4106,493145,3346,2774,964,490371,3465,1371368,3652,29477,2745,1341891,4420,341947,2192,43758,2569,298189,3418,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4522910,1435,2176147,4812,560191,4134,6450,1479,553741,4474,1359668,3039,50449,4218,1309219,4843,256288,2011,55810,3340,200478,3795,2346763,4938,550786,4471,4279,1279,546507,4585,1465433,2823,25754,2941,1439679,4031,330544,1809,36281,2676,294263,2829,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314191,575,641305,2085,132959,1581,957,455,132002,1704,404804,1749,16001,1802,388803,2660,103542,903,22835,1739,80707,1864,672886,2064,126868,1536,654,397,126214,1578,420703,1445,8124,1121,412579,1717,125315,939,16619,1451,108696,1576,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5834039,2085,2808716,3898,684681,2328,3055,863,681626,2328,1790937,3081,35692,3395,1755245,3859,333098,1601,47952,2777,285146,3102,3025323,3574,658437,2167,3108,1251,655329,2529,1931264,2835,24896,2522,1906368,3923,435622,1752,47718,3259,387904,3465,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6613654,1154,3199534,2499,711741,1820,4774,1187,706967,1801,2077396,2161,42927,3312,2034469,3985,410397,1522,70533,3914,339864,4280,3414120,2292,677424,1689,4964,1208,672460,1993,2195447,1966,31794,3326,2163653,3942,541249,1493,69009,3450,472240,3918,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9784451,851,4782902,4723,1147117,2539,9781,1869,1137336,3163,2993301,3793,91552,3902,2901749,5265,642484,2055,129340,4611,513144,5020,5001549,4686,1092886,2761,6919,1325,1085967,2976,3103460,3883,52812,2774,3050648,4286,805203,1958,96313,4357,708890,4377,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5362681,492,2657604,4203,653089,3350,3491,1024,649598,3399,1679652,2650,47102,2827,1632550,2933,324863,1570,64943,2720,259920,2854,2705077,4152,627147,3131,2606,661,624541,3307,1677519,2746,22625,1929,1654894,3190,400411,1589,43970,2367,356441,2725,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2925211,1208,1401940,6050,374912,4448,2789,937,372123,4683,854907,3621,33711,2935,821196,4653,172121,1842,38893,2706,133228,3069,1523271,5966,359163,4847,1266,585,357897,4876,935839,3223,18018,2436,917821,4034,228269,1667,27734,2412,200535,2730,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5930677,1536,2885793,5048,712591,4282,4505,1210,708086,4476,1788252,3811,65190,4370,1723062,5378,384950,1563,81607,3522,303343,3647,3044884,4865,681997,3807,4402,963,677595,3853,1877767,2891,33162,3000,1844605,4274,485120,2001,58752,2835,426368,3710,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,999390,857,496670,2242,112618,1259,532,344,112086,1275,308076,1859,13151,1297,294925,2335,75976,747,19049,1593,56927,1755,502720,2261,110425,1669,494,291,109931,1745,308049,2003,5659,949,302390,2091,84246,1001,9546,1329,74700,1587,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1840659,988,909423,2444,233653,1863,1313,486,232340,1875,562421,1713,16492,1753,545929,2354,113349,910,27197,1743,86152,1801,931236,2120,228984,1956,1133,450,227851,1927,563004,1468,8267,1138,554737,1994,139248,1189,15348,1676,123900,1802,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2757207,1123,1376313,2556,336507,1713,2194,896,334313,2009,862994,2075,27745,2910,835249,3043,176812,807,32671,2332,144141,2526,1380894,2325,324590,1893,1533,719,323057,1928,856891,1547,16288,2319,840603,2788,199413,1101,22790,1769,176623,2299,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1308658,377,644859,2213,136956,1301,952,441,136004,1343,419117,1905,12834,1709,406283,2241,88786,986,17942,1416,70844,1557,663799,2133,133686,1291,758,360,132928,1303,423763,1890,6617,1394,417146,2159,106350,1216,14148,1799,92202,1995,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8791652,1201,4272037,3641,1030738,2142,5981,1643,1024757,2756,2709556,2147,41727,2638,2667829,3312,531743,1580,78710,4087,453033,4509,4519615,3370,986974,2293,3843,1171,983131,2553,2819281,1844,31315,2799,2787966,3366,713360,1967,77249,4032,636111,4347,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051900,1154,1008227,2950,257870,2579,2268,707,255602,2575,611782,1831,22862,2639,588920,3168,138575,1130,32505,2099,106070,2356,1043673,2686,249081,2225,1469,612,247612,2305,631571,1549,14281,2383,617290,2761,163021,1077,27667,2162,135354,2585,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19400069,2026,9372524,5325,2163862,3485,13674,2493,2150188,3963,6048931,4143,106548,5264,5942383,6648,1159731,2726,165693,5843,994038,6153,10027545,5101,2067113,3488,11513,1770,2055600,3967,6391044,3547,80662,4906,6310382,6273,1569388,2475,169022,5643,1400366,6174,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9645320,3881,4640984,8103,1164447,6175,7040,1473,1157407,6214,2879124,5487,78418,4110,2800706,6883,597413,2776,117440,4454,479973,5025,5004336,7224,1116102,6731,5398,1462,1110704,6904,3121078,4214,54365,4312,3066713,6244,767156,2297,89939,4364,677217,4919,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,708181,783,359898,2199,82017,1592,369,316,81648,1559,233881,1813,7305,1207,226576,1972,44000,544,10395,1087,33605,1225,348283,2069,78413,1564,44,51,78369,1572,217423,1290,2665,738,214758,1444,52447,509,6050,734,46397,891,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11398298,1524,5549819,4462,1351621,3390,7089,1319,1344532,3631,3465095,3632,100566,4369,3364529,5975,733103,2243,136105,4169,596998,4371,5848479,4420,1293331,3169,7190,1282,1286141,3415,3607019,3668,59010,3648,3548009,5328,948129,2723,113234,3871,834895,4717,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3770254,1443,1848734,4134,485071,2668,4424,942,480647,2710,1127344,3140,48315,2542,1079029,3974,236319,1653,65325,2236,170994,2740,1921520,4017,461062,2511,3166,731,457896,2638,1168390,2823,25233,2056,1143157,3567,292068,1505,40519,2360,251549,2893,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3893092,601,1918225,3306,441242,3039,3254,1180,437988,3154,1207436,2441,45677,3756,1161759,4310,269547,1342,67811,3448,201736,3743,1974867,3282,417017,3122,2837,1121,414180,3146,1233316,2213,25874,2891,1207442,3603,324534,1643,40664,2643,283870,2636,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12569375,1134,6108662,4941,1383436,3287,9827,1728,1373609,3661,3853909,3598,97436,4601,3756473,5523,871317,2501,152228,4398,719089,4862,6460713,4826,1325407,3465,7808,1251,1317599,3882,3995607,3027,58375,3468,3937232,4308,1139699,2675,134162,4363,1005537,5055,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036046,798,504661,1669,110726,1223,770,549,109956,1310,327071,1517,6383,1502,320688,1996,66864,941,12343,1518,54521,1532,531385,1618,101704,1154,782,555,100922,1171,341377,1161,5753,1361,335624,1931,88304,885,10437,1589,77867,1722,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4678122,1962,2246037,4871,546923,3646,3724,1181,543199,3755,1386800,3194,45747,3526,1341053,4049,312314,1521,61280,3400,251034,3861,2432085,4421,529698,3623,3349,1300,526349,3812,1507042,2670,25660,2739,1481382,3921,395345,1782,49353,2852,345992,3134,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,827039,886,413194,2009,106081,1514,750,356,105331,1630,253068,1506,9778,1325,243290,2184,54045,801,12402,1178,41643,1408,413845,1983,101183,1652,735,337,100448,1611,248701,1417,5357,1063,243344,1618,63961,644,7882,1104,56079,1141,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6394644,1872,3103674,5207,764808,4717,6167,1536,758641,5041,1932335,3991,66974,4059,1865361,5208,406531,2135,93407,3549,313124,4071,3290970,5173,724766,4407,6847,1618,717919,4612,2051225,3307,41810,2971,2009415,4544,514979,2121,66197,3735,448782,4519,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25976562,4689,12782688,9932,3594206,8019,26167,3260,3568039,8404,7904075,7323,215834,8399,7688241,10983,1284407,3334,278303,6782,1006104,6611,13193874,8674,3434576,7912,20110,2814,3414466,8458,8161504,5415,133545,6877,8027959,9486,1597794,3660,200135,6574,1397659,7329,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2874213,958,1437924,2688,459396,2185,1988,668,457408,2266,849890,1929,22094,2356,827796,3347,128638,892,29109,2407,99529,2525,1436289,2563,434289,2152,1501,564,432788,2230,851815,1748,11845,1533,839970,2220,150185,936,19066,1849,131119,1803,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620896,121,305866,1471,63808,1079,414,260,63394,1118,196359,1108,6285,963,190074,1322,45699,541,10231,1171,35468,1218,315030,1448,60004,1124,389,246,59615,1098,201367,950,3702,749,197665,1325,53659,586,6497,816,47162,1001,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8054191,4117,3895923,7044,948364,4650,6095,1338,942269,4831,2471458,5727,56538,3278,2414920,6463,476101,2235,83261,3566,392840,4138,4158268,6203,913294,4539,4472,1025,908822,4449,2641465,4175,36745,2898,2604720,5222,603509,2952,63735,3663,539774,4204,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6864149,3132,3394143,4633,810743,3116,6154,1496,804589,3394,2159053,4250,74957,5140,2084096,6442,424347,2133,96841,4374,327506,4803,3470006,3595,783760,3139,3635,960,780125,3289,2180146,3036,37784,3134,2142362,4930,506100,1765,67429,3590,438671,4347,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1824821,505,897692,2815,196279,2184,2281,868,193998,2328,561062,1961,33265,2680,527797,3330,140351,1024,37003,2244,103348,2200,927129,2771,184877,1998,938,466,183939,2139,571641,1874,15394,1627,556247,2394,170611,1305,26194,1867,144417,2358,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5669266,705,2807862,3553,669701,2876,3506,901,666195,2913,1769993,3074,49288,2764,1720705,4197,368168,1508,67873,3085,300295,3380,2861404,3419,635080,2552,2684,728,632396,2615,1774110,2069,27812,2098,1746298,3198,452214,1583,50242,2348,401972,2894,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,573210,764,290942,2365,72673,1779,998,526,71675,2004,182407,1715,7945,1394,174462,2277,35862,799,8440,1136,27422,1419,282268,2342,66618,1638,715,380,65903,1680,176119,1653,3113,745,173006,1785,39531,827,5400,1080,34131,1254,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3588641,531,1708697,3711,418464,3386,3204,882,415260,3457,1034322,1076,31768,2977,1002554,3214,255911,994,42190,2787,213721,2928,1879944,3695,394803,3433,2095,1045,392708,3489,1148896,1138,23173,2497,1125723,2727,336245,1130,45681,2764,290564,2645,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
