GEO_ID,B17008_001E,B17008_001M,B17008_002E,B17008_002M,B17008_003E,B17008_003M,NAME,B17008_001MA,B17008_001EA,B17008_002MA,B17008_002EA,B17008_003EA,B17008_003MA,state
0400000US01,1700270500,74865442,778178600,47882256,922091900,51457239,Alabama,null,null,null,null,null,null,01
0400000US02,173315100,20903943,84453600,14069450,88861400,12338389,Alaska,null,null,null,null,null,null,02
0400000US04,2557215200,98216908,1216229000,65936319,1340986100,66292085,Arizona,null,null,null,null,null,null,04
0400000US05,1126348000,72377820,537997700,46810372,588350300,45762498,Arkansas,null,null,null,null,null,null,05
0400000US06,13924403400,230368714,6405350200,152951402,7519053200,155266668,California,null,null,null,null,null,null,06
0400000US08,1756171900,63675476,797343700,53380051,958828200,48539355,Colorado,null,null,null,null,null,null,08
0400000US09,948618300,60323223,466786900,44100089,481831300,37562262,Connecticut,null,null,null,null,null,null,09
0400000US10,286818800,29287015,129226800,23390589,157592000,18749381,Delaware,null,null,null,null,null,null,10
0400000US11,378522300,31335371,172726300,21804158,205796000,22552035,District of Columbia,null,null,null,null,null,null,11
0400000US12,7615785700,155100303,3573428600,104349022,4042357100,116796352,Florida,null,null,null,null,null,null,12
0400000US13,3665699100,114011245,1652614800,70058296,2013084300,83604411,Georgia,null,null,null,null,null,null,13
0400000US15,477217000,37818526,224005700,28593326,253211300,26512227,Hawaii,null,null,null,null,null,null,15
0400000US16,602131200,51685765,294497500,34579774,307633700,37460168,Idaho,null,null,null,null,null,null,16
0400000US17,4235482800,102529239,1951840500,67900299,2283642400,73768050,Illinois,null,null,null,null,null,null,17
0400000US18,2312280300,85955516,1017754400,53442868,1294525900,55507884,Indiana,null,null,null,null,null,null,18
0400000US19,1066312500,51236349,533359600,41423948,532952800,28463854,Iowa,null,null,null,null,null,null,19
0400000US20,948708400,46202308,440752400,32784567,507956000,36025349,Kansas,null,null,null,null,null,null,20
0400000US21,1651356300,68749303,725284800,44088153,926071500,49323936,Kentucky,null,null,null,null,null,null,21
0400000US22,1772330800,75455787,782512600,56464243,989818200,45701912,Louisiana,null,null,null,null,null,null,22
0400000US23,463338400,35216705,214677100,24688799,248661300,25650296,Maine,null,null,null,null,null,null,23
0400000US24,1601006400,72906815,739845500,59064027,861160900,52643996,Maryland,null,null,null,null,null,null,24
0400000US25,2062500400,77299540,957953800,51786832,1104546600,64676507,Massachusetts,null,null,null,null,null,null,25
0400000US26,3808353300,97223632,1866672700,69026428,1941680600,70123712,Michigan,null,null,null,null,null,null,26
0400000US27,1632758400,56770069,800528700,44471247,832229700,37010619,Minnesota,null,null,null,null,null,null,27
0400000US28,1134523200,58801539,523525300,47315885,610998000,38247908,Mississippi,null,null,null,null,null,null,28
0400000US29,2098995100,78626446,1030887600,54402593,1068107600,49057678,Missouri,null,null,null,null,null,null,29
0400000US30,428136000,31212848,206881600,20507664,221254500,24278547,Montana,null,null,null,null,null,null,30
0400000US31,535246400,31380012,254685400,24786954,280561000,23412035,Nebraska,null,null,null,null,null,null,31
0400000US32,1060209200,64402123,501826900,40448391,558382300,44030719,Nevada,null,null,null,null,null,null,32
0400000US33,349021900,33729901,160344600,23117393,188677400,22853590,New Hampshire,null,null,null,null,null,null,33
0400000US34,2058122600,88203984,910678100,52430653,1147444500,65289860,New Jersey,null,null,null,null,null,null,34
0400000US35,861543600,61977511,386536100,32997047,475007500,40491216,New Mexico,null,null,null,null,null,null,35
0400000US36,6595614800,143921435,2995842200,89815061,3599772600,112867238,New York,null,null,null,null,null,null,36
0400000US37,3565720600,113173023,1596618300,69263235,1969102200,78034527,North Carolina,null,null,null,null,null,null,37
0400000US38,271614900,26365613,138900000,18273025,132715000,15878968,North Dakota,null,null,null,null,null,null,38
0400000US39,4298658900,104346271,2089575000,75738066,2209083900,73331674,Ohio,null,null,null,null,null,null,39
0400000US40,1267469700,53109818,551933000,30486964,715536700,41978124,Oklahoma,null,null,null,null,null,null,40
0400000US41,1788104200,77448317,913886300,56453925,874217900,44272632,Oregon,null,null,null,null,null,null,41
0400000US42,4349678300,129055339,2072594100,83735604,2277084200,84427138,Pennsylvania,null,null,null,null,null,null,42
0400000US44,338824900,29976313,165530300,24188557,173294600,19813628,Rhode Island,null,null,null,null,null,null,44
0400000US45,1685682500,84528932,748380000,50283935,937302500,64099658,South Carolina,null,null,null,null,null,null,45
0400000US46,268466500,26579927,124663900,18677940,143802500,18516533,South Dakota,null,null,null,null,null,null,46
0400000US47,2223858800,87574793,1048013600,62665460,1175845200,63115004,Tennessee,null,null,null,null,null,null,47
0400000US48,7553799100,175248138,3333706200,113759432,4220092800,116035636,Texas,null,null,null,null,null,null,48
0400000US49,762280100,59690310,343883500,41309676,418396600,32692210,Utah,null,null,null,null,null,null,49
0400000US50,220051800,22244009,101813800,13919653,118238000,15528006,Vermont,null,null,null,null,null,null,50
0400000US51,2435311500,90521408,1095904900,59958000,1339406600,57998481,Virginia,null,null,null,null,null,null,51
0400000US53,2689076100,110940087,1309059500,73911230,1380016600,68683003,Washington,null,null,null,null,null,null,53
0400000US54,787665300,43033040,337883300,25531300,449782100,34393819,West Virginia,null,null,null,null,null,null,54
0400000US55,1918844800,71641697,909155000,46735533,1009689800,49394239,Wisconsin,null,null,null,null,null,null,55
0400000US56,150646900,19047788,67801500,13004184,82845400,14211725,Wyoming,null,null,null,null,null,null,56
0400000US72,2126075100,68901132,932807000,41300211,1193268100,54440371,Puerto Rico,null,null,null,null,null,null,72
