GEO_ID,B27001A_001E,B27001A_001M,B27001A_002E,B27001A_002M,B27001A_003E,B27001A_003M,B27001A_004E,B27001A_004M,B27001A_005E,B27001A_005M,B27001A_006E,B27001A_006M,B27001A_007E,B27001A_007M,B27001A_008E,B27001A_008M,B27001A_009E,B27001A_009M,B27001A_010E,B27001A_010M,B27001A_011E,B27001A_011M,B27001A_012E,B27001A_012M,B27001A_013E,B27001A_013M,B27001A_014E,B27001A_014M,B27001A_015E,B27001A_015M,B27001A_016E,B27001A_016M,B27001A_017E,B27001A_017M,B27001A_018E,B27001A_018M,B27001A_019E,B27001A_019M,B27001A_020E,B27001A_020M,B27001A_021E,B27001A_021M,B27001A_022E,B27001A_022M,B27001A_023E,B27001A_023M,B27001A_024E,B27001A_024M,B27001A_025E,B27001A_025M,B27001A_026E,B27001A_026M,B27001A_027E,B27001A_027M,B27001A_028E,B27001A_028M,NAME,B27001A_001EA,B27001A_001MA,B27001A_002EA,B27001A_002MA,B27001A_003MA,B27001A_003EA,B27001A_004EA,B27001A_004MA,B27001A_005EA,B27001A_005MA,B27001A_006MA,B27001A_006EA,B27001A_007EA,B27001A_007MA,B27001A_008EA,B27001A_008MA,B27001A_009EA,B27001A_009MA,B27001A_010EA,B27001A_010MA,B27001A_011EA,B27001A_011MA,B27001A_012EA,B27001A_012MA,B27001A_013EA,B27001A_013MA,B27001A_014MA,B27001A_014EA,B27001A_015EA,B27001A_015MA,B27001A_016EA,B27001A_016MA,B27001A_017MA,B27001A_017EA,B27001A_018EA,B27001A_018MA,B27001A_019EA,B27001A_019MA,B27001A_020MA,B27001A_020EA,B27001A_021EA,B27001A_021MA,B27001A_022EA,B27001A_022MA,B27001A_023MA,B27001A_023EA,B27001A_024EA,B27001A_024MA,B27001A_025EA,B27001A_025MA,B27001A_026MA,B27001A_026EA,B27001A_027EA,B27001A_027MA,B27001A_028MA,B27001A_028EA,state
0400000US13,5942191,18805,426994,6265,393692,7442,33302,3859,922945,8514,833900,9429,89045,7613,541233,5538,405690,7160,135543,7176,745218,7544,509810,8072,235408,9851,800491,6206,616659,7953,183832,7962,860078,4827,695589,8006,164489,7365,768031,2965,655657,7014,112374,7306,535023,2057,530479,2405,4544,1291,342178,1989,338849,2340,3329,1456,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,324634,5043,21089,1416,20824,1443,265,278,31294,2208,30498,2218,796,324,24338,1458,20812,1416,3526,1018,48605,1992,42096,2337,6509,1273,41742,1826,37148,1892,4594,1211,44861,1003,41168,1414,3693,1016,55104,754,49635,1355,5469,1149,37133,534,36937,552,196,154,20468,560,20394,541,74,121,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1458744,6295,123534,3319,113920,3349,9614,2031,254375,3614,231701,4610,22674,3097,139125,2163,105276,3727,33849,3557,183973,3175,133850,4849,50123,4986,176163,1814,134927,3724,41236,3937,185706,1928,148524,3091,37182,2342,184995,973,155718,2835,29277,2849,125271,1009,123907,1374,1364,1036,85602,789,85423,855,179,269,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9252796,22922,626784,6984,605745,7198,21039,3000,1383803,9739,1328745,10806,55058,4603,846264,6122,705842,7918,140422,6602,1233827,6466,993357,8216,240470,9091,1187088,6502,999447,7358,187641,7852,1354125,5475,1176229,9152,177896,8130,1239922,4346,1103495,6752,136427,6216,768172,2583,759620,2647,8552,1629,612811,2727,609217,2843,3594,1038,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5457368,10279,392005,4330,361657,5168,30348,3104,848674,6204,778284,8084,70390,5497,534462,3636,430481,4504,103981,4829,675025,3245,505076,6968,169949,6756,682651,3390,551099,7114,131552,7051,779720,2318,667734,5492,111986,5038,735642,2030,656739,3866,78903,3920,464662,1834,463103,1847,1559,512,344527,1379,343406,1378,1121,569,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2784885,6634,203283,2951,196079,3294,7204,1262,421672,3928,404410,4091,17262,2620,275962,2098,240742,3012,35220,2759,343844,2573,290680,4094,53164,3378,326533,2218,289518,3009,37015,3012,386091,1806,351481,3121,34610,3047,382625,1192,357580,2639,25045,2369,239035,1157,238292,1265,743,413,205840,1176,205457,1185,383,271,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2432711,7246,196534,3204,188100,4001,8434,1962,389072,3857,366992,4284,22080,2691,237826,2689,194644,3617,43182,3580,315339,2836,244834,4527,70505,4461,289637,2317,236009,3825,53628,3547,323510,1486,281488,3519,42022,3373,321382,1371,288495,2913,32887,2797,196823,1440,195966,1530,857,333,162588,1232,162483,1238,105,104,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3792529,4849,272130,3404,256794,3812,15336,2233,573296,3681,537082,5056,36214,3916,354109,2077,268055,4665,86054,4171,468337,2392,344230,6501,124107,6585,488197,2027,387409,4878,100788,4907,548387,1421,460016,4565,88371,4321,516413,1285,453149,3806,63264,3899,340720,714,339739,826,981,366,230940,1401,230497,1402,443,327,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2858720,7579,204793,4142,193574,4268,11219,2200,413410,4102,387988,4992,25422,2940,264337,3370,205842,4869,58495,4593,393278,4149,291343,5996,101935,5811,353930,3315,275045,5979,78885,5373,401297,2941,331258,4428,70039,4715,387657,1823,334151,4159,53506,4235,257106,1290,255670,1415,1436,553,182912,1757,182182,1810,730,417,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1247632,1936,69344,1825,65907,2049,3437,800,167821,2335,157337,2625,10484,2160,103521,878,84344,2431,19177,2307,138595,1046,111676,2627,26919,2667,148193,675,125762,2232,22431,2119,197577,758,164754,2602,32823,2410,198638,789,176617,2227,22021,2082,129301,528,129079,575,222,186,94642,651,94587,649,55,75,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3366520,14295,212902,4324,206925,4365,5977,1358,467905,4809,448395,5307,19510,2987,290874,2982,257694,4544,33180,3578,429659,4657,365882,4809,63777,4268,409039,4369,364578,4111,44461,3670,529510,3094,477904,3981,51606,3758,482366,2193,446868,4004,35498,3481,308013,1656,306199,1735,1814,588,236252,1474,235160,1743,1092,766,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5272398,13770,309830,5111,305899,5157,3931,1091,703365,5764,693286,6079,10079,2437,507457,3286,482661,4186,24796,2984,673301,4203,629346,5347,43955,3885,642043,3950,613985,4599,28058,2987,827874,2934,798301,3605,29573,3002,748754,2439,728107,3607,20647,2626,473820,1686,472973,1730,847,418,385954,1823,385516,1821,438,337,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7761272,8083,498965,6383,480677,6944,18288,2671,1140594,6968,1098603,7833,41991,3645,739680,2770,622268,5951,117412,5499,903100,3507,714421,5903,188679,5578,924707,3210,790256,6527,134451,5987,1160638,2550,1012007,6655,148631,5944,1130268,1748,1021191,4681,109077,4558,714784,1508,711801,1852,2983,1138,548536,1585,547434,1609,1102,660,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4550754,7353,311558,3046,297511,3487,14047,1963,667114,4248,634265,4570,32849,2993,401824,2304,355135,3364,46689,3181,599033,2676,520991,4622,78042,4765,553274,2422,502945,3843,50329,3822,686973,1729,637209,3217,49764,3307,640146,1385,600877,3066,39269,2939,383150,1041,382227,1048,923,446,307682,1149,307144,1244,538,370,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1732298,5028,119995,3028,111697,3480,8298,1708,259148,3347,240125,4451,19023,3261,169191,3139,130383,4109,38808,3434,199004,4272,138694,5063,60310,4769,213226,3235,172500,4939,40726,3867,240340,2598,194138,4244,46202,3759,233873,1077,199676,2843,34197,2749,174673,1294,174203,1366,470,316,122848,1362,122761,1366,87,103,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4921843,7177,348652,4053,326229,4674,22423,2495,733024,4686,683394,6543,49630,4191,455667,3157,368406,5790,87261,5271,632170,4183,492902,6871,139268,6526,589901,2635,492038,5492,97863,5729,703735,2437,598732,5017,105003,4947,671897,1842,595490,4818,76407,4513,448842,1278,446808,1492,2034,807,337955,1699,336930,1751,1025,453,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,892921,2652,62632,1642,57927,1949,4705,1244,121185,1662,110874,2633,10311,2033,85132,1294,67272,2080,17860,1924,108089,1414,78577,2765,29512,2623,101382,1087,80542,2060,20840,2061,122487,863,99489,2399,22998,2213,138974,570,117354,2504,21620,2454,88902,405,88701,418,201,121,64138,444,63889,469,249,222,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1627211,5829,128812,2176,122649,2435,6163,1495,257859,3161,243917,3518,13942,1938,159879,2049,134935,2823,24944,2604,212998,2323,168894,3958,44104,3835,195477,2142,166259,3257,29218,3121,218402,1357,191917,2657,26485,2501,213163,1023,194086,2201,19077,1961,129828,716,129202,687,626,404,110793,980,110412,1051,381,263,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1887549,16694,129857,3695,114505,4527,15352,2950,276987,6418,233809,6387,43178,5444,154355,3731,111577,4430,42778,3482,254593,4340,176813,4740,77780,3956,244987,4185,179343,4776,65644,4574,265952,2851,209834,4969,56118,4560,257669,2368,211755,3567,45914,3763,187712,1520,185773,1628,1939,861,115437,1491,114476,1449,961,489,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1223852,3489,70093,2015,67922,2040,2171,742,173278,2020,165879,2588,7399,1550,115758,1011,96967,2517,18791,2364,136802,1144,103892,3253,32910,3322,147318,1332,126030,2711,21288,2215,204384,934,177994,3060,26390,2962,185969,765,166946,2486,19023,2165,112492,716,112471,719,21,25,77758,584,77758,584,0,185,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6007236,24411,386448,7020,370644,7566,15804,2614,878902,8105,834489,8294,44413,5038,492577,5718,418511,5864,74066,5145,694327,7248,533284,6992,161043,6973,739725,6210,617212,7369,122513,6484,955959,4607,841729,6843,114230,6009,848667,4107,763063,5233,85604,4712,545634,2288,539860,2653,5774,1699,464997,2836,462461,2843,2536,960,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1545917,13135,114446,3359,108252,3467,6194,1877,241192,5809,220380,6420,20812,3385,145809,3940,99018,4704,46791,4881,188387,4379,134931,4493,53456,3380,179375,3756,129628,4484,49747,4250,203782,3140,162085,3830,41697,3508,214563,2638,186417,3924,28146,2910,151394,2116,148495,2409,2899,1124,106969,1775,106674,1811,295,288,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12550812,29212,789950,9449,761717,8732,28233,3586,1679544,8994,1614096,9998,65448,5079,1154241,6752,1026775,9487,127466,7413,1671793,7810,1385966,10189,285827,9186,1544034,7949,1343394,9040,200640,7767,1866940,6695,1693118,9691,173822,7870,1745232,5571,1612845,6670,132387,6055,1136484,4219,1129330,4357,7154,1687,962594,4143,959732,4386,2862,937,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6683398,16196,443205,5228,423513,5969,19692,3305,965379,7164,902473,7971,62906,5216,597998,5120,469706,6529,128292,6070,807108,7277,584076,8623,223032,8146,880315,6423,694980,6610,185335,7864,971771,4500,816230,7659,155541,7357,907462,2061,796368,4976,111094,4899,657555,2022,654469,2249,3086,862,452605,2357,451880,2333,725,468,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,630385,1536,47514,1431,44171,1544,3343,866,86360,1401,81447,2102,4913,1189,77603,1496,68485,2002,9118,1746,85586,1453,73874,2180,11712,1871,72210,991,64533,1749,7677,1940,82420,663,73869,1505,8551,1333,85086,528,78358,1118,6728,992,48956,331,48846,332,110,93,44650,450,44612,448,38,34,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9422130,8400,630952,5907,595850,7039,35102,3933,1400068,5818,1323659,7327,76409,5511,859362,3093,718810,6007,140552,5936,1149811,3621,931332,8468,218479,8508,1153785,3097,988498,7743,165287,7367,1382095,2635,1198923,8378,183172,7983,1340235,2265,1196389,6495,143846,6383,847137,1962,843086,2305,4051,1119,658685,2268,657039,2277,1646,562,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2762552,6510,202111,2961,189008,3342,13103,1905,399869,3483,365778,4436,34091,2580,256276,2282,192632,4130,63644,3342,361905,2618,264982,4751,96923,4936,334605,2503,255672,3863,78933,3536,378160,1531,306196,3329,71964,3043,375135,1402,319340,3404,55795,3433,261742,855,260017,986,1725,543,192749,983,192161,926,588,324,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3343285,10968,222379,4898,211827,5125,10552,2157,463408,5560,434587,6139,28821,3870,293310,2912,224989,4793,68321,5065,442198,3576,318665,6166,123533,5807,429752,3602,338698,5648,91054,5452,444305,3001,363894,4755,80411,4828,489224,1605,421526,4244,67698,4233,326114,1119,324648,1170,1466,596,232595,1257,232495,1284,100,114,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10298842,15393,628474,5371,591580,5637,36894,3543,1398712,6835,1324099,9074,74613,5964,941249,3365,823004,5489,118245,4958,1239335,4491,1022115,7397,217220,7384,1213875,4466,1065662,7403,148213,6747,1541803,2630,1382875,7747,158928,6950,1511273,2576,1397890,6010,113383,5155,982103,2136,976662,2301,5441,1130,842018,2628,838801,2769,3217,1008,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,833164,6678,45867,2240,43131,2289,2736,1052,106162,2749,101873,2837,4289,1297,89020,1724,77352,2135,11668,1813,96022,2009,76029,2601,19993,2299,98773,1601,85758,2204,13015,1809,130754,1596,116046,2479,14708,2263,123816,1217,113783,1727,10033,1577,77152,993,77035,1001,117,143,65598,779,65515,789,83,105,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3157127,7369,207020,3977,195974,4264,11046,2303,442523,4255,403582,4699,38941,4725,286807,2633,228864,4698,57943,4135,384826,4171,274322,6196,110504,6476,395577,3381,311553,5172,84024,4636,443027,1999,359023,5370,84004,5454,441402,1415,382704,3481,58698,3671,340206,1242,338477,1266,1729,646,215739,1219,215301,1177,438,294,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
