GEO_ID,B19301G_001E,B19301G_001M,NAME,B19301G_001MA,B19301G_001EA,state
0400000US01,12953,1483,Alabama,null,null,01
0400000US02,18740,1856,Alaska,null,null,02
0400000US04,13288,993,Arizona,null,null,04
0400000US05,11776,1455,Arkansas,null,null,05
0400000US06,18452,579,California,null,null,06
0400000US08,17254,1096,Colorado,null,null,08
0400000US09,16056,2387,Connecticut,null,null,09
0400000US10,11118,2328,Delaware,null,null,10
0400000US11,40080,9089,District of Columbia,null,null,11
0400000US12,14584,855,Florida,null,null,12
0400000US13,13721,1177,Georgia,null,null,13
0400000US15,19590,1054,Hawaii,null,null,15
0400000US16,11291,1743,Idaho,null,null,16
0400000US17,15598,1227,Illinois,null,null,17
0400000US18,10705,1391,Indiana,null,null,18
0400000US19,10341,1389,Iowa,null,null,19
0400000US20,13309,1427,Kansas,null,null,20
0400000US21,11759,1146,Kentucky,null,null,21
0400000US22,12923,1371,Louisiana,null,null,22
0400000US23,12140,1725,Maine,null,null,23
0400000US24,19414,1511,Maryland,null,null,24
0400000US25,17366,1378,Massachusetts,null,null,25
0400000US26,12651,962,Michigan,null,null,26
0400000US27,12828,1187,Minnesota,null,null,27
0400000US28,10021,2139,Mississippi,null,null,28
0400000US29,12583,1263,Missouri,null,null,29
0400000US30,13468,3295,Montana,null,null,30
0400000US31,11144,1477,Nebraska,null,null,31
0400000US32,15587,1363,Nevada,null,null,32
0400000US33,17356,3667,New Hampshire,null,null,33
0400000US34,18217,1123,New Jersey,null,null,34
0400000US35,15896,1753,New Mexico,null,null,35
0400000US36,18653,1176,New York,null,null,36
0400000US37,12006,798,North Carolina,null,null,37
0400000US38,12032,3012,North Dakota,null,null,38
0400000US39,11195,920,Ohio,null,null,39
0400000US40,14559,560,Oklahoma,null,null,40
0400000US41,14117,1140,Oregon,null,null,41
0400000US42,12917,1127,Pennsylvania,null,null,42
0400000US44,12657,2627,Rhode Island,null,null,44
0400000US45,12195,1948,South Carolina,null,null,45
0400000US46,11553,2299,South Dakota,null,null,46
0400000US47,14162,2824,Tennessee,null,null,47
0400000US48,16353,731,Texas,null,null,48
0400000US49,11178,1634,Utah,null,null,49
0400000US50,13119,3826,Vermont,null,null,50
0400000US51,19577,1414,Virginia,null,null,51
0400000US53,16792,998,Washington,null,null,53
0400000US54,13155,1885,West Virginia,null,null,54
0400000US55,11271,1044,Wisconsin,null,null,55
0400000US56,13637,2896,Wyoming,null,null,56
0400000US72,10804,887,Puerto Rico,null,null,72
