GEO_ID,B23002A_001E,B23002A_001M,B23002A_002E,B23002A_002M,B23002A_003E,B23002A_003M,B23002A_004E,B23002A_004M,B23002A_005E,B23002A_005M,B23002A_006E,B23002A_006M,B23002A_007E,B23002A_007M,B23002A_008E,B23002A_008M,B23002A_009E,B23002A_009M,B23002A_010E,B23002A_010M,B23002A_011E,B23002A_011M,B23002A_012E,B23002A_012M,B23002A_013E,B23002A_013M,B23002A_014E,B23002A_014M,B23002A_015E,B23002A_015M,B23002A_016E,B23002A_016M,B23002A_017E,B23002A_017M,B23002A_018E,B23002A_018M,B23002A_019E,B23002A_019M,B23002A_020E,B23002A_020M,B23002A_021E,B23002A_021M,B23002A_022E,B23002A_022M,B23002A_023E,B23002A_023M,B23002A_024E,B23002A_024M,B23002A_025E,B23002A_025M,B23002A_026E,B23002A_026M,B23002A_027E,B23002A_027M,B23002A_028E,B23002A_028M,B23002A_029E,B23002A_029M,B23002A_030E,B23002A_030M,B23002A_031E,B23002A_031M,B23002A_032E,B23002A_032M,B23002A_033E,B23002A_033M,B23002A_034E,B23002A_034M,B23002A_035E,B23002A_035M,B23002A_036E,B23002A_036M,B23002A_037E,B23002A_037M,B23002A_038E,B23002A_038M,B23002A_039E,B23002A_039M,B23002A_040E,B23002A_040M,B23002A_041E,B23002A_041M,B23002A_042E,B23002A_042M,B23002A_043E,B23002A_043M,B23002A_044E,B23002A_044M,B23002A_045E,B23002A_045M,B23002A_046E,B23002A_046M,B23002A_047E,B23002A_047M,B23002A_048E,B23002A_048M,B23002A_049E,B23002A_049M,B23002A_050E,B23002A_050M,B23002A_051E,B23002A_051M,B23002A_052E,B23002A_052M,B23002A_053E,B23002A_053M,B23002A_054E,B23002A_054M,B23002A_055E,B23002A_055M,B23002A_056E,B23002A_056M,B23002A_057E,B23002A_057M,B23002A_058E,B23002A_058M,B23002A_059E,B23002A_059M,B23002A_060E,B23002A_060M,B23002A_061E,B23002A_061M,B23002A_062E,B23002A_062M,B23002A_063E,B23002A_063M,B23002A_064E,B23002A_064M,B23002A_065E,B23002A_065M,B23002A_066E,B23002A_066M,B23002A_067E,B23002A_067M,B23002A_068E,B23002A_068M,B23002A_069E,B23002A_069M,B23002A_070E,B23002A_070M,B23002A_071E,B23002A_071M,B23002A_072E,B23002A_072M,B23002A_073E,B23002A_073M,B23002A_074E,B23002A_074M,B23002A_075E,B23002A_075M,B23002A_076E,B23002A_076M,B23002A_077E,B23002A_077M,B23002A_078E,B23002A_078M,B23002A_079E,B23002A_079M,NAME,B23002A_001MA,B23002A_001EA,B23002A_002MA,B23002A_002EA,B23002A_003MA,B23002A_003EA,B23002A_004EA,B23002A_004MA,B23002A_005EA,B23002A_005MA,B23002A_006MA,B23002A_006EA,B23002A_007EA,B23002A_007MA,B23002A_008EA,B23002A_008MA,B23002A_009MA,B23002A_009EA,B23002A_010MA,B23002A_010EA,B23002A_011MA,B23002A_011EA,B23002A_012MA,B23002A_012EA,B23002A_013MA,B23002A_013EA,B23002A_014MA,B23002A_014EA,B23002A_015MA,B23002A_015EA,B23002A_016MA,B23002A_016EA,B23002A_017MA,B23002A_017EA,B23002A_018EA,B23002A_018MA,B23002A_019MA,B23002A_019EA,B23002A_020EA,B23002A_020MA,B23002A_021EA,B23002A_021MA,B23002A_022MA,B23002A_022EA,B23002A_023MA,B23002A_023EA,B23002A_024MA,B23002A_024EA,B23002A_025EA,B23002A_025MA,B23002A_026EA,B23002A_026MA,B23002A_027MA,B23002A_027EA,B23002A_028MA,B23002A_028EA,B23002A_029MA,B23002A_029EA,B23002A_030EA,B23002A_030MA,B23002A_031EA,B23002A_031MA,B23002A_032MA,B23002A_032EA,B23002A_033EA,B23002A_033MA,B23002A_034EA,B23002A_034MA,B23002A_035MA,B23002A_035EA,B23002A_036MA,B23002A_036EA,B23002A_037MA,B23002A_037EA,B23002A_038EA,B23002A_038MA,B23002A_039EA,B23002A_039MA,B23002A_040EA,B23002A_040MA,B23002A_041MA,B23002A_041EA,B23002A_042EA,B23002A_042MA,B23002A_043EA,B23002A_043MA,B23002A_044EA,B23002A_044MA,B23002A_045EA,B23002A_045MA,B23002A_046MA,B23002A_046EA,B23002A_047EA,B23002A_047MA,B23002A_048EA,B23002A_048MA,B23002A_049EA,B23002A_049MA,B23002A_050EA,B23002A_050MA,B23002A_051MA,B23002A_051EA,B23002A_052EA,B23002A_052MA,B23002A_053EA,B23002A_053MA,B23002A_054MA,B23002A_054EA,B23002A_055EA,B23002A_055MA,B23002A_056MA,B23002A_056EA,B23002A_057MA,B23002A_057EA,B23002A_058EA,B23002A_058MA,B23002A_059EA,B23002A_059MA,B23002A_060MA,B23002A_060EA,B23002A_061MA,B23002A_061EA,B23002A_062MA,B23002A_062EA,B23002A_063MA,B23002A_063EA,B23002A_064MA,B23002A_064EA,B23002A_065MA,B23002A_065EA,B23002A_066MA,B23002A_066EA,B23002A_067MA,B23002A_067EA,B23002A_068EA,B23002A_068MA,B23002A_069EA,B23002A_069MA,B23002A_070MA,B23002A_070EA,B23002A_071MA,B23002A_071EA,B23002A_072MA,B23002A_072EA,B23002A_073EA,B23002A_073MA,B23002A_074EA,B23002A_074MA,B23002A_075MA,B23002A_075EA,B23002A_076EA,B23002A_076MA,B23002A_077MA,B23002A_077EA,B23002A_078MA,B23002A_078EA,B23002A_079EA,B23002A_079MA,state
0400000US13,4834906,12523,2376987,8128,160222,4386,54138,3818,2040,601,52098,3735,36206,3251,15892,2144,106084,3961,208248,4140,156605,4752,8430,1564,148175,4379,126956,4598,21219,2743,51643,4350,1236652,6299,1081881,10098,19304,2372,1062577,10381,999697,10257,62880,4945,154771,7248,375213,1986,262936,4554,72,123,262864,4542,247828,4406,15036,2010,112277,4247,151204,3593,55996,3178,52802,3179,3194,906,95208,3500,245448,3815,33506,2004,32344,1960,1162,547,211942,4017,2457919,7377,151086,4595,52913,3744,15,29,52898,3747,40100,3276,12798,1803,98173,4521,190167,3651,129260,4234,442,265,128818,4189,111281,4055,17537,2397,60907,4427,1218666,6220,896878,8945,1515,729,895363,8836,829633,9455,65730,4140,321788,7788,397886,1878,216830,5668,0,214,216830,5668,204838,5546,11992,1988,181056,5317,163321,4772,39996,2941,38176,2857,1820,695,123325,4261,336793,4992,23876,2372,22624,2192,1252,720,312917,4945,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,310690,2917,172731,1913,5513,685,2742,709,1483,695,1259,588,791,434,468,344,2771,550,19734,901,16701,1282,8963,1285,7738,1107,7328,1113,410,339,3033,1139,88932,1549,79564,2211,17765,1789,61799,2515,58576,2591,3223,914,9368,1764,28924,475,20975,1304,0,185,20975,1304,19752,1312,1223,533,7949,1347,12216,916,3934,763,3927,761,7,14,8282,968,17412,981,2882,633,2845,629,37,61,14530,1087,137959,1942,4234,929,1000,454,9,20,991,451,639,394,352,234,3234,821,11382,1082,7614,1365,856,410,6758,1297,6445,1329,313,221,3768,924,66739,1330,47758,1811,1945,712,45813,1729,42950,1909,2863,808,18981,1827,26447,428,16954,1190,0,185,16954,1190,16225,1185,729,325,9493,1177,11451,886,4085,649,3705,655,380,343,7366,790,17706,970,2693,703,2649,694,44,73,15013,881,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1135359,4250,561988,2751,37853,2093,16647,1436,60,88,16587,1428,12526,1583,4061,1023,21206,1854,53804,1936,43671,2221,340,268,43331,2275,37303,2870,6028,1555,10133,1543,278269,1997,247628,3703,1037,460,246591,3741,234817,3962,11774,1696,30641,3102,91504,638,63283,2356,0,193,63283,2356,60441,2453,2842,686,28221,2212,37286,2041,11653,1597,11013,1539,640,443,25633,2217,63272,2064,7435,1072,6695,1061,740,384,55837,1892,573371,2652,40205,1833,16682,1727,0,193,16682,1727,12273,1693,4409,1059,23523,1927,48694,1520,35509,2399,79,53,35430,2401,31534,2605,3896,1198,13185,2100,275789,1770,202092,4002,349,298,201743,4011,189523,4115,12220,1642,73697,4124,94639,789,56262,2431,0,193,56262,2431,53728,2414,2534,660,38377,2397,34786,1984,6818,1120,6644,1142,174,169,27968,1843,79258,1993,4652,955,4438,946,214,160,74606,1981,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7586533,16336,3709239,9922,245645,4188,98123,3728,2225,672,95898,3700,71563,3575,24335,2204,147522,4640,313849,3629,250703,4614,2339,909,248364,4809,216741,5358,31623,3132,63146,3175,1916159,7452,1738131,9357,4540,1143,1733591,9343,1610982,9939,122609,5896,178028,6523,612543,2550,456684,5631,0,185,456684,5631,426931,5678,29753,2583,155859,5526,210223,3423,79855,3635,75671,3406,4184,828,130368,3986,410820,3492,57981,2694,55245,2658,2736,849,352839,4204,3877294,9159,232976,4247,101289,3733,993,706,100296,3625,80272,3429,20024,1849,131687,4345,301984,3065,239839,5166,977,525,238862,5174,212923,4598,25939,3050,62145,4287,1891340,5874,1503445,8165,913,612,1502532,8101,1410194,8642,92338,4274,387895,7921,636436,2298,407929,5672,0,185,407929,5672,387907,5588,20022,2014,228507,6070,232504,4695,69487,3327,66497,3284,2990,764,163017,4693,582054,5132,46743,3143,44613,3035,2130,660,535311,4553,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4429030,7256,2156644,4742,145933,3156,60942,3093,0,190,60942,3093,48791,2901,12151,1775,84991,3080,199933,3191,155581,4796,150,192,155431,4794,136967,5013,18464,2253,44352,4059,1081347,3000,954373,6948,1815,716,952558,7178,891258,7742,61300,4299,126974,6148,362404,1207,254988,4023,0,190,254988,4023,243338,3863,11650,1603,107416,4100,131422,3856,45205,2670,43051,2694,2154,835,86217,3847,235605,3796,32650,2621,31451,2626,1199,400,202955,4098,2272386,4086,144057,3455,61354,2973,0,190,61354,2973,49885,2885,11469,1557,82703,3410,193268,2548,142617,3600,0,190,142617,3600,126361,3983,16256,2499,50651,3650,1081525,2783,831001,7151,349,254,830652,7193,778785,7664,51867,3759,250524,6664,377871,1188,232475,4236,0,190,232475,4236,223316,4087,9159,1338,145396,4167,144626,4617,39205,2827,37735,2801,1470,525,105421,3826,331039,4435,24668,2046,24155,2042,513,247,306371,4329,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2269100,5019,1108008,3476,74964,2162,38555,1855,0,157,38555,1855,32309,1852,6246,1032,36409,1912,100873,1905,84855,2482,93,110,84762,2480,78380,2713,6382,1321,16018,1830,536060,2509,486523,3935,1304,588,485219,3914,465579,3834,19640,2256,49537,3351,191289,723,146125,2421,96,118,146029,2420,140785,2532,5244,985,45164,2513,66793,2197,24333,1759,23944,1779,389,248,42460,1832,138029,2266,20271,1855,19598,1902,673,392,117758,2137,1161092,3098,76742,2338,43672,2406,23,44,43649,2417,37813,2372,5836,1305,33070,2149,97174,1807,80514,2371,2,3,80512,2371,75953,2660,4559,1023,16660,1959,529423,2319,443738,4021,121,112,443617,4011,427984,4185,15633,1647,85685,3827,193424,903,133200,3177,0,157,133200,3177,130005,3219,3195,816,60224,2944,72651,1803,21445,1496,20840,1460,605,267,51206,1866,191678,1673,15802,1536,15250,1461,552,293,175876,1772,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1953100,5038,961207,3249,67958,2551,30625,2184,105,123,30520,2184,24934,2033,5586,1348,37333,2687,91305,2544,74243,2833,4519,856,69724,2750,65246,2878,4478,948,17062,2106,477507,2477,433990,3304,7007,1226,426983,3436,406755,4102,20228,2521,43517,2636,159304,908,120950,2236,46,81,120904,2241,116947,2230,3957,751,38354,2270,52954,1931,21829,1456,20954,1548,875,307,31125,1874,112179,1775,19897,1823,19429,1820,468,276,92282,2258,991893,2981,67376,2909,32405,2458,0,170,32405,2458,27328,2359,5077,1031,34971,2416,81669,2650,62756,2846,175,164,62581,2868,58211,2911,4370,895,18913,2462,467110,2218,369532,4058,388,209,369144,4015,352919,4472,16225,1862,97578,3992,163954,775,105671,2607,0,170,105671,2607,101795,2771,3876,931,58283,2522,57748,2137,17706,1486,16870,1451,836,363,40042,2096,154036,2030,16299,1735,15669,1664,630,383,137737,2241,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3103412,3809,1511976,3369,103778,2756,40449,2481,1036,325,39413,2443,30569,2181,8844,1346,63329,2594,132671,2124,105881,3436,2999,604,102882,3396,88371,3429,14511,2230,26790,2836,763108,2574,630713,4909,4405,1012,626308,5082,577591,6015,48717,3365,132395,4739,252629,817,150729,3694,64,113,150665,3712,143478,3766,7187,1239,101900,3866,96095,2918,28390,1701,27684,1687,706,325,67705,2899,163695,2761,20422,1822,19811,1739,611,290,143273,3107,1591436,2767,94141,3289,39083,2857,37,59,39046,2853,29994,2458,9052,1403,55058,3078,126975,2389,93006,2989,0,189,93006,2989,81958,3212,11048,1778,33969,2574,770175,1721,548260,6255,302,210,547958,6253,510958,6486,37000,2750,221915,6020,267558,549,136361,3644,70,80,136291,3655,130847,3746,5444,1206,131197,3646,104224,3219,23180,1790,22576,1767,604,298,81044,2930,228363,3210,16582,1843,16260,1784,322,221,211781,3171,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2356151,5944,1156490,4212,71056,3172,27015,2192,399,214,26616,2192,20652,1854,5964,1368,44041,2578,101838,2815,78942,3422,2634,662,76308,3444,67229,3648,9079,1712,22896,3164,590086,3263,516144,5022,5888,1171,510256,5152,486063,5988,24193,2447,73942,4186,192045,1151,137376,3057,0,203,137376,3057,131545,3328,5831,1289,54669,2942,72763,2913,28679,1756,28023,1789,656,368,44084,3038,128702,2679,20527,2250,19951,2216,576,436,108175,2572,1199661,3588,69098,3406,23796,2897,228,325,23568,2875,20009,2830,3559,1056,45302,3187,96337,2550,65867,3227,346,218,65521,3233,56422,3211,9099,1950,30470,2632,581250,2816,415148,6116,664,389,414484,6031,392901,6056,21583,2982,166102,5992,198936,986,104121,3840,0,203,104121,3840,101134,3784,2987,854,94815,3665,76719,2495,21898,2271,21197,2135,701,384,54821,2323,177321,2486,13710,1566,13305,1506,405,322,163611,2614,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1052583,2366,508634,1576,30824,1358,12401,1193,0,165,12401,1193,9648,1162,2753,812,18423,1609,37360,652,28524,1509,249,113,28275,1524,24188,1853,4087,1190,8836,1294,240000,794,202854,3027,1110,513,201744,3144,187246,3407,14498,2048,37146,3017,96601,546,67695,2239,19,33,67676,2239,64138,2381,3538,884,28906,2173,35911,1624,12946,1211,12387,1180,559,242,22965,1721,67938,1690,9608,1108,9304,1074,304,159,58330,1679,543949,1613,29817,1516,16175,1522,0,165,16175,1522,13355,1296,2820,784,13642,1418,35871,939,29011,1496,13,28,28998,1496,26604,1691,2394,878,6860,1274,248429,744,196454,3024,188,272,196266,2960,186218,3120,10048,1570,51975,2945,102871,525,68426,2162,0,165,68426,2162,65809,2183,2617,751,34445,2097,39560,1800,12506,1367,12202,1362,304,198,27054,1798,87401,1816,6521,1012,5729,960,792,566,80880,1637,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2818707,10360,1372829,6328,85298,2431,35909,2491,1135,347,34774,2475,27873,2588,6901,1235,49389,2999,111785,2368,87366,2849,4097,828,83269,2748,72448,3033,10821,2000,24419,2639,691458,4584,631884,6177,11435,1296,620449,6234,591209,6314,29240,2306,59574,3626,238437,1247,184496,3456,41,66,184455,3459,174894,3698,9561,1550,53941,3214,84722,2072,39255,1979,37738,2022,1517,441,45467,2479,161129,2021,29694,2230,28553,2172,1141,408,131435,2617,1445878,5210,82319,2091,32375,2168,96,119,32279,2178,27507,2007,4772,1054,49944,2484,103435,1786,80843,2241,1592,651,79251,2319,72492,2714,6759,1311,22592,2110,697654,3791,565669,5312,1816,650,563853,5357,534621,5217,29232,2847,131985,4474,246487,1314,166525,3226,0,197,166525,3226,160320,3425,6205,1059,79962,3256,94817,2081,34618,1957,33584,1915,1034,464,60199,2535,221166,2249,21718,1883,21049,1851,669,349,199448,2588,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4446430,9773,2128099,5666,142602,2392,58512,3191,0,203,58512,3191,45524,2765,12988,1651,84090,3583,179691,1970,136333,3488,416,293,135917,3484,116063,3363,19854,2326,43358,3172,1061311,4262,957218,5931,2280,785,954938,6121,893404,6813,61534,4174,104093,5265,362793,1482,274610,4234,123,146,274487,4241,257329,4393,17158,1963,88183,4259,134123,3084,60852,2941,57053,2860,3799,901,73271,2661,247579,3392,42962,2153,40735,2127,2227,719,204617,3406,2318331,6045,142255,2769,66457,3080,26,43,66431,3093,55976,2657,10455,1594,75798,3705,176924,1664,138864,3248,176,239,138688,3249,127026,3512,11662,1576,38060,3348,1095256,4124,894307,7550,501,295,893806,7544,840389,8327,53417,4279,200949,7412,390314,1527,272783,4073,0,203,272783,4073,259173,4440,13610,1796,117531,3922,146293,3947,54572,3161,52080,3077,2492,725,91721,3939,367289,3937,33690,2750,32455,2631,1235,522,333599,4131,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6389322,5814,3126682,4289,210566,3074,88299,3078,108,113,88191,3086,68032,2949,20159,2112,122267,3723,273770,1813,216884,3787,364,282,216520,3777,187064,3961,29456,2325,56886,3665,1511318,2779,1323949,7351,2455,580,1321494,7337,1221331,8168,100163,5098,187369,6998,556104,1013,363863,4536,0,168,363863,4536,337325,5086,26538,2229,192241,4389,202644,3202,56685,2756,52399,2754,4286,825,145959,3667,372280,3291,38978,2532,36777,2394,2201,665,333302,3784,3262640,4032,198265,3116,88529,3646,0,168,88529,3646,70357,3342,18172,1586,109736,3235,262957,1948,206586,3768,134,152,206452,3786,182307,3648,24145,2160,56371,3567,1500733,2291,1158095,6947,225,182,1157870,6950,1080019,7315,77851,3703,342638,6767,579298,1130,331378,4353,0,168,331378,4353,314318,4494,17060,1901,247920,4184,218201,3551,48500,2628,46368,2593,2132,429,169701,3686,503186,3698,28962,1954,27527,1958,1435,469,474224,3878,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3730157,5127,1835716,3247,118938,2079,60737,2708,43,61,60694,2691,52062,2626,8632,1450,58201,2579,143931,1837,120885,2792,94,107,120791,2797,110539,2903,10252,1393,23046,2238,933574,2527,864172,4333,867,375,863305,4376,826236,4989,37069,2481,69402,3949,319699,790,242588,3387,8,13,242580,3389,232989,3373,9591,1090,77111,3305,109528,2152,39180,1984,37775,1928,1405,409,70348,2447,210046,2210,27893,1793,26942,1731,951,297,182153,2390,1894441,2998,112527,2467,63275,2519,0,145,63275,2519,56554,2294,6721,1313,49252,2293,141579,1852,122245,2494,0,145,122245,2494,115528,2446,6717,1175,19334,1967,916472,1944,780122,4696,112,137,780010,4694,752414,4705,27596,2146,136350,4114,324260,841,229690,2933,0,145,229690,2933,222375,3020,7315,1128,94570,2813,116718,2558,36101,2098,35244,2195,857,386,80617,2362,282885,2726,22781,1430,22296,1433,485,192,260104,2939,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
