GEO_ID,B01001D_001E,B01001D_001M,B01001D_002E,B01001D_002M,B01001D_003E,B01001D_003M,B01001D_004E,B01001D_004M,B01001D_005E,B01001D_005M,B01001D_006E,B01001D_006M,B01001D_007E,B01001D_007M,B01001D_008E,B01001D_008M,B01001D_009E,B01001D_009M,B01001D_010E,B01001D_010M,B01001D_011E,B01001D_011M,B01001D_012E,B01001D_012M,B01001D_013E,B01001D_013M,B01001D_014E,B01001D_014M,B01001D_015E,B01001D_015M,B01001D_016E,B01001D_016M,B01001D_017E,B01001D_017M,B01001D_018E,B01001D_018M,B01001D_019E,B01001D_019M,B01001D_020E,B01001D_020M,B01001D_021E,B01001D_021M,B01001D_022E,B01001D_022M,B01001D_023E,B01001D_023M,B01001D_024E,B01001D_024M,B01001D_025E,B01001D_025M,B01001D_026E,B01001D_026M,B01001D_027E,B01001D_027M,B01001D_028E,B01001D_028M,B01001D_029E,B01001D_029M,B01001D_030E,B01001D_030M,B01001D_031E,B01001D_031M,NAME,B01001D_001MA,B01001D_001EA,B01001D_002MA,B01001D_002EA,B01001D_003EA,B01001D_003MA,B01001D_004MA,B01001D_004EA,B01001D_005EA,B01001D_005MA,B01001D_006EA,B01001D_006MA,B01001D_007MA,B01001D_007EA,B01001D_008EA,B01001D_008MA,B01001D_009EA,B01001D_009MA,B01001D_010EA,B01001D_010MA,B01001D_011EA,B01001D_011MA,B01001D_012EA,B01001D_012MA,B01001D_013MA,B01001D_013EA,B01001D_014MA,B01001D_014EA,B01001D_015MA,B01001D_015EA,B01001D_016EA,B01001D_016MA,B01001D_017EA,B01001D_017MA,B01001D_018EA,B01001D_018MA,B01001D_019MA,B01001D_019EA,B01001D_020MA,B01001D_020EA,B01001D_021EA,B01001D_021MA,B01001D_022EA,B01001D_022MA,B01001D_023EA,B01001D_023MA,B01001D_024MA,B01001D_024EA,B01001D_025MA,B01001D_025EA,B01001D_026MA,B01001D_026EA,B01001D_027EA,B01001D_027MA,B01001D_028EA,B01001D_028MA,B01001D_029MA,B01001D_029EA,B01001D_030MA,B01001D_030EA,B01001D_031MA,B01001D_031EA,state
0400000US13,355900,5458,171381,3756,11384,1218,11626,1142,13610,1603,6467,851,7123,1147,13743,1530,12699,1015,13845,997,31834,1943,22588,1122,15093,1120,7399,889,3657,662,313,175,184519,3615,10538,1196,11611,1335,12318,1548,6695,782,6185,1554,13200,1444,13389,1464,16850,1390,35926,1861,24641,1349,20193,1385,7298,1003,4047,972,1628,774,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,531218,10881,249686,6342,10396,1324,9889,1299,12442,1530,7699,954,5178,667,14259,1456,14782,1199,14864,1228,31474,1515,37839,1498,38779,1330,27392,833,15582,1073,9111,1047,281532,6062,10904,1340,9830,1282,10695,1648,7471,996,4029,799,12489,1382,14165,1277,16121,1228,36993,1531,42607,1532,44117,1196,32280,1049,23215,1370,16616,1312,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,24845,1855,12089,1336,1170,445,782,534,650,387,600,312,336,213,1709,631,748,386,1225,629,1496,513,1510,461,1009,395,279,239,575,370,0,193,12756,1319,286,301,766,405,681,362,353,260,98,106,806,518,1068,520,973,412,2609,670,1878,655,1213,681,910,462,732,383,383,326,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,635385,4984,306964,3719,20403,1385,20182,1768,17526,1609,11446,794,8349,987,22457,1266,26525,1057,28537,1095,52900,1483,38061,1003,30661,1017,20736,680,7953,611,1228,403,328421,3489,17870,1322,18870,1748,20069,1638,10699,791,7458,927,21521,1306,27145,1095,33223,1107,56818,1624,41440,1200,37296,999,22480,906,9828,942,3704,686,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,116856,3681,55960,2225,4570,923,4152,801,2548,794,1724,718,2764,773,8051,830,5440,768,5189,920,8660,1405,6342,1093,3906,647,1901,688,560,306,153,256,60896,2716,4046,985,3856,881,3712,802,1655,664,3579,1171,5764,1206,4905,770,5996,821,10096,1075,8368,1105,4863,1053,2215,814,1584,670,257,289,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,63431,2349,29981,1634,2297,520,2440,653,1714,485,1573,605,982,386,2916,772,4213,631,2751,531,5160,724,3461,640,1388,450,640,303,368,225,78,57,33450,1776,2121,785,2302,761,1925,578,1385,521,821,409,3453,681,3320,663,4348,640,5280,969,3733,880,2923,642,1082,395,516,313,241,235,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,73219,3039,34895,1948,2798,643,2900,773,2464,497,667,392,1175,498,4036,979,3205,676,3033,509,6229,715,3812,674,2642,303,1647,404,207,166,80,137,38324,1849,2100,549,1957,672,2885,922,1575,518,1289,469,4725,907,3319,623,3795,572,6105,705,3965,409,3375,329,2201,663,594,307,439,273,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,53187,2394,23840,1454,2134,620,1732,630,1646,648,1239,308,232,205,2156,527,2790,741,1871,261,4127,588,3130,668,1390,356,1040,345,353,196,0,189,29347,1928,1514,481,2737,920,2996,780,835,564,616,395,2277,526,2496,718,2224,748,5355,1017,2939,714,2359,642,1448,485,1262,539,289,255,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,74227,2619,35141,2219,2410,813,2370,711,1678,892,1104,438,681,484,2773,830,4197,691,3072,712,4572,883,5048,873,4364,795,2070,607,802,448,0,203,39086,1951,3019,885,3016,746,1963,670,864,384,1105,509,1962,684,4414,728,3249,599,5838,1012,5683,1143,4891,769,1629,450,1240,499,213,230,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,14059,1403,5612,897,233,207,491,325,510,445,38,75,178,185,798,450,412,329,798,590,880,445,798,394,121,129,189,244,0,165,166,189,8447,1107,101,176,479,366,956,471,586,358,113,123,747,643,1002,562,572,402,1520,413,729,348,703,405,279,210,423,345,237,251,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,354430,4723,169016,2879,10578,1063,11865,1210,10311,1046,6208,546,4708,841,12027,1450,12579,887,13863,851,28843,1182,23468,1032,17847,678,11015,1003,4138,693,1566,452,185414,2929,8591,1015,10657,1317,10968,1156,5536,693,4256,662,9795,960,15075,1321,17110,872,33519,856,28364,995,21445,822,12462,581,5987,938,1649,771,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,388317,4924,185654,2973,11490,1150,12713,1211,11501,1518,5803,543,7989,1008,15080,1397,18131,1053,17874,928,32163,1036,23138,1121,15777,427,8607,534,4169,521,1219,437,202663,2813,11389,903,11781,1242,10130,1167,6406,779,8473,1122,18813,1210,20170,947,20634,1075,34844,1023,25955,865,18000,709,9518,807,4573,920,1977,679,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,266406,4477,129937,2906,9336,887,8543,1145,9904,1185,5274,760,4670,1018,12064,1188,11731,688,10233,761,21775,1181,16650,909,9944,680,6358,728,2570,584,885,463,136469,2551,7478,752,10471,1151,9964,1276,6068,874,4339,805,11049,1079,10506,861,11654,678,25543,1215,16200,869,12063,799,7352,684,3144,649,638,275,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,234013,3604,112906,2488,9384,770,8863,986,10788,916,5561,533,3441,433,12262,777,10752,772,10864,839,17166,1014,11955,979,7070,609,3300,478,1228,285,272,190,121107,2020,9457,838,9241,1212,9630,919,5536,594,3772,495,11350,870,13463,911,11646,1006,19838,1063,12414,900,7547,531,4377,475,2299,505,537,310,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,28159,2430,14226,1802,1070,561,883,464,1098,505,309,182,394,284,1682,716,2266,776,1707,771,1527,559,1440,639,717,358,799,377,250,226,84,82,13933,1423,690,402,958,549,1231,494,357,232,301,223,1056,511,509,407,1479,634,2772,861,1280,361,2219,613,799,398,282,299,0,208,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,102626,3401,47590,2229,2966,604,3890,792,2623,556,937,386,1725,551,6087,1184,4446,693,4909,949,8461,1123,4740,709,3357,456,2086,542,1053,376,310,211,55036,2263,2746,804,3636,934,3709,967,1352,445,1673,525,4778,984,5346,980,5639,929,9193,940,7079,1022,4946,835,2859,685,1725,698,355,236,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,6548,961,2705,687,226,223,35,68,78,96,0,165,336,309,409,339,200,205,389,306,189,216,149,177,447,292,247,218,0,165,0,165,3843,733,175,175,91,95,345,236,76,97,111,90,470,298,374,320,353,237,452,315,542,298,491,354,248,213,0,165,115,153,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,37356,1611,17377,899,716,337,1097,535,1123,447,672,314,598,288,1974,462,1797,481,1766,445,2875,572,2338,576,1443,491,720,383,228,262,30,57,19979,1180,1487,390,1630,478,1568,451,1005,369,1016,444,1397,312,1611,316,1476,484,3866,508,1789,388,1915,430,739,416,353,219,127,198,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,215121,4286,98132,2734,5030,804,5488,1022,5945,1129,3978,500,2024,321,7668,818,8760,1116,7117,550,14897,867,14371,550,10998,625,7822,535,3189,486,845,456,116989,2633,3919,747,5885,1402,4462,929,4146,445,2424,459,6664,792,8979,464,8096,798,18828,836,18721,737,17022,585,11659,569,4486,586,1698,609,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,31156,1791,14553,1244,819,341,1419,555,830,487,513,239,363,230,1526,651,1169,325,1172,516,2831,674,2425,960,877,476,204,149,353,289,52,96,16603,1242,1312,482,1206,424,757,379,834,379,396,233,1365,492,1743,567,1134,271,3503,527,1767,475,1451,592,891,582,244,208,0,185,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,801879,6084,390740,3682,26091,1259,26784,1963,25936,1924,15041,1030,7599,780,21983,1057,31359,1168,34735,1015,71771,1210,54526,891,40019,796,24535,828,8673,873,1688,644,411139,3468,25787,1311,25278,2088,25862,2140,13821,768,6554,728,23645,1217,32597,1231,38193,829,76024,1326,58115,904,45355,935,25549,973,10260,837,4099,925,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,28274,2559,12510,1706,423,351,876,449,1090,660,326,254,553,446,1381,593,957,514,993,382,2143,518,1041,458,1478,558,1009,165,74,103,166,189,15764,1735,491,281,1044,939,1019,461,501,374,189,131,1026,182,1209,474,1493,495,2921,576,1976,544,2034,361,1077,312,410,259,374,376,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1554980,9200,744991,5412,45684,1847,41914,2404,42839,2388,25607,1169,20391,1259,61322,2057,65597,1416,63846,1604,113782,1781,104596,1580,86809,1205,44553,991,22559,1433,5492,1279,809989,5733,41726,1924,40581,2191,43076,2399,25671,1026,20297,1251,62222,2115,74195,1619,72557,1859,132861,1928,116674,1884,94545,1202,49385,1227,25995,1572,10204,1449,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,238502,4452,111549,2894,7594,871,8801,1593,8475,1131,4122,838,2277,661,10701,1226,9494,955,11254,1145,21246,1406,12409,1056,8653,813,5056,821,1010,418,457,318,126953,2885,8856,1022,10225,1367,9050,1187,4166,609,4149,1002,7890,1256,10513,1161,12667,1020,22480,1455,16012,1354,11907,1098,5418,932,2887,694,733,329,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,9096,1178,4588,732,48,59,135,122,249,193,152,178,169,230,1094,822,405,426,1077,678,349,301,251,253,422,323,193,151,44,70,0,149,4508,947,281,161,504,368,131,150,18,38,120,153,391,304,291,220,558,342,671,379,828,388,616,405,32,39,43,68,24,43,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,212547,5049,101425,3336,6287,1238,6780,1253,6105,1234,3240,761,3447,813,8560,1131,10054,1068,9368,841,18400,1198,12123,1053,8880,836,6300,910,1772,498,109,91,111122,2782,6953,1062,8156,1181,7215,988,3487,712,4041,694,8729,1139,9533,946,9093,966,18754,1367,15075,1134,10786,978,6319,751,2360,683,621,371,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,71433,3415,33326,1940,3114,651,2161,568,2063,614,1269,393,1303,565,3500,839,3144,570,2865,511,5615,603,3390,678,2832,472,1427,256,538,217,105,161,38107,2135,2042,242,2321,669,2868,628,1226,699,1261,545,3803,814,3018,467,3614,522,5936,642,4463,770,4380,653,2521,567,518,279,136,117,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,152271,4385,69591,2638,4152,721,4468,1078,3573,906,2697,755,2066,507,6717,1069,6678,1025,5049,730,12073,1204,9304,703,6770,538,3624,729,1745,497,675,370,82680,3069,3998,800,4288,918,4966,966,3301,804,1905,655,5893,960,6427,678,7202,892,14234,836,13466,1104,8652,647,5426,638,2181,451,741,351,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,384783,4798,184574,3653,11562,1093,14805,1562,10838,1453,6827,808,6708,856,16009,1146,16782,983,16456,1044,31545,1677,21702,994,16762,921,9719,734,3664,723,1195,443,200209,3164,11832,824,12414,1338,12440,1369,7649,955,6915,951,15148,1260,20048,1082,18736,1101,32468,1116,25636,1366,20547,996,10628,847,4994,672,754,324,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,33240,2461,15453,1437,766,368,1185,389,909,452,261,201,591,335,2136,402,2048,298,1901,325,1945,600,1711,605,1137,391,504,243,330,294,29,53,17787,1433,904,397,876,451,1302,505,571,295,1038,472,2138,438,1724,382,1906,435,2602,710,2137,488,1268,249,494,177,534,385,293,248,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
