GEO_ID,C17017_001E,C17017_001M,C17017_002E,C17017_002M,C17017_003E,C17017_003M,C17017_004E,C17017_004M,C17017_005E,C17017_005M,C17017_006E,C17017_006M,C17017_007E,C17017_007M,C17017_008E,C17017_008M,C17017_009E,C17017_009M,C17017_010E,C17017_010M,C17017_011E,C17017_011M,C17017_012E,C17017_012M,C17017_013E,C17017_013M,C17017_014E,C17017_014M,C17017_015E,C17017_015M,C17017_016E,C17017_016M,C17017_017E,C17017_017M,C17017_018E,C17017_018M,C17017_019E,C17017_019M,NAME,C17017_001MA,C17017_001EA,C17017_002MA,C17017_002EA,C17017_003MA,C17017_003EA,C17017_004MA,C17017_004EA,C17017_005EA,C17017_005MA,C17017_006MA,C17017_006EA,C17017_007EA,C17017_007MA,C17017_008MA,C17017_008EA,C17017_009EA,C17017_009MA,C17017_010EA,C17017_010MA,C17017_011EA,C17017_011MA,C17017_012MA,C17017_012EA,C17017_013EA,C17017_013MA,C17017_014EA,C17017_014MA,C17017_015MA,C17017_015EA,C17017_016EA,C17017_016MA,C17017_017EA,C17017_017MA,C17017_018MA,C17017_018EA,C17017_019MA,C17017_019EA,state
0400000US13,3546965,15286,617272,12344,346652,9098,121547,6217,225105,7304,36259,3715,188846,7307,270620,9051,111163,5952,159457,6450,2929693,17547,2043151,17369,1551157,16529,491994,12413,139443,6317,352551,9633,886542,13182,418890,9245,467652,9771,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,450120,4406,47007,3468,22104,2150,9098,1355,13006,1611,3288,984,9718,1365,24903,2248,11294,1562,13609,1779,403113,4365,289099,4979,226092,4799,63007,3971,19756,2125,43251,3488,114014,4090,59715,3221,54299,2701,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,588489,5467,86416,4920,42621,3508,20025,2292,22596,2518,5339,1542,17257,2240,43795,3165,20809,2404,22986,2670,502073,5990,367440,6439,304897,6146,62543,3665,22279,2407,40264,3045,134633,5619,66089,3835,68544,3719,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4783421,13914,670668,11466,336300,8797,114178,5289,222122,6513,38918,3214,183204,6098,334368,7102,141012,5258,193356,6257,4112753,14361,2792069,16410,2185466,17613,606603,11632,183341,5881,423262,9450,1320684,16233,626835,10860,693849,10917,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2498395,10688,372351,8589,195995,6985,66213,4206,129782,5588,22096,2619,107686,5389,176356,5601,74152,4222,102204,4579,2126044,11252,1451946,12889,1159991,12181,291955,8414,92177,4459,199778,7560,674098,10664,328340,8207,345758,7282,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1236209,7287,153121,5865,64097,3688,20459,1867,43638,2894,7450,1116,36188,2512,89024,4409,37242,3136,51782,3018,1083088,8239,729652,7685,604648,7402,125004,5124,45582,3176,79422,3915,353436,7190,173019,4727,180417,5702,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1113729,6143,148920,5604,70937,4162,27616,2432,43321,3714,5850,1173,37471,3467,77983,3783,34028,2800,43955,2838,964809,7638,664659,8088,540549,7886,124110,4907,42494,3195,81616,4034,300150,7103,144732,5555,155418,4764,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1705623,9376,318233,6465,165026,5325,61993,3848,103033,4941,19050,2336,83983,4090,153207,5642,60111,3914,93096,3858,1387390,9955,974570,10050,771347,8914,203223,6723,67821,4643,135402,5445,412820,8319,198766,6160,214054,5493,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1728149,9677,328800,7755,173115,5872,41715,3054,131400,5137,15795,2153,115605,5018,155685,5249,61984,3541,93701,4277,1399349,10036,956322,11629,703917,11605,252405,6243,75010,5466,177395,5878,443027,10020,227332,7660,215695,6857,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,547686,5711,77848,3734,32477,2997,12059,1586,20418,2331,3813,997,16605,2265,45371,3358,18741,2124,26630,2592,469838,5474,306132,5500,251454,5302,54678,4018,19898,2682,34780,2749,163706,5379,75922,3801,87784,3996,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2161680,8942,210254,7510,101919,5268,32094,2988,69825,5054,9266,1712,60559,4564,108335,5250,42500,3112,65835,4004,1951426,8412,1341877,11651,990300,11818,351577,9490,92869,4626,258708,8759,609549,11759,267882,8011,341667,7993,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2536321,9232,306596,8368,138598,5776,40585,3237,98013,4546,15332,2021,82681,4038,167998,6638,67618,3826,100380,5374,2229725,11253,1482204,12602,1149664,14236,332540,9472,92710,4654,239830,8209,747521,10892,334277,8530,413244,8727,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3832466,10485,606638,7948,305163,6944,97528,4237,207635,5408,36204,3048,171431,5223,301475,7011,137128,5521,164347,5636,3225828,11684,2179395,15204,1712295,14909,467100,8862,143148,5530,323952,7380,1046433,12567,502710,9372,543723,9800,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2119954,6871,230526,5667,99247,3669,32824,2281,66423,3498,10498,1513,55925,3479,131279,4256,57787,3262,73492,3177,1889428,8858,1272942,10831,1045073,10587,227869,6100,75477,3593,152392,5184,616486,9053,294445,5660,322041,6454,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1091002,7807,246357,7818,141333,6145,40695,3550,100638,4748,10265,1738,90373,4730,105024,4886,43965,3286,61059,3451,844645,9539,603746,9725,446953,8316,156793,6075,43376,3305,113417,5218,240899,7448,117672,5424,123227,5115,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2362853,9949,358854,9117,175804,7497,64532,4472,111272,6072,18658,2282,92614,5700,183050,6152,79862,4469,103188,4204,2003999,11099,1347281,11142,1069451,11725,277830,6802,82125,4160,195705,5643,656718,8897,309974,7752,346744,7687,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,406288,3840,63526,4163,28884,2866,10985,1659,17899,2470,4064,1042,13835,1911,34642,2888,16019,1777,18623,2190,342762,4800,227207,4879,188266,4137,38941,3096,14913,1590,24028,2242,115555,3971,57740,2883,57815,2684,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,730579,4441,91053,3819,41593,2653,16521,1912,25072,2145,4199,1025,20873,1950,49460,3309,21191,2350,28269,2365,639526,4307,433407,5681,356284,5229,77123,3860,26570,2401,50553,3033,206119,5121,102891,4054,103228,3877,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1002571,7173,138954,5552,74004,4340,30683,2890,43321,3555,9005,1638,34316,3246,64950,3760,30303,2901,34647,2906,863617,8114,565821,9522,425536,8068,140285,5562,47404,3683,92881,4499,297796,7536,161078,5015,136718,5487,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519246,4617,45757,3475,17721,2286,6329,1230,11392,1961,1907,840,9485,1586,28036,2851,12276,2169,15760,1851,473489,5875,329551,6516,265877,5737,63674,3965,20787,2628,42887,2987,143938,5961,70817,4196,73121,3531,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3176139,9966,352050,9456,191576,8242,64999,4227,126577,6110,22203,2756,104374,5289,160474,6069,62896,4565,97578,4490,2824089,11175,2015532,14743,1544474,14314,471058,10477,138065,6718,332993,8103,808557,13272,360171,9082,448386,9781,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,753507,6087,147383,5312,78772,4187,30433,3104,48339,3530,9143,1492,39196,3119,68611,3750,28835,2691,39776,2602,606124,6236,403798,6847,306127,7165,97671,4090,29874,2608,67797,3845,202326,6318,101600,4956,100726,4327,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7219356,14194,1085008,16318,555715,11514,202949,7530,352766,8891,52702,3756,300064,8614,529293,11231,212588,8437,316705,8106,6134348,19744,4028380,22401,2955519,20351,1072861,16601,311285,9608,761576,12978,2105968,20093,963419,16353,1142549,13714,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3757480,13443,611172,11480,323394,8533,110320,4613,213074,6665,35366,3702,177708,5609,287778,8260,116209,5080,171569,7095,3146308,14115,2151408,15990,1676036,17121,475372,9433,133146,5932,342226,8317,994900,12670,460328,8950,534572,9969,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,298298,2835,36524,2419,12577,1557,4888,1061,7689,1429,1622,640,6067,1282,23947,1889,11499,1475,12448,1199,261774,3281,167636,4086,140191,3687,27445,2596,11347,1818,16098,1809,94138,4168,51577,3353,42561,2743,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4564745,13440,693161,11428,339646,9215,100808,5172,238838,8218,38679,3440,200159,6890,353515,6943,157831,5204,195684,5920,3871584,17031,2583758,18414,2017401,17699,566357,11148,173858,6303,392499,8891,1287826,15198,607867,12105,679959,10462,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1447277,6526,229707,5113,119549,4250,42975,2443,76574,3560,11294,1164,65280,3209,110158,4349,45960,2585,64198,3314,1217570,6497,836968,7115,659922,7407,177046,5777,61683,3306,115363,4495,380602,7084,187023,5092,193579,5000,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1523799,7789,229764,7835,108668,5173,45052,3529,63616,4409,12243,2401,51373,3705,121096,5754,57411,3852,63685,3662,1294035,8915,852529,8622,686711,9053,165818,6126,54166,3654,111652,4842,441506,8687,205807,6778,235699,6217,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4938894,14403,647871,13353,293368,8876,91104,5389,202264,6464,30849,3422,171415,5988,354503,9090,143058,5683,211445,6810,4291023,15916,2858866,18184,2263674,15688,595192,11251,178072,6999,417120,8981,1432157,13760,660418,9551,771739,10215,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406366,4030,56700,3243,27696,2537,9042,1832,18654,2034,2881,854,15773,1894,29004,2718,11739,1851,17265,1977,349666,5021,232167,5994,171888,5353,60279,4216,18329,2276,41950,3184,117499,5520,57102,3534,60397,4057,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1794989,10191,314244,8063,168466,6140,53918,3958,114548,5204,16109,2279,98439,4855,145778,6137,57819,4199,87959,4694,1480745,10539,1026638,11110,786844,12553,239794,7201,65018,4063,174776,6526,454107,9356,215766,7450,238341,6178,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,331406,2992,42675,2570,19632,1935,6026,917,13606,1555,2731,723,10875,1495,23043,2182,9270,1292,13773,1747,288731,3200,194206,4218,160767,3874,33439,2742,12609,1714,20830,2061,94525,3769,48924,2924,45601,2567,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2490249,12758,414186,10981,220449,7821,78588,5105,141861,6855,23170,2763,118691,6029,193737,7260,79925,5211,113812,4993,2076063,14151,1437622,14381,1129842,12607,307780,9367,93435,5079,214345,7850,638441,12431,298143,8544,340298,7997,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9110853,20640,1434051,22209,860114,17817,348865,10943,511249,11937,77034,5006,434215,10654,573937,13340,234119,7483,339818,9413,7676802,23665,5462428,27260,4203888,27827,1258540,20631,383583,11985,874957,18522,2214374,21054,1108427,14976,1105947,16298,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,899475,5032,107072,4484,63176,4036,33188,2537,29988,3304,6076,1415,23912,2765,43896,3278,19000,2080,24896,2409,792403,6417,614156,6429,518787,6178,95369,4689,32772,3065,62597,3616,178247,5688,89936,4647,88311,3719,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,253234,2792,31895,2475,12219,1569,3257,708,8962,1400,1476,593,7486,1264,19676,1932,7433,967,12243,1791,221339,3047,143714,3508,119919,3418,23795,1691,8223,1037,15572,1241,77625,3014,36327,2341,41298,1770,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3055863,11608,343194,8846,172062,6900,58409,3115,113653,6222,17620,2154,96033,5328,171132,6362,68601,4232,102531,4880,2712669,14555,1877122,15824,1472525,14896,404597,10727,115114,5671,289483,8308,835547,13476,395518,9431,440029,9647,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2644557,11069,341941,9634,162515,6352,63721,4490,98794,5081,18582,2113,80212,4303,179426,6754,78567,4597,100859,5557,2302616,12628,1542597,13775,1245354,13658,297243,8749,104705,4917,192538,6577,760019,10345,369710,8934,390309,8140,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,738653,5969,133463,4607,64863,3957,25260,2859,39603,3081,7634,1528,31969,2995,68600,4032,28692,2275,39908,2968,605190,6351,414526,7241,330698,7131,83828,4265,29250,2844,54578,3123,190664,5252,92250,4269,98414,4006,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2289424,8727,296053,6670,133902,5057,41737,2611,92165,4344,15992,1864,76173,4446,162151,4921,68233,3675,93918,4084,1993371,10009,1324580,10607,1082970,10490,241610,6459,84623,3915,156987,5325,668791,10498,322993,7393,345798,7238,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,224003,3223,24468,2365,12405,1756,4466,1005,7939,1537,1226,607,6713,1400,12063,1749,4347,999,7716,1461,199535,3602,136151,3857,113551,4059,22600,2285,9074,1541,13526,1932,63384,3461,32839,2689,30545,2284,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1253690,9187,568217,8986,371967,7912,150339,4986,221628,6669,41273,3211,180355,6492,196250,5964,79076,3651,117174,4880,685473,9739,523113,8900,358517,7756,164596,5695,37948,2709,126648,5439,162360,6268,77737,4211,84623,4078,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
