GEO_ID,B01001_001E,B01001_001M,B01001_002E,B01001_002M,B01001_003E,B01001_003M,B01001_004E,B01001_004M,B01001_005E,B01001_005M,B01001_006E,B01001_006M,B01001_007E,B01001_007M,B01001_008E,B01001_008M,B01001_009E,B01001_009M,B01001_010E,B01001_010M,B01001_011E,B01001_011M,B01001_012E,B01001_012M,B01001_013E,B01001_013M,B01001_014E,B01001_014M,B01001_015E,B01001_015M,B01001_016E,B01001_016M,B01001_017E,B01001_017M,B01001_018E,B01001_018M,B01001_019E,B01001_019M,B01001_020E,B01001_020M,B01001_021E,B01001_021M,B01001_022E,B01001_022M,B01001_023E,B01001_023M,B01001_024E,B01001_024M,B01001_025E,B01001_025M,B01001_026E,B01001_026M,B01001_027E,B01001_027M,B01001_028E,B01001_028M,B01001_029E,B01001_029M,B01001_030E,B01001_030M,B01001_031E,B01001_031M,B01001_032E,B01001_032M,B01001_033E,B01001_033M,B01001_034E,B01001_034M,B01001_035E,B01001_035M,B01001_036E,B01001_036M,B01001_037E,B01001_037M,B01001_038E,B01001_038M,B01001_039E,B01001_039M,B01001_040E,B01001_040M,B01001_041E,B01001_041M,B01001_042E,B01001_042M,B01001_043E,B01001_043M,B01001_044E,B01001_044M,B01001_045E,B01001_045M,B01001_046E,B01001_046M,B01001_047E,B01001_047M,B01001_048E,B01001_048M,B01001_049E,B01001_049M,NAME,B01001_001EA,B01001_001MA,B01001_002EA,B01001_002MA,B01001_003EA,B01001_003MA,B01001_004MA,B01001_004EA,B01001_005MA,B01001_005EA,B01001_006EA,B01001_006MA,B01001_007MA,B01001_007EA,B01001_008MA,B01001_008EA,B01001_009MA,B01001_009EA,B01001_010MA,B01001_010EA,B01001_011EA,B01001_011MA,B01001_012EA,B01001_012MA,B01001_013EA,B01001_013MA,B01001_014MA,B01001_014EA,B01001_015MA,B01001_015EA,B01001_016MA,B01001_016EA,B01001_017EA,B01001_017MA,B01001_018EA,B01001_018MA,B01001_019EA,B01001_019MA,B01001_020MA,B01001_020EA,B01001_021MA,B01001_021EA,B01001_022EA,B01001_022MA,B01001_023EA,B01001_023MA,B01001_024MA,B01001_024EA,B01001_025EA,B01001_025MA,B01001_026EA,B01001_026MA,B01001_027MA,B01001_027EA,B01001_028EA,B01001_028MA,B01001_029EA,B01001_029MA,B01001_030MA,B01001_030EA,B01001_031EA,B01001_031MA,B01001_032MA,B01001_032EA,B01001_033EA,B01001_033MA,B01001_034EA,B01001_034MA,B01001_035EA,B01001_035MA,B01001_036EA,B01001_036MA,B01001_037MA,B01001_037EA,B01001_038MA,B01001_038EA,B01001_039EA,B01001_039MA,B01001_040MA,B01001_040EA,B01001_041EA,B01001_041MA,B01001_042MA,B01001_042EA,B01001_043MA,B01001_043EA,B01001_044EA,B01001_044MA,B01001_045EA,B01001_045MA,B01001_046EA,B01001_046MA,B01001_047MA,B01001_047EA,B01001_048MA,B01001_048EA,B01001_049MA,B01001_049EA,state
0400000US13,9992167,-555555555,4879034,7527,333027,4165,364266,8842,362507,8821,211942,4138,156013,4799,74034,5794,70584,4751,225562,7206,337291,5151,330010,5073,321764,8456,357502,7172,341856,4434,333869,3249,296878,5896,102852,4487,145476,5296,93451,4614,108234,3872,133219,4371,88075,3313,52978,3189,37644,2316,5113133,7527,323989,4452,341851,9113,350144,8918,202655,4135,147949,5001,73735,5266,74273,5079,207464,6007,332871,4978,346988,4354,345605,7573,366470,8338,355514,4237,353292,3012,329833,6470,117488,5641,165840,6206,106786,5208,117775,4776,167439,5874,118426,4373,82302,3812,84444,3969,Georgia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1404054,-555555555,710917,1599,46970,825,41523,2289,45448,2228,24792,584,16731,805,10275,1546,11992,1592,36757,2101,58105,647,51074,863,43395,2243,47601,2284,43880,896,46214,714,45835,2542,19045,2074,23283,2371,15723,1385,18189,1711,24565,1719,15024,1112,11744,957,12752,1258,693137,1599,43736,920,39768,2256,41311,2280,23678,851,15068,1277,7556,1461,9518,1786,29028,2259,48781,921,46207,795,42046,2359,44132,2297,43150,613,46806,610,47969,2042,18956,1640,23316,2031,16987,1831,18880,1724,26648,1821,18445,1759,18541,1448,22610,1609,Hawaii,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1612136,-555555555,810879,2561,58925,1852,59975,3507,65410,3649,38151,1490,21024,1418,12978,2178,11335,2014,36658,2641,51258,1643,53387,1765,49726,3026,49519,3348,47412,1305,53880,1166,51467,2638,18755,1728,26847,2181,18064,1768,20578,1873,25619,2124,17320,1609,13083,1389,9508,1289,801257,2561,52314,1669,61348,3344,58805,3140,31926,1193,22937,1395,13448,1989,9961,1536,30052,2477,51250,1328,51748,1523,45257,3096,50605,2963,48655,1610,54122,1117,50855,2474,22518,2048,26524,2291,16115,1675,20115,1593,30624,2129,20252,1721,16339,1635,15487,1495,Idaho,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12882135,-555555555,6326778,4846,408852,2668,428266,7469,440541,8199,267413,1889,183818,2791,101239,5137,89636,5520,272690,6525,443833,2391,447859,2450,409026,6761,436121,7017,428762,1834,454820,1793,414213,6256,152640,5068,200694,5296,123872,3939,133176,3783,188568,4117,127258,3882,92953,3399,80528,3030,6555357,4846,388237,2292,410715,7538,421240,7306,256891,2084,173161,2555,90215,5193,93255,4969,262301,5525,438655,2313,449363,2877,421288,7938,423557,7762,438605,1645,471109,1508,446069,5622,161244,4716,215719,5437,141253,4546,150855,4087,224689,5310,173348,4689,132545,4664,171043,3974,Illinois,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6570902,-555555555,3228884,4840,218387,2421,231911,5716,225730,5976,134922,2208,94876,2743,55434,3617,51166,3575,140281,4810,207394,2769,210082,2453,200083,5601,212655,5290,214643,2044,232637,2067,219639,4772,76218,3716,106225,4631,69274,3338,74334,3175,97583,4151,67836,2944,46111,2456,41463,2874,3342018,4840,205677,3014,214550,4445,223053,4438,133312,2191,92137,2501,49227,3623,47078,3781,140269,4443,209063,2678,213943,2438,201138,5801,212290,5685,216793,1811,238562,1543,228716,4921,82960,3286,114018,3723,80003,3831,79641,3102,115637,4394,85990,3399,69403,3171,88558,3892,Indiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3090416,-555555555,1528770,3597,99441,2040,105998,3206,101803,3364,63055,1771,45774,2068,26593,2464,24115,2221,65671,3392,96578,1590,101210,1688,89375,3214,94266,2871,98110,1340,108938,1158,103647,2932,40940,2370,54084,2488,31543,1792,36944,1731,50152,2347,37085,1832,27130,1602,26318,1764,1561646,3597,93636,1947,102903,2893,95143,2823,61487,2278,46310,2251,24832,2174,22315,2184,63070,2630,93085,1828,98877,1889,90208,3449,89697,3505,95349,1354,111094,1140,107970,3079,42277,2570,52940,2648,37305,1732,36988,1801,55571,1619,46564,2282,39393,2164,54632,2467,Iowa,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2893957,-555555555,1440481,3429,102093,1530,106221,3419,101358,3375,59907,1395,45497,2345,23079,2489,20850,2137,67924,3444,99717,2010,99986,1632,89255,3982,86549,3963,86053,1324,99262,1845,96759,2762,34541,2296,44735,2666,28004,1763,29195,1737,44534,1962,31098,1727,22658,1795,21206,1897,1453476,3429,97211,1740,98626,3374,97520,3614,57606,1528,42952,2832,19917,2277,20232,2482,60519,2895,92438,1643,95417,2011,87923,3716,83410,3184,86325,1402,101834,1152,95350,2786,38164,2411,48502,2662,31377,2156,31762,2118,52035,2330,37817,2153,34037,2268,42502,2193,Kansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4395295,-555555555,2163067,4037,139905,1922,141472,4829,152360,4690,86893,1789,62284,2760,35186,2656,33979,3210,88928,4184,140750,2694,141132,2215,139519,4299,144279,4619,146933,1467,156344,1505,145351,3696,53758,2946,76210,2833,49705,2543,52860,2607,71858,3258,44787,2238,32569,1847,26005,1750,2232228,4037,131932,2657,139515,4363,141646,4542,80862,1966,59539,2826,33792,2792,32765,2752,80584,3859,139376,2500,143376,2254,135725,4047,146407,3933,150048,1672,162400,1312,156509,3929,58625,2656,80853,3520,54701,3079,57940,2962,83590,3514,61035,2701,50554,2571,50454,3029,Kentucky,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4625470,-555555555,2256464,4818,152924,2357,161906,4615,154769,4660,92043,2085,63252,3453,37456,4331,36628,3650,104091,5190,164694,3082,163763,3840,139819,5153,138335,4972,143625,2463,159664,2530,151394,4371,57753,3417,71095,3689,46857,2956,51092,3511,66211,3004,45684,2195,30181,1934,23228,1888,2369006,4818,152074,2686,161103,6077,151294,6080,86561,1954,63372,3323,37485,3134,36933,4020,98606,4427,168195,3170,162440,2560,140586,5219,147107,5233,150002,2623,167674,1995,163873,3689,58214,3535,79782,3269,49620,3059,55383,2601,82226,3092,60718,2868,49444,3153,46314,2791,Louisiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1328302,-555555555,649994,1818,32373,933,36705,2425,39051,2634,25301,789,17520,618,9626,1293,9051,1416,23071,1723,37774,872,36383,883,36103,2228,41355,2344,47345,869,53266,638,53086,2272,17932,1741,27804,2129,18974,1504,17785,1671,27450,1700,18552,1454,13225,1310,10262,1019,678308,1818,31804,825,33791,2490,37460,2360,23850,584,16301,1027,9570,1497,7537,1290,21329,1980,39158,1199,36862,743,37028,2076,43306,2140,48876,628,55612,674,54352,1920,22890,1864,28846,1998,19846,1555,20853,1611,28298,1838,21860,1675,19888,1466,18991,1463,Maine,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5928814,-555555555,2875157,3002,188011,1720,187218,4711,193708,5016,116602,1325,82138,2176,40514,3187,45396,3857,123436,4587,203830,2314,198152,2275,177723,5648,195046,5930,208730,1588,218272,1899,195745,4331,69452,3341,90806,3941,58579,3304,63015,3121,86854,2745,58716,2501,38587,2020,34627,2231,3053657,3002,178701,1673,180893,5057,186077,4876,113247,1371,78968,1958,37937,3434,36724,2787,120543,4272,208838,1931,204757,1752,193842,5515,202135,5597,226027,1431,236390,1531,209126,4545,78775,3883,107187,4263,69798,3180,74006,3377,102883,2626,70990,2952,61519,2885,74294,2898,Maryland,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
