GEO_ID,C18131_001E,C18131_001M,C18131_002E,C18131_002M,C18131_003E,C18131_003M,C18131_004E,C18131_004M,C18131_005E,C18131_005M,C18131_006E,C18131_006M,C18131_007E,C18131_007M,C18131_008E,C18131_008M,C18131_009E,C18131_009M,C18131_010E,C18131_010M,C18131_011E,C18131_011M,C18131_012E,C18131_012M,C18131_013E,C18131_013M,C18131_014E,C18131_014M,C18131_015E,C18131_015M,C18131_016E,C18131_016M,NAME,C18131_001EA,C18131_001MA,C18131_002MA,C18131_002EA,C18131_003MA,C18131_003EA,C18131_004EA,C18131_004MA,C18131_005MA,C18131_005EA,C18131_006MA,C18131_006EA,C18131_007EA,C18131_007MA,C18131_008MA,C18131_008EA,C18131_009EA,C18131_009MA,C18131_010EA,C18131_010MA,C18131_011MA,C18131_011EA,C18131_012EA,C18131_012MA,C18131_013MA,C18131_013EA,C18131_014EA,C18131_014MA,C18131_015EA,C18131_015MA,C18131_016MA,C18131_016EA,state
0400000US13,9689892,5962,857903,28238,120037,8055,737866,25696,984953,30915,175908,8379,809045,28755,1033540,32843,174877,9886,858663,29898,986847,33274,147797,8373,839050,30311,5826649,46083,587810,13533,5238839,44008,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1332859,3308,72880,7826,11882,2048,60998,6964,75037,8200,14360,2114,60677,7674,92646,7748,13841,1806,78805,7124,111673,8767,15203,2261,96470,8196,980623,13262,95675,3756,884948,13223,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1580745,1532,102451,8417,16633,2104,85818,7624,144053,11769,27622,3524,116431,10120,184089,12917,28979,3120,155110,12408,188311,12952,25037,2442,163274,12717,961841,18097,109937,5277,851904,18302,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12569349,4394,855458,22203,115059,7186,740399,20615,989856,27791,176180,7219,813676,25709,1105632,32437,173328,6779,932304,30454,1062896,27698,156118,7077,906778,25108,8555507,47409,783258,14626,7772249,43563,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6365561,3303,461911,17604,80045,4559,381866,15856,553000,20089,122341,6398,430659,17526,618597,21055,121207,6664,497390,18416,641608,19487,115087,5448,526521,18384,4090445,30911,453723,9182,3636722,29960,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2989818,1785,166342,9742,24382,2593,141960,8897,212762,10472,48237,3979,164525,8796,246760,11128,45976,2919,200784,10817,272707,13316,41784,2989,230923,12304,2091247,18729,194659,5722,1896588,18353,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2799859,2732,166231,10139,23908,2631,142323,9726,226752,15159,43805,3433,182947,14034,247762,12526,47499,3309,200263,11636,271162,13185,42481,3447,228681,12440,1887952,17386,191023,5491,1696929,17256,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4259458,2767,340183,15044,70873,4392,269310,14071,460308,16149,127844,7506,332464,13898,460701,18760,115152,6114,345549,15599,406648,14391,89152,5795,317496,12579,2591618,22175,327947,9222,2263671,21074,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4484207,3378,404136,21185,59862,4418,344274,19362,483718,19881,112426,6988,371292,16925,485756,19595,104793,7135,380963,17693,421955,17580,81846,4814,340109,16344,2688642,28510,316954,9461,2371688,28553,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292303,1341,65946,6776,13749,2341,52197,5602,114667,6785,39484,2812,75183,6274,135836,8406,33505,2728,102331,8178,132536,8628,26622,2782,105914,7937,843318,10471,99524,4543,743794,10085,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5768429,3604,290131,14429,45613,4275,244518,13116,295072,15093,63897,4289,231175,13660,365656,14964,61017,3681,304639,13678,407918,18976,60268,4471,347650,17479,4409652,25507,389623,10527,4020029,24044,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6452700,2880,352183,15704,57395,4717,294788,14417,418142,15609,108493,6995,309649,14139,422302,15728,101481,6071,320821,13309,438680,17891,82350,5683,356330,16934,4821393,27991,425960,10597,4395433,28943,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9665788,4136,768871,22156,134272,5870,634599,19126,879512,21706,213260,8349,666252,18763,869579,20757,179589,6610,689990,20214,927886,22757,164315,6829,763571,20649,6219940,34909,716421,12797,5503519,35595,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5290973,2396,259075,10949,42979,3457,216096,9960,333316,12961,66971,3710,266345,11525,387280,14510,69623,3967,317657,13424,441190,19243,61039,4093,380151,17403,3870112,22944,319825,6988,3550287,23037,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2888312,2935,309654,16449,49798,4683,259856,13990,386197,18590,87176,7132,299021,14849,346476,15188,78659,5378,267817,14219,311574,14318,65289,5175,246285,12731,1534411,24445,205012,8294,1329399,23512,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5851462,3315,403875,15225,73147,5340,330728,14193,526682,19779,128027,6939,398655,16853,572441,17349,121311,6685,451130,16263,590860,20301,103991,6013,486869,19267,3757604,29533,421491,9525,3336113,27993,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,987383,1322,70102,5709,11221,2113,58881,5196,93400,7657,18106,2301,75294,7098,97575,6261,19068,2339,78507,5663,94967,7030,18117,2254,76850,6557,631339,8535,72943,4347,558396,8328,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1811478,1768,99219,8051,12453,1760,86766,7385,140177,9668,26445,2647,113732,9130,167934,9047,28783,2669,139151,8841,176322,9421,24133,2361,152189,8970,1227826,13245,112089,4435,1115737,13499,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2744568,2322,195701,11852,24382,2701,171319,10920,237875,15451,44644,5139,193231,13561,285589,15213,47306,4011,238283,14801,294588,17583,44071,4907,250517,16246,1730815,25624,196120,7972,1534695,25237,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1280496,1395,52875,5923,10576,1998,42299,4938,58620,6511,16776,2574,41844,5501,88668,7489,21685,2435,66983,6506,96926,8348,16501,2256,80425,7461,983407,11715,99111,4872,884296,12125,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8714530,3341,438828,19513,59076,4463,379752,17628,559539,22583,101692,5210,457847,21588,597723,20600,100204,5134,497519,19777,612669,22835,91765,6317,520904,21083,6505771,30204,581277,12798,5924494,32642,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2039635,1849,207655,12381,31393,3513,176262,11161,240729,13453,44364,3444,196365,13369,230233,14205,41040,3452,189193,13341,207938,11657,39051,3560,168887,10518,1153080,17093,155326,6733,997754,15476,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19118274,6141,1338820,30967,188525,8557,1150295,27967,1716534,38486,337941,11543,1378593,34676,1682833,36491,284422,10282,1398411,32173,1537283,30329,219777,7906,1317506,28823,12842804,60684,1128627,19293,11714177,56424,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9519916,5145,753194,23704,117779,6860,635415,22346,960659,25588,210519,10191,750140,21701,1037692,31438,203023,8177,834669,28572,948797,29549,156394,8018,792403,27396,5819574,44270,637102,11903,5182472,42198,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,694757,972,37065,3739,4880,1062,32185,3385,45253,4466,9330,1418,35923,3958,57986,5840,10253,1635,47733,5206,51598,4910,8616,1479,42982,4345,502855,7827,41589,2802,461266,7728,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11241619,5089,841667,25297,149889,8094,691778,22446,955099,26497,228571,9345,726528,24782,1035873,29684,209490,8263,826383,26151,1030654,25696,187105,7594,843549,22072,7378326,45786,773917,13096,6604409,48364,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3724266,2501,267969,10824,44603,3315,223366,9741,358801,14078,86952,4354,271849,11955,412579,13856,83303,3722,329276,13211,416571,14294,75593,3881,340978,12743,2268346,19260,302029,7143,1966317,19987,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3850959,2328,283077,13689,49413,4250,233664,12798,359061,15641,84430,5889,274631,14178,388634,18951,77224,4810,311410,16994,390503,16104,66809,5226,323694,15809,2429684,25357,291409,8041,2138275,23880,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12348919,4085,759549,24891,133309,6756,626240,22310,930688,27990,238281,8863,692407,23659,1056278,26855,235454,8254,820824,23454,1092062,26320,202200,8117,889862,23725,8510342,44835,869223,14889,7641119,41704,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1008820,1929,60477,7272,6846,1386,53631,6835,83969,7639,19575,2934,64394,6247,81658,6416,19250,2830,62408,6046,76558,8450,13411,2287,63147,7545,706158,11591,70834,4440,635324,10805,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4618052,3690,390000,14313,66779,5416,323221,11769,470215,19048,94590,5665,375625,17086,494949,19783,103238,6771,391711,17251,499755,20470,83017,5679,416738,18469,2763133,29580,330352,9285,2432781,28739,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,812565,1436,49587,5021,8306,1503,41281,4649,65811,5316,16311,1993,49500,4855,81682,6429,14122,2053,67560,5646,74668,6578,12038,1824,62630,5945,540817,9282,56586,3011,484231,9029,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6319625,3664,493980,19910,87179,4737,406801,18253,632474,22937,151519,6850,480955,20208,702463,22675,150770,7348,551693,19291,646051,24013,121515,6855,524536,21270,3844657,33695,468410,9984,3376247,32452,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25775809,8140,1895757,40510,251479,11326,1644278,38121,2632960,51565,446331,15431,2186629,45836,2814395,54522,418394,11672,2396001,50321,2611508,56912,357378,12546,2254130,52912,15821189,83508,1563073,23276,14258116,78518,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2847855,2570,149062,11322,18092,2577,130970,10397,212056,14423,28657,3751,183399,13521,268192,12284,31453,3034,236739,12035,295319,13056,31078,3021,264241,12443,1923226,21083,163343,5893,1759883,19727,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,602380,531,29946,3767,6019,1190,23927,3345,44112,3587,12756,1867,31356,2973,51960,4673,12782,1560,39178,4073,54717,4332,9736,1545,44981,3851,421645,7374,43596,2811,378049,7213,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7942760,5384,432268,18611,66260,4717,366008,17351,505220,19872,106946,6678,398274,17007,620358,23854,109403,5604,510955,22527,631990,18507,94955,5371,537035,16834,5752924,38923,525186,10364,5227738,38144,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6800241,4796,434812,16455,73754,4432,361058,14560,531555,19703,117791,6587,413764,18520,580994,22418,107364,6844,473630,20405,568046,19345,89172,5254,478874,18643,4684834,34633,502237,12410,4182597,32387,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1797293,2060,150421,9763,30308,3363,120113,8891,181926,7997,58624,4553,123302,7079,194227,12279,60427,5142,133800,9430,185584,9784,46402,4221,139182,8001,1085135,17661,171626,7037,913509,16279,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5591058,2707,316808,12305,53765,4265,263043,10744,438743,15200,94897,4600,343846,12992,494157,17025,99363,5672,394794,14646,495666,14279,74748,3574,420918,13139,3845684,21719,359387,7024,3486297,22212,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,567313,947,28804,3892,3779,1263,25025,3473,33091,4691,6495,1832,26596,4166,43138,5410,7542,1307,35596,5063,51259,5952,9116,1794,42143,5303,411021,9327,41359,3182,369662,8885,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3580722,2172,926187,23425,195164,7679,731023,21639,700607,22980,179954,8197,520653,19538,593218,18971,144600,6518,448618,18597,435920,19016,89767,5363,346153,17962,924790,20900,144872,6811,779918,18976,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
