GEO_ID,C17021_001E,C17021_001M,C17021_002E,C17021_002M,C17021_003E,C17021_003M,C17021_004E,C17021_004M,C17021_005E,C17021_005M,C17021_006E,C17021_006M,C17021_007E,C17021_007M,C17021_008E,C17021_008M,C17021_009E,C17021_009M,C17021_010E,C17021_010M,C17021_011E,C17021_011M,C17021_012E,C17021_012M,C17021_013E,C17021_013M,C17021_014E,C17021_014M,C17021_015E,C17021_015M,NAME,C17021_001MA,C17021_001EA,C17021_002EA,C17021_002MA,C17021_003EA,C17021_003MA,C17021_004EA,C17021_004MA,C17021_005EA,C17021_005MA,C17021_006MA,C17021_006EA,C17021_007EA,C17021_007MA,C17021_008EA,C17021_008MA,C17021_009MA,C17021_009EA,C17021_010EA,C17021_010MA,C17021_011MA,C17021_011EA,C17021_012MA,C17021_012EA,C17021_013EA,C17021_013MA,C17021_014MA,C17021_014EA,C17021_015EA,C17021_015MA,state
0400000US25,6456530,2610,770513,23021,502664,20112,159100,12538,343564,15334,63529,7445,280035,13756,267849,9984,5686017,22988,4723576,28306,3677484,42385,1046092,33124,289119,15493,756973,27986,962441,15918,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9669513,4111,1648436,25647,1165363,24573,394372,18793,770991,19469,142510,10227,628481,17931,483073,11725,8021077,25879,6776436,33861,5294432,42467,1482004,29326,443173,17465,1038831,25373,1244641,17243,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5292348,2336,592422,16554,374213,13926,139780,10912,234433,11661,44633,5559,189800,11232,218209,8266,4699926,16677,3930075,21162,3212208,27684,717867,18918,233818,11958,484049,16055,769851,12567,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2893768,2850,695915,21951,548097,19764,160089,14676,388008,15782,47189,7169,340819,15656,147818,6642,2197853,22087,1919052,23647,1398612,23303,520440,19570,136803,10130,383637,17997,278801,9572,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5861009,3082,931066,25159,659308,24201,257830,16992,401478,19171,71507,6982,329971,18346,271758,8561,4929943,24927,4149587,27177,3286213,34391,863374,23075,246250,13251,617124,19964,780356,11888,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,990603,976,163637,9336,104839,8359,40347,5696,64492,7560,14130,2982,50362,6555,58798,3669,826966,9401,684160,10087,556041,10972,128119,9458,47172,5117,80947,6611,142806,5712,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1815565,1350,239433,11539,164136,11796,70503,9000,93633,8697,20298,4182,73335,7518,75297,4428,1576132,11766,1330169,14668,1092937,16762,237232,10974,80065,6824,157167,9186,245963,7022,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2750476,2092,433576,18630,322040,18246,136549,13230,185491,13290,43386,7319,142105,11398,111536,6832,2316900,18797,1939038,22552,1425390,25596,513648,20159,172654,13559,340994,16860,377862,11685,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1281181,1408,111495,9003,67555,7706,24534,5071,43021,6490,8825,2948,34196,5350,43940,4438,1169686,9099,989367,11083,794404,15073,194963,11918,63116,7354,131847,9460,180319,7657,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8721010,3187,998549,28143,753180,28404,270867,17612,482313,20668,98712,10355,383601,18798,245369,9355,7722461,28293,6741534,31097,5183411,39856,1558123,34235,451238,21513,1106885,30054,980927,18009,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2045402,1557,448461,14432,343513,13155,136208,12538,207305,11885,41547,6208,165758,11638,104948,6601,1596941,14304,1350848,15058,990314,21445,360534,15785,105486,9260,255048,15351,246093,8493,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19133973,5745,3055645,41913,2220305,38411,882827,31062,1337478,30035,225863,15138,1111615,31815,835340,17454,16078328,41967,13431173,47578,9835275,64635,3595898,51746,1039469,33496,2556429,40935,2647155,29468,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9588277,3839,1715397,30951,1267447,29508,442505,18325,824942,23496,156109,14243,668833,20300,447950,12637,7872880,30909,6664175,37383,5137073,45629,1527102,33451,418885,19932,1108217,27928,1208705,18311,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,698199,719,82398,5117,44153,4648,17074,3452,27079,4035,6943,2096,20136,3328,38245,2766,615801,5189,499919,6940,417186,9348,82733,7422,34866,5950,47867,5173,115882,5467,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11248753,4641,1796942,35664,1264737,34470,401269,20989,863468,30477,159281,13207,704187,25813,532205,10614,9451811,35475,7928758,41337,6203242,46901,1725516,32935,517622,18221,1207894,26609,1523053,18157,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3735207,2100,626906,13621,466110,13706,178841,10529,287269,11433,51611,4825,235658,10251,160796,6123,3108301,13512,2655640,16468,2070014,23313,585626,18263,196269,11291,389357,14252,452661,9594,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3852871,2320,642138,19715,424163,18385,188383,15844,235780,14234,49747,8461,186033,12089,217975,9180,3210733,19873,2639615,21424,2109108,27313,530507,21440,166393,11723,364114,16646,571118,11113,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12353256,3882,1690405,39229,1134572,34649,363378,21372,771194,25026,127367,11623,643827,22954,555833,13685,10662851,39468,8947637,44957,7037522,44920,1910115,36194,557373,21578,1352742,29865,1715214,17486,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1010827,1740,144446,9182,101915,9444,34715,6593,67200,7809,11809,3166,55391,7013,42531,3354,866381,9236,723000,11987,534332,15272,188668,11731,54122,6259,134546,10305,143381,7367,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4631801,2952,860380,21666,645645,22067,215717,16364,429928,18804,68407,8456,361521,17332,214735,9342,3771421,22022,3221892,24052,2406487,36582,815405,29246,216546,14846,598859,26395,549529,14067,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,815049,1215,115454,6396,76332,5866,26825,4173,49507,4458,10037,2197,39470,4273,39122,3069,699595,6606,583548,7111,480680,9014,102868,7921,35831,4780,67037,6124,116047,4942,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6335295,3095,1126772,24666,847912,23098,313961,18459,533951,23193,92965,9078,440986,20121,278860,8630,5208523,24434,4454472,28830,3471492,36654,982980,30474,290060,16513,692920,25499,754051,15260,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25834229,6476,4530039,65158,3637829,64985,1588239,51162,2049590,42327,363199,21717,1686391,37951,892210,19257,21304190,65326,18608769,71040,14268895,85929,4339874,70043,1287368,45844,3052506,65312,2695421,28058,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2851587,2386,361181,15958,274157,15868,145864,10859,128293,14127,29375,6346,98918,12425,87024,6215,2490406,15750,2255197,17808,1929158,21112,326039,15246,113472,11235,212567,11507,235209,8446,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,602538,524,74058,5273,42760,4518,12680,2242,30080,4062,5571,1972,24509,3626,31298,2765,528480,5250,430682,6416,355997,8437,74685,5263,25910,3091,48775,4241,97798,4329,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8010544,3323,938733,25914,656401,23192,237854,14269,418547,19743,72452,7542,346095,17016,282332,9579,7071811,26579,6034384,31372,4707169,39267,1327215,34238,368837,18159,958378,28727,1037427,18113,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6836262,3828,967282,26419,656305,22549,281329,17617,374976,18822,78095,7608,296881,15973,310977,11821,5868980,26625,4890121,30788,3921273,37396,968848,28649,343162,15288,625686,22626,978859,16208,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1798266,1983,332347,12755,233566,12218,92709,9054,140857,10051,30441,4915,110416,9334,98781,5392,1465919,13165,1248123,15450,982277,19045,265846,13072,93241,9160,172605,9777,217796,6457,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5593197,2530,755551,17896,494550,17875,164143,10873,330407,15592,64043,6939,266364,15011,261001,7706,4837646,17472,4023506,22563,3288379,28279,735127,21021,254808,11695,480319,17080,814140,13823,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,569307,563,62039,5844,41879,5293,15131,3410,26748,4826,5066,2003,21682,4428,20160,2633,507268,5762,425848,7157,348303,10039,77545,6829,30527,5063,47018,5967,81420,4879,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3581841,2112,1626879,25081,1390379,25372,564512,19658,825867,22303,164966,12360,660901,22495,236500,7341,1954962,25505,1766025,26836,1202235,24973,563790,19780,132880,9485,430910,18967,188937,7406,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
