GEO_ID,C16008_001E,C16008_001M,C16008_002E,C16008_002M,C16008_003E,C16008_003M,C16008_004E,C16008_004M,C16008_005E,C16008_005M,C16008_006E,C16008_006M,C16008_007E,C16008_007M,C16008_008E,C16008_008M,C16008_009E,C16008_009M,C16008_010E,C16008_010M,C16008_011E,C16008_011M,C16008_012E,C16008_012M,C16008_013E,C16008_013M,C16008_014E,C16008_014M,C16008_015E,C16008_015M,C16008_016E,C16008_016M,C16008_017E,C16008_017M,C16008_018E,C16008_018M,C16008_019E,C16008_019M,C16008_020E,C16008_020M,C16008_021E,C16008_021M,C16008_022E,C16008_022M,C16008_023E,C16008_023M,NAME,C16008_001EA,C16008_001MA,C16008_002MA,C16008_002EA,C16008_003MA,C16008_003EA,C16008_004EA,C16008_004MA,C16008_005EA,C16008_005MA,C16008_006EA,C16008_006MA,C16008_007EA,C16008_007MA,C16008_008MA,C16008_008EA,C16008_009EA,C16008_009MA,C16008_010EA,C16008_010MA,C16008_011EA,C16008_011MA,C16008_012EA,C16008_012MA,C16008_013EA,C16008_013MA,C16008_014EA,C16008_014MA,C16008_015EA,C16008_015MA,C16008_016EA,C16008_016MA,C16008_017EA,C16008_017MA,C16008_018MA,C16008_018EA,C16008_019MA,C16008_019EA,C16008_020EA,C16008_020MA,C16008_021MA,C16008_021EA,C16008_022MA,C16008_022EA,C16008_023EA,C16008_023MA,state
0400000US13,9335151,3801,8745306,16893,1785806,5759,1546481,9074,239325,9250,198895,8326,40430,3691,6959500,14573,6450840,17565,508660,14783,363083,13093,145577,7103,589845,15911,47559,4614,5774,1328,41785,4314,29935,3754,11850,2197,542286,14141,65221,5300,477065,12986,146637,7121,330428,11755,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1313348,394,1207680,7591,206817,2345,172360,5020,34457,4250,24155,3506,10302,2286,1000863,6552,798499,10575,202364,7451,106813,6373,95551,4907,105668,7488,9703,2177,1285,701,8418,1965,3594,1274,4824,1514,95965,6657,11387,1961,84578,6463,23174,2774,61404,5370,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1500897,1466,1441801,4444,308706,2693,275221,4012,33485,3462,26759,3319,6726,1495,1133095,4199,1055595,5918,77500,5047,58460,4474,19040,2193,59096,4377,6909,2139,581,325,6328,2085,2992,1065,3336,1665,52187,3996,5578,1194,46609,3842,14278,2789,32331,3304,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12085046,3404,11140683,22032,2161261,7670,1675515,12710,485746,11347,399515,10951,86231,5081,8979422,20704,7603420,18060,1376002,20327,939120,17496,436882,9645,944363,21900,63805,5521,4539,1003,59266,5498,39220,3936,20046,3365,880558,20357,62832,4170,817726,19684,244607,9332,573119,16275,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6146838,2969,5945784,8950,1145805,4065,1049278,6470,96527,5307,73587,4498,22940,3078,4799979,8683,4573751,10001,226228,7787,169753,6341,56475,3849,201054,8743,17673,2528,1922,685,15751,2524,9277,1773,6474,1918,183381,7764,20260,2444,163121,7103,55057,4871,108064,6373,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2897339,2384,2804886,6421,520642,3158,481099,4177,39543,3124,31496,3074,8047,1286,2284244,5545,2195312,6121,88932,5655,59592,4241,29340,3318,92453,5947,9747,2034,915,486,8832,2017,4962,1251,3870,1636,82706,5063,10271,1963,72435,4930,25144,2605,47291,4127,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2694653,1648,2565173,7156,508388,3345,450037,4732,58351,3490,49351,3872,9000,1536,2056785,6084,1939618,6222,117167,5115,86820,4475,30347,2410,129480,7093,12850,2465,1092,522,11758,2327,8822,2135,2936,1176,116630,5862,11469,1905,105161,5400,32759,3234,72402,4504,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4123458,2572,4032239,5886,733078,3635,697489,4761,35589,3480,28767,3336,6822,1303,3299161,5601,3208474,7250,90687,4961,65900,4122,24787,2999,91219,5506,9670,1917,1032,716,8638,1864,5073,1405,3565,1171,81549,4909,10508,1856,71041,4834,22394,2513,48647,4408,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4320472,1953,4215583,6851,800515,3027,760139,5695,40376,4700,33236,4479,7140,1174,3415068,6234,3191317,9525,223751,7733,173866,6697,49885,3553,104889,6382,7161,1688,347,324,6814,1622,3774,1158,3040,1125,97728,5827,10959,1727,86769,5598,25843,4014,60926,5149,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1264125,996,1245117,2902,194282,1834,186438,2057,7844,1980,7126,1906,718,409,1050835,2325,991579,4220,59256,3852,46204,3364,13052,1952,19008,2745,1876,1018,534,400,1342,806,594,402,748,669,17132,2257,6401,1225,10731,1767,5774,1430,4957,1216,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5562102,1310,5144857,11610,940761,4463,807695,6629,133066,5837,113023,5412,20043,2604,4204096,9970,3737461,14116,466635,13664,338351,12641,128284,5590,417245,11380,36984,4239,6556,1521,30428,3846,19911,3067,10517,2408,380261,9822,66186,6423,314075,8500,123871,7294,190204,7372,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6328899,1440,5837059,14482,990947,4775,798748,6468,192199,6631,162187,6724,30012,3041,4846112,12574,4041930,16258,804182,16238,524310,13507,279872,9843,491840,14479,38083,4363,5429,1272,32654,4009,19517,3013,13137,2863,453757,12588,66325,4664,387432,11803,149701,7667,237731,8385,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9325319,1863,9028717,11076,1642197,4631,1498261,7329,143936,7311,120851,7148,23085,2761,7386520,8919,6934823,13965,451697,12036,318898,10426,132799,6427,296602,10255,31239,3714,6437,1752,24802,3326,14388,2573,10414,1920,265363,8464,47821,3955,217542,7770,79947,4694,137595,7005,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5074032,1826,4881864,7832,917132,3552,808857,5701,108275,5105,82876,5489,25399,2638,3964732,6799,3700772,8646,263960,8187,175962,7124,87998,4622,192168,7953,19114,2735,2760,787,16354,2556,10581,2223,5773,1315,173054,6627,25438,2825,147616,6366,55279,3644,92337,5348,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2793325,1896,2754909,4939,536846,2318,517449,3129,19397,3202,15880,3031,3517,1253,2218063,4705,2167255,6217,50808,4821,37649,3797,13159,2205,38416,4747,2412,1040,712,697,1700,684,879,401,821,561,36004,4385,5071,1202,30933,4166,12601,2287,18332,3028,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5669938,2760,5544505,7896,1012004,4164,955223,5068,56781,4126,45265,4015,11516,2379,4532501,7502,4367707,9845,164794,7135,117660,5992,47134,3549,125433,7613,12838,2498,2314,839,10524,2238,8241,1896,2283,1103,112595,6687,13926,1943,98669,6146,40508,4021,58161,5031,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,954022,1548,945764,1998,162621,1652,158784,1894,3837,924,3645,904,192,119,783143,2031,756839,2914,26304,2409,23139,2275,3165,839,8258,1391,332,195,31,59,301,185,257,198,44,67,7926,1394,2663,795,5263,1211,2298,720,2965,842,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1739686,1130,1658939,5225,328465,2105,286900,3634,41565,3416,32904,3248,8661,1272,1330474,4672,1261582,4656,68892,4351,47673,3512,21219,2472,80747,5056,6457,1452,558,348,5899,1382,3211,915,2688,1022,74290,4436,7280,1670,67010,4548,17247,2122,49763,4336,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2612849,907,2336012,9318,464569,2803,321994,6088,142575,6286,122134,6717,20441,2936,1871443,8271,1477786,10898,393657,11052,282447,9940,111210,6511,276837,9264,19791,2662,1006,630,18785,2616,14368,2415,4417,1354,257046,8228,20024,2360,237022,8106,69275,4854,167747,7358,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1257652,1100,1223184,4254,204151,1423,190174,2599,13977,2128,11437,1923,2540,948,1019033,4101,954770,5609,64263,4211,48823,3848,15440,2210,34468,4067,1217,502,266,216,951,445,665,373,286,259,33251,3943,7258,1417,25993,3459,13064,2296,12929,2624,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8368158,1706,7473597,19239,1419422,5950,1062616,10956,356806,9722,314363,9083,42443,3602,6054175,16553,4664074,20829,1390101,19820,925702,19070,464399,11738,894561,19131,71294,5537,9274,2124,62020,5496,43937,4459,18083,2759,823267,16520,85905,6583,737362,15427,258840,9561,478522,12693,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1946891,1358,1808801,9034,357239,2719,253951,5904,103288,5966,86543,5619,16745,2182,1451562,8277,982472,12117,469090,11915,384889,11868,84201,4916,138090,9079,12449,2248,201,223,12248,2238,8263,1803,3985,1195,125641,8206,8663,1779,116978,7837,31273,3357,85705,6516,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18480702,2387,16476397,28667,2929815,8387,2136707,15680,793108,16217,632161,15721,160947,8032,13546582,26655,10404800,30805,3141782,29064,1958847,25208,1182935,18848,2004305,28433,139022,7722,22567,2940,116455,7108,63980,5159,52475,4881,1865283,26615,346688,12648,1518595,23244,429566,14722,1089029,19263,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9240578,3658,8735045,13717,1633989,5139,1428388,7407,205601,7497,163559,8292,42042,4511,7101056,11324,6732222,11453,368834,11874,269632,9524,99202,6370,505533,13174,42697,4093,5871,1707,36826,3745,24175,3177,12651,2677,462836,10834,53194,4517,409642,9865,121581,6089,288061,9378,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,675918,1110,661381,2385,111757,1667,108379,1800,3378,830,3149,808,229,183,549624,2033,527394,2635,22230,2325,17642,2115,4588,1085,14537,2291,1461,906,784,731,677,375,420,387,257,239,13076,1851,3203,1074,9873,1665,4478,1096,5395,1497,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10879145,2799,10643512,11923,1937526,4507,1819405,7313,118121,6581,91959,6269,26162,3230,8705986,10791,8302267,16276,403719,11835,284762,10634,118957,6470,235633,11003,19597,2844,1862,737,17735,2722,11685,2380,6050,1630,216036,9979,35218,4284,180818,9071,67611,4713,113207,7187,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3587881,1439,3447608,5774,672499,2821,604084,3757,68415,3658,55879,3163,12536,1707,2775109,4590,2618059,6797,157050,5920,114904,5201,42146,2876,140273,5610,12646,1916,974,482,11672,1812,7221,1462,4451,1191,127627,4650,11373,1669,116254,4469,32528,2994,83726,3743,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3701662,2380,3467299,10400,612378,3839,495883,6133,116495,5687,94950,5296,21545,2806,2854921,8884,2627223,8528,227698,8401,163645,7280,64053,4086,234363,10206,18747,3056,1177,621,17570,2983,11785,2424,5785,2023,215616,8696,26834,2493,188782,9133,60767,4729,128015,7384,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12059233,2027,11678610,14859,1967616,4475,1763217,8364,204399,7975,159766,7168,44633,3940,9710994,13536,8953027,17112,757967,14380,503045,11690,254922,9353,380623,14569,34069,3733,6894,1781,27175,3377,13445,2149,13730,2397,346554,13158,63025,5355,283529,11424,106720,5943,176809,9779,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,997310,734,931745,5183,153920,1567,119934,2418,33986,2014,31660,2360,2326,851,777825,4698,656493,5474,121332,5508,84085,4397,37247,3101,65565,5197,4726,1244,1572,856,3154,905,2141,771,1013,574,60839,4745,6799,1865,54040,4378,18138,2528,35902,4219,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4481196,2393,4341075,8390,774789,3608,722215,4932,52574,4244,42660,3854,9914,2054,3566286,6801,3429810,8061,136476,6681,101730,5361,34746,3398,140121,7520,10888,2037,1859,879,9029,1884,6583,1682,2446,1048,129233,6888,18916,2957,110317,6574,32697,3746,77620,5858,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,786260,939,770299,2581,147023,1525,140430,1710,6593,1158,5420,1184,1173,685,623276,1930,592218,2790,31058,2381,25822,2425,5236,1349,15961,2538,2841,1087,1082,693,1759,942,979,665,780,484,13120,1853,1785,745,11335,1754,3968,1174,7367,1604,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6098770,3058,5910487,9145,1078906,4711,1006897,6310,72009,5454,60682,4809,11327,2127,4831581,7272,4669092,8527,162489,7141,115191,5742,47298,4151,188283,8378,15967,2596,1645,1031,14322,2351,9687,1930,4635,1330,172316,6902,26664,3688,145652,6203,46782,3814,98870,5557,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24521695,4129,21668580,36939,4882751,12253,3304704,21054,1578047,20833,1203060,21873,374987,12618,16785829,33436,12494491,31264,4291338,34683,3143304,31055,1148034,16460,2853115,37011,231669,10290,19534,2842,212135,10030,134758,7504,77377,6136,2621446,32942,185926,10190,2435520,31342,601436,15450,1834084,29180,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2647463,1240,2499526,9207,628061,3203,555175,4959,72886,4615,62662,4511,10224,1858,1871465,8115,1699677,9259,171788,7437,133083,6414,38705,4152,147937,9259,15361,3065,2399,1037,12962,2756,9293,1853,3669,1890,132576,7909,17350,2204,115226,7617,41816,4220,73410,5477,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,596324,668,585539,2037,92861,1129,89868,1308,2993,861,2602,800,391,258,492678,1969,473011,2302,19667,1711,16055,1647,3612,783,10785,1897,963,424,238,251,725,379,406,307,319,229,9822,1702,3153,815,6669,1571,3144,979,3525,1023,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7750801,3831,7283695,15357,1316934,5157,1154188,7717,162746,6926,141651,6656,21095,2810,5966761,13324,5378939,14973,587822,11301,421023,10727,166799,6292,467106,15624,37793,4447,5966,1731,31827,4028,24195,3353,7632,1635,429313,13543,59422,6443,369891,13398,151283,8400,218608,9566,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6529296,1778,6028407,13380,1112520,5623,893046,9727,219474,8255,176534,7508,42940,4927,4915887,11500,4333445,17525,582442,16143,397306,12902,185136,8718,500889,13009,41554,5076,4606,1200,36948,5056,26859,3865,10089,2282,459335,11462,62271,4418,397064,11165,146382,7625,250682,9236,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1751468,1300,1738894,2206,277373,1468,272490,1747,4883,1095,3036,872,1847,722,1461521,2125,1436519,2945,25002,2471,18282,2136,6720,1135,12574,2063,2048,605,203,251,1845,629,1437,501,408,348,10526,1717,2514,684,8012,1536,3531,995,4481,1341,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5401273,1624,5248328,8063,949711,3420,850620,5573,99091,4841,77506,4541,21585,2180,4298617,6417,4065035,8179,233582,6426,166093,5899,67489,3836,152945,7896,14771,2647,1151,517,13620,2540,8816,1961,4804,1345,138174,6248,16416,2393,121758,5933,43366,3514,78392,4685,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,544279,1221,533413,2245,100902,1954,94351,1903,6551,1218,5843,1212,708,413,432511,2142,413585,2706,18926,2307,15542,2010,3384,1049,10866,1839,494,354,58,95,436,328,187,241,249,238,10372,1754,1805,761,8567,1661,3313,974,5254,1254,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
