GEO_ID,B27001_001E,B27001_001M,B27001_002E,B27001_002M,B27001_003E,B27001_003M,B27001_004E,B27001_004M,B27001_005E,B27001_005M,B27001_006E,B27001_006M,B27001_007E,B27001_007M,B27001_008E,B27001_008M,B27001_009E,B27001_009M,B27001_010E,B27001_010M,B27001_011E,B27001_011M,B27001_012E,B27001_012M,B27001_013E,B27001_013M,B27001_014E,B27001_014M,B27001_015E,B27001_015M,B27001_016E,B27001_016M,B27001_017E,B27001_017M,B27001_018E,B27001_018M,B27001_019E,B27001_019M,B27001_020E,B27001_020M,B27001_021E,B27001_021M,B27001_022E,B27001_022M,B27001_023E,B27001_023M,B27001_024E,B27001_024M,B27001_025E,B27001_025M,B27001_026E,B27001_026M,B27001_027E,B27001_027M,B27001_028E,B27001_028M,B27001_029E,B27001_029M,B27001_030E,B27001_030M,B27001_031E,B27001_031M,B27001_032E,B27001_032M,B27001_033E,B27001_033M,B27001_034E,B27001_034M,B27001_035E,B27001_035M,B27001_036E,B27001_036M,B27001_037E,B27001_037M,B27001_038E,B27001_038M,B27001_039E,B27001_039M,B27001_040E,B27001_040M,B27001_041E,B27001_041M,B27001_042E,B27001_042M,B27001_043E,B27001_043M,B27001_044E,B27001_044M,B27001_045E,B27001_045M,B27001_046E,B27001_046M,B27001_047E,B27001_047M,B27001_048E,B27001_048M,B27001_049E,B27001_049M,B27001_050E,B27001_050M,B27001_051E,B27001_051M,B27001_052E,B27001_052M,B27001_053E,B27001_053M,B27001_054E,B27001_054M,B27001_055E,B27001_055M,B27001_056E,B27001_056M,B27001_057E,B27001_057M,NAME,B27001_001EA,B27001_001MA,B27001_002EA,B27001_002MA,B27001_003EA,B27001_003MA,B27001_004MA,B27001_004EA,B27001_005EA,B27001_005MA,B27001_006EA,B27001_006MA,B27001_007MA,B27001_007EA,B27001_008EA,B27001_008MA,B27001_009EA,B27001_009MA,B27001_010EA,B27001_010MA,B27001_011EA,B27001_011MA,B27001_012EA,B27001_012MA,B27001_013MA,B27001_013EA,B27001_014EA,B27001_014MA,B27001_015EA,B27001_015MA,B27001_016EA,B27001_016MA,B27001_017EA,B27001_017MA,B27001_018EA,B27001_018MA,B27001_019MA,B27001_019EA,B27001_020EA,B27001_020MA,B27001_021MA,B27001_021EA,B27001_022MA,B27001_022EA,B27001_023EA,B27001_023MA,B27001_024MA,B27001_024EA,B27001_025MA,B27001_025EA,B27001_026EA,B27001_026MA,B27001_027EA,B27001_027MA,B27001_028MA,B27001_028EA,B27001_029EA,B27001_029MA,B27001_030EA,B27001_030MA,B27001_031MA,B27001_031EA,B27001_032MA,B27001_032EA,B27001_033MA,B27001_033EA,B27001_034MA,B27001_034EA,B27001_035EA,B27001_035MA,B27001_036MA,B27001_036EA,B27001_037MA,B27001_037EA,B27001_038EA,B27001_038MA,B27001_039MA,B27001_039EA,B27001_040EA,B27001_040MA,B27001_041EA,B27001_041MA,B27001_042EA,B27001_042MA,B27001_043MA,B27001_043EA,B27001_044EA,B27001_044MA,B27001_045EA,B27001_045MA,B27001_046MA,B27001_046EA,B27001_047EA,B27001_047MA,B27001_048EA,B27001_048MA,B27001_049MA,B27001_049EA,B27001_050EA,B27001_050MA,B27001_051EA,B27001_051MA,B27001_052EA,B27001_052MA,B27001_053EA,B27001_053MA,B27001_054MA,B27001_054EA,B27001_055MA,B27001_055EA,B27001_056EA,B27001_056MA,B27001_057MA,B27001_057EA,state
0400000US01,4755381,1814,2284668,5599,179773,4207,174198,4301,5575,1357,383344,4647,364325,5628,19019,3176,243352,4259,178755,4115,64597,5104,288265,4614,199003,5013,89262,5039,279410,3586,215253,5121,64157,4066,313967,2963,257070,3659,56897,3524,293729,1999,261016,3310,32713,2795,190180,1968,189356,1938,824,401,112648,1728,112155,1742,493,564,2470713,5159,175160,3797,170002,3708,5158,1310,369567,3768,351138,4090,18429,2854,244927,3282,189433,4550,55494,4521,307208,4066,227802,4488,79406,5285,314523,3522,250900,4717,63623,4620,337379,2481,287563,3889,49816,3319,322706,1851,285246,3673,37460,3147,224389,1875,222521,1784,1868,823,174854,1842,174210,1792,644,519,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,712248,1963,366864,2541,32520,1140,28795,1389,3725,792,64453,1770,57256,1996,7197,1277,41124,1698,27591,2351,13533,1658,53122,1828,36455,2161,16667,1867,44886,1749,33236,2048,11650,1689,50630,1328,39429,1597,11201,1230,47868,960,39774,1297,8094,944,22353,942,22050,917,303,229,9908,768,9872,765,36,36,345384,2157,32990,1529,29211,1636,3779,1025,57922,1803,50781,2248,7141,1549,36049,1261,26597,1545,9452,1406,51378,1318,39080,1803,12298,1429,42352,1227,32940,1790,9412,1510,49128,1073,39161,1506,9967,1370,43239,814,36068,1049,7171,971,20604,843,20310,868,294,238,11722,617,11656,635,66,98,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6521226,1734,3207062,2887,265183,4042,240107,4930,25076,3039,558687,4205,486062,6098,72625,5291,326762,2780,220851,6131,105911,5553,425036,3282,290231,5505,134805,5174,401090,2253,298400,5186,102690,5036,403433,1984,309338,4381,94095,4703,363766,1445,302988,3864,60778,3594,275142,1670,271729,1863,3413,984,187963,1227,186777,1296,1186,580,3314164,2699,255713,3782,229718,4509,25995,3180,533922,3863,465858,6255,68064,5626,319421,1819,235194,5908,84227,5644,425403,2362,327479,5795,97924,5662,409803,1821,319660,5028,90143,4828,418774,1670,335869,5115,82905,4721,407412,1292,343469,4452,63943,4267,310038,1235,306634,1268,3404,830,233678,1241,232676,1330,1002,395,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2907014,1233,1427846,4941,125825,3669,119825,3655,6000,1294,243712,4285,228428,4726,15284,3131,143084,3384,97387,4064,45697,3797,183693,4213,123506,4714,60187,3581,173279,3081,125206,3845,48073,3148,187840,3143,145669,4354,42171,3454,174607,1658,150568,2665,24039,2123,119768,1332,119290,1447,478,468,76038,1155,75835,1182,203,252,1479168,4700,110963,3302,106409,3407,4554,1446,228625,3962,215204,4389,13421,2296,138908,2462,100003,3344,38905,3032,188463,3491,134578,5102,53885,4144,186682,3062,141920,4258,44762,4031,194570,2228,157012,2517,37558,2616,188774,1745,160027,2634,28747,2128,137191,1477,136400,1507,791,630,104992,1495,104797,1546,195,260,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,37831553,5167,18678471,8174,1544605,9273,1467398,10247,77207,5086,3140230,9566,2877868,12303,262362,9873,1990437,5393,1400414,12993,590023,13082,2761996,5444,1810466,15956,951530,14827,2516012,5082,1826055,13087,689957,12119,2544631,3997,1988631,11836,556000,10964,2104838,2803,1744958,9306,359880,8943,1239368,2545,1212627,3831,26741,2803,836354,2691,828035,3151,8319,1757,19153082,6595,1474376,8848,1395210,9717,79166,4505,2998744,9025,2744271,11239,254473,10321,1922021,3846,1443137,11041,478884,10970,2699300,3515,2042686,11336,656614,10717,2563856,3779,2005366,12274,558490,11870,2604238,2991,2090399,10725,513839,10331,2269189,2414,1880859,10767,388330,10600,1428312,2553,1391848,3672,36464,2965,1193046,2975,1181146,3434,11900,1840,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5173272,2685,2571218,4738,207533,3668,196244,3580,11289,1899,425567,4242,385869,4253,39698,3642,253817,3558,194723,4645,59094,4763,377414,3735,273361,5888,104053,6573,355744,3044,275958,4455,79786,4551,347512,2629,287864,4215,59648,3433,318649,1686,277956,3205,40693,2712,181353,1445,179704,1434,1649,626,103629,1327,103189,1417,440,333,2602054,4073,196257,3886,184388,4049,11869,1811,409834,4312,370541,4696,39293,3659,240889,2145,193155,3700,47734,3253,372187,3081,296724,4808,75463,3803,346376,2587,286111,4359,60265,3584,357361,2122,304799,3402,52562,3339,334991,1945,291362,3252,43629,2859,197218,1766,195778,1730,1440,553,146941,1868,146358,1959,583,327,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3541409,1156,1718699,2659,118865,2752,114777,2926,4088,1105,279925,2900,266655,3556,13270,2242,171600,1501,143503,3138,28097,2803,212035,1698,163158,3674,48877,3700,213632,1589,178745,3091,34887,2976,267654,1488,235738,3043,31916,2690,228602,913,204930,3298,23672,3289,133728,826,132543,960,1185,511,92658,1166,92163,1225,495,345,1822710,2714,114793,2384,110848,2954,3945,1493,270576,2866,258224,3428,12352,1915,166172,1517,147911,2828,18261,2458,217883,1625,188415,3283,29468,2997,227989,1482,202801,2878,25188,2775,284237,1091,254624,2974,29613,2902,245891,926,221668,2558,24223,2534,154423,973,152305,1016,2118,769,140746,1503,139898,1606,848,532,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,911502,1114,437592,1253,35754,1466,34403,1581,1351,573,67333,1523,63782,1578,3551,1086,44355,663,37317,1562,7038,1490,56141,1006,44188,1920,11953,1682,52652,888,43952,1547,8700,1601,61152,756,53004,1399,8148,1322,56419,677,52022,1105,4397,1092,39458,555,39392,553,66,107,24328,538,23935,510,393,311,473910,1235,33363,1495,32236,1554,1127,903,66889,1553,63830,1848,3059,1209,45687,714,40710,1361,4977,1313,59343,1106,51788,1972,7555,1800,57455,1112,50713,1861,6742,1534,68179,944,60832,1840,7347,1348,63755,729,57886,1673,5869,1371,45855,526,44971,621,884,447,33384,540,33257,497,127,171,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,635833,581,298312,741,23832,809,23256,860,576,426,32035,891,30903,1229,1132,780,36013,593,31667,1001,4346,866,65437,642,58057,1530,7380,1486,43171,546,37305,1484,5866,1254,37719,426,33761,1201,3958,1135,30883,390,27804,837,3079,775,17648,534,17648,534,0,203,11574,675,11574,675,0,203,337521,821,24158,1108,23822,1215,336,353,31262,1118,30676,1124,586,380,43536,160,40743,897,2793,874,77557,268,73234,970,4323,955,44988,130,42554,803,2434,796,37282,373,34958,901,2324,720,36567,274,33669,1061,2898,1005,22824,392,22672,382,152,189,19347,497,19235,521,112,185,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19245127,3839,9333945,8603,664760,6663,613827,8078,50933,5270,1395215,7113,1219943,10917,175272,9509,874610,5099,555291,10208,319319,10204,1173841,6011,692231,11022,481610,11167,1146955,5913,760749,8952,386206,9612,1301898,5130,938543,10119,363355,10074,1166565,3295,930229,8539,236336,8493,919338,3041,903249,3617,16089,2417,690763,3082,684802,3288,5961,1634,9911182,7269,635168,7689,583479,8407,51689,4584,1324692,7203,1157551,10008,167141,8408,869636,4841,611619,9866,258017,8670,1194412,4768,835770,10833,358642,9499,1212030,4534,884162,8720,327868,8694,1385275,4376,1031136,11428,354139,11142,1321673,3135,1058378,8302,263295,8423,1051243,2953,1025358,4564,25885,3444,917053,2929,905847,4121,11206,2162,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
