GEO_ID,B05003D_001E,B05003D_001M,B05003D_002E,B05003D_002M,B05003D_003E,B05003D_003M,B05003D_004E,B05003D_004M,B05003D_005E,B05003D_005M,B05003D_006E,B05003D_006M,B05003D_007E,B05003D_007M,B05003D_008E,B05003D_008M,B05003D_009E,B05003D_009M,B05003D_010E,B05003D_010M,B05003D_011E,B05003D_011M,B05003D_012E,B05003D_012M,B05003D_013E,B05003D_013M,B05003D_014E,B05003D_014M,B05003D_015E,B05003D_015M,B05003D_016E,B05003D_016M,B05003D_017E,B05003D_017M,B05003D_018E,B05003D_018M,B05003D_019E,B05003D_019M,B05003D_020E,B05003D_020M,B05003D_021E,B05003D_021M,B05003D_022E,B05003D_022M,B05003D_023E,B05003D_023M,NAME,B05003D_001EA,B05003D_001MA,B05003D_002EA,B05003D_002MA,B05003D_003EA,B05003D_003MA,B05003D_004MA,B05003D_004EA,B05003D_005MA,B05003D_005EA,B05003D_006MA,B05003D_006EA,B05003D_007MA,B05003D_007EA,B05003D_008EA,B05003D_008MA,B05003D_009EA,B05003D_009MA,B05003D_010MA,B05003D_010EA,B05003D_011MA,B05003D_011EA,B05003D_012MA,B05003D_012EA,B05003D_013EA,B05003D_013MA,B05003D_014MA,B05003D_014EA,B05003D_015MA,B05003D_015EA,B05003D_016MA,B05003D_016EA,B05003D_017MA,B05003D_017EA,B05003D_018EA,B05003D_018MA,B05003D_019EA,B05003D_019MA,B05003D_020MA,B05003D_020EA,B05003D_021EA,B05003D_021MA,B05003D_022EA,B05003D_022MA,B05003D_023MA,B05003D_023EA,state
0400000US13,355900,5458,171381,3756,43087,2166,33498,1895,9589,1729,2232,741,7357,1514,128294,2872,23774,2195,104520,3137,54377,3601,50143,3397,184519,3615,41162,1927,31228,1848,9934,1452,3747,984,6187,1143,143357,2566,20767,2368,122590,3141,65868,2992,56722,3529,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,531218,10881,249686,6342,40426,3170,34262,3007,6164,1597,1634,686,4530,1455,209260,4558,135015,5158,74245,4576,47032,3092,27213,3127,281532,6062,38900,3001,34821,2948,4079,1078,1885,671,2194,855,242632,4451,138103,4694,104529,4413,67734,3591,36795,3001,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,24845,1855,12089,1336,3202,907,1866,774,1336,713,198,233,1138,668,8887,1004,3381,928,5506,830,2578,738,2928,759,12756,1319,2086,775,829,469,1257,668,323,255,934,653,10670,1099,2238,669,8432,1125,4616,1076,3816,835,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,635385,4984,306964,3719,69557,2577,53258,2321,16299,2110,4994,966,11305,1905,237407,2209,46071,3468,191336,3828,108879,4384,82457,4287,328421,3489,67508,2134,50590,2421,16918,1847,6965,1312,9953,1573,260913,2512,43367,3402,217546,3820,128257,4272,89289,4384,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,116856,3681,55960,2225,12994,1276,7962,1178,5032,1032,1159,627,3873,972,42966,1912,4832,1018,38134,1688,13225,1652,24909,1768,60896,2716,13269,1633,8366,1297,4903,1218,2907,949,1996,880,47627,2118,5495,1170,42132,2260,18462,1914,23670,2383,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,63431,2349,29981,1634,8024,1033,5684,978,2340,983,328,237,2012,964,21957,1122,2789,828,19168,1249,7272,1086,11896,1198,33450,1776,7733,1221,5128,1088,2605,684,549,314,2056,622,25717,1103,3340,889,22377,1354,9169,1229,13208,1184,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,73219,3039,34895,1948,8829,1432,6913,1228,1916,696,409,330,1507,576,26066,1157,5000,1064,21066,1482,9390,1007,11676,1468,38324,1849,8517,964,6045,982,2472,852,506,370,1966,799,29807,1324,3505,899,26302,1430,13011,1118,13291,1591,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,53187,2394,23840,1454,6751,1153,4487,1112,2264,673,509,440,1755,523,17089,915,1673,559,15416,910,6165,818,9251,1109,29347,1928,8082,1216,4100,1026,3982,940,2503,865,1479,550,21265,1547,3080,815,18185,1559,8847,1401,9338,1364,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,74227,2619,35141,2219,7562,1347,5954,1214,1608,752,268,226,1340,733,27579,1646,5362,970,22217,1727,11399,1465,10818,1335,39086,1951,8862,1153,6904,1128,1958,622,721,404,1237,488,30224,1548,5282,1140,24942,1762,13049,1657,11893,1609,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,14059,1403,5612,897,1272,542,899,443,373,368,272,354,101,127,4340,685,811,440,3529,761,1569,716,1960,892,8447,1107,2122,670,1044,569,1078,458,834,379,244,211,6325,759,1405,538,4920,755,2630,632,2290,637,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,354430,4723,169016,2879,38962,1692,29820,1794,9142,1411,3415,1069,5727,1270,130054,2164,25197,2453,104857,2521,63716,2796,41141,2843,185414,2929,35752,1651,25992,1840,9760,1520,3535,966,6225,1239,149662,2223,25061,2569,124601,2788,78670,3197,45931,2879,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,388317,4924,185654,2973,41507,2042,34797,2018,6710,1251,2131,696,4579,1216,144147,2199,27812,2939,116335,3017,61852,2941,54483,3479,202663,2813,39706,1586,31252,1998,8454,1505,4080,922,4374,1124,162957,2185,31592,2522,131365,2835,73435,3290,57930,3563,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,266406,4477,129937,2906,33057,1935,24900,1919,8157,1224,2653,753,5504,1062,96880,1781,15078,1890,81802,2338,39611,2183,42191,2492,136469,2551,33981,1724,23478,1936,10503,1564,3456,740,7047,1427,102488,1779,14043,1776,88445,2636,43691,2408,44754,2686,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,234013,3604,112906,2488,34596,1577,28869,1873,5727,1109,3246,836,2481,705,78310,1530,18292,2078,60018,2363,35678,2336,24340,2075,121107,2020,33864,1413,25681,1659,8183,1233,4352,949,3831,943,87243,1552,18352,1923,68891,2018,44819,2275,24072,2130,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,28159,2430,14226,1802,3360,876,2525,746,835,479,396,313,439,392,10866,1387,3613,886,7253,1196,3404,893,3849,976,13933,1423,3236,906,1996,630,1240,682,769,589,471,377,10697,1040,1910,787,8787,1018,4919,857,3868,932,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,102626,3401,47590,2229,10416,1013,7058,990,3358,810,759,394,2599,704,37174,1874,8630,1427,28544,1771,12589,1453,15955,1694,55036,2263,11443,1284,7488,1456,3955,970,1778,662,2177,807,43593,1781,7241,1411,36352,1872,19587,1644,16765,1571,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,6548,961,2705,687,339,242,323,241,16,28,16,28,0,165,2366,652,947,493,1419,550,513,335,906,411,3843,733,687,315,262,212,425,304,394,297,31,59,3156,684,560,311,2596,639,1332,539,1264,424,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,37356,1611,17377,899,3608,617,2434,542,1174,562,241,218,933,504,13769,688,2164,678,11605,858,4690,790,6915,1074,19979,1180,5690,788,3730,782,1960,632,943,509,1017,484,14289,799,1714,741,12575,810,6870,944,5705,1115,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,215121,4286,98132,2734,20441,1583,17831,1672,2610,787,1220,516,1390,634,77691,2252,23116,2532,54575,2931,37814,2551,16761,2169,116989,2633,18412,1597,14126,1485,4286,984,2044,817,2242,717,98577,1783,20121,2148,78456,2453,52864,2210,25592,2422,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,31156,1791,14553,1244,3581,935,2755,841,826,471,539,367,287,289,10972,738,1330,732,9642,881,3960,828,5682,969,16603,1242,4109,768,2987,649,1122,474,657,367,465,316,12494,937,1547,541,10947,986,4602,996,6345,954,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,801879,6084,390740,3682,93852,2627,77025,2340,16827,1931,5115,1092,11712,1562,296888,2125,42537,2789,254351,3478,150817,4358,103534,4850,411139,3468,90748,1990,72719,2862,18029,1810,5495,1016,12534,1610,320391,2565,44788,2913,275603,3578,160591,4364,115012,4741,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,28274,2559,12510,1706,2715,888,2227,905,488,324,188,197,300,288,9795,1257,2847,890,6948,1155,4032,749,2916,1110,15764,1735,3055,1136,2126,1050,929,505,586,408,343,266,12709,1096,2744,833,9965,1058,6374,845,3591,1061,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1554980,9200,744991,5412,156044,2803,124873,3743,31171,3282,9410,1904,21761,2632,588947,4155,109863,4768,479084,5692,276238,7450,202846,7025,809989,5733,151054,3037,116485,3335,34569,2495,13795,1596,20774,2160,658935,4346,110088,5431,548847,6019,315284,7180,233563,6852,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,238502,4452,111549,2894,28992,1971,20553,1852,8439,1584,1232,519,7207,1533,82557,2250,15217,1722,67340,2336,30943,2111,36397,2498,126953,2885,32297,1877,23313,1810,8984,1465,3984,936,5000,1136,94656,2250,14535,2452,80121,2919,39370,2734,40751,2683,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,9096,1178,4588,732,584,338,85,78,499,324,64,77,435,318,4004,633,315,265,3689,666,709,499,2980,784,4508,947,934,398,751,374,183,169,120,144,63,77,3574,730,486,253,3088,773,824,484,2264,609,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,212547,5049,101425,3336,22412,1962,17392,1881,5020,1119,1672,570,3348,1102,79013,2341,13087,1681,65926,2549,32549,2111,33377,2468,111122,2782,25811,1814,17904,1901,7907,1153,3746,951,4161,898,85311,1858,14714,1845,70597,2325,35797,2179,34800,2338,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,71433,3415,33326,1940,8607,1104,6881,1060,1726,603,209,113,1517,578,24719,1412,4505,1032,20214,1508,10860,1137,9354,1416,38107,2135,8457,1161,6276,1050,2181,680,551,278,1630,641,29650,1429,4917,1154,24733,1123,14127,1302,10606,1334,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,152271,4385,69591,2638,14890,1716,12259,1686,2631,895,1306,521,1325,592,54701,1846,14613,1892,40088,2287,22221,2030,17867,1976,82680,3069,16553,1837,12286,1846,4267,1276,2039,602,2228,1072,66127,2077,16252,1792,49875,2231,29282,1936,20593,1913,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,384783,4798,184574,3653,44032,2173,33244,2195,10788,1637,2966,862,7822,1590,140542,2370,24466,2370,116076,2777,64540,3236,51536,3599,200209,3164,44335,2028,31672,2500,12663,2010,5762,1072,6901,1639,155874,2125,23703,2498,132171,2553,70695,3181,61476,3097,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,33240,2461,15453,1437,3121,814,2658,794,463,324,93,91,370,304,12332,923,3604,885,8728,1124,3714,830,5014,1079,17787,1433,3653,738,2717,647,936,596,556,407,380,457,14134,1144,3904,962,10230,1194,4570,810,5660,1122,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,65048,3121,27689,2045,5549,1117,4348,1073,1201,529,363,311,838,456,22140,1634,4574,991,17566,1798,10479,1583,7087,1318,37359,1969,8420,1324,6651,1354,1769,720,943,474,826,535,28939,1314,6358,1488,22581,1598,13536,1568,9045,1432,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,9105,1240,3850,724,903,281,461,218,442,265,196,207,246,146,2947,646,604,436,2343,727,566,364,1777,599,5255,1024,2233,933,1591,901,642,299,233,198,409,205,3022,586,222,155,2800,591,756,324,2044,617,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,98746,3220,45871,2258,11061,1497,8857,1194,2204,829,625,294,1579,797,34810,1551,6410,1206,28400,1923,17297,2083,11103,1842,52875,2143,12250,1348,8500,1454,3750,1057,1882,685,1868,836,40625,1652,6019,1252,34606,1685,19510,1691,15096,1627,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1089907,10307,531490,6507,132734,3530,105413,3597,27321,2705,6842,1310,20479,2604,398756,4722,67622,4097,331134,5075,188096,5341,143038,5821,558417,6536,124618,3703,97638,3446,26980,2889,9365,1894,17615,2611,433799,5065,60605,3610,373194,4771,222997,6955,150197,6765,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,62671,2745,28989,1756,6999,1082,5381,1094,1618,687,207,176,1411,634,21990,1168,6374,1198,15616,1319,7696,1005,7920,1342,33682,1724,6664,1001,5176,926,1488,521,731,292,757,456,27018,1263,7307,1165,19711,1503,10048,1296,9663,1436,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,7640,1131,3464,641,832,449,259,240,573,383,299,301,274,247,2632,413,455,316,2177,442,1082,464,1095,515,4176,759,634,294,212,169,422,201,422,201,0,151,3542,618,667,291,2875,662,1613,479,1262,548,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,484497,6079,227704,3898,53773,2385,43772,2321,10001,1724,2888,821,7113,1570,173931,2885,32784,2659,141147,3649,91684,4136,49463,3619,256793,3605,54035,2377,42536,2601,11499,1865,4151,1035,7348,1559,202758,2637,32370,2533,170388,3166,108045,3638,62343,3470,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,536093,8185,246245,4805,55789,3118,43858,3420,11931,2351,2578,821,9353,2424,190456,3114,48364,3967,142092,4315,83894,3549,58198,3667,289848,5023,56864,2680,43002,2742,13862,1874,4985,1229,8877,1938,232984,3709,45665,3482,187319,4254,111426,4497,75893,4559,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,10455,1525,4404,976,1086,568,427,320,659,534,175,230,484,473,3318,734,720,379,2598,697,1269,542,1329,464,6051,1054,891,437,632,386,259,256,200,243,59,98,5160,946,783,423,4377,784,2772,787,1605,549,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,142590,3212,68399,2419,20686,1521,17069,1513,3617,882,1535,558,2082,748,47713,1496,11500,1419,36213,1803,19598,1467,16615,1439,74191,2517,21154,1716,15558,1786,5596,1087,3253,1008,2343,712,53037,1815,11903,1550,41134,1894,24353,1839,16781,1856,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,5729,1326,2813,1121,281,224,162,127,119,174,0,193,119,174,2532,1073,1451,1021,1081,373,150,205,931,339,2916,643,162,127,162,127,0,193,0,193,0,193,2754,615,603,486,2151,459,903,490,1248,651,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,10998,2381,2180,987,342,338,342,338,0,225,0,225,0,225,1838,824,1171,581,667,472,391,346,276,339,8818,1734,2617,1228,2617,1228,0,225,0,225,0,225,6201,1303,4655,1174,1546,755,691,426,855,589,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
