GEO_ID,B19101A_001E,B19101A_001M,B19101A_002E,B19101A_002M,B19101A_003E,B19101A_003M,B19101A_004E,B19101A_004M,B19101A_005E,B19101A_005M,B19101A_006E,B19101A_006M,B19101A_007E,B19101A_007M,B19101A_008E,B19101A_008M,B19101A_009E,B19101A_009M,B19101A_010E,B19101A_010M,B19101A_011E,B19101A_011M,B19101A_012E,B19101A_012M,B19101A_013E,B19101A_013M,B19101A_014E,B19101A_014M,B19101A_015E,B19101A_015M,B19101A_016E,B19101A_016M,B19101A_017E,B19101A_017M,NAME,B19101A_001EA,B19101A_001MA,B19101A_002MA,B19101A_002EA,B19101A_003EA,B19101A_003MA,B19101A_004MA,B19101A_004EA,B19101A_005MA,B19101A_005EA,B19101A_006MA,B19101A_006EA,B19101A_007MA,B19101A_007EA,B19101A_008EA,B19101A_008MA,B19101A_009MA,B19101A_009EA,B19101A_010EA,B19101A_010MA,B19101A_011MA,B19101A_011EA,B19101A_012EA,B19101A_012MA,B19101A_013MA,B19101A_013EA,B19101A_014MA,B19101A_014EA,B19101A_015MA,B19101A_015EA,B19101A_016EA,B19101A_016MA,B19101A_017EA,B19101A_017MA,state
0400000US15,93771,3258,2721,778,1460,575,1926,831,2803,880,2826,949,2886,695,3035,765,3522,787,3525,840,7958,1664,11085,1752,13162,1532,13196,1846,7748,1318,7509,1144,8409,1154,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,382369,6635,14314,1949,10211,1584,13139,2056,18516,2155,20379,2075,20913,2285,21510,2319,23799,2222,21075,2258,38640,3349,51621,3832,57321,3795,28529,3066,15119,1758,14473,1873,12810,1775,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2392910,13551,74423,4056,46351,3425,60328,3666,82689,4071,83185,4475,94096,4256,93839,4310,98646,4811,94367,4225,181431,6237,273416,7846,365887,9054,278113,7611,177612,5752,186686,5620,201841,5141,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1434183,11538,57818,3909,35690,2702,48301,3316,56381,3799,64362,4011,67500,3600,69749,3471,72129,3422,74498,4004,133118,5614,186421,6562,230792,6730,145220,5627,73676,3371,63932,3656,54596,3078,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,744448,7332,21790,2286,15975,1470,19153,1813,27119,1939,28031,2209,31607,2406,32256,2062,39073,2812,30206,2221,70150,3538,101357,3833,128834,4176,80962,3371,46894,2887,38659,2502,32382,2629,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,651795,7218,22356,2284,15475,1971,17158,1962,27012,1824,25811,2269,28976,2307,28887,2221,32016,2360,29622,2324,56828,3216,81470,3057,106482,4080,70605,3604,36437,2592,38683,3049,33977,2924,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1030232,9965,59162,3956,44862,2656,48337,3754,49328,3304,49886,3742,50391,3308,50462,3056,53710,3356,48468,3241,91086,4187,124871,4969,145475,5762,89251,4119,49335,3114,37120,2799,38488,2802,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,750524,9292,30722,2768,18455,2311,26507,2472,31229,2876,29865,2454,33060,2735,33213,3229,31589,2715,30236,2840,58530,4172,82958,4601,117663,5803,86480,4830,47408,2828,44975,3237,47634,2668,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,326106,5837,13086,2024,9503,1352,12553,1782,14776,1858,17061,2030,17170,1839,15101,1656,15881,1636,16025,1739,30163,2631,40016,2130,51550,2314,31862,2611,13815,1495,14284,1799,13260,1587,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,883043,9299,18685,2389,9884,1698,13309,1744,18851,2420,19128,1979,25843,2500,22883,2152,28726,2596,25101,2356,54155,3461,83738,3571,130821,5103,112258,4181,86508,3867,103794,4621,129359,4806,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1333997,10034,37132,3503,24593,2258,29234,3062,35442,3430,39025,3778,41587,3154,39323,2945,42203,3015,41933,3370,83987,4439,127357,4743,196093,7173,166580,6395,123307,5789,143902,5418,162299,4278,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2052378,12521,79702,4245,55807,3480,64729,3891,79518,3441,85503,3740,101848,4111,94576,3983,93906,4221,100305,4576,183522,5198,254602,5633,315907,7475,207515,5611,123054,4151,113725,3924,98159,3821,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1218138,9142,27390,2336,19502,2146,25543,1734,34913,2345,38908,2813,42115,2085,42476,2218,47095,2596,47654,2809,101751,3818,150160,5179,211088,5300,156598,4156,94714,3856,93352,3482,84879,3495,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,470468,7131,22145,2580,15989,2432,19934,2330,20917,2211,24693,2348,23259,2254,24208,2555,23164,2308,21865,2531,45769,3834,57824,3549,66553,3701,43474,3662,21829,2044,22376,2220,16469,1769,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1309284,10673,51866,4198,39934,3818,47062,3191,58299,3375,55262,3721,67254,3499,63319,3727,67831,3613,58602,3698,124238,5336,160114,5160,194392,5868,124379,4485,69706,3817,69409,3679,57617,3501,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,235223,4503,8488,1403,8443,1640,7899,1267,9566,1599,9472,1433,12179,1505,10399,1394,11317,1440,11154,1304,23370,1959,31330,2558,35300,2275,23718,2197,11701,1536,10478,1438,10409,1473,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,432054,4591,12590,1580,9555,1470,11978,1336,16371,1690,17020,1677,18801,1526,17813,1776,20802,1905,20904,1817,40695,2568,56970,2675,71251,3062,48304,2691,26103,1947,21356,1433,21541,1821,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,462396,7598,16053,1903,11686,1719,15632,1935,18770,2064,21336,2045,21931,2410,22804,2841,23935,2613,18878,1910,44852,3483,58151,3825,64437,3699,46839,3755,29917,2776,24868,2382,22307,2125,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,329520,6474,7924,1510,5252,1170,6912,1241,10576,1536,10645,1818,10463,1417,11356,1775,14112,1943,12766,1800,26392,2588,40237,3072,55603,3561,40820,2613,25788,1989,27352,2302,23322,2393,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1564455,12253,37921,3510,29435,2507,31739,3045,39827,3332,39495,2761,44703,3646,49385,3398,47575,3189,46057,3151,101401,4391,144803,5312,222968,6792,190799,6280,140992,5153,177362,5842,219993,6355,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,383315,6926,22838,2512,15571,1947,19395,2704,21095,2067,16210,2344,18517,1941,17303,2335,17764,2216,15744,1866,31471,2791,42499,3185,53252,3411,34556,2996,19209,1843,21160,2690,16731,1709,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3101814,18739,98407,4521,76762,4433,85548,4697,97463,4985,105617,4548,108501,4408,111717,4900,110573,6031,102617,5536,222660,7247,313600,8207,440833,10034,352589,7354,238613,7512,283447,6663,352867,7382,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1806776,12010,68100,4217,47585,3539,67998,4592,76042,3972,78667,4334,93943,5253,89095,4697,86500,5061,83650,4961,162426,5772,210124,7232,270847,7224,170649,5679,96393,4162,99619,3988,105138,4693,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,165050,3990,3247,738,2529,935,2888,893,5498,872,5523,1117,6070,970,5542,917,7037,1203,6872,1068,15273,2144,18918,1667,31175,2146,20690,1847,11547,1457,11599,1367,10642,1329,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2495673,15709,100264,4638,69849,4320,80535,3814,98143,4981,104982,4975,119117,5156,112407,4237,121237,5344,114671,4970,225348,7105,299662,8170,381583,8846,256670,6674,149296,5641,138502,4250,123407,4801,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,741697,7891,31610,2389,20402,1754,29064,2274,32486,2259,34252,2103,38771,2655,37201,2423,41480,2589,32997,2113,66296,3361,92851,4035,108890,3948,71028,3339,37614,2552,34017,2017,32738,2198,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,853550,8578,35396,3271,27198,2848,30881,3073,36278,2705,37349,3245,45385,3794,40152,3566,40376,3255,38844,3267,70717,3639,101387,4609,132544,5660,88090,3825,47500,3058,40571,2952,40882,3528,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2696829,14507,80901,4079,61257,3724,71067,4086,91276,3868,105727,4471,119970,4659,114466,4382,120036,4632,114594,4038,239180,6406,320698,7062,426306,8083,299725,6262,178350,5398,178720,5045,174556,4850,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,217736,5088,6403,1291,4971,1166,6520,1621,7620,1361,8291,1770,7698,1420,7421,1594,7080,1205,8104,1385,15286,2002,24391,2443,36107,3070,24578,2120,16208,1894,20906,1945,16152,1810,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,847012,9333,33756,2725,20611,1963,29970,2663,35777,2784,39855,2894,43467,3609,41518,2810,39846,3069,40604,3549,75380,3796,103871,4733,130592,5160,86451,5109,44720,2704,43760,3237,36834,2989,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,190637,4314,4479,1153,3018,611,5116,981,7501,1355,9439,1255,8053,1262,9883,1648,10859,1448,8946,1216,19038,1827,26040,2124,33000,2413,18582,1833,9128,1079,7538,1069,10017,1127,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1347719,11711,59338,4329,46675,3282,54884,4195,67857,4582,68638,3926,67251,3810,66419,3525,72571,4264,63691,4064,123857,5036,163160,5039,187185,6510,117758,5010,62876,3573,62585,4001,62974,3486,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4876611,22235,219689,8322,156988,7490,192673,7660,211683,8117,220226,8034,234932,6747,222713,7416,219971,6763,199034,7472,386275,9793,508949,10920,650269,12562,503130,10614,295974,8835,314063,8612,340042,9411,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,614100,6678,17301,2258,14234,1873,14695,1823,21884,2272,21186,2081,25820,2349,25151,2087,28248,2255,27026,2387,55766,3473,79851,3849,109178,3938,69425,3509,40359,2619,32672,2260,31304,2013,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,150745,3525,4812,1140,4520,926,4766,1053,5221,752,5827,952,7046,1040,5780,886,6244,1021,6510,936,13279,1396,18922,1667,25512,1714,16196,1439,8588,1079,9384,1199,8138,1109,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1496195,11043,41834,3158,27304,2472,38337,3336,39759,3415,46917,3479,47608,3218,56175,3747,57370,3934,55738,3545,116911,6311,156583,5805,217817,6873,168727,5836,113862,4732,142417,4929,168836,5264,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1401458,12930,47725,3966,30975,2728,36517,3049,44925,2913,44593,3196,61838,4014,55270,3241,57467,3645,56114,3283,119817,5574,157649,6385,215695,6403,160494,5687,103175,5586,106927,4620,102277,4604,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,459155,7154,29066,2685,17450,2143,20498,2205,28397,2806,23743,2472,25773,2384,26078,2299,24689,2277,23878,2566,43740,3089,51181,3161,61185,3677,36456,2657,18613,1962,15317,1831,13091,1771,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1305694,9892,35342,2719,31457,2478,33723,2790,44924,2752,50659,3173,59108,3128,59715,3103,60788,2753,57845,2912,116566,3975,171144,4775,223199,5397,154813,5248,79683,3458,69400,3563,57328,2904,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,137858,3996,4782,1068,3049,705,2810,849,4340,1023,5054,1309,5239,1131,5156,1003,5125,995,6031,1185,11433,1486,18093,1769,24377,2038,18580,1950,8805,1442,8883,1436,6101,1390,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,640480,9324,149316,6011,65051,3707,65704,3898,56121,3221,48110,3060,42976,3311,32139,2571,29229,2583,23082,2780,34647,3341,31032,2682,28831,2469,14799,1883,6986,1187,6853,1307,5604,1051,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
