GEO_ID,C15002_001E,C15002_001M,C15002_002E,C15002_002M,C15002_003E,C15002_003M,C15002_004E,C15002_004M,C15002_005E,C15002_005M,C15002_006E,C15002_006M,C15002_007E,C15002_007M,C15002_008E,C15002_008M,C15002_009E,C15002_009M,C15002_010E,C15002_010M,C15002_011E,C15002_011M,C15002_012E,C15002_012M,C15002_013E,C15002_013M,C15002_014E,C15002_014M,C15002_015E,C15002_015M,C15002_016E,C15002_016M,C15002_017E,C15002_017M,NAME,C15002_001EA,C15002_001MA,C15002_002EA,C15002_002MA,C15002_003MA,C15002_003EA,C15002_004EA,C15002_004MA,C15002_005EA,C15002_005MA,C15002_006MA,C15002_006EA,C15002_007MA,C15002_007EA,C15002_008EA,C15002_008MA,C15002_009MA,C15002_009EA,C15002_010EA,C15002_010MA,C15002_011EA,C15002_011MA,C15002_012EA,C15002_012MA,C15002_013EA,C15002_013MA,C15002_014EA,C15002_014MA,C15002_015EA,C15002_015MA,C15002_016EA,C15002_016MA,C15002_017MA,C15002_017EA,state
0400000US13,6472172,9373,3081099,6941,185997,8154,296104,10807,915943,13641,619351,12028,199043,8039,548935,11280,315726,7996,3391073,6441,174047,7035,283671,6943,934120,14018,752688,13743,278089,8473,600912,11433,367546,9059,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,959903,1286,476429,1174,15194,1641,25378,2499,133936,5115,108010,4424,49640,3924,97237,4315,47034,3046,483474,1098,22251,1905,23542,2261,129375,4688,102910,5152,50416,3632,101992,4595,52988,3327,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1026889,2721,506423,2484,23845,2057,35318,2842,139679,5473,129921,5968,40161,2866,90239,4651,47260,3609,520466,2018,20302,2345,29481,2804,142090,5985,143803,5226,52883,3587,94977,4883,36930,2766,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8593665,4092,4134323,3578,231111,7769,298460,8324,1144486,15345,861262,12910,282417,8054,804352,11547,512235,10617,4459342,3513,242608,7804,272823,8188,1176787,14622,951083,13232,372526,7830,894253,11986,549262,10859,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4312892,5742,2076177,3704,90746,4053,180807,7295,729169,9138,435384,8162,153944,6729,307888,7337,178239,5288,2236715,3871,86179,4413,178314,6545,748994,8873,483173,10719,198963,6243,347388,7913,193704,6006,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2048270,3843,996320,2848,31935,2530,58573,3067,344280,5363,210649,4958,97842,4284,168892,5353,84149,3739,1051950,2703,32510,2633,49295,2726,326065,6662,226981,5771,128631,4392,201296,5533,87172,4094,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1872445,3858,913552,3228,38017,3284,56912,3732,252853,5925,223288,6276,61272,3689,180862,5713,100348,3875,958893,2649,37082,2533,54240,3689,245573,6592,236976,5872,84816,3779,193556,5180,106650,4165,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2953653,4433,1422060,4015,102149,5021,144093,4681,492539,9049,284882,7795,82803,4276,193611,5873,121983,5275,1531593,3081,92178,4197,131327,5267,486492,9006,328688,8152,141476,4932,198999,6630,152433,6097,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3034973,5878,1453395,4170,97889,5486,176322,6114,496476,10762,306009,8382,66802,4525,204430,6148,105467,4142,1581578,3981,79234,4470,160191,6124,522546,10285,347153,9394,98124,4579,248917,7310,125413,5477,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,953962,1782,457296,1632,14718,1703,27927,2466,160161,5732,93652,3784,38811,2408,78028,3229,43999,2821,496666,1518,13365,1679,21751,1954,162694,4554,98786,3962,52909,2784,94470,4167,52691,3187,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4018701,3457,1898134,2932,85746,4639,137878,5931,507972,10106,370332,9488,98978,4416,374399,8014,322829,8155,2120567,2821,79651,4695,132797,5990,522879,10849,425029,9482,153634,6483,440593,9337,365984,8636,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4604795,2678,2186522,2278,111222,5880,119536,5470,590778,10761,350603,9079,136560,5707,490570,9514,387253,8360,2418273,1710,114767,4970,119560,5223,600092,11621,387768,10204,218533,7125,546845,9553,430708,8229,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6645295,4597,3196974,3391,109778,4485,252965,6609,964638,11606,755031,9790,249682,6825,521373,9326,343507,6984,3448321,2940,109574,4629,230322,7048,1007287,11409,834089,11476,344542,8431,567656,8648,354851,8858,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3629333,3663,1777383,3141,53161,3616,90906,4448,490154,8111,386817,8448,173308,4963,385812,7772,197225,4554,1851950,2771,59434,3324,71204,3274,464925,6770,409672,6900,212869,5303,427425,7241,206421,5888,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1931054,4841,913231,3980,66787,4359,108916,6381,299216,7396,201814,5957,62160,3710,110482,4518,63856,3796,1017823,3542,55187,4526,109604,5366,292024,7432,241516,6769,100424,6122,138006,5517,81062,4568,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4047283,4974,1944024,3440,74450,3529,154995,5244,644374,11589,424639,9411,125018,5581,326824,7665,193724,6000,2103259,3277,73740,4369,154502,5992,631911,10184,491739,9758,180910,6724,359167,7632,211290,6489,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,689169,2550,341765,1766,7622,1101,19759,1827,104239,3553,87937,3652,26863,2383,63290,3440,32055,2228,347404,1706,7490,1204,15610,1862,96064,3513,92373,3695,31424,2087,72228,2980,32215,2353,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1215208,2731,594933,2306,28489,2120,34467,2494,167458,4678,136346,4336,56612,3327,114216,4032,57345,2890,620275,1745,24479,2086,31078,2396,162137,4250,154637,4052,62713,3121,123944,4033,61287,3176,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1872884,2496,933483,1748,56889,4187,82584,4679,266218,8178,244221,7908,69931,4618,141764,5840,71876,4020,939401,1770,56049,3566,82436,5275,266234,7850,243637,6828,82585,5053,140519,5760,67941,3395,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,924568,2334,451069,2296,13285,1817,23151,2617,137770,5151,87102,3987,35611,2874,98515,3736,55635,3304,473499,1606,13196,1601,17256,1707,133056,5382,92541,4192,52155,3189,103980,4182,61315,3469,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6086705,2295,2899979,1909,159145,6251,182590,6939,830902,13719,486815,11908,163146,6706,659671,9713,417710,8722,3186726,1767,172875,5913,184455,6217,920434,11606,532714,9833,227760,7580,714945,11120,433543,10537,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1361846,3028,663844,2638,48681,3277,57313,4503,191755,5825,152065,5414,43263,3087,94375,4793,76392,3391,698002,1971,52011,3299,56441,3699,169798,5613,168603,5786,62548,3583,109851,5499,78750,3724,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13419310,4258,6359595,4054,431299,11096,515714,11726,1734066,17838,1062173,15641,488762,9348,1245430,15114,882151,13802,7059715,2954,476513,11403,510105,11805,1860646,18103,1097631,16971,668523,13821,1344461,16274,1101836,15879,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6568110,7131,3110101,6030,193941,7508,304717,9484,854708,11997,656732,12478,231495,7217,560029,12675,308479,8130,3458009,5097,163697,6762,276248,8581,888887,14588,789466,12889,343230,8036,651455,10774,345026,7978,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,467815,2339,235936,1947,9863,1221,11490,1451,70154,3076,52910,3569,31857,2401,43320,2806,16342,1881,231879,1536,9142,1005,9288,1194,58385,2835,55200,2917,32588,2151,50150,2708,17126,1578,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7805254,4865,3736509,4521,123912,5382,306587,8231,1302467,15680,763531,11845,257962,8015,613646,11234,368404,6951,4068745,3969,124186,5608,301904,7702,1366359,17454,836109,12710,381671,8093,666032,11365,392484,7962,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2506437,3340,1215289,2773,58088,2995,115614,4308,398081,6474,278620,6210,78539,3323,192469,5921,93878,3635,1291148,2177,51522,3280,107411,4648,411711,6793,309209,6889,101181,3612,210487,5649,99627,3792,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2704043,3877,1317935,3105,58433,4314,87087,4278,323394,7658,336367,6778,102337,5020,256042,7386,154275,5300,1386108,2962,53116,4418,78670,4687,332476,7919,375173,9410,125870,5618,264989,6921,155814,5312,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8809510,4338,4221872,3367,156120,6209,314515,8260,1546864,11767,685560,9681,299786,8510,743127,10011,475900,7519,4587638,3222,157436,6016,323657,8761,1662937,14665,743021,12675,392440,8956,797101,10718,511046,11064,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,719956,1594,343030,1498,19688,2261,29378,2565,93686,4217,61832,3786,24484,2682,68794,3654,45168,3274,376926,1072,24412,2538,28265,2480,98168,4307,71545,4188,35383,3194,73804,3684,45349,2700,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3198816,4319,1517694,3559,83806,4817,153752,6149,453299,10270,307605,8029,120786,4997,256920,7836,141526,5356,1681122,3132,77533,4756,145001,6706,485748,9246,372926,8386,163818,6413,273024,8010,163072,6178,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,550959,1914,271770,1688,10187,1381,13883,1812,90368,3316,57157,2661,30052,2585,49000,2610,21123,1900,279189,1448,9115,1185,13210,1709,82333,3096,65544,3188,32804,2590,55240,3006,20943,1768,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4370035,5497,2088022,4930,124913,5530,200242,7102,701268,12806,434561,10136,114231,6324,328923,7295,183884,6466,2282013,3562,120703,4633,184693,6748,736490,10134,493488,10043,177073,6818,352552,9228,217014,6932,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16673656,9772,8130223,8414,757291,16602,751730,15603,2086940,21739,1785792,20703,496524,12423,1454509,17486,797437,15277,8543433,5674,762710,13008,746066,17366,2120729,22853,1979585,21879,594138,13330,1590412,20853,749793,16280,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1670449,2313,828744,2237,24034,2312,49879,3697,182100,6423,223898,5478,69782,3754,172477,5183,106574,3806,841705,1993,24883,3515,42486,3339,200099,5542,240255,4939,89538,4199,176025,5193,68419,3655,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,436174,1273,211254,1153,7527,1145,14271,1664,70530,2682,34850,2361,15742,1480,39630,2359,28704,1944,224920,849,6519,1114,8954,1273,62909,2328,38919,2080,20136,1698,53797,2454,33686,1976,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5561224,7095,2680508,4594,130696,6120,201209,6670,686376,12621,520362,10566,164729,6050,547448,11040,429688,9074,2880716,5193,130345,6254,184174,5946,694110,11440,597857,11967,241031,7558,624861,9741,408338,9676,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4706104,3749,2314891,3324,93889,5770,150434,5894,546111,10276,551771,11764,205813,7082,481382,8640,285491,7575,2391213,2633,93815,4605,125459,5467,549478,11846,605249,10878,243617,7022,503091,10631,270504,7566,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1294025,2321,630205,1843,35883,2839,66621,3710,265229,6278,111648,5046,33823,2559,69741,3868,47260,3142,663820,1696,33985,2450,63081,3757,255306,5675,129620,4758,53874,3864,76991,4153,50963,3362,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3879291,3548,1900732,2892,62803,3529,127955,4582,631786,9027,397125,8716,174730,5523,331910,7774,174423,5387,1978559,2603,56512,3275,105293,4192,611372,8794,422798,8926,214286,5911,379941,7978,188357,5850,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,383914,2217,193301,2128,3824,1014,9508,1600,61744,3420,49120,3249,19047,2162,32947,2792,17111,1889,190613,1487,1817,569,9688,1359,47355,2779,57594,2627,22214,1824,35278,2341,16667,1959,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2417418,2932,1115459,2210,205223,8133,124714,5366,327670,8138,140693,7151,96946,4895,155701,6836,64512,4210,1301959,1746,213992,6299,110154,4335,325835,7988,150338,6335,136784,6222,261176,8537,103680,4600,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
