GEO_ID,C25122_001E,C25122_001M,C25122_002E,C25122_002M,C25122_003E,C25122_003M,C25122_004E,C25122_004M,C25122_005E,C25122_005M,C25122_006E,C25122_006M,C25122_007E,C25122_007M,C25122_008E,C25122_008M,C25122_009E,C25122_009M,C25122_010E,C25122_010M,C25122_011E,C25122_011M,C25122_012E,C25122_012M,C25122_013E,C25122_013M,C25122_014E,C25122_014M,C25122_015E,C25122_015M,C25122_016E,C25122_016M,C25122_017E,C25122_017M,C25122_018E,C25122_018M,C25122_019E,C25122_019M,C25122_020E,C25122_020M,C25122_021E,C25122_021M,C25122_022E,C25122_022M,C25122_023E,C25122_023M,C25122_024E,C25122_024M,C25122_025E,C25122_025M,C25122_026E,C25122_026M,C25122_027E,C25122_027M,C25122_028E,C25122_028M,C25122_029E,C25122_029M,C25122_030E,C25122_030M,C25122_031E,C25122_031M,NAME,C25122_001MA,C25122_001EA,C25122_002EA,C25122_002MA,C25122_003EA,C25122_003MA,C25122_004EA,C25122_004MA,C25122_005MA,C25122_005EA,C25122_006EA,C25122_006MA,C25122_007EA,C25122_007MA,C25122_008MA,C25122_008EA,C25122_009EA,C25122_009MA,C25122_010MA,C25122_010EA,C25122_011MA,C25122_011EA,C25122_012EA,C25122_012MA,C25122_013EA,C25122_013MA,C25122_014MA,C25122_014EA,C25122_015MA,C25122_015EA,C25122_016MA,C25122_016EA,C25122_017MA,C25122_017EA,C25122_018EA,C25122_018MA,C25122_019MA,C25122_019EA,C25122_020EA,C25122_020MA,C25122_021MA,C25122_021EA,C25122_022MA,C25122_022EA,C25122_023EA,C25122_023MA,C25122_024EA,C25122_024MA,C25122_025MA,C25122_025EA,C25122_026MA,C25122_026EA,C25122_027MA,C25122_027EA,C25122_028EA,C25122_028MA,C25122_029EA,C25122_029MA,C25122_030MA,C25122_030EA,C25122_031EA,C25122_031MA,state
0400000US13,1324588,15205,219282,7622,61496,4113,102017,4642,31563,3157,24206,2676,229833,7891,49789,3630,133298,6469,31545,3029,15201,1887,304455,8726,24721,2558,197100,8257,68712,5298,13922,1951,197801,8516,8423,1652,112090,5992,69182,5442,8106,1515,196710,7892,6704,1672,89854,5386,91594,5855,8558,1550,176507,8504,3119,998,48199,4259,117799,7329,7390,1494,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,197121,5311,18204,2587,5077,1242,3632,1065,7378,1313,2117,804,19000,2181,4132,1250,5026,1062,7841,1570,2001,761,32200,2815,2467,904,10165,1595,17373,2191,2195,666,27043,2217,558,341,5464,1213,19268,1910,1753,562,42327,3274,656,411,5539,1418,33450,2906,2682,776,58347,3939,416,243,4089,1062,50895,4014,2947,589,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,180315,6715,27234,3263,9533,1750,13197,1904,2274,1214,2230,667,34010,3321,10189,1798,17681,2206,3877,1306,2263,572,44515,3578,7128,1589,28568,2940,5284,1481,3535,748,29964,3312,2045,631,19796,2458,6314,1625,1809,658,26041,3050,844,349,13343,1980,9576,2183,2278,788,18551,2635,684,517,7189,1414,9572,1944,1106,494,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1629394,15616,260495,8323,78847,4419,114139,5566,47348,3945,20161,2402,266427,8163,63182,3176,139847,6366,50800,4132,12598,1520,326838,9065,32148,2865,198281,7253,83679,4908,12730,1473,242976,7023,12539,1758,140112,5779,81014,4345,9311,1551,250943,9319,7664,1271,118618,6477,116360,6559,8301,1217,281715,9400,4846,1013,61202,3867,205638,7891,10029,1557,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,786375,11440,138512,5171,43567,3464,68924,3315,14863,2196,11158,1429,158194,6780,43956,3577,91308,5484,13071,1991,9859,1852,180150,6594,18328,1829,129806,6013,21589,2519,10427,1780,120746,5530,7839,1316,85242,5080,21292,2424,6373,1054,110217,5345,6061,1335,71889,4310,27664,2925,4603,1001,78556,5043,3230,1008,34598,3289,36341,3670,4387,887,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,360847,6767,52030,4020,21562,2597,21764,2442,5209,1412,3495,904,70475,3151,25057,1917,34854,2504,6021,1036,4543,984,83668,4352,15006,1568,53608,3706,10811,2119,4243,794,57371,3457,7234,1256,39875,3309,6903,1217,3359,721,55541,3102,3919,827,36704,2804,10751,1653,4167,701,41762,3346,2686,792,20210,2327,15343,2172,3523,756,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,377992,7275,53849,3735,18297,1928,25156,2613,5897,1303,4499,1068,62009,3815,20387,2336,31864,2767,6005,1192,3753,823,93634,4693,12643,1668,62529,3848,13034,1862,5428,944,65111,3468,5874,1050,39806,3061,15299,2114,4132,960,56911,3927,3161,1028,31070,2685,18436,2191,4244,865,46478,3226,1702,604,17512,2251,24817,2299,2447,663,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,556315,9575,106846,5108,43678,3243,42059,3494,5536,1252,15573,2279,119891,5713,40829,3580,59332,3883,6386,1351,13344,1651,121222,5368,22523,2556,77236,4480,10291,1706,11172,1728,84483,4670,8099,1483,57053,4215,11849,1693,7482,1647,71909,4548,5128,1146,43767,3794,17501,2080,5513,1164,51964,3862,1605,731,24269,2609,21531,2628,4559,979,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,588097,11088,117913,5739,40721,3220,48971,3882,15501,1938,12720,1762,118373,6286,29391,3001,58365,4355,16522,2327,14095,1591,118857,5587,15012,2270,75223,4692,18017,2110,10605,1654,83495,5373,6039,1382,51302,3997,18828,2395,7326,1199,78069,5388,4464,1139,40045,4035,27469,2915,6091,1269,71390,3782,2362,861,26788,2858,36264,2842,5976,1053,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,163449,5445,26698,2846,9828,1675,12354,1887,1931,897,2585,754,36319,3192,12401,1392,18315,2268,3388,1282,2215,604,38082,3616,4186,1113,23874,2813,6944,1444,3078,839,24412,2925,822,292,14201,2283,7375,1311,2014,748,23368,2355,1161,498,11039,1709,8880,1619,2288,765,14570,2029,404,263,3913,961,9298,1588,955,381,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,724773,10402,82260,4748,24704,2322,25575,2377,26792,3038,5189,1117,84290,5128,18533,2231,29032,2997,32930,2980,3795,1047,121157,5878,7373,1406,45466,3867,62564,3898,5754,1249,103702,4873,2287,665,27652,2352,70331,4471,3432,775,140943,5909,2435,794,27395,2626,106476,5420,4637,1142,192421,6935,1762,710,14909,2038,169300,6351,6450,1252,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,975512,13094,126693,5944,49301,3829,29379,3201,41998,3684,6015,1487,167116,6859,61283,4208,56122,4259,44334,3790,5377,939,172785,7526,19244,2219,74297,5194,73227,4553,6017,1357,125890,5897,6165,1254,45576,3619,69998,4705,4151,1143,152720,6207,4485,1256,42037,2921,101955,4928,4243,1164,230308,7931,3298,1006,29807,2756,191351,7814,5852,1123,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1128509,11560,206033,6356,64374,3893,100917,4375,23709,2252,17033,1914,227370,6681,59588,4244,127622,4853,28628,2436,11532,1544,248957,7276,26330,2595,163622,6250,46495,2852,12510,1420,166394,6355,9791,1772,106471,5626,41325,3110,8807,1286,153877,5517,6008,1230,85894,4648,53752,3381,8223,1334,125878,5245,2313,702,44163,2861,72401,4190,7001,1114,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,603054,9033,82283,3970,32630,2404,34112,2813,10764,1769,4777,790,106179,5022,34269,2279,51223,3812,15828,2124,4859,830,130052,5698,15271,1870,80269,4299,28761,2680,5751,909,90544,4187,5866,995,53015,3828,27739,2296,3924,694,100510,5696,4156,864,46400,3583,45256,3591,4698,1020,93486,5042,1825,577,25713,2560,61675,4430,4273,817,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,357901,8808,78334,5462,27147,2889,33008,2980,6580,1441,11599,1818,79788,4694,26406,2690,36938,3424,4809,1442,11635,1902,74126,4882,10000,1731,48483,3813,9057,1705,6586,1378,49055,4012,5424,1308,32583,3486,5271,1413,5777,1292,44866,3649,2760,832,26423,2921,10945,1932,4738,1033,31732,2648,1180,524,12667,1758,14920,1993,2965,1122,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,780441,10077,127266,5187,45082,3115,60122,3712,11100,1700,10962,1708,150551,6299,45870,2657,80305,4392,14129,2362,10247,1617,181855,7142,25523,2164,117999,5907,26535,3251,11798,1624,122380,5412,7993,1240,82063,4329,25002,2579,7322,1239,115847,5388,6449,1241,65621,3920,36917,3105,6860,1319,82542,5203,2470,777,32620,3135,42660,3569,4792,1110,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,134569,4196,20475,2441,9109,1522,7739,1342,1249,740,2378,706,27381,2690,8210,1322,14162,2113,3328,1094,1681,513,33864,2915,7487,1274,18978,2321,4969,1333,2430,693,19828,1723,2597,748,10970,1514,4490,1027,1771,554,19173,1924,2157,784,10367,1443,5428,1240,1221,346,13848,1589,732,398,4950,1087,6819,1107,1347,371,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,248127,5506,30858,2859,10987,1383,15624,2144,2860,819,1387,494,44194,2510,13975,1656,23587,2178,4688,942,1944,426,61600,3539,10195,1784,41363,2743,6998,1213,3044,725,44870,3189,4258,930,30310,2601,8039,1360,2263,522,41117,2600,3618,966,24275,2088,10459,1417,2765,696,25488,2491,1774,768,10230,1570,10940,1352,2544,692,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,458116,7272,49178,3945,8030,1410,29215,3008,9166,1568,2767,740,67488,4163,8312,1531,44476,3191,12202,1739,2498,803,91742,5464,4403,946,57337,4579,27306,2543,2696,863,78919,5140,1436,396,44115,3878,31969,3152,1399,534,85881,4512,1382,668,32076,2988,50098,3770,2325,748,84908,4926,805,412,14936,2019,67388,4417,1779,744,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,154991,5597,15746,2051,5002,1255,6291,1555,3865,1107,588,325,22737,2553,6952,1354,9682,1712,4879,1028,1224,526,31455,3087,2170,809,16709,2045,11680,2061,896,391,26634,3066,728,530,13193,2053,11977,1889,736,430,29297,2679,119,118,9815,1756,18461,2158,902,459,29122,2900,135,181,4506,1247,22705,2682,1776,589,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1141916,14360,131904,6282,40621,3275,38571,3656,47113,3625,5599,1113,170133,7228,35542,3330,58059,4147,70440,5307,6092,1231,205143,7848,10449,1548,69782,4283,119040,5912,5872,1089,158913,6693,3273,852,46425,3518,103836,5616,5379,1223,198988,6687,2546,706,40672,3954,150440,5866,5330,1127,276835,6502,1893,739,28408,2844,238086,6476,8448,1162,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,241814,6643,41725,3523,14664,2042,18076,2534,3613,1282,5372,1463,48756,3773,12103,1926,28704,2979,4595,1081,3354,832,52959,3662,8374,1568,32351,2688,8245,1432,3989,1085,34840,2757,2302,764,19240,2433,10368,1408,2930,856,34840,2977,1793,789,15218,2227,15681,2009,2148,590,28694,3020,714,348,8473,1549,17793,2423,1714,688,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3346057,18812,467358,11975,152061,6532,152651,6264,144992,6216,17654,2354,532838,12787,137199,6267,194367,8115,182734,7037,18538,2367,603295,13615,54136,4204,241907,9131,284064,10291,23188,2661,439940,10923,18990,2269,158347,6563,245292,7549,17311,2021,514742,11360,15080,2079,136158,6847,345742,9822,17762,2012,787884,14080,11814,1852,101307,5628,653622,12425,21141,2216,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1342763,14344,203415,7044,62323,3906,95339,5192,19732,2331,26021,2335,253394,7826,59312,4281,149767,6666,22628,2554,21687,2528,321167,9844,32934,2717,218599,7766,49326,3889,20308,2248,219434,7610,12628,2033,140133,5597,55236,4755,11437,1589,191449,8065,6881,1642,103981,5368,68863,5158,11724,1622,153904,6587,2575,796,49672,3861,92850,4413,8807,1620,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,104909,3874,14330,1852,5082,1107,5944,1105,2102,863,1202,423,16300,1775,6003,869,7744,1582,1896,729,657,283,26507,2258,4347,797,17449,2077,3160,732,1551,527,16843,2326,2313,588,10234,1786,2730,1011,1566,537,15283,2122,1886,595,8609,1549,3487,1151,1301,385,15646,2104,1084,431,6192,1360,6479,1365,1891,606,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1548950,14954,278349,8327,110257,5057,131169,5512,17560,1771,19363,2278,304113,8921,88491,4497,175848,7328,24551,2846,15223,1474,357320,8870,51329,3907,248006,7918,39543,3521,18442,2157,230171,6829,18311,2462,163365,5998,39283,3137,9212,1443,214800,8341,11116,1568,132364,6513,61059,4558,10261,1574,164197,7299,6033,1444,74131,4585,75093,5026,8940,1568,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,498737,8276,76520,3888,27822,2085,34804,3099,5530,1064,8364,1146,92394,3707,27390,2146,49163,2673,7534,1368,8307,1066,118125,4803,17722,1431,78059,3543,12136,1601,10208,1278,83040,3648,7902,1131,53533,3002,15184,1978,6421,1125,74540,3843,4976,983,45533,2760,19152,2254,4879,859,54118,3147,2039,578,25320,1992,23412,2155,3347,564,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,596869,8290,82057,5094,21934,2483,38973,3343,16805,2619,4345,1090,100267,5252,19109,2273,60930,3800,15926,2310,4302,1008,135188,5380,8605,1695,84751,4608,36766,3452,5066,1114,98665,6042,3463,941,55810,4139,35388,3941,4004,1078,94428,4177,1750,817,42506,3160,46980,3669,3192,1024,86264,5159,1031,537,18906,2258,63846,4221,2481,800,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
