GEO_ID,C15002A_001E,C15002A_001M,C15002A_002E,C15002A_002M,C15002A_003E,C15002A_003M,C15002A_004E,C15002A_004M,C15002A_005E,C15002A_005M,C15002A_006E,C15002A_006M,C15002A_007E,C15002A_007M,C15002A_008E,C15002A_008M,C15002A_009E,C15002A_009M,C15002A_010E,C15002A_010M,C15002A_011E,C15002A_011M,NAME,C15002A_001MA,C15002A_001EA,C15002A_002MA,C15002A_002EA,C15002A_003MA,C15002A_003EA,C15002A_004EA,C15002A_004MA,C15002A_005MA,C15002A_005EA,C15002A_006EA,C15002A_006MA,C15002A_007MA,C15002A_007EA,C15002A_008MA,C15002A_008EA,C15002A_009EA,C15002A_009MA,C15002A_010MA,C15002A_010EA,C15002A_011EA,C15002A_011MA,state
0400000US13,4125183,11277,2008517,7175,280095,9677,570438,11132,530773,11454,627211,9795,2116666,6485,257554,7138,597877,10383,616158,10014,645077,9183,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,269827,2501,147484,1683,5788,1198,29911,2699,49309,3378,62476,3125,122343,1549,4274,992,24176,2004,43354,2891,50539,2553,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,954803,3343,470331,2085,48429,3318,130413,5462,160361,6253,131128,5523,484472,2078,39906,3219,133444,5856,185906,5464,125216,4673,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6492079,13475,3149745,8069,319547,8537,876288,11420,886872,13128,1067038,12367,3342334,6901,313592,8573,923033,10348,986008,11756,1119701,11779,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3745839,5174,1810778,3465,217964,6785,646092,8331,510919,7954,435803,7650,1935061,3008,215428,7257,666946,8075,575838,10335,476849,8990,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1919347,3986,932171,2675,76438,3161,327070,5326,292480,6055,236183,5742,987176,2534,68649,3662,311580,6576,334941,6066,272006,6192,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1644792,3989,801944,2687,77068,4680,221539,5993,249427,6845,253910,5517,842848,2315,69329,3562,218445,5831,283527,6478,271547,5583,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2645847,3486,1275527,2599,218777,6065,443875,8399,327688,8316,285187,6927,1370320,1974,198031,6623,445383,8232,410486,7989,316420,8427,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2017822,5230,983596,3566,146915,5711,323892,9290,261397,7786,251392,5947,1034226,3050,127007,5713,352224,8109,283024,8343,271971,6950,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,918711,1217,440450,1027,39876,2496,154948,5524,127675,3919,117951,3653,478261,792,31243,2137,158371,4637,146621,4574,142026,4177,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2435870,8740,1175746,5110,111559,6434,296898,7052,276992,7363,490297,7216,1260124,4523,102679,5594,309968,7167,324646,8199,522831,8361,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3804958,8358,1805806,4834,153663,5907,487770,10125,412742,9125,751631,10316,1999152,4750,151052,6314,504180,10569,508757,10490,835163,9568,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5443764,4319,2642346,3057,265055,6798,796543,9705,836415,9671,744333,10428,2801418,2670,242286,7679,847856,9931,943150,10510,768126,11094,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3213182,3763,1572847,2675,103855,4158,440766,6882,501670,8150,526556,6996,1640335,2041,83442,4152,420585,5576,559459,8221,576849,7898,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1209841,4357,585648,2662,91314,4688,173334,4884,181147,6024,139853,4884,624193,2800,80463,5346,187025,6068,207830,7805,148875,5768,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3452066,4090,1669500,2779,177451,5155,559051,11400,465976,9844,467022,8713,1782566,2395,177708,6043,549894,9184,556363,9165,498601,7526,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,633386,1732,315055,1432,23602,2026,94802,3405,104588,3243,92063,3810,318331,1159,18880,1981,88470,3436,111876,3766,99105,3518,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1100955,3177,537986,2255,50068,3025,153158,4342,175932,4728,158828,4961,562969,1851,44262,2759,147628,3978,198553,4622,172526,4405,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1342702,9027,679861,5128,84442,4503,191610,7059,235847,7189,167962,5905,662841,5164,81023,4662,193468,7224,237693,6715,150657,5521,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,876167,1957,426044,1271,33852,3107,130323,4674,118554,4556,143315,3878,450123,1193,26157,2192,128150,5135,138417,4479,157399,4899,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4304709,13831,2058816,7497,201507,6817,594076,11139,472775,10502,790458,9877,2245893,8406,208830,6960,689436,10358,533840,10190,813787,9613,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1063379,7323,515559,4368,72987,4748,141119,4866,153251,5160,148202,4960,547820,4366,78321,4374,129279,5342,178826,5574,161394,5290,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9052763,18082,4354322,10855,455450,10642,1170746,15104,1090851,15698,1637275,16436,4698441,10790,440918,9454,1274265,14799,1190810,13560,1792448,16253,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4769865,9648,2289326,6627,305074,9813,601801,11890,665227,10792,717224,11060,2480539,4893,263432,9120,638969,10989,805974,10908,772164,10899,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,428800,1521,216641,1152,18718,1539,63254,3136,78106,3686,56563,3126,212159,901,14564,1268,54688,2503,79423,2733,63484,2817,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6642241,5220,3197279,3732,334939,7662,1128294,14242,863797,13277,870249,12489,3444962,3160,327533,8122,1198426,16668,1001629,12267,917374,12619,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1948010,3404,945789,2308,120479,4725,305533,5898,278333,6085,241444,5928,1002221,1878,114004,3968,321310,5989,314066,6673,252841,5304,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2388218,5616,1163641,3662,113291,5329,287634,7157,394804,6584,367912,6849,1224577,3238,99987,5450,300915,7477,447310,8430,376365,7866,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7448898,7910,3580807,5121,350218,9541,1315719,10746,840747,10874,1074123,11258,3868091,4521,355959,7546,1444005,12793,937126,11251,1131001,11793,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,604156,3831,284212,2288,32259,2641,79470,3796,71160,3593,101323,4095,319944,2281,36471,3171,83777,3964,92458,4045,107238,3644,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2257126,4964,1087467,3191,138483,6333,296438,7107,315495,6744,337051,7236,1169659,2718,130101,6078,326327,7602,372976,7549,340255,7484,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,491135,1567,242549,1035,18857,1961,81023,3070,76985,3269,65684,2755,248586,878,15761,1707,73932,3043,87855,3047,71038,2856,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3528866,6382,1698254,4249,240409,6780,571524,10587,443973,9486,442348,7873,1830612,3453,229440,7216,611495,9234,522647,9673,467030,9972,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12750004,25479,6240746,16331,1119784,18514,1570776,20218,1777976,19311,1772210,18236,6509258,12974,1115993,15409,1648530,21535,1957832,20490,1786903,19596,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1492437,5405,737528,3360,49939,3327,158299,5981,269566,5858,259724,5522,754909,3016,47251,3435,176761,5354,307488,6110,223409,5778,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,420973,638,203766,564,20257,1886,69294,2682,48821,2558,65394,2791,217207,477,14383,1452,61756,2353,56657,2297,84411,2459,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4000845,8190,1952857,5349,211571,7730,492432,9929,489136,9747,759718,10333,2047988,4930,189315,6460,495742,8802,588086,10140,774845,10359,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3821480,9158,1884751,5460,161480,6363,455579,9608,631677,12788,636015,9771,1936729,5121,140398,5989,452610,10171,710206,10355,633515,8662,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1227114,2095,594800,1491,97227,3936,252153,5883,135037,5416,110383,4519,632314,1355,93381,4374,244740,5708,173756,5424,120437,4762,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3478275,4906,1704635,2874,147554,4612,572311,8548,515420,9495,469350,8257,1773640,3058,119831,4450,560391,8726,568667,9216,524751,7572,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,355811,2545,179239,2143,11801,1913,58497,3289,62485,3317,46456,2837,176572,1108,10324,1496,44130,2700,73044,2857,49074,2621,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1753919,13898,805635,8192,228504,6287,232311,6732,175382,6714,169438,6241,948284,8779,233436,5914,233632,6610,206210,7802,275006,8612,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
