GEO_ID,B07401_001E,B07401_001M,B07401_002E,B07401_002M,B07401_003E,B07401_003M,B07401_004E,B07401_004M,B07401_005E,B07401_005M,B07401_006E,B07401_006M,B07401_007E,B07401_007M,B07401_008E,B07401_008M,B07401_009E,B07401_009M,B07401_010E,B07401_010M,B07401_011E,B07401_011M,B07401_012E,B07401_012M,B07401_013E,B07401_013M,B07401_014E,B07401_014M,B07401_015E,B07401_015M,B07401_016E,B07401_016M,B07401_017E,B07401_017M,B07401_018E,B07401_018M,B07401_019E,B07401_019M,B07401_020E,B07401_020M,B07401_021E,B07401_021M,B07401_022E,B07401_022M,B07401_023E,B07401_023M,B07401_024E,B07401_024M,B07401_025E,B07401_025M,B07401_026E,B07401_026M,B07401_027E,B07401_027M,B07401_028E,B07401_028M,B07401_029E,B07401_029M,B07401_030E,B07401_030M,B07401_031E,B07401_031M,B07401_032E,B07401_032M,B07401_033E,B07401_033M,B07401_034E,B07401_034M,B07401_035E,B07401_035M,B07401_036E,B07401_036M,B07401_037E,B07401_037M,B07401_038E,B07401_038M,B07401_039E,B07401_039M,B07401_040E,B07401_040M,B07401_041E,B07401_041M,B07401_042E,B07401_042M,B07401_043E,B07401_043M,B07401_044E,B07401_044M,B07401_045E,B07401_045M,B07401_046E,B07401_046M,B07401_047E,B07401_047M,B07401_048E,B07401_048M,B07401_049E,B07401_049M,B07401_050E,B07401_050M,B07401_051E,B07401_051M,B07401_052E,B07401_052M,B07401_053E,B07401_053M,B07401_054E,B07401_054M,B07401_055E,B07401_055M,B07401_056E,B07401_056M,B07401_057E,B07401_057M,B07401_058E,B07401_058M,B07401_059E,B07401_059M,B07401_060E,B07401_060M,B07401_061E,B07401_061M,B07401_062E,B07401_062M,B07401_063E,B07401_063M,B07401_064E,B07401_064M,B07401_065E,B07401_065M,B07401_066E,B07401_066M,B07401_067E,B07401_067M,B07401_068E,B07401_068M,B07401_069E,B07401_069M,B07401_070E,B07401_070M,B07401_071E,B07401_071M,B07401_072E,B07401_072M,B07401_073E,B07401_073M,B07401_074E,B07401_074M,B07401_075E,B07401_075M,B07401_076E,B07401_076M,B07401_077E,B07401_077M,B07401_078E,B07401_078M,B07401_079E,B07401_079M,B07401_080E,B07401_080M,NAME,B07401_001MA,B07401_001EA,B07401_002MA,B07401_002EA,B07401_003EA,B07401_003MA,B07401_004MA,B07401_004EA,B07401_005MA,B07401_005EA,B07401_006EA,B07401_006MA,B07401_007MA,B07401_007EA,B07401_008MA,B07401_008EA,B07401_009EA,B07401_009MA,B07401_010EA,B07401_010MA,B07401_011MA,B07401_011EA,B07401_012MA,B07401_012EA,B07401_013MA,B07401_013EA,B07401_014EA,B07401_014MA,B07401_015MA,B07401_015EA,B07401_016EA,B07401_016MA,B07401_017EA,B07401_017MA,B07401_018EA,B07401_018MA,B07401_019EA,B07401_019MA,B07401_020MA,B07401_020EA,B07401_021MA,B07401_021EA,B07401_022EA,B07401_022MA,B07401_023EA,B07401_023MA,B07401_024EA,B07401_024MA,B07401_025EA,B07401_025MA,B07401_026MA,B07401_026EA,B07401_027EA,B07401_027MA,B07401_028MA,B07401_028EA,B07401_029EA,B07401_029MA,B07401_030EA,B07401_030MA,B07401_031MA,B07401_031EA,B07401_032MA,B07401_032EA,B07401_033EA,B07401_033MA,B07401_034MA,B07401_034EA,B07401_035EA,B07401_035MA,B07401_036EA,B07401_036MA,B07401_037MA,B07401_037EA,B07401_038EA,B07401_038MA,B07401_039EA,B07401_039MA,B07401_040EA,B07401_040MA,B07401_041MA,B07401_041EA,B07401_042EA,B07401_042MA,B07401_043EA,B07401_043MA,B07401_044MA,B07401_044EA,B07401_045EA,B07401_045MA,B07401_046EA,B07401_046MA,B07401_047MA,B07401_047EA,B07401_048MA,B07401_048EA,B07401_049EA,B07401_049MA,B07401_050MA,B07401_050EA,B07401_051EA,B07401_051MA,B07401_052MA,B07401_052EA,B07401_053MA,B07401_053EA,B07401_054MA,B07401_054EA,B07401_055MA,B07401_055EA,B07401_056MA,B07401_056EA,B07401_057MA,B07401_057EA,B07401_058EA,B07401_058MA,B07401_059MA,B07401_059EA,B07401_060MA,B07401_060EA,B07401_061EA,B07401_061MA,B07401_062MA,B07401_062EA,B07401_063MA,B07401_063EA,B07401_064EA,B07401_064MA,B07401_065MA,B07401_065EA,B07401_066EA,B07401_066MA,B07401_067EA,B07401_067MA,B07401_068EA,B07401_068MA,B07401_069EA,B07401_069MA,B07401_070MA,B07401_070EA,B07401_071EA,B07401_071MA,B07401_072MA,B07401_072EA,B07401_073EA,B07401_073MA,B07401_074EA,B07401_074MA,B07401_075MA,B07401_075EA,B07401_076MA,B07401_076EA,B07401_077EA,B07401_077MA,B07401_078EA,B07401_078MA,B07401_079EA,B07401_079MA,B07401_080EA,B07401_080MA,state
0400000US01,4759485,10551,238588,3990,816897,4989,137316,5298,352176,6750,303926,5166,307565,4578,296857,7849,308976,6313,316560,3668,341590,3666,329932,7241,291604,7053,241219,5767,175591,5510,300688,2526,4067683,20967,188396,4607,697184,8609,101591,4514,253653,7045,222734,5714,242369,5525,247518,7768,264540,6671,286191,4535,309298,3885,302356,7146,270864,6939,228568,5795,168480,5371,283941,3119,437486,16645,35363,3495,83018,6406,16045,2659,60230,4245,50041,4227,38650,3772,32248,3527,28397,2909,19319,2049,20116,2201,16555,2775,14121,2269,7971,1475,4326,953,11086,1764,157097,8661,9155,1900,22794,3390,14343,1679,23069,2382,17895,2273,17862,2830,9875,1645,9719,1738,6646,1501,7676,1533,6378,1561,3597,993,3041,923,1864,777,3183,876,97219,6480,5674,1375,13901,2323,5337,1312,15224,2244,13256,2146,8684,1602,7216,1625,6320,1258,4404,1066,4500,1361,4643,1365,3022,1041,1639,632,921,436,2478,837,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,783683,10241,47500,2376,146485,4221,24996,2396,67410,3568,64893,2852,56725,2596,52188,3311,47259,2742,51220,2268,57118,2241,55148,2457,41589,2381,29081,1828,17761,1577,24310,1641,583799,9191,31027,1957,111151,3347,18112,2171,37335,2800,37062,2415,38218,2139,37431,2826,36177,2577,41291,1601,49602,1737,48461,2448,36550,2311,25448,1675,15279,1323,20655,1051,80919,7810,8912,1989,13978,2775,2333,600,12209,1917,14809,2446,7479,1482,5408,1355,3631,1247,4197,1088,1935,623,2225,757,1244,415,1336,549,384,241,839,417,19034,3150,1607,708,3374,994,1273,490,2424,624,2323,712,2015,757,1199,506,1291,612,756,342,806,300,773,369,524,261,57,51,266,329,346,201,99931,9018,5954,1544,17982,3656,3278,1020,15442,2790,10699,2235,9013,2113,8150,1877,6160,1471,4976,1602,4775,1451,3689,1125,3271,1016,2240,980,1832,801,2470,1375,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6445683,16030,345590,5505,1177407,5180,179429,3830,469040,6015,426001,4996,436174,3850,400819,9035,422393,9280,405348,3431,424901,3343,395690,7114,365949,6889,319239,6980,253848,6766,423855,3002,5321158,29468,260494,5586,981715,10342,127365,3584,310175,7502,293134,7008,332029,5950,322677,8860,356672,9140,346654,4405,374883,5090,354999,6925,333081,6607,298097,6962,235267,7564,393916,3700,817002,24944,63929,4803,154132,9910,31690,3407,115940,5895,95219,5675,75272,5280,58503,4997,48925,5153,42397,3309,35111,3616,27806,2476,22355,2479,14166,1840,12158,2013,19399,2327,124345,9072,7580,1685,16783,3379,10921,1524,19333,2832,15866,2418,11535,2083,7724,1529,8010,1495,5829,1317,5292,1199,4279,1233,3488,1077,2151,630,2760,927,2794,843,183178,10138,13587,2456,24777,4097,9453,1550,23592,2948,21782,3279,17338,2471,11915,2082,8786,1691,10468,1835,9615,1619,8606,1898,7025,1428,4825,1031,3663,913,7746,1810,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2920607,11398,153106,4091,517543,4733,81741,4446,207703,4768,193127,5163,192217,5145,174859,6940,191290,6443,188849,3166,199705,3092,191348,5689,175029,5379,149780,3946,110676,3887,193634,1971,2475807,16481,118060,5045,437739,6083,59492,3710,137496,5152,141296,5324,151465,4661,149173,6171,166319,6256,169467,3195,181550,3460,176588,5373,163479,5493,139235,4008,103365,3875,181083,2199,264994,12601,22177,2815,53177,5284,9036,1575,41673,4290,29483,3320,23543,3251,14750,1703,15600,2659,12429,1897,12436,1971,8775,1606,6530,1793,4849,1249,3419,875,7117,1209,102843,7925,7732,2057,15113,2948,7820,1322,17219,2208,12906,2433,9481,1829,5327,1579,5276,1334,3717,832,2587,696,3445,972,3238,1012,3528,1160,2839,1044,2615,844,76963,7366,5137,1405,11514,2403,5393,1466,11315,1843,9442,1646,7728,2027,5609,1704,4095,1236,3236,914,3132,921,2540,885,1782,700,2168,842,1053,483,2819,880,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,37677943,29829,2032953,10773,6658108,9883,1100257,6714,2886983,10293,2787835,10421,2722943,8224,2536158,20984,2599996,18495,2576863,5932,2613243,5312,2381645,18393,2010043,18456,1569492,12834,1111431,13151,2089993,4433,32197933,60116,1646579,14131,5794117,22251,820657,8362,2164938,14720,2093338,17651,2155321,13595,2115585,19683,2262896,19563,2293294,9635,2353422,9224,2178035,16464,1860440,16536,1466671,13085,1041415,12595,1951225,6927,3825262,58143,293208,11039,677717,21318,133021,7151,471473,12964,466353,13615,398512,12049,293751,9136,248183,10356,204770,8591,186946,7561,140209,6967,96635,5496,68037,4179,47131,3737,99316,5170,1073069,24084,61094,4795,113018,7267,96105,5309,160551,7333,150010,6921,112814,6146,82952,5917,57739,3807,51482,4122,50979,3656,40813,3752,32642,3086,22141,2265,14501,2027,26228,2647,581679,20638,32072,3881,73256,7357,50474,3342,90021,5364,78134,5062,56296,4638,43870,4533,31178,3447,27317,3459,21896,2456,22588,2537,20326,2400,12643,1915,8384,1697,13224,1994,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5131511,16110,267282,5272,896087,5678,137251,3816,355275,5710,373556,5674,381130,4495,352224,8015,358817,8346,341850,3195,371004,3307,346743,6407,306671,6788,233226,4712,148742,4372,261653,2368,4186643,26465,205400,6241,758738,9625,89963,3580,206262,6478,240535,4914,284036,5599,281865,7293,302885,7728,295709,4555,328930,3902,314140,6694,280506,6245,216873,4627,139705,4701,241096,2474,523267,23311,37032,3638,88340,7474,19766,2910,83661,5455,71986,4491,49512,4911,41471,3763,31921,3176,26325,3240,21247,2585,16643,2079,12178,2146,6675,1146,4478,1087,12032,1858,255253,11338,15104,2304,29148,3694,18829,1562,39072,3461,38179,3100,30813,3812,16530,2158,13912,1969,11227,1992,12730,1867,9217,1662,8229,1618,4754,1438,2477,760,5032,1123,166348,9656,9746,2191,19861,2822,8693,1179,26280,3039,22856,3178,16769,2733,12358,2053,10099,2076,8589,1516,8097,1627,6743,1332,5758,1035,4924,1006,2082,728,3493,916,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3544916,11759,152904,3723,591345,3401,114035,2402,237813,3514,219893,3282,210269,2951,203326,5896,240733,6553,270131,2330,285798,1871,258554,5110,215600,5345,170530,4433,123138,4211,250847,2092,3127421,14790,128481,3854,534690,4819,86509,2683,183456,4196,161724,4455,166314,4401,175866,5894,218843,6173,246129,3146,263576,2984,242870,4616,203584,5619,162093,4181,117704,4352,235582,2202,256086,11811,17999,2366,42058,4252,6705,1231,26534,2769,33782,3368,30577,3380,17192,2410,14147,1814,16377,2168,16351,2510,9311,1867,7021,1156,4522,908,3693,1221,9817,1483,69809,4939,2960,1071,5151,1633,7538,1400,12764,2108,13410,2195,6406,1299,3691,853,3231,913,3032,801,2452,612,3288,1149,2011,665,1463,720,444,318,1968,660,91600,7900,3464,1083,9446,2180,13283,1563,15059,2417,10977,1725,6972,1707,6577,1764,4512,1417,4593,1134,3419,979,3085,1346,2984,930,2452,757,1297,514,3480,1231,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,897412,6279,43582,1893,146688,2403,23791,1196,64078,1806,58951,1859,57931,1872,56874,3428,53407,3043,63087,1491,67752,1246,59981,3049,57691,2988,46843,1995,36874,2144,59882,649,791278,8053,35924,1982,131106,2733,18230,1057,46939,2043,44076,2287,46635,2364,50749,3264,49128,3021,56006,1610,63705,1423,56194,2988,54465,3051,44798,1960,35904,2117,57419,851,72316,6212,5950,1610,11311,2320,2904,783,11692,1693,10334,1725,7231,1612,3825,1283,2783,815,4355,1374,2885,1002,3166,897,2621,864,1044,472,597,315,1618,434,9047,1808,254,227,987,493,795,410,1650,683,1194,708,1023,415,443,361,414,344,472,328,159,110,417,308,389,385,265,246,84,139,501,292,24771,3563,1454,675,3284,1723,1862,553,3797,917,3347,916,3042,925,1857,927,1082,518,2254,1064,1003,510,204,178,216,198,736,579,289,216,344,231,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,635962,6075,32565,1837,70034,1562,17546,2014,57065,3068,74879,2694,71376,2023,49322,2976,41889,2645,38490,1081,39472,1187,36503,2051,32398,1836,23625,1391,17445,1232,33353,725,509958,6417,26691,1671,61216,2110,11244,1404,34515,2503,49528,2008,53116,1985,39184,2630,36476,2517,32474,1237,34178,848,32919,2031,28523,2085,21355,1464,16705,1191,31834,641,68917,5785,2877,1274,5999,2024,3189,1526,13501,2467,13302,2157,8976,1690,4523,1087,3011,712,3513,1105,2699,828,1860,620,2766,957,1617,634,384,225,700,289,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,57087,4816,2997,999,2819,1074,3113,849,9049,1697,12049,1770,9284,1521,5615,1292,2402,656,2503,782,2595,854,1724,618,1109,532,653,357,356,227,819,441,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19065475,27354,857926,9315,2913470,9957,489493,7059,1281890,9820,1223521,6467,1181418,7700,1119395,16789,1257584,16635,1312150,7046,1385961,7484,1304203,13884,1160109,14023,1089926,11523,844488,10371,1643941,6248,16199361,50810,674350,10868,2476577,17481,369345,7867,930945,12960,881961,12024,920402,12678,914324,16490,1078153,16054,1146036,8766,1235074,8592,1177618,14176,1059923,12905,1011552,11889,792533,10420,1530568,7577,1844378,37626,129836,8001,309464,14217,55117,4463,210911,8823,214178,8938,167579,8700,134161,7945,121060,7067,110309,6844,97351,6006,83153,5862,62760,5227,47776,3959,33512,3353,67211,5081,597741,22637,29279,4316,77769,7488,42716,3500,85098,6353,73762,6220,54232,4466,41024,5277,34895,3465,33568,3001,31590,3109,24869,2751,20161,2519,17056,2587,10289,1532,21433,2764,423995,16587,24461,3093,49660,5625,22315,2464,54936,5185,53620,3883,39205,3009,29886,3736,23476,3009,22237,2587,21946,2690,18563,2443,17265,2253,13542,2190,8154,1531,24729,2695,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
