GEO_ID,B19001_001E,B19001_001M,B19001_002E,B19001_002M,B19001_003E,B19001_003M,B19001_004E,B19001_004M,B19001_005E,B19001_005M,B19001_006E,B19001_006M,B19001_007E,B19001_007M,B19001_008E,B19001_008M,B19001_009E,B19001_009M,B19001_010E,B19001_010M,B19001_011E,B19001_011M,B19001_012E,B19001_012M,B19001_013E,B19001_013M,B19001_014E,B19001_014M,B19001_015E,B19001_015M,B19001_016E,B19001_016M,B19001_017E,B19001_017M,NAME,B19001_001EA,B19001_001MA,B19001_002MA,B19001_002EA,B19001_003MA,B19001_003EA,B19001_004MA,B19001_004EA,B19001_005EA,B19001_005MA,B19001_006EA,B19001_006MA,B19001_007EA,B19001_007MA,B19001_008MA,B19001_008EA,B19001_009EA,B19001_009MA,B19001_010EA,B19001_010MA,B19001_011EA,B19001_011MA,B19001_012EA,B19001_012MA,B19001_013EA,B19001_013MA,B19001_014MA,B19001_014EA,B19001_015MA,B19001_015EA,B19001_016EA,B19001_016MA,B19001_017EA,B19001_017MA,state
0400000US27,2119954,6871,119711,4191,90687,4205,96380,3723,102628,4332,94536,4638,95437,4046,92684,3609,93704,4086,86702,4002,173354,5553,234127,5883,299162,6349,205685,5071,118830,4362,113014,3829,103313,3986,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1091002,7807,130814,6381,93827,4707,79283,4207,71589,4581,69462,4143,61563,4345,55088,3827,54598,3748,47554,3473,89865,5695,98755,4360,102334,5541,59797,4369,28219,2368,27471,2608,20783,1953,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2362853,9949,190739,6240,142671,4964,136825,5707,145425,5635,130406,4828,137998,5526,124884,5676,127904,5369,103279,5020,206318,6758,245297,7175,268478,7081,162277,5314,85609,4494,83727,4276,71016,3686,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,406288,3840,31743,2816,26612,2702,23449,1915,27461,2547,21685,2006,24538,2522,18534,1741,21642,2265,18217,1686,34893,2514,45065,3151,44491,2584,30157,2659,13357,1705,11804,1470,12640,1584,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,730579,4441,44429,3012,38358,2444,36276,2177,43163,3218,38839,2828,39576,2925,36719,2918,37884,2479,37146,2635,65659,3489,81846,3515,90962,3324,58694,2808,30736,2188,25325,1663,24967,1861,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1002571,7173,69318,4111,48733,3084,52674,4159,55964,3713,55843,3249,54584,4253,51367,3855,54413,3932,44410,3400,91398,5076,111804,5386,118173,5080,76672,4722,45937,3152,38943,3149,32338,2610,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519246,4617,25077,2618,20775,2612,20625,1918,24073,2227,21491,2363,21336,2049,21810,2164,24247,2357,21360,2677,39936,3055,60277,3205,73795,3953,53239,3156,32015,2114,31634,2459,27556,2592,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3176139,9966,180114,7033,130770,4615,133740,6312,133486,5703,118900,5444,122819,5241,121039,5315,113705,4573,110435,5699,219594,7069,294342,7360,398273,8392,315824,7928,214840,6303,260456,7175,307802,6763,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,753507,6087,76050,4793,51075,2996,48807,3904,50889,3459,40587,3070,41648,3357,35638,3185,39159,2631,31426,2862,57584,3589,72815,3956,82342,3994,49325,3370,27329,2499,27462,2974,21371,1749,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7219356,14194,583048,12748,380615,10116,365961,8359,354461,10614,325781,9598,337071,9557,300144,8062,299478,9800,255237,8595,516107,11049,665568,11519,846671,14118,625871,8659,386985,10471,446677,10353,529681,11085,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3757480,13443,314399,8610,229511,6534,229997,7961,233142,8122,224019,7270,222034,7758,198246,7089,192135,7387,174411,6747,314485,8263,363952,10602,415835,9644,248263,7248,128655,4630,134823,4720,133573,5511,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,298298,2835,20189,1897,14362,1691,11768,1286,16158,1952,15376,1529,16175,1707,12942,1606,15791,2017,11841,1412,23246,2404,30574,2153,43860,2628,26449,2104,13610,1510,13479,1452,12478,1417,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4564745,13440,384453,9535,257856,7974,263374,7131,274745,7779,251421,7274,259312,8953,230926,6368,228161,6812,202971,7006,372305,8347,465106,10458,535749,12000,333254,8069,185745,6783,168572,4919,150795,5028,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1447277,6526,118598,4344,88500,3370,87261,3668,90068,3227,82858,3765,88191,4063,81102,3643,77181,3938,65388,3252,119385,4194,154203,4781,160497,4557,99721,3788,49335,2770,43691,2428,41298,2714,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1523799,7789,115720,5849,83647,4363,83942,5005,88322,4376,81921,4940,83932,5427,77306,4480,74584,4934,68733,4195,119206,5051,162706,5222,188849,6825,119262,4562,64925,3645,56854,3386,53890,3922,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4938894,14403,355885,9634,271582,6791,273257,7204,266710,6668,253644,6662,262475,7377,234884,7223,232906,7761,209477,6291,407465,7687,502764,10232,603286,10022,395525,7214,227386,6497,223993,5737,217655,5469,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406366,4030,31173,2942,21727,2463,22209,2687,19081,1969,20302,2510,18018,2163,16628,2249,17257,1768,16949,2189,29844,2358,39687,2789,53141,3654,34117,2574,21363,2030,25606,2117,19264,1843,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1794989,10191,170464,5406,113556,5526,111637,6307,114531,4253,109098,4375,109684,4705,94142,5363,85816,5392,81183,4122,141309,5807,180375,6772,198462,6843,121930,6094,60462,3531,55736,4002,46604,3283,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,331406,2992,21013,2271,18765,1619,16985,1674,17607,1953,20568,1932,18219,1782,19270,2176,20865,2235,15657,1832,30238,2277,36296,2709,42096,2942,22482,2128,10793,1205,8393,1169,12159,1345,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2490249,12758,219679,7913,156566,6035,159935,5104,160474,6645,153400,6072,141192,6687,133046,4753,136068,5805,109624,4756,203832,6495,253578,6068,268906,7676,156676,6229,83162,4228,77586,4664,76525,3576,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9110853,20640,678655,13423,473539,10685,496007,12927,511049,13910,470326,11070,483751,12015,441585,12138,445860,12566,388841,9525,723879,13315,898001,15034,1034972,17566,733229,14337,424070,10809,446825,10948,460264,10252,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,899475,5032,44714,3456,36549,2710,36243,2705,43187,3133,38895,2860,43592,2992,39721,3088,45078,3134,41336,3224,81899,4316,104219,4367,138458,4323,82320,3852,46948,3210,39455,2527,36861,2496,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,253234,2792,15806,1949,16774,1774,13319,1585,13049,1372,12567,1464,13989,1572,11397,1367,11367,1462,10717,1196,22421,1884,26125,1872,34531,2453,20262,1642,9772,1166,11459,1266,9679,1197,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3055863,11608,180412,6113,128978,4881,133933,5040,125903,5632,133308,5532,134841,5860,127740,5447,134518,5199,121139,5572,236740,8050,304550,7730,381759,10342,283204,8246,180009,6313,210855,6310,237974,6372,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2644557,11069,177391,6408,115255,5417,114471,5917,130965,5752,114234,5801,132589,5806,115315,5257,120021,6043,108431,4711,219044,7579,273021,8660,344734,9410,238541,7654,150383,7066,152159,5498,138003,4872,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,738653,5969,77423,3723,50702,3329,50909,3113,55121,3840,43442,3100,41362,3191,39594,2757,37796,2852,34312,3046,59756,3647,69395,3747,77537,3974,44240,2940,22466,2322,18835,1903,15763,1903,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2289424,8727,144140,5985,125008,4663,121335,4451,128347,4277,123945,4913,131026,4773,113788,3755,113995,4078,106111,4799,196691,5902,253204,6221,295721,5863,190016,5310,94956,3926,82315,3689,68826,3123,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,224003,3223,11275,1708,11428,1643,9258,1516,12343,1972,10823,1858,11352,1574,10109,1717,8710,1422,11266,1493,17332,1744,26928,2077,31061,2405,23311,2010,10654,1579,10403,1571,7750,1453,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1253690,9187,367080,7916,148683,5920,130258,5441,105044,5029,80210,4105,73524,4536,55373,3265,49026,3455,36967,3788,58504,4322,53838,3331,44695,3355,21755,2284,10788,1849,9511,1558,8434,1372,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
