GEO_ID,B14007G_001E,B14007G_001M,B14007G_002E,B14007G_002M,B14007G_003E,B14007G_003M,B14007G_004E,B14007G_004M,B14007G_005E,B14007G_005M,B14007G_006E,B14007G_006M,B14007G_007E,B14007G_007M,B14007G_008E,B14007G_008M,B14007G_009E,B14007G_009M,B14007G_010E,B14007G_010M,B14007G_011E,B14007G_011M,B14007G_012E,B14007G_012M,B14007G_013E,B14007G_013M,B14007G_014E,B14007G_014M,B14007G_015E,B14007G_015M,B14007G_016E,B14007G_016M,B14007G_017E,B14007G_017M,B14007G_018E,B14007G_018M,B14007G_019E,B14007G_019M,NAME,B14007G_001MA,B14007G_001EA,B14007G_002MA,B14007G_002EA,B14007G_003EA,B14007G_003MA,B14007G_004MA,B14007G_004EA,B14007G_005EA,B14007G_005MA,B14007G_006EA,B14007G_006MA,B14007G_007MA,B14007G_007EA,B14007G_008MA,B14007G_008EA,B14007G_009EA,B14007G_009MA,B14007G_010MA,B14007G_010EA,B14007G_011EA,B14007G_011MA,B14007G_012MA,B14007G_012EA,B14007G_013EA,B14007G_013MA,B14007G_014EA,B14007G_014MA,B14007G_015EA,B14007G_015MA,B14007G_016EA,B14007G_016MA,B14007G_017EA,B14007G_017MA,B14007G_018MA,B14007G_018EA,B14007G_019MA,B14007G_019EA,state
0400000US13,188530,11103,97140,6922,8948,1619,6505,1424,6912,1515,5987,1219,6176,1414,4166,965,6294,1300,4437,1020,4966,1324,5907,1330,5678,1292,4854,1267,3521,997,4729,1220,14372,1884,3688,1212,91390,6510,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,308074,11414,125563,7108,9044,1586,8959,1360,7294,1386,6940,1248,7009,1234,6513,1366,6048,1072,8508,1532,6308,1265,5813,1396,7814,1251,6043,1099,5571,1048,7234,1304,22686,2992,3779,1062,182511,7695,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,36582,3976,16881,2815,1006,566,770,420,1222,533,1791,856,651,294,1429,801,1168,597,785,407,1098,573,874,508,746,426,1060,479,711,468,532,372,2824,919,214,237,19701,2734,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,261885,9561,138127,7530,13293,2052,9362,1586,6971,1508,7809,1468,7941,1457,8288,1285,7826,1383,6063,1098,6831,1119,6979,1411,6684,996,5424,946,7385,1260,6650,1312,25660,2275,4961,1151,123758,5787,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,128979,6541,68519,4721,5323,1193,4180,1019,5223,1086,4418,1217,4987,1138,4261,1391,4735,1102,2996,987,4152,823,3828,977,3798,1031,2717,915,2746,852,4159,1202,10145,1577,851,378,60460,4062,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,47165,4091,27250,3026,2930,783,2068,734,2566,864,1528,518,2289,705,1187,491,1320,549,1479,546,1005,352,1605,655,909,477,1321,592,837,364,1451,467,3949,864,806,450,19915,2127,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,86621,4874,45354,3612,3024,819,2277,626,2285,817,3285,713,3585,1211,3089,660,2901,764,1917,587,2848,759,1755,575,1702,511,2238,634,1948,593,2801,893,8328,1587,1371,567,41267,3128,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,80530,6006,40083,4253,4048,1139,3026,904,2735,816,2082,730,3290,806,2249,765,2759,826,2535,870,2878,916,1890,803,2100,693,1670,840,1942,558,911,540,5692,1264,276,207,40447,3498,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,71702,5487,35376,4122,3284,1178,3203,1015,2674,853,2192,705,2722,972,1954,734,1560,575,1663,679,1526,773,1652,719,1449,510,1452,676,2137,925,985,589,5992,1657,931,393,36326,3245,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,25936,2177,10913,1341,1154,483,702,348,705,419,1109,401,551,337,626,412,527,257,346,224,363,285,658,524,738,370,464,263,517,299,540,322,1624,514,289,275,15023,1704,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,152840,10193,76944,5823,6770,1563,5317,1097,5971,1486,4756,964,4223,1101,4869,1133,3860,1152,3471,961,4096,1074,3085,818,3726,977,2637,769,3918,923,4030,1141,14140,1911,2075,695,75896,6399,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,180873,8529,83897,5750,8355,1609,5081,1130,4205,1082,6220,1569,4986,1278,4047,984,4545,1073,3419,877,4525,1277,3835,1130,3523,920,4113,888,4216,1046,3896,920,15851,2547,3080,977,96976,5572,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,241928,9703,122893,7002,9505,1701,7021,1305,8556,1615,6394,1250,7623,1316,6421,1188,6030,1096,7176,1412,7388,1259,6915,1309,6659,1332,6708,1067,5950,1106,6048,1283,20888,2009,3611,893,119035,5055,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,132332,7180,71716,4853,4913,939,6249,1399,4441,1064,3731,830,5193,1169,4094,1039,4695,868,3153,845,5420,1111,4032,997,3556,842,3659,883,2523,808,4431,1020,10287,1599,1339,426,60616,3998,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,29051,3950,14847,2798,1389,661,1373,661,1069,679,1139,568,1021,747,1725,861,580,355,1155,562,784,484,853,529,375,252,356,335,234,196,551,410,2121,746,122,119,14204,2340,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,137893,7622,71732,5365,6315,1444,4233,866,5207,1319,4306,1066,5800,1250,4131,918,3190,905,3386,937,3528,989,5147,1179,2506,849,3211,977,3676,898,3414,975,11650,1577,2032,878,66161,4849,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,24290,2972,11029,1785,581,316,394,221,950,632,541,267,497,576,608,294,706,428,720,401,668,335,703,368,1107,472,282,240,825,343,892,563,1453,639,102,148,13261,1794,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,39027,4152,21439,2727,1348,615,1893,712,1157,540,1521,703,1186,421,1089,590,1578,502,818,389,1028,489,994,479,1389,464,932,319,1277,553,1410,595,3377,879,442,295,17588,2463,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,104938,6492,47896,4577,3359,867,3268,905,3728,998,3718,1074,3113,1260,2692,750,2923,1017,2558,621,2475,675,2904,925,1979,603,2732,934,3122,804,2053,687,6643,1560,629,362,57042,4273,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,22610,2563,9162,1714,725,395,645,368,862,535,687,439,951,490,429,320,347,223,361,268,470,301,255,227,739,443,414,310,412,210,506,378,1276,552,83,106,13448,2198,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,200431,12198,94297,7162,10126,1619,5412,1201,5363,1171,6588,1252,3927,752,5543,1198,4720,988,4802,1104,4073,1039,6485,1510,5697,1227,4279,1249,4803,1180,5149,1010,15161,2543,2169,645,106134,7733,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,62398,5563,31077,3687,2218,825,2093,787,1442,585,1568,529,1767,805,1811,701,1180,574,1474,513,1279,558,1701,640,1643,597,1239,525,1150,502,1964,737,6569,1429,1979,877,31321,3083,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,515126,18987,224650,10543,20883,2571,11922,1879,15420,2109,13016,2245,12534,1629,11061,1349,14293,2066,10078,1383,11641,1822,11003,1805,9151,1287,11462,1741,10285,1715,11706,1885,41323,3894,8872,1533,290476,12738,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,211151,11347,105066,7031,8721,1604,6657,1304,7229,1519,5631,1372,5558,1366,5051,1190,6653,1632,6001,1408,5658,1387,5261,1159,6471,1570,4730,1244,5413,1416,4239,1137,19345,2146,2448,704,106085,6577,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,13263,2093,6450,1401,458,434,481,350,221,176,242,195,471,270,521,416,466,396,246,183,387,252,338,279,179,192,391,404,353,241,222,253,1378,722,96,132,6813,1522,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,267742,9561,141528,6972,11188,1441,10989,1677,9408,1722,8862,1552,6999,1431,7036,1447,8460,1472,8828,1587,7969,1349,7103,1456,8063,1444,7911,1576,7780,1527,7114,1465,19774,2186,4044,1056,126214,5587,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,264013,7260,111193,4680,9237,1405,8942,1410,7524,1007,6649,937,6993,980,6269,915,6502,1042,6410,1165,6099,998,6310,1119,5369,835,4928,661,5673,1012,5588,1064,16048,1898,2652,648,152820,4924,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,154512,7250,72385,4698,5135,1182,3794,1200,3323,842,4193,1081,3843,852,3722,1006,2884,736,3445,1003,3263,942,4257,1119,3874,1020,5079,1065,3679,878,3374,865,16413,2136,2107,991,82127,4651,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,237770,9831,118907,6322,11032,1849,8556,1471,8976,1359,6031,1028,8002,1488,7491,1434,6155,1238,6978,1498,6727,1176,7247,1336,5038,1037,6142,1242,4931,1093,5630,1224,16358,2147,3613,1245,118863,6164,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,25181,4186,13036,2729,1252,517,820,503,491,329,758,433,325,262,1002,597,227,211,670,433,511,367,362,337,179,133,451,331,378,257,984,690,3981,1185,645,465,12145,2287,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,79673,5955,39578,3860,2536,871,2868,850,4583,1724,2790,936,1428,588,3383,1138,1633,545,2006,765,2112,707,1828,700,2291,730,1856,711,1792,704,1452,682,6077,1288,943,505,40095,3931,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,22538,3471,10433,2083,639,361,776,317,573,270,1118,541,433,223,583,386,671,382,226,127,783,420,535,293,907,535,308,200,664,357,573,322,1342,599,302,289,12105,1993,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,110130,7037,53741,5195,5208,1402,3313,943,3635,1121,2933,766,3930,1157,3553,1234,3334,982,3047,961,2266,816,2560,837,3092,929,2628,1085,2822,1110,1841,677,8212,2211,1367,563,56389,4296,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,587798,16600,273579,9894,23423,2968,21145,2639,18496,2394,15406,2350,16715,2512,15598,2087,14108,1912,13299,1944,13751,2061,14764,2033,14344,2425,15232,1916,13613,2079,12438,1921,45153,4178,6094,1379,314219,11995,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,63626,5074,36818,3990,2828,949,1550,536,1661,554,2067,730,3250,971,2547,1158,1679,661,1475,580,2370,886,2018,868,2450,688,2236,774,1624,516,2669,936,5350,1229,1044,595,26808,2981,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,12379,1235,6344,997,355,256,305,194,476,306,350,226,612,353,306,201,490,273,442,273,533,420,165,135,327,190,513,328,387,337,261,204,759,282,63,96,6035,833,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,240093,10499,119782,6521,9500,1565,8547,1322,7623,1353,6824,1196,8633,1784,7108,1355,6678,1564,6391,1157,7623,1414,4673,928,6779,1345,4667,1050,5233,1037,5730,1610,19148,2430,4625,1005,120311,6589,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,313226,12430,148291,7445,11239,2091,8680,1592,9683,1626,8012,1348,9045,1718,9275,1632,7784,1511,8262,1457,6996,1334,7663,1592,7060,1242,7492,1417,7804,1324,7003,1289,28958,2641,3335,988,164935,7623,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,31262,2658,13108,1740,936,426,1265,708,1096,426,946,333,1113,442,862,417,717,353,805,439,319,283,664,397,577,298,868,358,568,362,461,314,1603,533,308,200,18154,1955,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,111685,5938,60435,4088,3958,919,3443,924,4304,980,3538,864,3435,861,3465,774,3846,1052,3073,827,3977,941,3126,909,3494,817,3453,912,3254,715,2532,629,10472,1711,1065,482,51250,3898,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,14037,2431,7229,1690,921,507,266,188,586,506,236,253,582,319,844,659,147,174,745,472,450,342,85,90,31,59,270,310,565,538,278,246,963,514,260,322,6808,1527,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,311351,14014,90292,6323,6778,1789,4836,1350,4139,987,4844,1077,4288,1185,3468,1055,4444,1148,5475,1253,6292,1239,5429,1294,5676,1108,3809,1029,4173,1045,4571,1164,19513,2706,2557,971,221059,10430,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
