GEO_ID,C05010_001E,C05010_001M,C05010_002E,C05010_002M,C05010_003E,C05010_003M,C05010_004E,C05010_004M,C05010_005E,C05010_005M,C05010_006E,C05010_006M,C05010_007E,C05010_007M,NAME,C05010_001MA,C05010_001EA,C05010_002EA,C05010_002MA,C05010_003EA,C05010_003MA,C05010_004EA,C05010_004MA,C05010_005EA,C05010_005MA,C05010_006MA,C05010_006EA,C05010_007MA,C05010_007EA,state
0400000US31,444477,2905,181771,6453,133589,6807,48077,5159,262706,6842,242387,6165,20130,2795,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,629710,3323,308554,10449,166598,8390,141700,6957,321156,10658,223786,8771,97244,6965,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,258563,2425,71739,5473,63001,4738,8489,2454,186824,6014,167390,5947,18702,2441,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1951367,5309,628065,13217,342870,13407,284711,11449,1323302,13057,886816,13312,434164,12174,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,483883,3305,261825,7559,189252,7134,72573,6514,222058,7774,182731,7695,38560,4971,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4047901,8465,1696954,25515,956416,19968,736926,19672,2350947,25885,1622334,22478,721753,16846,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2158352,8924,1046179,20528,790331,17407,255152,10044,1112173,17999,972663,18136,135779,8330,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,155436,1782,46769,3664,43086,3827,3683,1132,108667,3565,104746,3495,3921,979,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2507239,8614,1087402,21661,989946,21412,96940,9015,1419837,20939,1321152,20918,97280,6106,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,886771,4140,441446,9488,364394,8299,76122,4837,445325,9705,404546,9459,40089,3260,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,816446,4143,368173,10935,255076,9274,112865,7240,448273,10586,365821,10336,81217,5549,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2583707,7656,1013549,20662,866006,19749,146831,10389,1570158,20029,1405510,19332,161486,7840,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,202845,2836,80831,4475,50855,4632,29976,3793,122014,4735,98318,4431,23215,3256,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1007780,6287,509460,11628,448269,11661,60461,4917,498320,12032,462036,11613,36133,4340,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,197110,1884,79304,4323,71535,4155,7377,1713,117806,4404,113711,4318,3555,1167,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1403402,6547,700753,14216,596826,13173,103856,7331,702649,14005,656256,13401,45266,4094,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6694656,14831,3283000,40914,1859394,36985,1421549,29249,3411656,39193,2553283,35725,852251,20410,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,866837,4105,335500,10647,250522,10790,84978,6320,531337,10195,472532,10295,58228,5096,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,119176,1294,42741,3403,39154,3164,3342,1281,76435,3268,71108,3213,4833,1228,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1776567,6692,603659,17580,463091,14829,140235,9142,1172908,17216,928758,15843,242250,9085,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1522782,4994,601178,16164,372488,13485,228101,11793,921604,15884,713969,15442,205345,8716,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,353026,3073,169429,7438,165386,7465,3997,1407,183597,7089,177988,7118,5521,1290,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1252861,4342,488246,11084,403433,10956,84253,5557,764615,11028,710007,10260,53877,4161,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,133551,2120,42113,4174,36800,3873,5313,1467,91438,3874,85976,3921,5270,1588,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,775685,3972,632644,7246,609810,8028,22464,3786,143041,6415,136112,6293,6929,1637,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
