GEO_ID,B15011_001E,B15011_001M,B15011_002E,B15011_002M,B15011_003E,B15011_003M,B15011_004E,B15011_004M,B15011_005E,B15011_005M,B15011_006E,B15011_006M,B15011_007E,B15011_007M,B15011_008E,B15011_008M,B15011_009E,B15011_009M,B15011_010E,B15011_010M,B15011_011E,B15011_011M,B15011_012E,B15011_012M,B15011_013E,B15011_013M,B15011_014E,B15011_014M,B15011_015E,B15011_015M,B15011_016E,B15011_016M,B15011_017E,B15011_017M,B15011_018E,B15011_018M,B15011_019E,B15011_019M,B15011_020E,B15011_020M,B15011_021E,B15011_021M,B15011_022E,B15011_022M,B15011_023E,B15011_023M,B15011_024E,B15011_024M,B15011_025E,B15011_025M,B15011_026E,B15011_026M,B15011_027E,B15011_027M,B15011_028E,B15011_028M,B15011_029E,B15011_029M,B15011_030E,B15011_030M,B15011_031E,B15011_031M,B15011_032E,B15011_032M,B15011_033E,B15011_033M,B15011_034E,B15011_034M,B15011_035E,B15011_035M,B15011_036E,B15011_036M,B15011_037E,B15011_037M,B15011_038E,B15011_038M,B15011_039E,B15011_039M,NAME,B15011_001MA,B15011_001EA,B15011_002EA,B15011_002MA,B15011_003EA,B15011_003MA,B15011_004MA,B15011_004EA,B15011_005MA,B15011_005EA,B15011_006MA,B15011_006EA,B15011_007EA,B15011_007MA,B15011_008EA,B15011_008MA,B15011_009EA,B15011_009MA,B15011_010MA,B15011_010EA,B15011_011EA,B15011_011MA,B15011_012MA,B15011_012EA,B15011_013MA,B15011_013EA,B15011_014EA,B15011_014MA,B15011_015MA,B15011_015EA,B15011_016MA,B15011_016EA,B15011_017EA,B15011_017MA,B15011_018EA,B15011_018MA,B15011_019EA,B15011_019MA,B15011_020EA,B15011_020MA,B15011_021MA,B15011_021EA,B15011_022MA,B15011_022EA,B15011_023EA,B15011_023MA,B15011_024EA,B15011_024MA,B15011_025MA,B15011_025EA,B15011_026EA,B15011_026MA,B15011_027EA,B15011_027MA,B15011_028MA,B15011_028EA,B15011_029EA,B15011_029MA,B15011_030EA,B15011_030MA,B15011_031EA,B15011_031MA,B15011_032MA,B15011_032EA,B15011_033MA,B15011_033EA,B15011_034EA,B15011_034MA,B15011_035MA,B15011_035EA,B15011_036MA,B15011_036EA,B15011_037MA,B15011_037EA,B15011_038EA,B15011_038MA,B15011_039MA,B15011_039EA,state
0400000US13,1833119,19804,864661,13158,265266,9517,105060,5769,14116,2118,72260,4867,11516,2010,62314,4340,448609,9300,179409,6495,24485,2744,135691,6087,25424,2849,83600,4118,150786,5091,60946,3446,6878,1453,43372,2846,14545,2070,25045,2404,968458,12378,347089,8592,95631,5485,40375,3643,75222,4716,51059,4338,84802,5222,498370,9386,113640,4655,57131,3849,112962,5250,107611,4465,107026,5973,122999,4853,18638,1609,16327,1958,11538,1615,49335,3941,27161,2278,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,299251,7926,144271,4558,42239,2659,18725,2017,3642,920,9724,1905,912,604,9236,1365,71572,3196,31290,2557,3497,934,18823,2151,4667,1013,13295,1783,30460,1788,14731,1546,902,394,6039,725,3575,852,5213,902,154980,5532,52427,3179,16057,2353,7482,1312,11006,1566,6100,1341,11782,1585,75751,3323,20987,2132,10056,1335,14007,1427,12326,1788,18375,1823,26802,1582,4350,743,3179,680,2059,587,11462,1224,5752,886,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,269406,8718,137499,5771,40509,3037,16591,2352,1500,575,8065,1643,4547,1542,9806,1541,66523,3865,28852,2478,5022,1271,14616,1876,5072,1097,12961,1653,30467,2239,12882,1753,1912,598,7183,1308,4853,937,3637,825,131907,5122,42094,3147,12228,1828,5357,1239,4795,1076,7622,1715,12092,2130,67294,3529,14441,1671,10438,1333,11432,1717,15369,1861,15614,1621,22519,2057,3015,872,2876,812,1286,537,10909,1689,4433,867,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2760102,22745,1316587,14375,448781,9493,181538,5921,24177,2534,114854,5221,21189,2440,107023,4425,660644,9911,265463,6115,39867,3015,183327,6285,40240,2975,131747,5512,207162,5975,84457,3677,11479,1777,50604,3821,27464,2017,33158,2608,1443515,13196,549839,9294,157991,6410,63920,4308,109323,5918,74248,4705,144357,6190,706756,10425,161868,5333,94984,4399,146516,5456,136075,4643,167313,5451,186920,5127,28752,2006,24161,2271,15635,1864,73211,3394,45161,3192,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1027219,14648,486127,8732,147263,5886,55527,3638,14016,1873,35277,2926,8929,1432,33514,2780,250743,6886,93283,4164,20188,2135,65057,4078,22903,2307,49312,3674,88121,3277,35302,2480,6081,1178,18394,1888,14699,1662,13645,1462,541092,9313,190079,6173,45280,3268,29744,3081,29527,2578,37439,3024,48089,3134,277851,6019,51435,3301,46637,3134,55599,3113,68151,3659,56029,3516,73162,3427,6987,919,12146,1657,3710,842,34189,2704,16130,1763,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,541509,10221,253041,5805,79837,3703,34311,2699,4241,729,19674,2280,5798,951,15813,1762,126714,3696,52292,3211,6699,928,30199,2395,12730,1161,24794,2309,46490,2326,17450,1561,3061,749,9343,1107,9741,1191,6895,1071,288468,6813,107621,4669,27837,2388,14008,1580,21729,2461,17782,1976,26265,2425,138017,4120,24923,2115,18388,1839,27384,2125,37195,2671,30127,2280,42830,2552,5205,1086,5681,908,2083,548,20189,1575,9672,1255,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,581416,8853,281210,5594,87012,3943,36228,2797,5253,1402,20494,2199,5912,963,19125,2339,140376,4390,54826,3411,8527,1178,38657,2510,13216,1542,25150,2128,53822,2307,20208,1728,2818,666,12146,1395,10341,1323,8309,1060,300206,6032,105346,4192,25954,2276,14968,1753,20246,1662,18403,2067,25775,2547,150010,4966,28300,2670,20290,1636,30232,1981,38850,2439,32338,2739,44850,2174,5981,896,5129,834,3481,802,21506,1799,8753,1103,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,667026,13413,315594,7315,99195,3467,39650,2693,6801,1358,22339,2219,4605,864,25800,2342,158349,6475,57041,3260,12495,1756,43667,3253,13967,1628,31179,2725,58050,2598,23139,1846,3601,869,12931,1165,8574,1252,9805,1136,351432,8554,124236,5068,33805,2848,16737,1945,22338,2534,22342,2629,29014,2627,178738,5786,35842,2714,28985,2843,31050,2634,46465,3290,36396,2539,48458,3029,6358,1041,6406,983,3872,911,21281,1919,10541,1190,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,684227,11539,309897,6752,98590,4743,37503,2976,7471,1343,23389,2837,2453,830,27774,2802,152551,5465,56047,3971,14869,2058,41459,3266,10869,1860,29307,2518,58756,2952,23467,1966,3514,818,13219,1676,9386,1340,9170,1338,374330,8516,138920,5411,36939,3110,22347,2447,23000,2190,18071,1973,38563,3177,179855,5994,32212,2923,28128,2415,32464,2630,49012,3735,38039,3392,55555,3354,5826,1014,5343,1181,5612,1219,27598,2391,11176,1443,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,269188,6486,122027,3745,26460,2399,11415,1658,1842,618,4624,892,810,384,7769,1167,62327,3050,27332,2473,4361,1019,11863,1738,5131,1047,13640,1678,33240,1865,14452,1503,1125,339,5023,854,3852,715,8788,1194,147161,4374,40586,2701,14662,1682,4885,1034,4744,1071,5385,1157,10910,1740,77454,2934,22143,1859,11091,1478,10323,1595,15581,1753,18316,1785,29121,1776,5781,906,3952,781,1192,528,10485,1381,7711,992,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1503805,17388,697228,10551,205161,5884,106609,4487,8358,1415,39760,3573,8033,1534,42401,3475,366148,7972,180420,6427,15724,1688,84638,3904,15031,1589,70335,3940,125919,3738,64368,2983,5285,953,23688,2098,10562,1482,22016,2040,806577,11084,276890,6441,105829,4890,30580,2956,43868,3311,25907,2620,70706,4016,415883,8290,134769,5054,51086,3118,76308,3966,57523,3501,96197,4390,113804,4014,27742,1877,10041,1241,9881,1566,33846,2230,32294,2189,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1855376,17380,877823,11254,283910,6878,139589,5389,12025,1683,60048,4099,5028,1303,67220,4165,444001,9055,206048,6749,21032,2070,101783,4647,18043,1847,97095,4517,149912,4108,70109,3596,7970,1237,27264,2223,13215,1479,31354,2293,977553,11384,351809,6191,132283,5492,36830,3344,57376,4063,26374,2599,98946,4820,486769,6833,152155,5604,55145,3566,84097,3724,73195,3472,122177,4746,138975,4763,32137,2480,16753,1540,6919,1212,39980,2877,43186,2845,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1787387,17932,864880,11101,242829,5948,105062,3515,15676,1676,56930,3580,14544,1726,50617,3196,447172,7415,189352,5471,29798,2142,114054,3965,31715,2264,82253,2958,174879,4598,71694,3043,11170,1319,36453,2519,26777,1561,28785,2075,922507,12360,296226,7791,85963,3624,36693,2345,56810,3717,43764,2437,72996,3978,480988,9510,107866,3977,73033,3744,104208,4399,96316,4028,99565,3967,145293,3994,23648,1654,19084,1677,9785,1377,61669,2831,31107,2481,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1216883,13089,583037,8033,182708,4754,77409,3571,10406,1586,42970,3087,9637,1391,42286,3233,302141,5365,125528,4194,16326,1495,74866,3254,24646,1939,60775,3666,98188,2923,41676,2128,5384,868,18093,1912,16503,1381,16532,1548,633846,8915,225504,4582,69087,3379,27005,2356,41265,2905,28857,1974,59290,3558,323373,6861,73954,3487,44450,2624,61575,2896,62330,3077,81064,3777,84969,3430,12115,1169,11364,1312,4228,736,37935,2487,19327,1769,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,393406,8761,174338,5433,49282,3027,18497,2269,3817,1283,11501,1706,4289,1213,11178,1897,85028,4077,27528,2671,7606,1649,24919,2540,9595,1512,15380,2053,40028,2575,14451,1557,2328,706,9185,1291,7958,1382,6106,1183,219068,6742,71464,3996,15198,1890,11689,1744,13117,1926,16301,2177,15159,2240,112377,5019,18563,2251,14490,1927,25323,2277,33087,2959,20914,2374,35227,2385,4145,697,3497,958,2943,882,18312,1849,6330,1176,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1091005,13787,520548,9181,165259,5449,61191,3488,11455,1785,42073,3023,10321,1870,40219,3105,257597,6167,99030,4419,16883,1664,70951,4451,21257,2035,49476,3114,97692,3579,40721,2406,5106,1014,22274,1957,15290,1510,14301,1647,570457,8323,205198,5518,51863,3423,27407,3039,39731,3002,32594,2520,53603,3425,282021,6799,55092,3502,41788,2886,59343,3319,65409,3702,60389,3017,83238,3198,12087,1671,10194,1478,6586,1039,37822,2426,16549,1662,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,199788,5807,95345,3888,24970,2227,11777,1831,1204,424,4387,855,1514,538,6088,1302,44337,2792,20361,1834,2039,519,9122,1547,4328,720,8487,1480,26038,1793,10822,1284,1193,442,3996,986,5150,1045,4877,1100,104443,3554,32535,2397,9950,1389,5367,1132,4481,1071,6440,1141,6297,1375,51915,2654,12929,1642,6710,1041,8087,1226,13383,1590,10806,1486,19993,1535,2557,713,2622,700,1426,529,9125,997,4263,911,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,356792,8457,171561,5094,57193,3123,24704,2380,2734,835,13598,1559,4560,943,11597,1783,86118,3452,32575,2075,4635,764,23523,2008,9476,1197,15909,1651,28250,1885,9873,1160,1326,388,6780,906,6868,1023,3403,684,185231,4912,68904,2558,16440,1745,8189,1140,14985,1667,13470,1324,15820,1454,91858,3612,15884,1600,14409,1459,16615,1447,25345,1686,19605,1971,24469,1794,2357,566,3534,739,1922,653,11958,1352,4698,844,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,422100,9660,213640,6950,60666,3972,22418,2203,3885,1236,16238,2326,2726,833,15399,2199,102768,3822,41761,2918,6155,1061,27000,2655,6586,1191,21266,1641,50206,3358,20545,2181,2572,627,12696,1633,5745,1094,8648,1552,208460,6415,67127,3551,17366,2159,7871,1350,14811,1776,9346,1413,17733,2070,106015,4987,23958,2273,16453,2028,23068,2357,19323,2033,23213,2134,35318,2540,7094,1102,5241,1132,5062,1224,11166,1213,6755,1136,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
