GEO_ID,C18104_001E,C18104_001M,C18104_002E,C18104_002M,C18104_003E,C18104_003M,C18104_004E,C18104_004M,C18104_005E,C18104_005M,C18104_006E,C18104_006M,C18104_007E,C18104_007M,C18104_008E,C18104_008M,C18104_009E,C18104_009M,C18104_010E,C18104_010M,C18104_011E,C18104_011M,C18104_012E,C18104_012M,C18104_013E,C18104_013M,C18104_014E,C18104_014M,C18104_015E,C18104_015M,C18104_016E,C18104_016M,C18104_017E,C18104_017M,C18104_018E,C18104_018M,C18104_019E,C18104_019M,C18104_020E,C18104_020M,C18104_021E,C18104_021M,NAME,C18104_001EA,C18104_001MA,C18104_002MA,C18104_002EA,C18104_003EA,C18104_003MA,C18104_004EA,C18104_004MA,C18104_005MA,C18104_005EA,C18104_006EA,C18104_006MA,C18104_007EA,C18104_007MA,C18104_008MA,C18104_008EA,C18104_009EA,C18104_009MA,C18104_010MA,C18104_010EA,C18104_011MA,C18104_011EA,C18104_012EA,C18104_012MA,C18104_013MA,C18104_013EA,C18104_014MA,C18104_014EA,C18104_015EA,C18104_015MA,C18104_016MA,C18104_016EA,C18104_017MA,C18104_017EA,C18104_018EA,C18104_018MA,C18104_019MA,C18104_019EA,C18104_020EA,C18104_020MA,C18104_021EA,C18104_021MA,state
0400000US13,9143871,5417,4394801,7940,936023,6292,45124,3292,890899,7116,2952986,6612,130746,6458,2822240,8629,505792,2817,44750,3406,461042,3692,4749070,6398,894040,5201,23743,2868,870297,5757,3198904,4639,133897,6503,3065007,8102,656126,2761,76349,4865,579777,5314,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1254479,3311,614399,3095,111492,790,4147,1093,107345,1115,406345,3039,15217,2012,391128,3425,96562,764,11249,1705,85313,2002,640080,1884,104667,825,2099,733,102568,1108,416197,1526,11640,1715,404557,2405,119216,740,16238,1829,102978,1943,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1480933,1688,738042,2421,162843,1973,9206,1613,153637,2232,472071,2045,25406,3127,446665,3295,103128,1063,8872,1282,94256,1633,742891,2423,151866,1727,3744,1156,148122,2010,474872,1821,22504,2487,452368,2874,116153,1047,10957,1722,105196,1855,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11907527,3577,5807941,5305,1133067,3462,44387,3672,1088680,5126,3944682,4452,148874,5522,3795808,8122,730192,1870,56382,3574,673810,3842,6099586,5060,1087804,3034,23433,2545,1064371,3838,4066089,3904,128654,6687,3937435,7765,945693,2495,80779,3286,864914,3922,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6047487,3004,2947426,4827,590063,3488,37159,3514,552904,4803,1971787,3603,99229,5303,1872558,6472,385576,2103,30317,2315,355259,3093,3100061,4249,569888,3006,20110,2392,549778,3818,2037163,3120,98532,5667,1938631,6168,493010,2060,48508,3089,444502,3612,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2852377,2599,1405022,3739,269301,2848,14958,1688,254343,3022,934207,2350,39677,3106,894530,3634,201514,1379,12452,1387,189062,1826,1447355,3130,259056,2481,6749,1258,252307,2756,934645,2397,38172,2852,896473,3621,253654,1437,16301,1526,237353,1940,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2637429,2497,1298262,3525,266356,2474,15268,1837,251088,2984,860822,2848,37622,3159,823200,4219,171084,1296,12142,1301,158942,1586,1339167,3386,253274,2288,7576,1232,245698,2344,869547,2618,35886,2697,833661,3552,216346,1852,20869,1769,195477,2276,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4040263,2917,1965735,3735,379070,3105,28959,2731,350111,4049,1315811,3308,88954,4429,1226857,5032,270854,1649,26824,1893,244030,2594,2074528,4090,361213,2741,12646,1643,348567,2931,1371368,3652,91425,4142,1279943,5139,341947,2192,37429,2426,304518,2957,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4217912,2291,2023223,4199,407267,3234,33114,2923,374153,4179,1359668,3039,78082,5344,1281586,6019,256288,2011,27819,2310,228469,2916,2194689,3687,398712,3005,15616,2286,383096,3556,1465433,2823,73033,4976,1392400,5864,330544,1809,41312,3003,289232,3631,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1250182,1112,609067,2120,100721,1639,8395,1411,92326,1820,404804,1749,29322,2461,375482,2982,103542,903,8144,1169,95398,1466,641115,1840,95097,1208,4374,1224,90723,1757,420703,1445,29561,2727,391142,2738,125315,939,10438,1602,114877,1921,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5467327,2448,2620705,3816,496670,2057,24031,2653,472639,2873,1790937,3081,69050,4440,1721887,5189,333098,1601,22569,2274,310529,2891,2846622,3572,479736,1768,11741,2045,467995,2942,1931264,2835,62174,3626,1869090,4500,435622,1752,39640,2754,395982,3058,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6249828,1957,3012802,2537,525009,1817,35846,3116,489163,3717,2077396,2161,94909,4963,1982487,5028,410397,1522,28631,2483,381766,2611,3237026,2331,500330,1456,15844,1950,484486,2391,2195447,1966,89677,5392,2105770,5676,541249,1493,51774,3387,489475,3461,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9214148,1983,4489818,4589,854033,2425,58701,3489,795332,4261,2993301,3793,177944,5801,2815357,6893,642484,2055,50831,3184,591653,3286,4724330,4519,815667,2392,27570,2407,788097,3657,3103460,3883,157068,5986,2946392,6818,805203,1958,79401,3866,725802,4253,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5016349,1857,2480738,3906,476223,2961,24009,2520,452214,3691,1679652,2650,70768,4199,1608884,5299,324863,1570,21172,1722,303691,2436,2535611,3698,457681,2456,11276,1640,446405,2655,1677519,2746,64831,2925,1612688,3725,400411,1589,28567,2119,371844,2605,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2727329,2134,1303776,4927,276748,3378,15359,2276,261389,3381,854907,3621,56325,4096,798582,6114,172121,1842,21503,2129,150618,2515,1423553,4690,259445,3407,7555,1741,251890,3919,935839,3223,53416,4356,882423,5366,228269,1667,30433,2303,197836,2556,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5556444,3330,2692556,4502,519354,3489,32103,3471,487251,5379,1788252,3811,104749,5149,1683503,6660,384950,1563,32362,2128,352588,2398,2863888,4135,501001,3136,15871,2313,485130,3486,1877767,2891,99490,4369,1778277,4735,485120,2001,45225,2685,439895,3388,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,938247,1580,465999,2198,81947,1240,4009,1085,77938,1308,308076,1859,15214,2028,292862,2851,75976,747,5797,1129,70179,1295,472248,2099,79953,1362,1985,698,77968,1482,308049,2003,15513,2125,292536,3046,84246,1001,6578,1070,77668,1548,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1711988,1599,844883,2498,169113,2055,7819,1306,161294,2255,562421,1713,19164,2084,543257,2742,113349,910,8616,1031,104733,1285,867105,1894,164853,1508,4132,969,160721,1816,563004,1468,19258,2083,543746,2322,139248,1189,9999,1234,129249,1507,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2579920,1489,1285784,2356,245978,1299,11139,1768,234839,2073,862994,2075,33738,2777,829256,3165,176812,807,13010,1855,163802,2103,1294136,1964,237832,1293,5702,1483,232130,1848,856891,1547,37388,3633,819503,3644,199413,1101,19490,2165,179923,2441,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1242855,1236,612047,2155,104144,1035,6962,1302,97182,1380,419117,1905,18134,2293,400983,3141,88786,986,5596,1011,83190,1358,630808,1888,100695,1170,3510,978,97185,1616,423763,1890,17934,2016,405829,2620,106350,1216,8364,1272,97986,1761,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8260492,2138,4001648,3550,760349,2029,36984,3241,723365,3618,2709556,2147,88624,4978,2620932,5770,531743,1580,35881,2919,495862,2875,4258844,2662,726203,1551,14440,1998,711763,2250,2819281,1844,84499,4176,2734782,4330,713360,1967,65389,3520,647971,4243,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1913504,1685,937487,2484,187130,1753,8586,1598,178544,2154,611782,1831,37283,3530,574499,4047,138575,1130,13690,1599,124885,1831,976017,2301,181425,1592,3501,869,177924,1754,631571,1549,32332,2825,599239,2988,163021,1077,20180,1867,142841,2235,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18229644,3359,8773234,4839,1564572,3118,76886,4758,1487686,5370,6048931,4143,229458,9319,5819473,9606,1159731,2726,88613,3940,1071118,4611,9456410,4514,1495978,2891,36051,2870,1459927,4222,6391044,3547,210856,6970,6180188,8121,1569388,2475,146421,6227,1422967,6570,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9037963,5986,4333638,8146,857101,5139,53515,3993,803586,6357,2879124,5487,151047,6549,2728077,9028,597413,2776,56898,3465,540515,4630,4704325,5533,816091,4697,25994,2698,790097,5665,3121078,4214,142639,7083,2978439,7929,767156,2297,82812,4789,684344,4839,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,660706,1358,335586,2089,57705,1447,2656,736,55049,1582,233881,1813,8203,1349,225678,2059,44000,544,2779,678,41221,818,325120,1711,55250,1175,1142,420,54108,1183,217423,1290,8232,1312,209191,1744,52447,509,3702,794,48745,934,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10706635,3455,5195213,4596,997015,3397,61597,4427,935418,4818,3465095,3632,193250,6036,3271845,7094,733103,2243,59008,3733,674095,4105,5511422,4542,956274,2973,32584,2688,923690,4009,3607019,3668,175584,6673,3431435,7711,948129,2723,86657,4875,861472,5492,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3507581,2209,1715339,3853,351676,2198,20789,1975,330887,2650,1127344,3140,63594,3656,1063750,4193,236319,1653,22963,1908,213356,2457,1792242,3817,331784,2213,10158,1233,321626,2438,1168390,2823,58714,2956,1109676,4100,292068,1505,30550,2091,261518,2586,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3664689,2485,1799770,3120,322787,2655,17464,2487,305323,3253,1207436,2441,71249,4569,1136187,4987,269547,1342,24239,2301,245308,2698,1864919,3110,307069,2587,8684,1460,298385,3096,1233316,2213,73994,4477,1159322,5112,324534,1643,37754,2411,286780,2427,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11854807,2303,5744083,4579,1018857,2859,71256,4136,947601,4797,3853909,3598,191739,7155,3662170,7100,871317,2501,64128,3916,807189,3872,6110724,3922,975418,2565,36090,2761,939328,3431,3995607,3027,192834,6943,3802773,7587,1139699,2675,98643,4404,1041056,5069,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,981880,1161,476829,1678,82894,1207,5630,1217,77264,1640,327071,1517,13693,1885,313378,2505,66864,941,4310,1037,62554,1400,505051,1519,75370,951,2612,944,72758,1307,341377,1161,15694,2240,325683,2509,88304,885,8796,1500,79508,1690,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4384504,3137,2096521,4657,397407,3173,22695,2314,374712,3973,1386800,3194,78199,4394,1308601,5675,312314,1521,27966,2726,284348,3208,2287983,3550,385596,2700,10772,1572,374824,3280,1507042,2670,69614,4224,1437428,4966,395345,1782,40804,2903,354541,3574,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,768422,1187,382812,2185,75699,1496,4192,1126,71507,1751,253068,1506,11323,1554,241745,2324,54045,801,4147,957,49898,1173,385610,1949,72948,1462,1901,652,71047,1520,248701,1417,10558,1737,238143,2448,63961,644,4798,916,59163,1024,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5997436,3621,2898433,5108,559567,3846,30413,2673,529154,5000,1932335,3991,113106,5443,1819229,6278,406531,2135,37302,2531,369229,3076,3099003,4562,532799,3238,17267,2104,515532,3448,2051225,3307,121112,6178,1930113,6882,514979,2121,61453,3643,453526,4466,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24050199,5391,11800027,8540,2611545,6226,139419,7243,2472126,9109,7904075,7323,316516,9550,7587559,11710,1284407,3334,114046,4653,1170361,5549,12250172,7474,2490874,6036,62840,5649,2428034,7755,8161504,5415,306377,10144,7855127,11676,1597794,3660,174504,5682,1423290,6670,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2620804,1564,1307930,2702,329402,2058,13802,1599,315600,2515,849890,1929,34561,3075,815329,3363,128638,892,10071,1438,118567,1595,1312874,2283,310874,1711,7016,1509,303858,2242,851815,1748,30367,2718,821448,2997,150185,936,13426,1717,136759,1731,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,590593,683,289754,1407,47696,974,3102,814,44594,1269,196359,1108,12060,1551,184299,1940,45699,541,3700,708,41999,878,300839,1378,45813,943,1662,475,44151,887,201367,950,11107,1513,190260,1916,53659,586,5249,903,48410,1103,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7544587,5490,3637193,6524,689634,4059,31091,2849,658543,5148,2471458,5727,99265,4969,2372193,7927,476101,2235,37072,2990,439029,3510,3907394,4790,662420,3146,16880,2002,645540,3454,2641465,4175,98089,5333,2543376,7412,603509,2952,62982,3457,540527,4287,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6422351,3763,3170134,4776,586734,2859,31961,3115,554773,4266,2159053,4250,114169,6379,2044884,8047,424347,2133,37040,3085,387307,3917,3252217,3280,565971,2677,16684,2121,549287,3324,2180146,3036,100411,4982,2079735,6153,506100,1765,54601,3722,451499,4462,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1721985,1310,844667,2625,143254,1675,11575,2083,131679,2283,561062,1961,44430,3487,516632,3657,140351,1024,15387,1646,124964,1829,877318,2392,135066,1409,5667,1185,129399,1825,571641,1874,40869,2592,530772,3299,170611,1305,18648,1925,151963,2465,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5327826,1816,2631530,3702,493369,2659,28538,2479,464831,3298,1769993,3074,79547,4040,1690446,4773,368168,1508,23959,2220,344209,2789,2696296,3285,469972,2272,15177,1915,454795,2831,1774110,2069,72136,3930,1701974,4541,452214,1583,32794,2545,419420,2662,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,534831,1423,271177,2395,52908,1799,3057,929,49851,2118,182407,1715,6929,1265,175478,1930,35862,799,1583,506,34279,1008,263654,2303,48004,1466,1290,565,46714,1621,176119,1653,5504,1128,170615,2059,39531,827,3396,986,36135,1281,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3389294,534,1604326,2422,314093,2114,34206,3325,279887,3930,1034322,1076,104601,5266,929721,5271,255911,994,45570,3603,210341,3802,1784968,2448,299827,2155,18493,2406,281334,3102,1148896,1138,84275,5117,1064621,5168,336245,1130,69012,3502,267233,3318,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
