GEO_ID,B08101_001E,B08101_001M,B08101_002E,B08101_002M,B08101_003E,B08101_003M,B08101_004E,B08101_004M,B08101_005E,B08101_005M,B08101_006E,B08101_006M,B08101_007E,B08101_007M,B08101_008E,B08101_008M,B08101_009E,B08101_009M,B08101_010E,B08101_010M,B08101_011E,B08101_011M,B08101_012E,B08101_012M,B08101_013E,B08101_013M,B08101_014E,B08101_014M,B08101_015E,B08101_015M,B08101_016E,B08101_016M,B08101_017E,B08101_017M,B08101_018E,B08101_018M,B08101_019E,B08101_019M,B08101_020E,B08101_020M,B08101_021E,B08101_021M,B08101_022E,B08101_022M,B08101_023E,B08101_023M,B08101_024E,B08101_024M,B08101_025E,B08101_025M,B08101_026E,B08101_026M,B08101_027E,B08101_027M,B08101_028E,B08101_028M,B08101_029E,B08101_029M,B08101_030E,B08101_030M,B08101_031E,B08101_031M,B08101_032E,B08101_032M,B08101_033E,B08101_033M,B08101_034E,B08101_034M,B08101_035E,B08101_035M,B08101_036E,B08101_036M,B08101_037E,B08101_037M,B08101_038E,B08101_038M,B08101_039E,B08101_039M,B08101_040E,B08101_040M,B08101_041E,B08101_041M,B08101_042E,B08101_042M,B08101_043E,B08101_043M,B08101_044E,B08101_044M,B08101_045E,B08101_045M,B08101_046E,B08101_046M,B08101_047E,B08101_047M,B08101_048E,B08101_048M,B08101_049E,B08101_049M,B08101_050E,B08101_050M,B08101_051E,B08101_051M,B08101_052E,B08101_052M,B08101_053E,B08101_053M,B08101_054E,B08101_054M,B08101_055E,B08101_055M,B08101_056E,B08101_056M,NAME,B08101_001MA,B08101_001EA,B08101_002EA,B08101_002MA,B08101_003EA,B08101_003MA,B08101_004EA,B08101_004MA,B08101_005EA,B08101_005MA,B08101_006MA,B08101_006EA,B08101_007MA,B08101_007EA,B08101_008EA,B08101_008MA,B08101_009EA,B08101_009MA,B08101_010EA,B08101_010MA,B08101_011MA,B08101_011EA,B08101_012MA,B08101_012EA,B08101_013MA,B08101_013EA,B08101_014MA,B08101_014EA,B08101_015EA,B08101_015MA,B08101_016MA,B08101_016EA,B08101_017MA,B08101_017EA,B08101_018EA,B08101_018MA,B08101_019EA,B08101_019MA,B08101_020EA,B08101_020MA,B08101_021EA,B08101_021MA,B08101_022MA,B08101_022EA,B08101_023MA,B08101_023EA,B08101_024EA,B08101_024MA,B08101_025EA,B08101_025MA,B08101_026EA,B08101_026MA,B08101_027EA,B08101_027MA,B08101_028MA,B08101_028EA,B08101_029MA,B08101_029EA,B08101_030EA,B08101_030MA,B08101_031EA,B08101_031MA,B08101_032EA,B08101_032MA,B08101_033EA,B08101_033MA,B08101_034MA,B08101_034EA,B08101_035EA,B08101_035MA,B08101_036EA,B08101_036MA,B08101_037MA,B08101_037EA,B08101_038EA,B08101_038MA,B08101_039MA,B08101_039EA,B08101_040MA,B08101_040EA,B08101_041EA,B08101_041MA,B08101_042EA,B08101_042MA,B08101_043EA,B08101_043MA,B08101_044EA,B08101_044MA,B08101_045MA,B08101_045EA,B08101_046EA,B08101_046MA,B08101_047EA,B08101_047MA,B08101_048EA,B08101_048MA,B08101_049EA,B08101_049MA,B08101_050EA,B08101_050MA,B08101_051MA,B08101_051EA,B08101_052EA,B08101_052MA,B08101_053EA,B08101_053MA,B08101_054MA,B08101_054EA,B08101_055EA,B08101_055MA,B08101_056MA,B08101_056EA,state
0400000US13,4291263,25199,128298,6627,408680,9315,1961659,17061,977601,11281,393555,8906,242803,6582,178667,5882,3415734,24136,87454,5732,303381,10536,1565835,16754,797265,10722,318693,8487,198486,6317,144620,5517,442364,14307,23126,2999,54661,5119,215933,9515,85657,4853,34539,2901,18158,2705,10290,1462,89057,6103,4542,1012,16543,3250,39434,3891,15924,2389,6149,1473,3834,957,2631,761,64483,5035,7114,1284,14825,1897,24528,3311,10746,2244,2840,857,1389,534,3041,765,71180,5375,1648,640,8308,1846,34056,3991,13850,2623,6505,1614,4113,1034,2700,838,208445,8238,4414,1056,10962,1487,81873,5399,54159,4755,24829,2705,16823,2199,15385,1742,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,672446,6934,16776,2035,71553,2730,291134,4580,138218,2668,68136,3229,48396,2982,38233,2715,454338,8020,8057,1350,43434,3186,203623,4966,94697,3451,47502,3137,32364,2302,24661,1994,90503,5183,3189,804,10240,1759,38933,3126,20529,2323,7966,1195,5762,1186,3884,956,41171,3555,1817,589,5830,1485,14050,2072,7998,1473,4472,910,3621,794,3383,930,28327,2600,1877,768,5301,1156,11161,1471,4742,1074,2395,921,1328,504,1523,588,28488,3109,1218,580,4635,1579,13501,2090,4663,1121,1805,687,1523,652,1143,585,29619,3070,618,485,2113,788,9866,1807,5589,972,3996,868,3798,999,3639,768,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,696905,9758,25897,2336,73931,4361,299773,4925,150537,4228,70718,3957,46212,2830,29837,2428,549285,10106,17812,1889,56306,4031,238329,6444,120044,4368,58397,4144,34626,2600,23771,2098,66598,5047,3966,1067,9012,2249,31234,3302,13028,2147,4116,936,3467,1014,1775,488,4840,1159,13,22,517,493,2049,730,808,372,893,417,411,205,149,151,21482,2257,2294,650,4416,1318,7843,1568,3501,846,1582,560,1215,527,631,309,16322,2271,978,454,2482,840,6620,1498,3120,912,1620,595,1189,412,313,212,38378,3045,834,425,1198,640,13698,1877,10036,1523,4110,906,5304,1294,3198,842,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5973263,21550,191053,5739,574479,7252,2607324,12334,1351180,7759,586615,9190,383613,8064,278999,6360,4397667,27891,126481,4830,391593,7780,1878359,17663,1037297,9349,456355,8663,296455,7244,211127,5473,498666,12106,22193,2073,54957,3553,228714,8301,105448,4978,43143,3183,26503,2705,17708,1704,545633,13684,13161,2127,64680,4845,286783,8886,100537,5116,39680,2942,25180,2707,15612,1967,187588,8352,19327,1940,37221,3083,74128,5337,28183,2864,11151,1680,9123,1570,8455,1664,92761,4420,4229,969,13104,1912,42360,3254,16729,2098,7600,1209,4942,1271,3797,1296,250948,8615,5662,1059,12924,1656,96980,6175,62986,4082,28686,2420,21410,2036,22300,2049,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2974599,16260,112144,5107,303804,7012,1239632,9394,673115,7314,303930,5873,198509,5228,143465,4963,2469923,17625,78843,4348,234845,6463,1028749,10356,571173,7307,263720,6054,172246,5182,120347,4802,262198,8503,17731,2237,32209,3330,121339,5812,51625,3488,19290,1817,11538,1459,8466,1362,35244,3131,950,393,6520,1511,13742,2094,7810,1246,2595,694,1805,562,1822,557,59191,4062,7900,1252,17432,2353,17938,2320,6736,1087,3537,687,3150,709,2498,672,49407,4508,4051,1212,7040,1607,20646,2821,10230,1604,3623,849,2073,755,1744,540,98636,5088,2669,597,5758,1080,37218,3639,25541,2570,11165,1544,7697,1191,8588,1378,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1547508,8621,74966,2991,167393,4282,615085,6222,336401,3490,160077,4017,114452,4032,79134,3261,1251333,10978,54425,2770,124455,4382,498971,7145,280157,3789,135081,3890,95667,4075,62577,3089,133035,5212,7508,1053,16252,1907,61957,4028,25306,2150,10097,1230,6959,1295,4956,803,16983,2166,1079,519,3498,1074,8379,1526,1547,604,1198,434,835,377,447,263,57528,3347,7429,1225,15875,2047,14908,1888,8709,1302,4034,853,3170,645,3403,571,24228,2750,1581,561,3887,1150,9810,1704,4705,717,1722,487,1449,494,1074,395,64401,3558,2944,671,3426,760,21060,2211,15977,1755,7945,1005,6372,960,6677,1118,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1389013,10613,61687,3456,147336,4911,576309,5792,293022,4283,139355,4210,95608,3800,75696,3397,1144913,11247,47104,3093,118620,4958,475407,6942,244966,4442,117595,3723,79930,3689,61291,3045,126485,5642,7237,1281,14876,1649,59241,4295,24767,2431,10292,1381,5575,1032,4497,917,7063,1247,289,206,1145,640,2463,619,2061,695,463,338,200,200,442,249,34400,2727,3955,861,6682,1419,11699,1703,5238,921,2136,559,2832,714,1858,477,20746,2227,815,421,2623,715,9365,1662,4002,973,1879,539,883,307,1179,471,55406,3290,2287,813,3390,827,18134,1899,11988,1397,6990,1307,6188,990,6429,969,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1866676,12915,69852,3948,196962,5427,797594,9119,420222,5972,175543,5292,116107,4844,90396,3591,1545003,15016,51490,3478,152806,5145,659075,9677,357232,6392,151798,5022,98257,4514,74345,3377,178557,6905,8593,1690,23216,2455,85217,4549,35449,2888,12441,1574,7039,1080,6602,1350,19626,2202,729,341,3118,1035,9170,1571,3124,999,1910,592,919,320,656,274,42149,3656,6139,1178,11646,2089,13904,1946,5532,1213,1590,598,1280,552,2058,756,21580,2245,1155,486,2793,912,8556,1520,4361,1027,1869,512,1799,675,1047,456,59761,4269,1746,756,3383,1091,21672,2703,14524,1613,5935,1261,6813,1345,5688,935,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1984437,15548,59451,4198,200356,7296,879560,9335,428676,6580,190559,5993,124567,5193,101268,4135,1639250,15248,43907,3292,155615,6802,726967,10169,361999,7222,159735,5518,107999,4961,83028,3655,191473,9149,8560,1323,23555,3227,93106,5839,35838,3708,16388,2108,7524,1080,6502,992,26568,3161,1919,806,5392,1430,9642,1803,4570,929,1859,610,1708,544,1478,772,33986,3087,2904,938,6070,1178,13284,1877,5208,1009,2849,929,1652,595,2019,679,45787,3635,1042,666,7920,1620,20090,2640,8879,1513,3610,964,1891,584,2355,1125,47373,4325,1119,485,1804,660,16471,2724,12182,1797,6118,1366,3793,855,5886,1191,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,629171,6248,24194,1833,54884,2569,230585,4021,151540,3175,74397,3065,54834,2829,38737,2057,487205,7070,15140,1695,36989,2595,179457,4354,122408,3347,61021,2702,43677,2580,28513,1885,66835,4209,4204,1080,6772,1380,28859,2763,13136,1702,6363,1072,4163,948,3338,874,4314,1047,224,202,709,377,1741,752,686,359,525,320,116,87,313,251,24616,2435,3941,922,6672,1310,6182,1340,3596,908,1399,455,1462,547,1364,524,10257,1426,354,262,2150,784,3174,906,2463,787,770,350,861,471,485,231,35944,3056,331,186,1592,543,11172,1602,9251,1597,4319,954,4555,938,4724,728,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2946590,14984,88541,4410,258221,5336,1241363,9041,703522,5941,292971,6987,200793,5979,161179,5345,2180872,17429,51612,3632,174121,5765,920077,11352,535639,7028,224892,6518,152011,5145,122520,4506,266301,8077,14843,1909,26678,2740,118120,7024,59207,3055,21677,1998,15663,1947,10113,1293,268560,7582,9104,1500,31662,2754,120639,5774,56228,3875,23894,2297,16596,2074,10437,1371,69897,4937,6937,1091,13925,1839,26699,3201,11051,1863,4904,1424,3441,787,2940,722,36016,3445,2471,904,4280,1161,13991,2169,8432,1774,2975,783,1829,611,2038,665,124944,5322,3574,875,7555,1165,41837,2956,32965,2769,14629,1605,11253,1535,13131,1537,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3326313,20620,123690,4765,314382,6323,1363679,10526,765486,7130,337420,8409,231109,7369,190547,5865,2388532,22166,68006,3242,190187,6004,952944,12330,590706,8594,261227,7252,179251,6946,146211,5793,247588,9963,18437,2285,29933,2765,103603,6106,53297,4455,19669,2324,12960,1560,9689,1722,328845,7720,8111,1267,42477,3477,172761,6119,54445,4045,25696,2546,15135,1672,10220,1260,158506,6695,22363,2439,37556,3261,57896,4068,19190,2521,8928,1430,6353,1176,6220,1151,55351,3699,2974,724,6830,1425,28086,3028,8503,1347,4152,1035,3528,935,1278,482,147491,6136,3799,806,7399,1037,48389,3551,39345,3610,17748,1958,13882,1507,16929,1672,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4274964,19712,163675,4935,451037,8007,1742145,9667,1016184,8551,452082,6873,271928,6553,177913,5699,3521696,21389,114500,4483,346446,7846,1438047,10763,855457,8635,388791,6702,232818,6173,145637,5280,375096,10048,23334,2511,54265,4193,163199,6790,81154,4270,27239,2307,16274,1876,9631,1323,65409,4764,4223,1073,10989,1885,30293,2931,11440,1966,4910,1246,2029,642,1525,553,92316,4762,12361,1316,23144,2412,29964,2758,12683,1433,6588,1166,4206,827,3370,771,55932,3934,3993,1002,7701,1340,22644,2223,12074,1828,4889,951,2359,650,2272,778,164515,6370,5264,1176,8492,1515,57998,3414,43376,3127,19665,1832,14242,1552,15478,1882,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2773626,11559,118629,3559,266831,5399,1150802,8088,635753,4327,288135,5776,187802,4491,125674,3819,2174125,12204,79106,3245,197714,5686,902982,9601,512516,5290,232342,5299,151454,4491,98011,3204,237915,7936,15723,1739,23605,2723,111217,4931,47542,2607,20044,1813,11720,1133,8064,1135,99296,4191,3841,750,13488,1667,46429,2980,20080,1915,7335,1021,5382,1039,2741,622,81150,4681,11044,1292,16982,2155,25714,2527,11953,1415,6924,1029,4963,991,3570,773,45713,3407,2429,666,6439,1085,20443,2476,8889,1431,4018,767,1745,533,1750,630,135427,4577,6486,1024,8603,1198,44017,3411,34773,2230,17472,1406,12538,1468,11538,1358,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1181081,12874,38120,3188,116892,5752,522462,8380,257329,5519,112431,5074,72002,4205,61845,3622,992657,13068,29101,2655,91392,5430,439555,8679,219509,5588,97338,4968,63533,4005,52229,3331,122009,7131,4950,1270,16122,2999,58138,4809,24222,2749,9511,1502,4543,993,4523,1201,5269,1352,303,214,1371,748,1983,798,882,466,232,211,285,232,213,205,18071,2096,2363,608,4245,1082,5365,1107,3241,1053,1142,426,485,278,1230,474,20290,2908,1133,730,2171,907,8679,1774,4792,1334,2079,1036,974,384,462,227,22785,2576,270,202,1591,719,8742,1689,4683,1024,2129,720,2182,758,3188,1019,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2773780,14508,112955,4411,291361,6528,1151657,8155,616275,6992,273315,6859,182288,5479,145929,4981,2265099,15458,82162,3868,221441,6352,946437,9056,513111,7666,229814,6808,155197,4835,116937,4728,255440,8197,14282,1687,34996,3547,112103,5298,53733,4106,20558,2149,10809,1387,8959,1393,44846,3511,2333,704,7452,1418,17759,2516,8619,1359,4253,1121,2812,777,1618,516,55310,4006,6145,1038,13538,1987,19318,2536,7099,1121,3464,749,2803,646,2943,726,38906,3621,2001,687,6153,1881,15835,2065,7672,1292,3140,920,1646,637,2459,995,114179,4710,6032,1312,7781,1157,40205,3076,26041,2227,12086,1494,9021,1768,13013,1630,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,475287,6316,21519,1826,46950,2090,185824,3637,99920,2279,54874,2757,36691,2547,29509,2183,357127,7243,14104,1609,33933,2566,140246,4430,75729,2691,44409,2448,27976,2213,20730,1782,48007,3348,2772,760,4918,1100,21072,2296,10509,1546,3282,879,2994,633,2460,731,3249,900,255,291,179,158,1077,484,932,493,387,248,211,187,208,160,25078,2507,2447,594,4133,1135,8771,1779,4126,784,2312,673,1548,446,1741,564,13348,1991,735,435,1602,629,5491,1407,2575,758,1496,595,1119,469,330,196,28478,2805,1206,553,2185,668,9167,1391,6049,889,2988,745,2843,636,4040,665,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,954452,6369,47626,2616,98282,3106,391617,3890,199887,3087,94276,3179,68064,3353,54700,2428,777728,7352,35671,2238,78054,3245,319239,4992,166966,3351,77983,2999,56520,3102,43295,2561,88899,5063,6135,1213,9860,1711,40936,3407,15950,1919,7552,1205,4494,963,3972,721,7533,1359,546,367,1083,501,3327,821,1264,452,375,287,553,375,385,289,26175,2078,3299,684,5682,1019,8482,1298,3464,724,2345,580,1113,389,1790,379,12328,1521,930,535,1665,545,4572,1076,2949,767,1248,411,715,290,249,176,41789,2560,1045,421,1938,688,15061,1467,9294,1206,4773,947,4669,883,5009,726,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1246513,11854,37224,2766,117917,3810,569397,7388,271339,3993,113465,4142,76935,3746,60236,3034,977046,12804,23213,2481,85999,4397,455585,8504,212911,5277,90518,3441,60691,3337,48129,2674,131418,5723,6864,1261,17210,2471,60270,4675,28002,2749,9524,1342,5967,1137,3581,844,41958,3826,2308,715,6140,1439,17119,2397,9268,1898,3250,1103,2280,811,1593,550,27757,3180,2415,802,4305,1367,10977,1794,5066,1238,2239,899,1622,556,1133,486,23956,2519,1701,770,3125,1295,9992,1756,5417,1331,1511,609,1543,552,667,363,44378,3747,723,566,1138,648,15454,2283,10675,1584,6423,1376,4832,1187,5133,998,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,677618,7884,26910,2025,58615,2962,248964,4110,171438,3765,78450,3648,53610,2640,39631,2344,550292,8640,17845,1725,42238,2736,204514,4894,142724,3638,65468,3382,45210,2506,32293,2169,55129,3883,4538,1090,6423,1435,22416,2573,12120,1721,5531,1448,2454,657,1647,476,6798,1518,434,272,1715,814,1952,707,1316,479,401,291,586,406,394,269,21028,2518,3140,738,5778,1252,5617,1275,3149,941,1428,553,854,350,1062,438,7651,1640,115,122,759,517,2969,1008,1942,726,777,390,859,423,230,183,36720,3085,838,346,1702,605,11496,1740,10187,1404,4845,1100,3647,867,4005,919,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4166286,20887,113971,5171,341789,6203,1737668,11957,1025361,8076,434915,8746,281772,7027,230810,5994,3000397,21799,69695,3601,231866,6355,1210459,13965,761463,8680,333224,7847,216730,6390,176960,5324,333065,10473,16523,1699,34390,3136,144425,6425,75084,4731,29088,2759,19630,2184,13925,1710,463204,12033,8728,1457,42983,3729,235783,7484,102620,5185,37079,2960,21585,2094,14426,1638,120053,6218,10729,1675,15574,2221,47719,3268,24099,2570,9342,1612,6061,1007,6529,1264,83204,6094,5798,1709,10173,1754,41470,4979,14387,2016,5199,997,3418,1047,2759,731,166363,6258,2498,801,6803,1222,57812,4288,47708,3682,20983,2128,14348,1753,16211,1856,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,865357,9853,32716,3473,91183,4928,365975,6673,182448,4569,86123,3662,58672,3230,48240,3446,685234,10327,25276,2979,72096,4483,294352,7230,143963,4791,67346,3685,46143,2649,36058,2913,90993,6040,4311,1225,10980,2149,41355,3792,18327,2154,8492,1338,4422,1066,3106,890,9482,1397,304,251,693,644,3201,916,2378,774,1247,515,1167,727,492,228,19542,2269,1444,537,2560,823,8154,1750,3687,1091,1707,544,755,313,1235,500,22291,2474,978,555,3359,1065,8564,1382,4788,1233,2451,744,938,489,1213,636,37815,3287,403,269,1495,620,10349,1797,9305,1515,4880,1032,5247,1143,6136,1180,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
