GEO_ID,B15001_001E,B15001_001M,B15001_002E,B15001_002M,B15001_003E,B15001_003M,B15001_004E,B15001_004M,B15001_005E,B15001_005M,B15001_006E,B15001_006M,B15001_007E,B15001_007M,B15001_008E,B15001_008M,B15001_009E,B15001_009M,B15001_010E,B15001_010M,B15001_011E,B15001_011M,B15001_012E,B15001_012M,B15001_013E,B15001_013M,B15001_014E,B15001_014M,B15001_015E,B15001_015M,B15001_016E,B15001_016M,B15001_017E,B15001_017M,B15001_018E,B15001_018M,B15001_019E,B15001_019M,B15001_020E,B15001_020M,B15001_021E,B15001_021M,B15001_022E,B15001_022M,B15001_023E,B15001_023M,B15001_024E,B15001_024M,B15001_025E,B15001_025M,B15001_026E,B15001_026M,B15001_027E,B15001_027M,B15001_028E,B15001_028M,B15001_029E,B15001_029M,B15001_030E,B15001_030M,B15001_031E,B15001_031M,B15001_032E,B15001_032M,B15001_033E,B15001_033M,B15001_034E,B15001_034M,B15001_035E,B15001_035M,B15001_036E,B15001_036M,B15001_037E,B15001_037M,B15001_038E,B15001_038M,B15001_039E,B15001_039M,B15001_040E,B15001_040M,B15001_041E,B15001_041M,B15001_042E,B15001_042M,B15001_043E,B15001_043M,B15001_044E,B15001_044M,B15001_045E,B15001_045M,B15001_046E,B15001_046M,B15001_047E,B15001_047M,B15001_048E,B15001_048M,B15001_049E,B15001_049M,B15001_050E,B15001_050M,B15001_051E,B15001_051M,B15001_052E,B15001_052M,B15001_053E,B15001_053M,B15001_054E,B15001_054M,B15001_055E,B15001_055M,B15001_056E,B15001_056M,B15001_057E,B15001_057M,B15001_058E,B15001_058M,B15001_059E,B15001_059M,B15001_060E,B15001_060M,B15001_061E,B15001_061M,B15001_062E,B15001_062M,B15001_063E,B15001_063M,B15001_064E,B15001_064M,B15001_065E,B15001_065M,B15001_066E,B15001_066M,B15001_067E,B15001_067M,B15001_068E,B15001_068M,B15001_069E,B15001_069M,B15001_070E,B15001_070M,B15001_071E,B15001_071M,B15001_072E,B15001_072M,B15001_073E,B15001_073M,B15001_074E,B15001_074M,B15001_075E,B15001_075M,B15001_076E,B15001_076M,B15001_077E,B15001_077M,B15001_078E,B15001_078M,B15001_079E,B15001_079M,B15001_080E,B15001_080M,B15001_081E,B15001_081M,B15001_082E,B15001_082M,B15001_083E,B15001_083M,NAME,B15001_001EA,B15001_001MA,B15001_002MA,B15001_002EA,B15001_003MA,B15001_003EA,B15001_004EA,B15001_004MA,B15001_005MA,B15001_005EA,B15001_006MA,B15001_006EA,B15001_007EA,B15001_007MA,B15001_008MA,B15001_008EA,B15001_009MA,B15001_009EA,B15001_010EA,B15001_010MA,B15001_011MA,B15001_011EA,B15001_012MA,B15001_012EA,B15001_013EA,B15001_013MA,B15001_014MA,B15001_014EA,B15001_015MA,B15001_015EA,B15001_016EA,B15001_016MA,B15001_017MA,B15001_017EA,B15001_018MA,B15001_018EA,B15001_019MA,B15001_019EA,B15001_020EA,B15001_020MA,B15001_021MA,B15001_021EA,B15001_022EA,B15001_022MA,B15001_023MA,B15001_023EA,B15001_024EA,B15001_024MA,B15001_025MA,B15001_025EA,B15001_026EA,B15001_026MA,B15001_027EA,B15001_027MA,B15001_028EA,B15001_028MA,B15001_029MA,B15001_029EA,B15001_030EA,B15001_030MA,B15001_031MA,B15001_031EA,B15001_032EA,B15001_032MA,B15001_033EA,B15001_033MA,B15001_034EA,B15001_034MA,B15001_035MA,B15001_035EA,B15001_036MA,B15001_036EA,B15001_037EA,B15001_037MA,B15001_038MA,B15001_038EA,B15001_039EA,B15001_039MA,B15001_040MA,B15001_040EA,B15001_041MA,B15001_041EA,B15001_042MA,B15001_042EA,B15001_043EA,B15001_043MA,B15001_044EA,B15001_044MA,B15001_045MA,B15001_045EA,B15001_046MA,B15001_046EA,B15001_047MA,B15001_047EA,B15001_048EA,B15001_048MA,B15001_049EA,B15001_049MA,B15001_050MA,B15001_050EA,B15001_051EA,B15001_051MA,B15001_052MA,B15001_052EA,B15001_053MA,B15001_053EA,B15001_054EA,B15001_054MA,B15001_055EA,B15001_055MA,B15001_056MA,B15001_056EA,B15001_057MA,B15001_057EA,B15001_058MA,B15001_058EA,B15001_059EA,B15001_059MA,B15001_060MA,B15001_060EA,B15001_061EA,B15001_061MA,B15001_062MA,B15001_062EA,B15001_063MA,B15001_063EA,B15001_064MA,B15001_064EA,B15001_065EA,B15001_065MA,B15001_066MA,B15001_066EA,B15001_067EA,B15001_067MA,B15001_068MA,B15001_068EA,B15001_069MA,B15001_069EA,B15001_070MA,B15001_070EA,B15001_071EA,B15001_071MA,B15001_072MA,B15001_072EA,B15001_073MA,B15001_073EA,B15001_074MA,B15001_074EA,B15001_075MA,B15001_075EA,B15001_076EA,B15001_076MA,B15001_077EA,B15001_077MA,B15001_078EA,B15001_078MA,B15001_079MA,B15001_079EA,B15001_080MA,B15001_080EA,B15001_081EA,B15001_081MA,B15001_082EA,B15001_082MA,B15001_083EA,B15001_083MA,state
0400000US13,7501786,3659,3607292,4932,526193,6826,14047,2085,92760,5625,170134,6656,196405,8310,18099,2713,32434,3401,2314,827,667301,6654,38201,3986,73554,4892,191739,7792,148131,7294,44925,4171,121995,6288,48756,4185,679266,5719,41828,4446,60187,4925,193675,8160,136897,5697,47564,3635,129803,5582,69312,4284,1220931,4958,53967,4427,114436,5480,383699,8381,244347,8100,80473,5339,211544,7290,132465,5710,513601,2666,52001,2853,47927,3830,146830,4986,89976,4245,26081,2643,85593,4415,65193,3489,3894494,3834,503421,5521,6891,1588,71452,4473,134984,6488,220079,7873,21031,2738,46267,3639,2717,959,679859,6210,22940,3143,51347,3892,150944,7042,169632,7565,57234,3728,150890,5430,76872,4210,712075,4807,28105,3242,48867,3849,154312,5631,165178,6350,70863,5269,148157,6496,96593,4406,1321967,5198,49998,3927,97127,4529,383465,10106,295697,8021,122733,5418,226285,7906,146662,6690,677172,2544,73004,3952,86330,4052,245399,6287,122181,4706,27259,2417,75580,3411,47419,3395,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1096828,535,552184,1030,75755,625,1118,455,6919,1357,27170,2165,31075,2761,4247,994,4797,1386,429,524,109179,994,944,451,3882,965,33244,2184,29577,2446,13005,1858,22607,1916,5920,1174,90996,1018,1433,528,4365,1192,26541,2311,19338,2060,10676,1591,18297,2155,10346,1510,178257,908,4663,842,10351,1394,46395,2758,41340,3072,18867,2049,38590,2274,18051,1786,97997,646,8154,1226,6780,1236,27756,2030,17755,1615,7092,1398,17743,1491,12717,1374,544644,716,61170,981,698,437,3240,911,18626,1950,27077,2214,4047,950,7079,1386,403,287,94988,1175,893,583,3542,919,20243,2073,22771,2189,11490,1713,25503,2078,10546,1575,86178,930,1065,409,1711,627,20470,1818,19347,2385,10181,1483,21488,2260,11916,1645,180197,894,6796,1077,8455,1351,44138,2956,40860,2417,21223,2047,37952,2237,20773,1984,122111,513,13497,1369,9834,1412,44524,2530,19932,1716,7522,1250,17049,1435,9753,1301,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1185282,1370,588418,1601,81995,1932,1674,774,11829,2158,31326,2967,28842,2375,4468,1376,3673,1147,183,189,104645,2495,2793,823,7757,1751,31636,2918,29215,2814,8305,1421,19076,2109,5863,1367,99245,1901,4562,993,6759,1111,25601,2133,25529,2693,7053,1458,20142,2147,9599,1522,198361,1941,10264,1389,12387,1780,55608,3177,48386,3517,19364,2062,33794,2427,18558,2308,104172,884,6226,1059,8415,1266,26834,2231,26791,2569,5439,1005,17227,2081,13240,1382,596864,1590,76398,1345,606,357,7817,1347,23776,2482,31722,2483,4567,1145,6987,1934,923,768,102998,1784,3215,1123,5597,1274,25812,2388,28689,2336,11315,1763,22905,2530,5465,1189,95862,1773,3352,1038,4994,1116,20227,2335,25181,2659,13339,1989,20780,2137,7989,1449,202674,2075,7422,1393,9188,1289,54661,3396,58148,3370,21006,1910,35749,3028,16500,2015,118932,988,6313,1043,9702,1557,41390,2131,31785,2480,7223,1219,15543,1721,6976,1108,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9859980,2140,4781706,3349,647383,2553,13653,2031,89608,4206,196958,6994,248050,6939,32492,3344,61478,4141,5144,1173,891692,2900,33602,3410,65647,4557,222803,6601,194104,6749,68983,3842,216590,6887,89963,4681,845147,2688,45877,3147,61084,3532,216353,6407,169096,5966,61773,3544,179492,5094,111472,5422,1651129,2694,85986,4427,105059,4657,466938,8421,359662,7489,121576,5175,302303,7707,209605,6461,746355,1486,65646,3219,66670,3325,238392,5545,138400,4952,30085,2370,105967,4836,101195,4201,5078274,2881,618932,2835,8423,1512,61024,3615,153440,6043,266657,7487,40326,3300,81675,4419,7387,1373,888018,3559,26355,3021,46634,3292,162443,6210,192524,6469,75634,4498,252592,6705,131836,5407,844845,2512,42032,4026,47998,3462,164230,6749,179642,6849,86436,4713,193142,6396,131365,5358,1732746,2374,81963,3927,86509,4367,461966,7643,389639,8617,165009,5229,337404,7959,210256,6029,993733,1580,92258,4144,91682,4023,388148,6565,189278,5026,45447,2791,111115,4396,75805,3881,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4983360,2867,2417934,3478,341757,2221,8546,1565,57872,3267,115904,4712,124931,5478,10500,2016,22663,2737,1341,496,417476,3311,18424,2106,41173,3573,126125,5010,100753,4305,31482,2908,72577,3923,26942,2402,412738,2947,15219,1851,31834,3257,137351,5585,91018,4808,38711,2631,67187,4546,31418,2403,849362,2982,26801,2454,67421,4299,315002,6914,173201,4659,67055,3423,124395,4658,75487,3227,396601,1629,30302,2035,40379,2719,150691,4190,70412,3051,16696,2159,43729,2729,44392,2600,2565426,2632,328711,3331,3753,1029,44417,3313,93826,4799,138915,5321,12574,2092,33534,3135,1692,515,423006,3882,13461,1921,34305,2872,89362,4731,108430,5452,46295,3773,95105,4736,36048,2531,413428,2754,11565,1701,22891,2020,106778,4803,98198,4370,47935,2749,87540,3927,38521,2828,881049,2829,24788,2057,58790,3484,314336,6719,190126,5444,82293,4001,129801,5219,80915,3500,519232,1917,36365,2625,62328,3511,238518,4857,86419,3880,22440,2227,34942,2258,38220,2737,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2366950,2013,1158473,2333,162153,1912,2094,631,18728,1927,45265,2545,70274,3587,11797,1838,13494,2143,501,381,197788,2282,4177,948,11992,1550,55330,2737,45554,2842,25223,2288,41946,2817,13566,1537,183641,1868,4578,978,9761,1415,54172,3201,41265,2906,23755,2209,34097,2813,16013,1599,405719,2028,9389,1350,22186,1851,146583,3903,87228,3050,39404,2543,66203,2886,34726,2322,209172,994,13791,1375,14634,1268,88195,2715,36602,1881,9460,1430,26646,1682,19844,1784,1208477,2345,156527,2445,2385,996,13432,1997,33169,2377,76801,3350,10654,1465,19328,2300,758,388,191962,2574,3437,988,8823,1609,36372,3450,41327,2993,29347,2200,53467,3086,19189,1862,179905,2105,5318,1132,5925,972,35667,2581,38667,2556,29599,2110,45154,2788,19575,1741,409630,2404,8802,1282,15917,1923,124325,3685,96749,3574,55584,2709,73159,2748,35094,2092,270453,1081,14953,1657,18630,1581,129701,3467,50238,2686,14101,1420,29516,2098,13314,1404,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2173415,2207,1070902,2620,157350,2520,1885,669,21263,2327,47278,3118,63264,3632,12141,1808,10860,1889,659,393,199703,2532,8039,1548,14615,2152,46420,3254,55214,3509,17167,1747,44311,2933,13937,1514,175804,2119,8691,1394,11227,1589,41738,2321,43606,3137,14846,1972,37863,2368,17833,1796,361350,2638,10916,1367,21272,2092,104616,3657,88076,3322,23026,2121,70809,3610,42635,2583,176695,1085,10371,1405,9798,1339,60079,2406,36392,2012,6233,807,27879,1895,25943,1608,1102513,2137,143620,2382,1632,733,14307,1671,31137,2951,68686,3519,10840,1627,15387,1793,1631,682,187855,2174,4603,1038,11276,1794,33253,3286,46902,3254,20372,1923,50887,3024,20562,2005,171333,1991,6598,1337,7678,1737,29889,2522,41610,2396,21252,1822,40634,2293,23672,1887,370175,2366,11124,1327,17576,1964,92797,4055,95872,3693,33205,2296,76109,3239,43492,2552,229530,1516,14757,1377,17710,1741,89634,2470,52592,2403,9987,1297,25926,1789,18924,1445,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3380710,2729,1642437,3085,220377,2760,5481,1288,31234,2848,83739,3953,79201,3622,7329,1393,12065,1463,1328,685,281882,3194,8990,1643,26236,2514,92740,4614,67709,3611,20020,2272,48526,2890,17661,1871,283798,2406,10408,1657,25676,2311,99869,3589,59503,3490,21195,2261,40319,2675,26828,2384,578596,2323,35194,3175,61991,3267,211592,5904,112544,4759,33065,2536,76313,3983,47897,3220,277784,1303,47557,2853,30190,2164,88338,2513,45126,2893,8523,1338,28453,1950,29597,1685,1738273,3066,206680,1645,2673,762,22743,2438,59331,3395,92429,3847,9614,1343,18429,2222,1461,560,282752,2948,6363,1324,23064,2506,60603,3013,74469,3679,35213,3433,53048,2956,29992,2543,282132,2361,7787,1190,18118,2359,73611,4247,62694,3581,36849,2603,47647,3316,35426,2785,608435,2304,25896,2618,48975,2908,208541,5364,131961,5149,56201,2967,75816,4151,61045,3222,358274,1578,52132,3092,41170,2890,143737,4125,59564,3262,13213,1583,22488,2131,25970,2205,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3512796,1601,1694822,2366,241427,3723,9963,1937,47883,3956,80499,4465,85423,5266,3811,1470,12807,1991,1041,535,328457,4842,14491,2566,43079,4059,105270,5430,77881,4124,18646,2522,50731,3528,18359,2211,278154,2924,14802,2207,30811,2791,94386,4806,59773,3939,16219,2285,41435,3440,20728,1896,583531,3516,36043,2818,71539,4051,212187,6898,118473,3928,25401,2669,79566,3769,40322,2645,263253,1629,32553,2585,30893,2622,84633,3319,49882,3220,6536,1124,32698,2385,26058,2009,1817974,2064,236396,3537,6825,1551,34421,3669,69474,5333,99225,4987,7172,1598,18136,2186,1143,624,330635,4108,10071,1848,31196,2812,81520,4453,86873,4611,21844,2370,74325,4043,24806,2652,287693,3314,6487,1495,25936,2727,82267,4004,69628,4133,23239,2384,55791,3320,24345,2745,619545,3522,24234,2839,57453,3892,224238,6978,131528,5873,42584,3030,88126,4503,51382,3332,343705,1469,38442,2335,45606,3013,134521,4736,59124,4108,10457,1543,30675,2850,24880,2336,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1067967,1335,516564,1615,59268,1145,640,377,6026,1261,19864,1967,26810,1992,2360,694,3345,968,223,197,74157,1218,847,487,5075,1123,24165,2206,17619,1717,8188,1578,14613,1584,3650,935,77458,1020,1097,399,4187,858,27601,2186,16475,1805,7739,1204,14440,1657,5919,1082,199433,1279,4763,1118,11122,1554,72816,3236,42220,2655,18347,1870,31619,1956,18546,2292,106248,790,8011,1035,7543,1121,35579,2032,17338,1400,4537,827,17356,1615,15884,1330,551403,1262,54737,994,234,159,6394,1289,15034,1778,25069,1770,2837,1024,5140,1110,29,49,76020,1353,503,383,1716,572,19028,2083,18545,1927,7700,1409,19848,1981,8680,1306,80334,682,927,438,2933,874,22106,1949,16971,1864,10792,1624,18041,2010,8564,1146,210576,1137,2928,826,7279,1165,68240,2766,42283,2557,26939,2000,38686,2490,24221,1878,129736,656,9007,1340,9823,1319,53320,2140,20987,1417,7478,1029,17895,1490,11226,1385,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4584357,1257,2189618,2254,291484,2524,6819,1733,31212,2736,89839,4339,120528,3966,13120,1973,28539,2579,1427,546,401982,2553,15612,1870,30000,3198,106109,4622,88925,4975,22856,2656,90922,4399,47558,3084,372769,2384,18354,1890,24148,2857,96136,5213,73770,4304,19391,2327,76962,3333,64008,3701,783005,2711,28442,3171,53250,3482,214889,6643,151939,5034,42626,3331,152619,5434,139240,4545,340378,1399,23338,2308,30480,2147,90838,4064,55698,3219,14105,1659,53896,2791,72023,3178,2394739,2134,274172,2137,3164,912,24925,2594,68757,3678,122424,4992,14021,1975,37182,2753,3699,902,413595,2322,11823,2032,22444,2913,75946,4466,86609,4539,30267,2669,110986,5392,75520,4091,395977,2151,13719,2178,16844,2014,79053,3973,75802,4741,31763,3365,93367,3781,85429,3879,857505,2260,22813,2547,43428,3176,212664,6758,180302,5823,70827,4153,178666,5255,148805,4867,453490,1403,31296,3069,50081,3615,155216,4630,82316,3562,20777,1931,57574,2520,56230,3095,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5299869,1279,2531628,1610,345106,1762,4737,1188,40558,3158,109385,4401,135103,5659,8572,1505,42851,3455,3900,988,450472,1905,13550,2067,20465,2165,115069,5917,80557,3992,26578,2976,128256,5631,65997,3818,413756,1844,15142,2323,20786,2073,101918,5141,64733,4035,24913,3048,106693,4646,79571,3627,900085,1981,41579,3001,44533,3494,260107,7462,144988,4985,61484,3660,189734,5567,157660,6024,422209,1080,40951,3558,33752,2458,113684,4492,60325,3186,23585,1919,65887,3083,84025,3455,2768241,1653,349968,1448,2324,832,26944,2854,87303,4208,156733,5419,12487,2001,58482,3805,5695,1249,458880,2020,8078,1608,18678,2426,70956,4395,75709,4076,34477,3350,149491,5130,101491,4008,430660,1687,12083,1973,16209,2111,84479,5163,68219,4217,42615,3470,111036,4703,96019,4277,960845,1490,40234,2899,39927,3271,234688,7248,161911,5460,103544,4557,213230,6362,167311,5220,567888,889,54372,3203,44746,3362,209969,5720,81929,3593,37897,2841,73088,3166,65887,3935,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7651883,2178,3708170,2810,511196,2621,9248,1448,75328,3634,154397,5581,210647,5726,21581,2295,36562,2514,3433,963,590020,2954,15693,1873,47437,3408,166190,5126,148910,4243,48035,3290,114115,4594,49640,2651,599222,3140,16371,2046,44960,3045,175028,4568,141485,4826,51069,2500,107362,4943,62947,3106,1353147,3022,35514,3153,95375,3894,422130,7281,331315,6182,112876,3816,212786,5459,143151,4240,654585,1599,42200,2368,65193,3018,201290,3766,133321,3986,37702,2515,87110,3480,87769,3417,3943713,2284,495392,2613,6473,1895,50209,3185,121659,5098,238170,6784,26545,2679,48573,2905,3763,936,590503,2521,11137,1294,36205,3267,110330,5198,166416,5438,67168,3296,139365,5067,59882,3278,609881,2882,15129,1992,32820,2668,127634,5120,154204,5680,72721,3631,127243,5053,80130,3794,1415739,2701,33181,2491,76146,3638,423956,7127,351233,8249,160629,5068,221967,6026,148627,5039,832198,1481,50127,2795,85151,3514,345367,5261,162236,4264,44024,2783,79081,2947,66212,2993,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
