GEO_ID,B27015_001E,B27015_001M,B27015_002E,B27015_002M,B27015_003E,B27015_003M,B27015_004E,B27015_004M,B27015_005E,B27015_005M,B27015_006E,B27015_006M,B27015_007E,B27015_007M,B27015_008E,B27015_008M,B27015_009E,B27015_009M,B27015_010E,B27015_010M,B27015_011E,B27015_011M,B27015_012E,B27015_012M,B27015_013E,B27015_013M,B27015_014E,B27015_014M,B27015_015E,B27015_015M,B27015_016E,B27015_016M,B27015_017E,B27015_017M,B27015_018E,B27015_018M,B27015_019E,B27015_019M,B27015_020E,B27015_020M,B27015_021E,B27015_021M,B27015_022E,B27015_022M,B27015_023E,B27015_023M,B27015_024E,B27015_024M,B27015_025E,B27015_025M,B27015_026E,B27015_026M,NAME,B27015_001MA,B27015_001EA,B27015_002EA,B27015_002MA,B27015_003EA,B27015_003MA,B27015_004EA,B27015_004MA,B27015_005MA,B27015_005EA,B27015_006MA,B27015_006EA,B27015_007EA,B27015_007MA,B27015_008MA,B27015_008EA,B27015_009MA,B27015_009EA,B27015_010EA,B27015_010MA,B27015_011MA,B27015_011EA,B27015_012MA,B27015_012EA,B27015_013EA,B27015_013MA,B27015_014MA,B27015_014EA,B27015_015MA,B27015_015EA,B27015_016EA,B27015_016MA,B27015_017EA,B27015_017MA,B27015_018EA,B27015_018MA,B27015_019MA,B27015_019EA,B27015_020MA,B27015_020EA,B27015_021EA,B27015_021MA,B27015_022MA,B27015_022EA,B27015_023EA,B27015_023MA,B27015_024EA,B27015_024MA,B27015_025EA,B27015_025MA,B27015_026EA,B27015_026MA,state
0400000US13,9700444,3675,2062041,37745,1449879,28464,569780,17876,1061937,25624,612162,20171,2355657,45966,1762945,35478,1172704,28815,854894,22374,592712,24055,1798838,37832,1485823,33441,1252433,29937,418367,15956,313015,16979,1262431,35408,1115690,29018,1015452,26828,220041,9167,146741,12172,2221477,43227,2057157,40257,1943407,37404,290850,12381,164320,11154,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1325969,3281,151354,10794,129648,9399,59463,5524,93535,8210,21706,3977,201155,11357,180390,10596,123542,7619,91923,6782,20765,3162,230979,14014,214671,13530,179312,12685,70460,6172,16308,3238,183820,11811,177314,11563,155735,10623,46820,4378,6506,1431,558661,16988,534694,16080,489604,14869,111557,6949,23967,3397,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1580554,685,275823,14603,212830,12208,107116,7313,142625,9523,62993,5759,442905,17497,346372,13526,247386,12174,169837,9644,96533,9034,358228,19045,307974,16739,271863,16184,78467,6495,50254,7308,223623,13490,197894,11876,181227,12334,37932,4600,25729,5038,279975,13483,259502,12889,243577,12254,41155,4620,20473,3301,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12575325,1398,2090233,36389,1644139,28883,603627,14325,1297209,25113,446094,14447,2627579,41650,2129061,33230,1317460,22960,1197076,23977,498518,17327,2285173,39335,1982518,37224,1608535,32965,650887,18729,302655,13492,1752354,37634,1592828,34627,1424648,31810,324796,15320,159526,11125,3819986,41745,3622666,40711,3439805,40552,437976,13540,197320,10814,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6379979,786,1213528,25964,935659,21392,388622,12348,710466,17273,277869,11251,1590777,30686,1278528,25454,905848,19977,628243,16751,312249,13511,1308348,29309,1150569,28476,1006219,26764,299399,11748,157779,9882,928922,23519,853189,21957,790755,21282,144864,6933,75733,7801,1338404,25814,1266646,24621,1210623,24815,138918,6804,71758,5710,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2988464,750,461446,13494,396080,12118,196680,6646,292504,10488,65366,4755,680821,15913,598380,15573,429708,12750,304828,9969,82441,4087,636062,17201,586825,15768,507915,14530,169622,6457,49237,4421,486762,15374,462203,14918,429360,13730,81478,6669,24559,3691,723373,17055,700820,16402,669936,15431,87649,5072,22553,3541,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2802990,1635,467052,16075,356590,12677,174490,8033,252517,9746,110462,7232,664519,16378,548714,15067,405621,12630,248503,10247,115805,6791,578542,20438,516451,17917,454825,17192,134298,7697,62091,6420,400959,16165,375635,15555,353838,14867,60933,4470,25324,4021,691918,18723,661173,17062,634141,16443,82993,4653,30745,4023,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4262058,1391,986343,21479,759600,16947,279958,9674,607262,15899,226743,8940,1063057,22856,867074,18641,604881,14395,432410,13477,195983,9371,834715,21123,738266,19416,631411,16485,211401,9080,96449,7480,543173,19518,499993,18024,464637,17168,93771,5475,43180,5200,834770,18767,790055,17483,752850,17523,101974,6530,44715,5561,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4486331,1435,1080631,25377,818742,19826,293315,10245,643183,17452,261889,13188,1028975,25830,813328,21981,502342,16668,446656,17322,215647,11000,783358,22378,659793,19327,521229,17594,219579,10427,123565,8914,570723,20718,503945,19407,453307,18336,99095,7231,66778,6168,1022644,26954,945921,24907,880256,24734,141347,7975,76723,7908,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1291176,575,238121,9533,202748,8816,66967,4253,171145,7677,35373,3536,323201,11753,275737,11188,173928,8200,166115,8409,47464,4336,267080,10131,231198,9628,190007,8618,83724,5087,35882,3972,185678,7816,174323,7579,157134,7872,40374,4124,11355,2044,277096,9304,261541,9502,248010,9593,42308,3641,15555,2880,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5768125,2085,652035,19845,560167,17948,234624,9560,431546,16487,91868,5896,894170,22601,746933,19502,487726,14857,408609,13846,147237,9054,959598,25654,834483,23199,679607,18098,282728,14746,125115,9493,822085,22531,735845,20154,655417,18139,172943,8883,86240,7940,2440237,27432,2302420,25830,2182378,25037,336510,11144,137817,9560,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6442234,1154,921587,22339,869549,21118,300040,12206,713166,17746,52038,4580,1017848,26010,959052,26169,573591,18300,585951,20543,58796,5699,1000492,29598,950483,29138,750986,22838,353204,16315,50009,5264,888360,26034,854617,25778,749570,22864,214112,11011,33743,3887,2613947,40047,2568179,39975,2413427,38604,350221,13777,45768,4398,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9665435,851,1909656,26359,1559591,25290,601850,13127,1242906,22385,350065,10872,2297856,37008,1944655,32505,1392045,27845,1031371,19052,353201,14710,1886734,32568,1707743,30756,1477942,26808,540441,15511,178991,9008,1320075,27998,1234533,26844,1141686,25053,252563,9746,85542,6611,2251114,39299,2159618,37871,2065495,36814,276121,9684,91496,5945,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5283505,492,694057,16440,599643,14308,266954,8544,467963,11602,94414,7120,1000560,18421,861056,17513,619217,13745,442094,13791,139504,7723,1035986,23226,945175,21135,820089,19467,267167,11392,90811,6613,845485,18992,789582,18541,734602,16788,129519,7474,55903,6540,1707417,24055,1651254,23072,1588520,21484,172955,7120,56163,4709,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2891291,1208,814290,22006,621028,20536,208981,9914,488404,18367,193262,9942,764971,23372,606023,18273,378896,13594,325401,13294,158948,9757,539337,18796,462305,17210,380398,15702,146678,9155,77032,7474,324209,17975,291977,16273,258495,14755,65302,6933,32232,4746,448484,17369,415097,16282,387594,16253,69165,5733,33387,4817,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5860086,1536,1155395,22005,902182,18727,380127,11281,679714,17150,253213,10997,1419622,24456,1162458,20287,847762,17643,548460,13373,257164,13013,1210341,25116,1064948,22875,923958,20919,287054,11299,145393,8233,795242,20268,740970,18959,684302,17880,130365,7142,54272,5212,1279486,29583,1225142,28712,1169194,27301,153131,7812,54344,5677,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,983148,857,195306,9965,148831,8045,73569,5603,105164,5957,46475,3725,238595,10248,187582,8360,132337,6495,94589,5643,51013,4321,204036,11225,172899,9944,147616,9058,53032,4301,31137,3901,131846,8675,118675,8067,107523,7576,27063,2801,13171,2810,213365,11232,193021,10102,178392,9314,35134,4325,20344,4185,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1812993,988,286666,10443,224731,9492,114616,5137,160349,8894,61935,4730,434589,15008,358350,12987,264369,10980,156793,7602,76239,7382,381272,14595,344595,13348,307028,12323,86706,4496,36677,4349,271390,11400,256271,11150,241412,10932,37787,2842,15119,2359,439076,11615,422607,11166,406464,11408,46861,3593,16469,3191,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2747913,1123,464803,18537,307405,15130,123994,7816,225190,13090,157398,9959,677381,23625,493014,17745,344507,13938,218003,11441,184367,12309,572881,21397,464226,18430,401861,17406,117325,6196,108655,8386,381457,18602,327083,15125,293086,13939,68890,5128,54374,6793,651391,21691,587821,19083,549001,18449,94357,6184,63570,6712,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1281903,377,146822,8407,118656,6943,54445,4211,91559,6294,28166,3322,233447,10025,191412,8935,132907,7461,106806,6925,42035,3843,254246,10481,221091,9653,185127,8851,69512,5017,33155,4251,205821,12235,189021,11559,175366,11278,34933,3513,16800,3038,441567,13744,423222,13249,408789,13047,48328,3639,18345,3052,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8706237,1201,1138116,25468,877783,21708,324335,11310,696030,19145,260333,12092,1398063,29553,1083941,26960,700716,20951,599758,17036,314122,13052,1361587,26300,1136717,22286,920006,18497,388456,13806,224870,11855,1156303,27043,1015862,25302,896534,23088,241160,11081,140441,10892,3652168,34013,3438504,33272,3258270,31470,438848,13045,213664,11630,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2036397,1138,503675,14654,373973,11750,118395,7860,301404,10655,129702,8039,502394,15569,387733,13193,214121,9962,239330,10259,114661,7743,377170,15162,310982,12233,231871,9395,125235,9153,66188,6617,242487,12970,217532,12519,191471,11736,56983,6326,24955,3516,410671,15213,366798,14123,332148,13557,78622,6072,43873,6177,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19051617,2026,3344377,45801,2886779,41805,949487,22240,2386465,37310,457598,15927,3663595,48892,3101391,42650,1816173,29212,1817620,33694,562204,19519,3126890,40297,2737401,37355,2137961,34437,992328,22654,389489,16394,2462248,45715,2226765,40494,1923989,36037,550960,17525,235483,12894,6454507,54534,6054139,48439,5570927,44541,969318,19249,400368,15177,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9525705,3881,2069853,34048,1554373,26616,598790,16891,1188856,21563,515480,16865,2425790,40469,1914741,31731,1293480,24313,965109,21426,511049,18983,1835801,39089,1575135,32392,1327497,27909,480051,14445,260666,15949,1203107,27917,1093601,24136,1000056,23566,222140,8096,109506,9455,1991154,33177,1891572,30768,1794189,28830,277745,10728,99582,9296,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,692998,783,99279,5368,81412,5286,49702,4192,53256,4337,17867,2684,139733,7292,120613,7397,97931,6485,49665,4488,19120,2512,133808,8553,116535,8469,106669,7987,29087,2919,17273,3149,120528,6859,111470,6539,107898,6440,13319,1594,9058,2046,199650,8714,191641,8169,186411,8089,20611,2021,8009,1579,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11251299,1524,2209733,33186,1818913,30467,667479,16026,1451052,27370,390820,10984,2621514,35410,2208569,34023,1539948,27338,1139601,24065,412945,13962,2190752,35796,1965190,35435,1697530,32613,545271,16565,225562,12394,1565305,34510,1462276,32478,1356695,30728,244947,10334,103029,7525,2663995,41563,2553079,39500,2442121,37230,290561,10489,110916,7472,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3729824,1443,752898,13032,563816,11959,224341,8453,431667,10780,189082,6782,981603,19867,753352,14653,491688,13278,400703,10000,228251,9065,771787,18106,642444,15359,536115,14555,200069,7926,129343,7162,492808,15705,437748,14325,390194,13481,100748,6136,55060,4451,730728,18084,672772,16719,630247,15993,110673,5779,57956,5804,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3840466,601,712518,21513,556546,17967,245956,10420,411704,16978,155972,8921,920675,25919,732645,21615,492029,16521,389158,15495,188030,10781,756346,20357,651569,18285,547992,16065,210731,9608,104777,7757,560733,20989,505523,18839,459501,17951,105968,7321,55210,6909,890194,21869,831286,21077,779875,20139,128340,7755,58908,6923,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12339103,1134,2102709,36523,1773726,30030,785463,17708,1388488,25353,328983,15690,2686552,35451,2293927,28779,1631648,24262,1215164,21802,392625,14757,2349891,31506,2130868,28052,1826856,28295,654998,15979,219023,9811,1771825,30215,1648899,27864,1511331,27688,330370,9651,122926,7918,3428126,35753,3281801,33837,3139087,31575,422993,11757,146325,9402,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1008662,798,176288,10102,145077,8482,53063,5232,116874,7865,31211,4500,197028,10389,162791,9010,109392,6616,86296,7004,34237,4404,168745,9735,146542,8441,122596,7767,48235,4751,22203,3738,149649,10174,135935,9368,123144,8531,31042,3458,13714,3171,316952,10879,300324,10736,283645,10578,43224,4091,16628,3092,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4621981,1962,1048778,24035,788668,19955,291079,10620,618738,18088,260110,10566,1190359,25874,954701,21501,647885,18308,481311,14527,235658,11734,891838,29872,765037,25049,644459,22762,247391,10358,126801,11092,604122,21923,548562,21156,499926,20732,120292,5592,55560,6043,886884,27420,834398,25725,785734,24119,142291,8110,52486,6471,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,808379,886,130087,6367,104886,5101,50096,3849,77171,4385,25201,2741,208272,9341,173458,8707,127086,7763,81432,4950,34814,3180,179751,10288,162729,9525,143116,8841,41230,4358,17022,2777,124913,9259,117064,8874,109587,8672,19886,2370,7849,2458,165356,8579,159080,8182,150416,8131,25719,3081,6276,1516,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6326384,1872,1397330,25187,1091294,20705,395828,13461,869054,18121,306036,12409,1627026,30109,1335639,26846,902471,21256,679909,18426,291387,12017,1262628,29904,1112017,25528,949513,22351,317299,12274,150611,11945,806299,24525,740670,23776,677100,22924,146725,8927,65629,7469,1233101,29408,1170061,28795,1104253,27319,174352,9080,63040,5807,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25799929,4689,4881723,61976,3304087,43887,1144783,21769,2543721,38108,1577636,31903,6104673,75160,4222424,57518,2576062,39480,2229369,40012,1882249,36367,4789184,61163,3697905,49563,2981226,45870,1163105,24726,1091279,29914,3301778,60384,2760712,51215,2458955,46267,588657,18562,541066,24180,6722571,63797,6107522,60109,5762341,55005,807688,18316,615049,22745,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
