GEO_ID,B27019_001E,B27019_001M,B27019_002E,B27019_002M,B27019_003E,B27019_003M,B27019_004E,B27019_004M,B27019_005E,B27019_005M,B27019_006E,B27019_006M,B27019_007E,B27019_007M,B27019_008E,B27019_008M,B27019_009E,B27019_009M,B27019_010E,B27019_010M,B27019_011E,B27019_011M,B27019_012E,B27019_012M,B27019_013E,B27019_013M,B27019_014E,B27019_014M,B27019_015E,B27019_015M,B27019_016E,B27019_016M,B27019_017E,B27019_017M,B27019_018E,B27019_018M,B27019_019E,B27019_019M,B27019_020E,B27019_020M,B27019_021E,B27019_021M,B27019_022E,B27019_022M,B27019_023E,B27019_023M,B27019_024E,B27019_024M,B27019_025E,B27019_025M,B27019_026E,B27019_026M,B27019_027E,B27019_027M,B27019_028E,B27019_028M,B27019_029E,B27019_029M,B27019_030E,B27019_030M,B27019_031E,B27019_031M,B27019_032E,B27019_032M,B27019_033E,B27019_033M,B27019_034E,B27019_034M,B27019_035E,B27019_035M,B27019_036E,B27019_036M,B27019_037E,B27019_037M,B27019_038E,B27019_038M,B27019_039E,B27019_039M,B27019_040E,B27019_040M,B27019_041E,B27019_041M,B27019_042E,B27019_042M,B27019_043E,B27019_043M,NAME,B27019_001MA,B27019_001EA,B27019_002EA,B27019_002MA,B27019_003MA,B27019_003EA,B27019_004MA,B27019_004EA,B27019_005EA,B27019_005MA,B27019_006EA,B27019_006MA,B27019_007EA,B27019_007MA,B27019_008EA,B27019_008MA,B27019_009MA,B27019_009EA,B27019_010MA,B27019_010EA,B27019_011EA,B27019_011MA,B27019_012MA,B27019_012EA,B27019_013MA,B27019_013EA,B27019_014EA,B27019_014MA,B27019_015EA,B27019_015MA,B27019_016EA,B27019_016MA,B27019_017EA,B27019_017MA,B27019_018MA,B27019_018EA,B27019_019MA,B27019_019EA,B27019_020EA,B27019_020MA,B27019_021MA,B27019_021EA,B27019_022EA,B27019_022MA,B27019_023EA,B27019_023MA,B27019_024MA,B27019_024EA,B27019_025EA,B27019_025MA,B27019_026EA,B27019_026MA,B27019_027EA,B27019_027MA,B27019_028EA,B27019_028MA,B27019_029MA,B27019_029EA,B27019_030EA,B27019_030MA,B27019_031EA,B27019_031MA,B27019_032MA,B27019_032EA,B27019_033EA,B27019_033MA,B27019_034MA,B27019_034EA,B27019_035EA,B27019_035MA,B27019_036EA,B27019_036MA,B27019_037MA,B27019_037EA,B27019_038EA,B27019_038MA,B27019_039MA,B27019_039EA,B27019_040EA,B27019_040MA,B27019_041EA,B27019_041MA,B27019_042MA,B27019_042EA,B27019_043MA,B27019_043EA,state
0400000US13,6323623,9807,5161705,10376,649465,17122,317691,10526,191805,7786,143609,6932,331774,13111,1416660,20155,969553,16217,799844,15896,221238,7486,447107,13773,1551852,20779,1196990,18024,1067195,17723,195303,8369,354862,11434,1543728,19268,1389088,20571,1361348,19818,64607,4118,154640,7257,1161918,4109,247593,6667,239991,6247,97462,4570,235715,6095,7602,2017,383067,8243,379806,8105,224081,7010,373389,8171,3261,1247,260576,7425,259203,7433,176968,6569,252166,7408,1373,567,270682,7202,267293,7203,196593,6482,256246,7345,3389,1266,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,918661,2757,702883,2896,46067,3575,37953,3185,25637,2660,15205,2101,8114,1542,183948,6530,161917,5987,133117,5546,36481,3008,22031,2518,241250,7358,220206,7381,195184,6913,34600,3030,21044,2200,231618,7609,218557,7281,208455,7126,17391,2455,13061,1849,215778,811,37435,2833,36570,2835,19185,1974,34566,2794,865,459,70838,3444,70196,3463,49547,3012,69071,3455,642,474,51479,2885,51063,2883,36955,2414,49456,2930,416,262,56026,2373,55790,2382,46136,2192,52748,2402,236,178,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1011870,2750,792589,3191,76745,4501,40819,3540,27950,3028,15463,2374,35926,3382,208970,7953,146004,6867,121711,5401,31914,3683,62966,5427,291362,7559,231408,6945,210341,6870,36579,3095,59954,4962,215512,7583,196107,7440,190147,7339,11836,1776,19405,3159,219281,1361,29837,2477,29397,2442,16780,1676,29234,2427,440,298,66167,3014,65857,3073,44228,2821,65052,3074,310,295,70502,3168,69630,3111,49014,2668,68028,3171,872,980,52775,3300,52404,3291,37860,2898,50800,3271,371,316,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8445022,4520,6769137,4905,700461,14313,404882,10503,242668,8997,179201,6417,295579,11818,1668124,19270,1261427,17223,988530,16022,322967,8788,406697,11910,2040492,18958,1719793,18329,1471940,16561,314414,8267,320699,9348,2360060,20124,2172870,20084,2104908,19822,106237,6363,187190,8491,1675885,2533,296953,7178,285872,6989,138179,4600,279578,7103,11081,2045,598648,9039,593606,9182,395866,8325,581506,8871,5042,1170,393087,7995,390501,7851,275031,7199,379391,7709,2586,935,387197,8502,383943,8351,287562,7669,361188,8493,3254,868,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4227008,5793,3348422,5593,352771,8454,214127,7391,124327,5970,102744,5420,138644,6539,1070900,12305,832296,11080,697951,11413,170377,6124,238604,8882,1062594,12577,875663,12463,766178,12150,151331,4887,186931,7109,862157,13662,799998,14052,779692,13954,35109,3121,62159,4095,878586,3049,156769,5107,155152,5017,86791,3930,153713,4965,1617,733,373327,6120,371918,6163,255160,5953,366924,5971,1409,578,191191,6061,190595,5974,133431,5626,186587,5905,596,454,157299,5290,156954,5291,114988,5430,151906,5206,345,292,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2008745,3918,1553577,4070,107729,4186,77873,3691,47953,3118,34064,3061,29856,2609,445400,8235,378388,8353,318707,7474,78744,3976,67012,3814,549299,8121,490271,7845,436932,7766,74220,4081,59028,3693,451149,9292,434638,9401,422077,8830,23076,2406,16511,2234,455168,1686,56460,2651,55747,2633,34880,2169,55396,2613,713,414,204996,4927,204702,4907,148628,4398,203833,4867,294,269,107186,4012,106904,4010,81269,3682,105037,4030,282,195,86526,3814,86324,3842,64764,3413,83470,3726,202,253,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1826335,4101,1438905,4199,129989,5795,73406,4513,53044,3736,24477,2635,56583,4288,339228,8554,262215,7783,225152,7517,50463,3240,77013,4158,490991,9763,405717,9688,371719,9579,55287,3256,85274,4668,478697,7868,451795,8084,445055,8212,17962,2263,26902,2206,387430,1816,47228,2784,46494,2812,25114,1997,45355,2821,734,381,141190,3502,140917,3489,98265,3603,138266,3478,273,159,102360,3610,102165,3600,74233,3100,100670,3573,195,138,96652,3238,96459,3237,72442,3084,93319,3175,193,154,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2883894,4693,2271093,5065,289178,8254,185714,6345,88668,3890,109579,5546,103464,5361,727096,11938,552095,11575,446463,10555,142067,6366,175001,7221,697827,13315,565621,11554,488656,11211,108683,5261,132206,7130,556992,12210,517881,11646,503681,11941,29640,2514,39111,3410,612801,2596,159705,5471,158689,5339,79085,4067,157550,5376,1016,474,225458,4967,225174,4987,148015,4994,222797,5140,284,179,123061,4980,122491,4953,88854,3875,120009,4829,570,413,104577,4332,104033,4400,81935,3703,98587,4058,544,346,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2950612,5986,2363780,6129,344073,10009,203828,7559,106164,5332,111567,6463,140245,6154,778326,14213,560742,11553,452007,9453,137811,6650,217584,8676,677218,12412,533752,12228,465485,11072,92857,5074,143466,6616,564163,10874,514456,10613,496844,10570,31482,3183,49707,4183,586832,2388,140200,4677,137639,4676,56566,3577,136018,4658,2561,960,210274,5494,208587,5512,124371,4506,204171,5541,1687,772,124207,4976,123486,5001,77631,3994,119441,5086,721,441,112151,4568,111458,4505,83993,3894,102513,4433,693,406,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,941257,1875,712400,2046,42298,2944,32583,2576,12508,1515,21795,2133,9715,1704,231288,6867,183774,5136,126319,4618,68792,3803,47514,3454,232201,5856,194798,5090,156323,5176,50147,2965,37403,3550,206613,5897,191379,5873,182056,5854,15001,1827,15234,1949,228857,1052,32434,2392,32302,2380,16178,1707,31936,2362,132,186,85610,2977,85489,2985,54092,2948,84422,3045,121,116,49278,2376,49233,2382,32689,2372,48416,2371,45,44,61535,2950,61440,2941,46133,2803,57841,2970,95,108,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3943674,3761,3174954,4465,290532,9860,183630,8669,110711,6329,84480,5202,106902,6178,769913,12498,616494,12107,505465,11521,142356,6443,153419,8088,860458,14570,752686,13713,667144,12856,124312,5355,107772,5765,1254051,16582,1180871,16713,1151689,16402,61003,3437,73180,4392,768720,2242,128839,5900,124968,5782,69509,4150,121699,5798,3871,1113,236495,6282,233421,6285,165300,5046,227192,6300,3074,858,168094,5583,166613,5494,130254,4809,158250,5431,1481,529,235292,5840,232922,5711,193505,5274,218252,5624,2370,746,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4536162,2906,3584516,3587,282204,7841,255265,8158,112542,4890,157785,7482,26939,3614,856729,15289,789469,14230,560022,13003,271704,10282,67260,5519,882973,13335,836251,13221,674682,12075,202306,7137,46722,3996,1562610,16113,1525793,16401,1443715,15932,113545,5784,36817,3412,951646,1725,164013,5857,162509,5881,74838,3961,158774,5710,1504,602,305868,7239,304629,7248,201247,5759,296648,7582,1239,572,198267,6512,198099,6493,142721,5625,190878,6593,168,164,283498,6336,282891,6336,214611,6104,259917,6580,607,381,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6549922,4541,5102235,4635,449186,10939,317523,8878,152514,5839,187482,7194,131663,6611,1399121,15216,1107786,14378,858909,12936,318620,8863,291335,8051,1789890,16255,1522691,15338,1294473,14090,309002,8496,267199,8891,1464038,17154,1364771,16605,1324736,15961,72573,4776,99267,4913,1447687,2363,231466,6250,229284,6251,143135,4197,227628,6211,2182,713,529654,6324,527385,6494,401755,6560,522349,6426,2269,840,370044,6931,369213,6902,287740,6352,363346,6774,831,430,316523,6619,314233,6697,260924,5874,304452,6641,2290,915,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3577003,3892,2851729,4222,175589,6040,126974,6105,66169,3737,65295,4440,48615,4476,653601,10508,556141,9625,444821,9013,134946,6249,97460,4619,990479,11032,887900,10345,775318,10423,147955,5670,102579,4595,1032060,11067,989173,11756,958353,11477,50174,3429,42887,3492,725274,1621,88108,3132,86502,3268,50882,2715,85467,3222,1606,672,277382,5112,276443,5006,202466,4918,271877,4904,939,654,180204,4642,179713,4610,139217,4263,174711,4472,491,303,179580,4774,179077,4776,142924,4569,171977,4808,503,280,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1878258,4986,1477868,5694,216556,8697,133326,6742,66388,5293,76163,4475,83230,5593,443124,8732,311767,8025,234299,7668,96943,5437,131357,6145,503135,10348,397314,9689,340093,8335,83334,5435,105821,5601,315053,7696,285815,7867,274697,7764,22295,2199,29238,2909,400390,2230,106191,4325,105985,4309,36337,2564,105129,4269,206,184,128221,3811,127928,3805,71795,3525,125994,3773,293,220,92038,3756,91786,3739,58789,3321,89961,3563,252,242,73940,3791,73772,3783,54095,3263,71329,3926,168,169,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
