GEO_ID,C17001H_001E,C17001H_001M,C17001H_002E,C17001H_002M,C17001H_003E,C17001H_003M,C17001H_004E,C17001H_004M,C17001H_005E,C17001H_005M,C17001H_006E,C17001H_006M,C17001H_007E,C17001H_007M,C17001H_008E,C17001H_008M,C17001H_009E,C17001H_009M,C17001H_010E,C17001H_010M,C17001H_011E,C17001H_011M,C17001H_012E,C17001H_012M,C17001H_013E,C17001H_013M,C17001H_014E,C17001H_014M,C17001H_015E,C17001H_015M,C17001H_016E,C17001H_016M,C17001H_017E,C17001H_017M,C17001H_018E,C17001H_018M,C17001H_019E,C17001H_019M,NAME,C17001H_001EA,C17001H_001MA,C17001H_002MA,C17001H_002EA,C17001H_003MA,C17001H_003EA,C17001H_004EA,C17001H_004MA,C17001H_005MA,C17001H_005EA,C17001H_006MA,C17001H_006EA,C17001H_007EA,C17001H_007MA,C17001H_008EA,C17001H_008MA,C17001H_009MA,C17001H_009EA,C17001H_010MA,C17001H_010EA,C17001H_011EA,C17001H_011MA,C17001H_012MA,C17001H_012EA,C17001H_013MA,C17001H_013EA,C17001H_014MA,C17001H_014EA,C17001H_015MA,C17001H_015EA,C17001H_016MA,C17001H_016EA,C17001H_017EA,C17001H_017MA,C17001H_018MA,C17001H_018EA,C17001H_019EA,C17001H_019MA,state
0400000US13,5335500,6524,670864,17796,299067,8988,81240,5401,195359,6852,22468,2509,371797,11709,81745,5500,245535,8168,44517,3133,4664636,18806,2320748,9729,495100,5934,1463742,7535,361906,2677,2343888,12655,463249,6713,1451284,8835,429355,3293,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,309525,1432,34108,3341,17111,2418,2454,994,12787,1782,1870,737,16997,2068,1555,584,12969,1821,2473,656,275417,3415,151657,2642,19469,1384,105797,1971,26391,743,123760,2464,18242,988,80801,1967,24717,750,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1318883,1633,183342,13749,88627,7010,27884,3975,55132,4453,5611,1311,94715,8018,23404,3933,61019,4479,10292,1534,1135541,13680,568685,7164,138012,4284,338923,4472,91750,1319,566856,7870,131016,3949,337167,4490,98673,1637,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7903192,6076,748920,18021,336125,11250,91317,5841,216590,7565,28218,2561,412795,11150,84336,5649,268811,7216,59648,3313,7154272,19559,3546990,12590,708898,6374,2287236,8681,550856,3103,3607282,11210,672818,5791,2257831,7641,676633,3566,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5141055,5154,642529,19093,280385,10200,92195,6481,171665,6595,16525,1695,362144,12298,89296,6338,235098,7728,37750,2730,4498526,19676,2242591,10707,486023,6754,1420477,7172,336091,2130,2255935,12705,461259,6895,1387182,7772,407494,2985,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2623109,3142,281838,11129,121958,6447,34904,3441,77124,4739,9930,1133,159880,6290,35864,2988,100721,4133,23295,1834,2341271,11858,1170947,7219,255184,3994,730551,4726,185212,1411,1170324,6694,243756,3375,704181,4332,222387,2097,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2173394,2265,235704,11458,104779,6128,31616,3218,64589,3918,8574,1111,130925,7178,28651,3200,84932,4871,17342,1612,1937690,11552,969563,5960,217024,3505,604750,3824,147789,1366,968127,7522,204193,3431,587381,4823,176553,2022,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3669566,2670,634039,17592,280221,9493,94013,5854,165628,6345,20580,2044,353818,10220,87159,5551,226923,6464,39736,2279,3035527,17924,1514416,9828,316373,6310,966509,6835,231534,2222,1521111,10609,300347,5545,944004,6822,276760,2652,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2693750,3515,319318,13655,133067,6091,37167,3188,82224,5297,13676,1758,186251,9715,38689,4409,121972,6356,25590,1610,2374432,14323,1190435,6626,254324,3767,757760,5626,178351,1998,1183997,9805,238663,4389,733300,6501,212034,1999,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1217515,1927,160366,8364,72835,4290,19836,2404,47027,2947,5972,919,87531,5648,17199,2598,56402,3804,13930,1547,1057149,8719,519247,4704,96068,2669,328318,3123,94861,1154,537902,6165,95270,2764,334313,3983,108319,1708,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3083846,4153,212040,10168,93396,6273,22760,2995,59435,4593,11201,1601,118644,6193,20457,2560,76746,4325,21441,2571,2871806,10403,1418554,7217,282254,3455,910297,4785,226003,2159,1453252,5979,268045,2782,911475,4350,273732,2850,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4833986,6233,400486,16573,173189,8986,42171,4585,110675,6317,20343,2356,227297,10736,39923,4320,146058,7682,41316,2580,4433500,17464,2170054,8902,416180,4829,1411730,6212,342144,2443,2263446,11745,396484,4813,1430068,8108,436894,3034,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7365591,4116,960154,21604,434558,11549,129722,6133,275940,7553,28896,2066,525596,13356,126709,6695,339865,9619,59022,3019,6405437,21885,3196826,11545,636948,6219,2030805,7418,529073,2147,3208611,14523,599904,6958,1979025,9935,629682,3313,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4340242,3123,356884,13380,159808,7321,38277,3330,105869,5273,15662,1417,197076,8060,34281,3713,130785,5428,32010,2025,3983358,13777,1990771,7775,424061,3602,1273685,5308,293025,1633,1992587,8247,407191,3962,1239710,5365,345686,2585,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1667689,3449,245787,15249,103435,7034,32780,4043,61480,4328,9175,1358,142352,9581,32637,4062,89718,6459,19997,1985,1421902,15205,717591,6701,152698,3664,443069,4611,121824,1553,704311,10417,136583,5054,423751,7075,143977,2170,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4728222,4163,626291,21827,282818,10749,88044,6428,173030,5740,21744,2037,343473,12766,87036,5674,210687,8401,45750,3288,4101931,22167,2039235,11574,432336,6729,1280879,6211,326020,2416,2062696,13204,401224,6118,1275829,8551,385643,3460,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,865133,1064,122536,8118,57111,3936,14776,2120,37743,2697,4592,928,65425,5319,15051,2512,41912,3441,8462,1228,742597,8147,377026,4194,74059,2311,234546,2706,68421,1023,365571,5332,70607,2512,224398,3453,70566,1259,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1470175,1888,143244,6751,61287,3795,17034,2244,38103,3009,6150,940,81957,4616,17366,2242,52371,3227,12220,1438,1326931,6890,665338,4475,148557,2577,416213,3474,100568,1085,661593,4784,141742,2364,402188,3431,117663,1591,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1435809,2801,153761,7641,74311,5111,16126,2316,49956,4045,8229,1693,79450,4701,15328,2621,52771,3519,11351,1462,1282048,8160,655645,5299,111024,2598,416699,4179,127922,1766,626403,5196,102664,2861,391294,3872,132445,1500,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1173042,2422,94260,7442,40941,4490,10951,2051,26435,3346,3555,728,53319,4348,11303,2140,35552,2946,6464,1140,1078782,7943,537049,4757,105189,2496,348895,3453,82965,941,541733,4785,101773,2365,344024,3152,95936,1189,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5011453,5716,330915,14788,147067,8751,42066,4929,88647,5341,16354,1900,183848,7792,38879,4011,109380,5667,35589,2671,4680538,15450,2293400,9051,461665,5026,1446370,5698,385365,2370,2387138,8453,437961,4305,1453352,6251,495825,3051,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,806601,1559,101944,7891,43608,4634,9302,1975,30158,3130,4148,942,58336,4663,9869,1780,38758,3393,9709,1358,704657,7656,353303,5021,54794,2500,218106,3293,80403,1044,351354,4574,53160,2020,210943,3286,87251,1446,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10896775,10026,1114585,26787,502787,13371,149225,6734,304372,8707,49190,3488,611798,17393,140611,7148,368033,12408,103154,4457,9782190,28633,4819175,14730,907171,7237,3111866,9764,800138,4258,4963015,18260,862406,7723,3102142,13141,998467,5138,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6186423,5773,760449,20091,335918,11308,92546,6448,216431,7723,26941,2418,424531,12005,85497,5113,279232,8901,59802,3184,5425974,22181,2682098,12194,529331,6514,1692806,8775,459961,2498,2743876,13594,501991,6032,1694581,9768,547304,3562,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,610644,941,53332,4237,24391,2269,3940,1064,17454,1740,2997,609,28941,2686,3312,928,20197,2071,5432,845,557312,4269,286413,2625,61059,1431,185836,1939,39518,652,270899,2944,60494,1202,165059,2143,45346,893,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9065011,6021,1149533,26745,517559,12926,167939,7820,314364,8761,35256,2694,631974,17062,151608,7563,406430,10476,73936,3358,7915478,27641,3921497,13380,810928,7909,2488253,9313,622316,3222,3993981,18172,777860,8083,2454611,11095,761510,3797,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2529208,2164,334630,11244,142471,5482,45349,3441,84931,3809,12191,1266,192159,7574,44010,3752,123260,4815,24889,1914,2194578,10755,1097400,5685,216996,3462,691723,3856,188681,1599,1097178,7170,204431,3688,671299,4979,221448,2046,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2987669,2803,426766,15995,197668,9715,47802,4114,134574,7223,15292,2223,229098,8474,45587,4650,153129,5611,30382,2851,2560903,16040,1267831,9839,231877,4492,802183,7213,233771,2343,1293072,8479,218548,4815,804855,5679,269669,2982,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9710832,6096,962787,27444,422500,15118,118946,7861,261589,9943,41965,2749,540287,15318,112075,6055,339448,10205,88764,3978,8748045,27778,4320023,15479,829072,7746,2748582,10453,742369,3268,4428022,15638,792428,6728,2708475,9755,927119,4498,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,753552,3380,65921,5683,27531,3236,6805,1579,17415,2003,3311,1034,38390,3721,6853,1517,24889,2555,6648,1149,687631,6617,336662,4173,58594,2438,221144,2547,56924,1149,350969,3941,56083,1747,221933,2700,72953,1357,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2972084,3145,374469,17143,161493,8514,48312,4450,101698,6127,11483,1507,212976,11611,49329,5015,133581,7902,30066,2601,2597615,17171,1287063,8621,251655,4762,797506,5792,237902,1772,1310552,11977,235582,5111,804172,8066,270798,2723,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,682279,1601,66873,4956,28968,2569,8945,1573,16528,2155,3495,651,37905,3670,7225,1584,24164,2626,6516,1259,615406,5371,312746,3029,68643,1826,196099,2440,48004,781,302660,3754,66601,1877,181951,2505,54108,1260,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4754842,3618,676651,19583,304223,10424,99342,5293,181201,7223,23680,1995,372428,11777,88735,5251,237800,8414,45893,2519,4078191,19570,2014664,10759,403251,5738,1275163,7698,336250,2306,2063527,12798,385681,5797,1277556,9073,400290,2809,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11365596,6717,1070030,22655,463176,11522,117598,7151,303929,9143,41649,3165,606854,16243,125161,7942,400669,10953,81024,4282,10295566,22676,5145402,12186,1057626,7081,3267775,9967,820001,3542,5150164,17115,979138,8928,3218113,11356,952913,4836,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2270747,3564,224736,12811,105076,8033,35643,4177,63529,5092,5904,1142,119660,6896,31757,4042,77298,4377,10605,1358,2046011,12614,1029070,7867,303818,4484,612353,4880,112899,1171,1016941,6992,289984,3936,600025,4739,126932,1466,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,567384,773,67578,4954,29218,2901,8167,1636,18401,1981,2650,771,38360,3420,8534,1437,24957,2411,4869,960,499806,4971,250482,2852,48570,1630,160317,1974,41595,839,249324,3449,44261,1530,157503,2343,47560,1033,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5108538,4906,450581,18274,196947,9261,53400,4704,128179,6529,15368,1876,253634,11097,49196,4579,171593,7558,32845,2569,4657957,19824,2313432,10576,469964,5996,1481031,6926,362437,2079,2344525,12305,445407,5043,1467579,8244,431539,2691,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4854186,3627,543367,18287,247444,10688,60466,5503,166897,6812,20081,2064,295923,11226,60126,4911,201751,8270,34046,2641,4310819,18555,2163396,10811,412658,5887,1400085,6674,350653,2299,2147423,11189,388114,5220,1356910,8307,402399,2544,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1676213,2400,296013,11388,131746,5909,44475,3058,78261,4466,9010,1388,164267,7133,40803,3425,104636,4714,18828,1824,1380200,11493,691438,6261,127544,3646,437772,4345,126122,1504,688762,7085,120617,3514,423646,4735,144499,1945,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4624468,3281,465506,12255,202491,7191,51804,3844,131455,5063,19232,1623,263015,8294,49523,3538,167254,5668,46238,2754,4158962,12700,2087033,7284,423613,3712,1335514,4848,327906,1866,2071929,9221,403329,3935,1289760,6288,378840,3049,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,483795,2267,42904,4741,18754,2474,5825,1354,11341,1682,1588,492,24150,3050,5034,1346,16204,2188,2912,678,440891,4945,226053,2725,49049,1542,145263,2078,31741,569,214838,3145,47561,1533,133342,2269,33935,661,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,21652,3157,6847,1509,3116,974,967,628,1891,692,258,223,3731,1077,514,489,2448,884,769,412,14805,3046,7957,2037,1612,825,4616,1527,1729,788,6848,1483,1019,584,5058,1209,771,345,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
