GEO_ID,B01002F_001E,B01002F_001M,B01002F_002E,B01002F_002M,B01002F_003E,B01002F_003M,NAME,B01002F_001MA,B01002F_001EA,B01002F_002MA,B01002F_002EA,B01002F_003EA,B01002F_003MA,state
0400000US01,25.1,1.0,24.6,2.0,25.5,1.2,Alabama,null,null,null,null,null,null,01
0400000US02,28.1,4.6,28.5,6.3,27.4,6.0,Alaska,null,null,null,null,null,null,02
0400000US04,27.8,0.6,27.6,1.0,28.0,1.0,Arizona,null,null,null,null,null,null,04
0400000US05,24.9,1.9,25.6,3.0,24.3,2.4,Arkansas,null,null,null,null,null,null,05
0400000US06,28.6,0.3,28.3,0.3,28.9,0.3,California,null,null,null,null,null,null,06
0400000US08,27.4,1.0,27.0,1.1,28.0,1.3,Colorado,null,null,null,null,null,null,08
0400000US09,29.5,0.7,29.7,1.0,29.2,1.3,Connecticut,null,null,null,null,null,null,09
0400000US10,26.8,1.0,26.6,0.8,28.3,3.1,Delaware,null,null,null,null,null,null,10
0400000US11,30.2,1.0,30.9,3.2,29.2,2.2,District of Columbia,null,null,null,null,null,null,11
0400000US12,31.5,0.7,30.3,1.2,32.6,1.1,Florida,null,null,null,null,null,null,12
0400000US13,25.8,0.8,26.5,1.2,24.9,1.2,Georgia,null,null,null,null,null,null,13
0400000US15,32.6,2.1,32.6,1.4,32.7,5.3,Hawaii,null,null,null,null,null,null,15
0400000US16,27.7,3.4,28.7,3.1,25.5,5.6,Idaho,null,null,null,null,null,null,16
0400000US17,27.9,0.5,27.8,0.5,27.9,0.7,Illinois,null,null,null,null,null,null,17
0400000US18,24.8,0.9,26.2,1.3,23.6,0.9,Indiana,null,null,null,null,null,null,18
0400000US19,23.8,1.9,25.5,2.1,21.9,2.5,Iowa,null,null,null,null,null,null,19
0400000US20,27.1,2.2,28.4,3.1,26.3,3.5,Kansas,null,null,null,null,null,null,20
0400000US21,25.8,1.1,26.2,1.1,24.9,3.4,Kentucky,null,null,null,null,null,null,21
0400000US22,29.8,1.7,29.3,2.6,31.0,2.9,Louisiana,null,null,null,null,null,null,22
0400000US23,23.4,8.3,23.6,8.5,20.4,13.4,Maine,null,null,null,null,null,null,23
0400000US24,28.8,0.7,28.6,0.9,29.1,0.8,Maryland,null,null,null,null,null,null,24
0400000US25,28.1,0.8,27.3,1.0,29.0,1.2,Massachusetts,null,null,null,null,null,null,25
0400000US26,30.2,1.2,30.2,1.9,30.3,1.5,Michigan,null,null,null,null,null,null,26
0400000US27,24.1,1.2,24.3,2.4,24.0,1.0,Minnesota,null,null,null,null,null,null,27
0400000US28,29.8,4.6,31.6,1.9,26.6,4.3,Mississippi,null,null,null,null,null,null,28
0400000US29,25.3,1.8,25.2,2.8,25.3,3.1,Missouri,null,null,null,null,null,null,29
0400000US30,24.4,4.8,26.1,9.4,24.0,5.0,Montana,null,null,null,null,null,null,30
0400000US31,28.2,2.8,29.2,3.3,27.1,5.0,Nebraska,null,null,null,null,null,null,31
0400000US32,27.9,0.7,27.7,0.9,28.2,1.0,Nevada,null,null,null,null,null,null,32
0400000US33,32.4,3.9,32.5,10.1,32.4,2.8,New Hampshire,null,null,null,null,null,null,33
0400000US34,30.4,0.5,29.4,0.7,31.4,0.7,New Jersey,null,null,null,null,null,null,34
0400000US35,32.7,1.8,31.9,1.5,34.1,2.2,New Mexico,null,null,null,null,null,null,35
0400000US36,30.0,0.3,28.6,0.4,31.3,0.5,New York,null,null,null,null,null,null,36
0400000US37,23.7,0.6,24.6,1.1,22.6,1.2,North Carolina,null,null,null,null,null,null,37
0400000US38,26.9,5.6,30.2,6.4,25.1,4.5,North Dakota,null,null,null,null,null,null,38
0400000US39,28.2,1.3,28.7,1.7,27.6,1.7,Ohio,null,null,null,null,null,null,39
0400000US40,26.5,0.9,26.9,1.1,25.8,1.7,Oklahoma,null,null,null,null,null,null,40
0400000US41,27.9,1.4,27.2,2.0,28.7,2.2,Oregon,null,null,null,null,null,null,41
0400000US42,26.0,0.8,24.8,1.1,27.4,0.9,Pennsylvania,null,null,null,null,null,null,42
0400000US44,28.8,1.5,28.4,1.7,30.0,2.6,Rhode Island,null,null,null,null,null,null,44
0400000US45,26.8,1.5,28.3,1.3,24.2,3.3,South Carolina,null,null,null,null,null,null,45
0400000US46,24.2,1.6,24.1,1.7,24.2,4.0,South Dakota,null,null,null,null,null,null,46
0400000US47,26.3,1.5,27.7,1.3,23.8,2.0,Tennessee,null,null,null,null,null,null,47
0400000US48,29.4,0.5,29.3,0.6,29.5,0.6,Texas,null,null,null,null,null,null,48
0400000US49,24.7,1.0,25.8,1.7,23.5,1.2,Utah,null,null,null,null,null,null,49
0400000US50,28.0,7.1,25.4,14.4,28.4,5.5,Vermont,null,null,null,null,null,null,50
0400000US51,28.7,1.0,28.3,1.4,29.0,1.2,Virginia,null,null,null,null,null,null,51
0400000US53,25.7,1.0,25.9,1.4,25.5,1.3,Washington,null,null,null,null,null,null,53
0400000US54,26.0,3.2,25.0,4.0,27.1,6.0,West Virginia,null,null,null,null,null,null,54
0400000US55,27.5,1.1,28.3,1.5,26.0,3.8,Wisconsin,null,null,null,null,null,null,55
0400000US56,29.5,4.9,30.2,6.4,29.4,5.8,Wyoming,null,null,null,null,null,null,56
0400000US72,34.7,1.1,33.4,1.4,35.7,1.1,Puerto Rico,null,null,null,null,null,null,72
