GEO_ID,C05003_001E,C05003_001M,C05003_002E,C05003_002M,C05003_003E,C05003_003M,C05003_004E,C05003_004M,C05003_005E,C05003_005M,C05003_006E,C05003_006M,C05003_007E,C05003_007M,C05003_008E,C05003_008M,C05003_009E,C05003_009M,C05003_010E,C05003_010M,C05003_011E,C05003_011M,C05003_012E,C05003_012M,C05003_013E,C05003_013M,C05003_014E,C05003_014M,C05003_015E,C05003_015M,NAME,C05003_001MA,C05003_001EA,C05003_002EA,C05003_002MA,C05003_003MA,C05003_003EA,C05003_004EA,C05003_004MA,C05003_005EA,C05003_005MA,C05003_006EA,C05003_006MA,C05003_007EA,C05003_007MA,C05003_008EA,C05003_008MA,C05003_009EA,C05003_009MA,C05003_010EA,C05003_010MA,C05003_011MA,C05003_011EA,C05003_012EA,C05003_012MA,C05003_013EA,C05003_013MA,C05003_014EA,C05003_014MA,C05003_015EA,C05003_015MA,state
0400000US13,9992167,-555555555,4879034,7527,1271742,6665,1233853,7203,37889,4208,3607292,4932,3148474,12441,458818,11276,5113133,7527,1218639,6627,1182969,7569,35670,3729,3894494,3834,3455892,8750,438602,8263,Georgia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1404054,-555555555,710917,1599,158733,1211,150882,2112,7851,1759,552184,1030,452617,5437,99567,5499,693137,1599,148493,1202,141593,1781,6900,1479,544644,716,412498,5372,132146,5205,Hawaii,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1612136,-555555555,810879,2561,222461,2402,215906,2649,6555,1838,588418,1601,546207,3222,42211,2852,801257,2561,204393,2120,200967,2273,3426,1027,596864,1590,553531,3538,43333,3115,Idaho,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12882135,-555555555,6326778,4846,1545072,3284,1490950,5301,54122,4587,4781706,3349,3929173,12688,852533,12288,6555357,4846,1477083,3794,1427802,5082,49281,3576,5078274,2881,4226742,12257,851532,12776,Illinois,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6570902,-555555555,3228884,4840,810950,3623,796955,4058,13995,1931,2417934,3478,2272856,6334,145078,5463,3342018,4840,776592,4146,761925,4594,14667,2060,2565426,2632,2424665,5575,140761,5181,Indiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3090416,-555555555,1528770,3597,370297,3010,362455,2985,7842,1613,1158473,2333,1090585,4244,67888,3250,1561646,3597,353169,3168,345116,3290,8053,1435,1208477,2345,1143138,4030,65339,3845,Iowa,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2893957,-555555555,1440481,3429,369579,2714,361248,3267,8331,1868,1070902,2620,976996,4354,93906,4067,1453476,3429,350963,2774,341524,3241,9439,1649,1102513,2137,1016016,3775,86497,3461,Kansas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4395295,-555555555,2163067,4037,520630,3623,512841,4067,7789,1431,1642437,3085,1573075,4389,69362,3870,2232228,4037,493955,3394,482994,3535,10961,1844,1738273,3066,1677369,4318,60904,3695,Kentucky,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4625470,-555555555,2256464,4818,561642,4160,555535,3957,6107,1450,1694822,2366,1601188,5395,93634,5458,2369006,4818,551032,4461,545781,4563,5251,1302,1817974,2064,1740407,4024,77567,3482,Louisiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1328302,-555555555,649994,1818,133430,1556,131493,1764,1937,902,516564,1615,499928,2357,16636,1734,678308,1818,126905,1539,124491,1693,2414,779,551403,1262,527703,2067,23700,1933,Maine,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5928814,-555555555,2875157,3002,685539,2322,655995,3436,29544,2897,2189618,2254,1813997,8021,375621,8041,3053657,3002,658918,2193,629239,3348,29679,2934,2394739,2134,1987333,9071,407406,8771,Maryland,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6692824,-555555555,3245774,2251,714146,1750,683497,3756,30649,3242,2531628,1610,2059414,9512,472214,9254,3447050,2251,678809,1685,646500,3620,32309,3301,2768241,1653,2257258,10187,510983,10395,Massachusetts,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9895622,-555555555,4858138,3600,1149968,2548,1123202,3714,26766,3003,3708170,2810,3433754,6321,274416,6190,5037484,3600,1093771,2723,1066695,4016,27076,2916,3943713,2284,3655185,7830,288528,7452,Michigan,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5420380,-555555555,2690694,4169,655032,3333,635205,4166,19827,2608,2035662,2475,1861116,5245,174546,5412,2729686,4169,627562,3120,607070,4165,20492,2452,2102124,2672,1913475,5416,188649,4877,Minnesota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2991207,-555555555,1451232,5443,376605,4468,374226,4413,2379,809,1074627,2361,1044544,3478,30083,3253,1539975,5443,360535,4812,357662,5070,2873,1051,1179440,2407,1151876,3684,27564,3182,Mississippi,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6044171,-555555555,2960402,4817,715185,4180,704956,4184,10229,1784,2245217,3339,2142177,5870,103040,5350,3083769,4817,683890,3721,671157,4340,12733,1998,2399879,2720,2292620,5218,107259,4813,Missouri,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1015165,-555555555,507018,2006,113351,1257,112607,1354,744,459,393667,1571,385918,1996,7749,1434,508147,2006,110745,1684,110000,1676,745,388,397402,1770,387175,1974,10227,1413,Montana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1868516,-555555555,925274,2103,234388,1845,230155,1950,4233,1082,690886,1252,631771,2980,59115,2658,943242,2103,229364,1977,223317,2022,6047,1213,713878,1360,660091,2574,53787,2262,Nebraska,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2790136,-555555555,1403068,2051,336967,1680,323623,2473,13344,1976,1066101,1353,825838,6409,240263,6189,1387068,2051,324680,1884,311045,2608,13635,1849,1062388,1344,800466,6902,261922,6795,Nevada,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1323459,-555555555,652662,1978,137241,1280,135459,1379,1782,660,515421,1718,482343,2895,33078,2601,670797,1978,133934,1279,130836,1085,3098,996,536863,1678,499646,3111,37217,2867,New Hampshire,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8899339,-555555555,4343749,2597,1034124,2183,980981,4363,53143,3785,3309625,1282,2422518,11290,887107,11211,4555590,2597,987773,2280,928241,4486,59532,4216,3567817,1105,2641826,12421,925991,12637,New Jersey,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2085287,-555555555,1034144,2457,258463,2538,249733,3235,8730,1927,775681,1558,680646,4798,95035,4521,1051143,2457,249621,2188,243557,2839,6064,1434,801522,1256,700102,5873,101420,5861,New Mexico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19651127,-555555555,9536179,4556,2170324,3360,2055991,6873,114333,5919,7365855,2818,5410023,19345,1955832,19478,10114948,4556,2068938,3552,1955062,6624,113876,5730,8046010,2618,5846740,20284,2199270,19762,New York,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9848060,-555555555,4795976,7164,1167223,6202,1135328,6448,31895,3307,3628753,4353,3269191,7462,359562,7369,5052084,7164,1116945,6731,1089954,7374,26991,3118,3935139,3498,3604161,7540,330978,7120,North Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,723393,-555555555,369155,2070,82200,1603,81292,1640,908,515,286955,1863,277708,2004,9247,1210,354238,2070,78493,1566,77550,1648,943,685,275745,1330,265736,1754,10009,1518,North Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11570808,-555555555,5658223,4313,1354879,3389,1337046,4135,17833,2349,4303344,3661,4083746,8932,219598,7986,5912585,4313,1293907,3167,1273590,4057,20317,2173,4618678,3208,4399089,8334,219589,8005,Ohio,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3850568,-555555555,1906922,3202,486623,2688,477779,2685,8844,1385,1420299,2115,1315330,4474,104969,4010,1943646,3202,461209,2509,451835,2871,9374,1593,1482437,1725,1387192,2873,95245,2948,Oklahoma,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3930065,-555555555,1946196,3457,442258,3047,429733,3745,12525,2336,1503938,1934,1323242,5758,180696,5449,1983869,3457,417270,3143,402608,3704,14662,2348,1566599,2016,1383276,5615,183323,5318,Oregon,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12773801,-555555555,6243308,3926,1389782,3304,1360713,4131,29069,2741,4853526,2871,4494379,9959,359147,9280,6530493,3926,1326471,3481,1295466,4554,31005,3606,5204022,2465,4827084,10080,376938,9549,Pennsylvania,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1051511,-555555555,512999,1419,110868,1216,106680,1786,4188,1381,402131,1334,341081,3470,61050,3420,538512,1419,101979,1144,98106,1574,3873,1057,436533,971,369672,3569,66861,3498,Rhode Island,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4774839,-555555555,2321179,4144,548895,3635,542027,4129,6868,1322,1772284,2177,1660735,4700,111549,5084,2453660,4144,530425,3529,519702,3798,10723,2145,1923235,2194,1821097,4802,102138,4294,South Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,844877,-555555555,424160,1916,107050,1524,105267,1526,1783,778,317110,1615,306897,2261,10213,1507,420717,1916,101431,1625,99426,1724,2005,737,319286,1498,308828,1671,10458,1609,South Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6495978,-555555555,3174148,4739,766658,4673,753206,5205,13452,2295,2407490,3385,2258877,6501,148613,5916,3321830,4739,725423,4405,712294,4668,13129,2131,2596407,2867,2466800,5176,129607,4317,Tennessee,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26448193,-555555555,13145494,8622,3603577,7882,3450259,11893,153318,8149,9541917,5540,7483824,18621,2058093,18919,13302699,8622,3437341,7849,3288637,10591,148704,8125,9865358,4351,7856202,22501,2009156,21862,Texas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2900872,-555555555,1458758,2380,461651,2117,450635,2829,11016,2172,997107,1787,892150,5563,104957,5410,1442114,2380,435180,2086,425719,2980,9461,1905,1006934,1563,895414,4736,111520,4672,Utah,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,626630,-555555555,308672,1386,63838,1065,62423,981,1415,604,244834,1112,233589,1809,11245,1468,317958,1386,60292,1118,58850,1155,1442,485,257666,932,244756,1617,12910,1473,Vermont,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8260405,-555555555,4060533,5474,949986,4636,921303,5187,28683,3185,3110547,3791,2682727,9034,427820,8630,4199872,5474,914345,4516,882903,5151,31442,3282,3285527,3279,2824509,8020,461018,8295,Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6971406,-555555555,3475830,3303,811719,3161,780884,4911,30835,3600,2664111,2157,2240764,8657,423347,8865,3495576,3303,784465,3150,750906,4770,33559,3592,2711111,2006,2255188,9574,455923,9183,Washington,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1854304,-555555555,916834,2422,197011,2177,195270,2077,1741,728,719823,1832,709001,2099,10822,1518,937470,2422,185246,1995,183719,1985,1527,565,752224,1514,739993,1580,12231,1354,West Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5742713,-555555555,2855502,3237,670201,2831,656762,3142,13439,2448,2185301,2732,2057473,4047,127828,3992,2887211,3237,635721,2550,622690,3303,13031,1770,2251490,2055,2131101,4579,120389,4360,Wisconsin,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,582658,-555555555,297497,2320,72991,1790,72182,1717,809,445,224506,1826,217044,1789,7462,1305,285161,2320,66784,1636,66110,1686,674,467,218377,1523,209293,1688,9084,1354,Wyoming,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3615086,-555555555,1729120,3404,419137,3404,416949,3565,2188,813,1309983,-555555555,1269967,3280,40016,3280,1885966,3404,394937,3402,393076,3546,1861,629,1491029,-555555555,1441066,3695,49963,3694,Puerto Rico,*****,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,72
