GEO_ID,B15010_001E,B15010_001M,B15010_002E,B15010_002M,B15010_003E,B15010_003M,B15010_004E,B15010_004M,B15010_005E,B15010_005M,B15010_006E,B15010_006M,B15010_007E,B15010_007M,B15010_008E,B15010_008M,B15010_009E,B15010_009M,B15010_010E,B15010_010M,B15010_011E,B15010_011M,B15010_012E,B15010_012M,B15010_013E,B15010_013M,B15010_014E,B15010_014M,B15010_015E,B15010_015M,B15010_016E,B15010_016M,NAME,B15010_001EA,B15010_001MA,B15010_002MA,B15010_002EA,B15010_003MA,B15010_003EA,B15010_004EA,B15010_004MA,B15010_005EA,B15010_005MA,B15010_006EA,B15010_006MA,B15010_007MA,B15010_007EA,B15010_008EA,B15010_008MA,B15010_009EA,B15010_009MA,B15010_010MA,B15010_010EA,B15010_011EA,B15010_011MA,B15010_012EA,B15010_012MA,B15010_013EA,B15010_013MA,B15010_014EA,B15010_014MA,B15010_015EA,B15010_015MA,B15010_016EA,B15010_016MA,state
0400000US20,581416,8853,21823,2193,41933,2766,15165,1686,25822,2494,27948,2638,36411,2452,2395,752,56985,3179,125256,4596,108228,4058,17080,1919,31252,2839,18109,1672,20920,2472,32089,2620,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,667026,13413,25181,2220,41498,3244,19824,2260,30019,2628,40526,2935,34326,2673,4461,1027,75025,4851,136197,6205,117234,5784,21689,2201,34569,2699,18348,2144,26260,2363,41869,3017,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,684227,11539,18125,2093,45396,3795,22002,2359,27209,2628,32232,3123,44558,2914,2472,717,81672,4086,139143,5631,117389,5332,19916,2087,48408,3678,21299,2488,21160,2358,43246,3644,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,269188,6486,7180,1335,23780,2479,8155,1307,14800,1717,24176,2263,14515,1647,3179,831,27256,2232,37769,2892,41244,2763,16556,1748,16117,1557,14097,1899,6793,1406,13571,1958,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1503805,17388,93301,4474,101919,4669,57032,3639,77593,3595,153426,5383,124123,5899,12343,1599,121074,4787,278143,7477,150902,6372,77155,4726,77478,4521,48310,2793,54260,3500,76746,4846,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1855376,17380,87898,4695,116458,5802,68161,4134,111258,4527,175339,6476,163762,6885,9445,1622,149755,6122,337487,8696,175835,5555,119826,4472,106252,4991,86942,4768,55975,3941,90983,4573,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1787387,17932,67867,3444,101303,4426,56433,4024,75563,3673,98887,4079,173285,5422,10247,1528,185454,5063,378240,8725,274785,6253,61891,3509,80062,3632,57059,2949,63922,3834,102389,4015,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1216883,13089,49242,3186,82754,3761,33454,2638,56424,3129,92289,4314,78761,3568,6845,1244,114935,4849,242997,7040,179908,5102,51407,3411,54904,3155,44848,2536,52600,2600,75515,4467,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,393406,8761,11293,1802,28799,3071,11241,1941,12866,1709,15976,2235,16621,1723,1586,590,43427,3972,86988,4857,89542,5083,12077,1789,17272,2279,9369,1707,8564,1267,27785,2959,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1091005,13787,46037,3303,75208,4209,30294,2663,43924,3110,54655,3313,64015,3550,5851,1183,112833,5423,240958,7510,182693,6353,37609,2708,50675,3754,36048,2639,45061,3184,65144,4057,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,199788,5807,5658,1280,22156,1975,8639,1348,7691,1277,12786,1709,10635,1398,831,402,19135,1928,31499,2733,39940,2813,7703,1127,11376,1715,6870,1270,4427,944,10442,1700,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,356792,8457,12944,1507,32576,2550,8281,1244,14420,1506,14956,1617,16389,1767,2267,624,34827,2372,77423,3957,71677,3266,9187,1296,11889,1621,11353,1634,13922,1553,24681,2553,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,422100,9660,17439,2048,23944,2302,14210,2198,18853,2147,28092,2704,28867,2281,1737,589,42177,2913,98875,5870,54892,3777,12840,1678,19378,1997,14399,1931,17239,2072,29158,2544,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,319445,7531,17136,1715,19282,2075,11668,1527,18047,1701,22754,2436,29732,2482,2703,748,26290,2425,58414,2644,41426,3032,17642,1923,16462,1946,13496,1716,7823,1159,16570,2025,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2225869,19068,122948,5772,117259,5279,80935,5062,110634,4970,183900,6588,193716,5876,9829,1668,183525,6369,497729,10159,260849,7558,99091,4271,104465,4476,85350,4775,82215,4815,93424,4581,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,359368,7651,12637,1894,22468,1860,16841,1827,14588,1711,26394,2510,32871,3152,816,443,33859,2286,57728,3910,58594,3569,18895,2160,16803,2080,17355,1965,9306,1547,20213,2735,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4573878,31998,203546,9355,217085,8101,147948,6696,253521,8025,450938,12227,275328,8333,28914,3292,382087,9188,857166,14317,545689,11692,267155,8592,262865,8052,298653,9825,184650,7918,198333,7786,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1864989,21622,81056,4339,131042,6443,58266,4238,91206,4554,143203,6049,132626,5975,9257,1447,160603,6169,370441,8638,251688,7643,82742,4231,98040,4956,64134,3796,66801,4504,123884,6702,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,126938,4724,3301,935,9270,1387,3623,939,3647,1130,4557,1015,6535,1351,592,405,17394,1760,23839,2541,27417,2232,4341,942,3932,863,2132,542,4037,908,12321,1756,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2040566,20560,72317,4074,115325,4800,66409,3736,82674,3876,120949,5356,161114,5876,9208,1409,219454,6575,445762,10144,332971,9103,69827,3937,87914,4884,67831,3852,84792,4059,104019,5162,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,596461,9382,19080,1894,39779,2898,20227,2038,25134,2250,30787,2842,33586,2291,3559,1042,53083,3091,131672,4336,120836,4200,15383,1675,27473,2151,18148,1711,21698,1881,36016,2611,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,831120,12749,27603,2785,73469,4187,32056,3813,43162,3012,79344,4361,59291,3477,8907,1754,72900,4526,126365,5790,97098,4417,47501,3288,53535,3657,42256,3341,31067,2691,36566,3243,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2527174,21162,105054,5027,156640,6579,90382,4518,118152,5416,173082,6053,177920,6458,11790,1547,248043,6992,518042,11651,389837,7739,108161,3963,112284,5044,90539,5032,96792,4812,130456,5534,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,233115,6583,7298,1595,14178,1927,7657,1571,12288,1943,17128,2338,15694,1779,1258,700,23614,2407,41165,3207,31407,2769,13765,1790,13829,1996,11682,2038,7750,1406,14402,1757,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,834542,12841,25267,2437,49440,3672,28977,2773,38467,3353,55619,3593,56382,3715,5352,1218,73859,4072,187661,6450,137099,5423,34992,3237,46885,3525,28183,2789,23180,2651,43179,3560,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,146306,4663,4489,963,12211,1305,3008,830,6065,1120,9442,1571,6143,1164,486,268,18654,1895,28342,2657,30633,2340,3946,831,5613,1111,4016,976,4032,920,9226,1161,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1082373,16427,32787,2969,70234,4396,33345,3320,48490,3260,61363,3867,69297,3845,6157,1199,112364,5089,244795,7335,166677,6199,43233,3514,55241,3898,36159,2739,40268,3901,61963,4333,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4592151,35595,206563,8539,278596,8882,159465,6350,171298,6179,270525,8904,431593,10835,43658,3913,397899,11103,1081978,17258,626785,12576,158154,6501,201479,6872,144301,5862,166742,7004,253115,7501,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,523495,8151,23209,2211,31383,2526,15240,1830,23781,2331,40183,2559,37370,2796,4966,1012,51070,3404,95430,4279,76379,3443,26645,2241,19177,2046,19279,1964,20415,2028,38968,3004,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,155817,4553,5031,816,14929,1730,6042,1152,9496,1219,13858,1325,8949,1211,1030,586,13290,1371,18481,1519,20749,1714,12105,1316,11584,1413,8580,1108,3795,859,7898,1093,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2010335,20863,119823,6550,110435,5204,68916,3764,101197,5261,212568,6696,173559,6230,18056,2121,148247,5939,381695,8342,202408,6540,105582,4946,125489,5429,69331,3541,67033,3695,105996,5119,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1540468,15664,82894,4983,105979,4951,53346,3379,77290,4224,139255,6141,145136,5384,13881,1876,136452,5394,246185,7823,169456,5392,77634,4530,88783,5112,70039,4202,57881,3117,76257,3712,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,244955,7468,9272,1445,15431,1869,8220,1379,9272,1229,12001,1934,14597,1758,1576,572,29333,2616,45182,2691,53842,3292,7323,1335,10605,1414,4586,852,8281,1444,15434,1802,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1074631,12263,37182,2839,78827,3478,27677,2422,43442,2634,68398,3632,66253,3909,4522,1031,119492,4784,208141,7370,181122,4643,43289,3212,43675,3067,39617,2724,49655,3072,63339,3347,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,102003,4683,2549,875,11876,2010,4437,942,3634,1023,4544,1118,7073,1335,651,470,12195,1916,14362,1810,22368,2132,2668,852,4887,1185,2454,731,2426,760,5879,1219,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,585069,11843,16389,2397,33131,3461,22175,2546,17069,2076,27808,2778,33261,3007,2108,727,62956,4024,177051,6680,117580,6564,4752,1357,11451,1718,10809,1757,12023,1812,36506,3458,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
