GEO_ID,B08124_001E,B08124_001M,B08124_002E,B08124_002M,B08124_003E,B08124_003M,B08124_004E,B08124_004M,B08124_005E,B08124_005M,B08124_006E,B08124_006M,B08124_007E,B08124_007M,B08124_008E,B08124_008M,B08124_009E,B08124_009M,B08124_010E,B08124_010M,B08124_011E,B08124_011M,B08124_012E,B08124_012M,B08124_013E,B08124_013M,B08124_014E,B08124_014M,B08124_015E,B08124_015M,B08124_016E,B08124_016M,B08124_017E,B08124_017M,B08124_018E,B08124_018M,B08124_019E,B08124_019M,B08124_020E,B08124_020M,B08124_021E,B08124_021M,B08124_022E,B08124_022M,B08124_023E,B08124_023M,B08124_024E,B08124_024M,B08124_025E,B08124_025M,B08124_026E,B08124_026M,B08124_027E,B08124_027M,B08124_028E,B08124_028M,B08124_029E,B08124_029M,B08124_030E,B08124_030M,B08124_031E,B08124_031M,B08124_032E,B08124_032M,B08124_033E,B08124_033M,B08124_034E,B08124_034M,B08124_035E,B08124_035M,B08124_036E,B08124_036M,B08124_037E,B08124_037M,B08124_038E,B08124_038M,B08124_039E,B08124_039M,B08124_040E,B08124_040M,B08124_041E,B08124_041M,B08124_042E,B08124_042M,B08124_043E,B08124_043M,B08124_044E,B08124_044M,B08124_045E,B08124_045M,B08124_046E,B08124_046M,B08124_047E,B08124_047M,B08124_048E,B08124_048M,B08124_049E,B08124_049M,NAME,B08124_001EA,B08124_001MA,B08124_002EA,B08124_002MA,B08124_003MA,B08124_003EA,B08124_004EA,B08124_004MA,B08124_005MA,B08124_005EA,B08124_006MA,B08124_006EA,B08124_007EA,B08124_007MA,B08124_008EA,B08124_008MA,B08124_009EA,B08124_009MA,B08124_010EA,B08124_010MA,B08124_011MA,B08124_011EA,B08124_012EA,B08124_012MA,B08124_013EA,B08124_013MA,B08124_014EA,B08124_014MA,B08124_015EA,B08124_015MA,B08124_016EA,B08124_016MA,B08124_017MA,B08124_017EA,B08124_018EA,B08124_018MA,B08124_019EA,B08124_019MA,B08124_020EA,B08124_020MA,B08124_021MA,B08124_021EA,B08124_022EA,B08124_022MA,B08124_023EA,B08124_023MA,B08124_024EA,B08124_024MA,B08124_025EA,B08124_025MA,B08124_026MA,B08124_026EA,B08124_027EA,B08124_027MA,B08124_028EA,B08124_028MA,B08124_029MA,B08124_029EA,B08124_030MA,B08124_030EA,B08124_031EA,B08124_031MA,B08124_032EA,B08124_032MA,B08124_033MA,B08124_033EA,B08124_034EA,B08124_034MA,B08124_035MA,B08124_035EA,B08124_036EA,B08124_036MA,B08124_037MA,B08124_037EA,B08124_038MA,B08124_038EA,B08124_039EA,B08124_039MA,B08124_040MA,B08124_040EA,B08124_041EA,B08124_041MA,B08124_042EA,B08124_042MA,B08124_043EA,B08124_043MA,B08124_044EA,B08124_044MA,B08124_045EA,B08124_045MA,B08124_046EA,B08124_046MA,B08124_047EA,B08124_047MA,B08124_048EA,B08124_048MA,B08124_049EA,B08124_049MA,state
0400000US13,4291263,25199,1520416,17000,752825,16404,1050852,16707,379230,14075,558379,13312,29561,2955,3415734,24136,1247795,15732,571599,12588,862661,15394,276318,11762,441268,11601,16093,2597,442364,14307,113528,5704,92634,6824,87680,6044,74123,6219,73020,5574,1379,886,89057,6103,23822,2823,28398,3137,21318,2708,4555,1597,9904,1992,1060,422,64483,5035,14649,1992,20235,4024,14160,2022,4145,1181,6860,1489,4434,1031,71180,5375,16379,2354,18032,3118,11567,2043,8567,1576,15871,2456,764,462,208445,8238,104243,5153,21927,2508,53466,4075,11522,2309,11456,2213,5831,1577,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,672446,6934,224858,7256,141947,5459,160403,7015,64101,3795,57989,3616,23148,2465,454338,8020,153143,6090,88744,4153,107026,5947,49266,3366,41151,3192,15008,1946,90503,5183,33067,2913,19211,2527,21773,2560,8354,1384,5122,1000,2976,896,41171,3555,7496,1146,15523,2313,13456,1637,1085,449,3611,1062,0,185,28327,2600,6964,1293,9274,1618,5637,1239,1831,628,1740,746,2881,914,28488,3109,8814,1747,5807,1101,5381,1274,2117,728,4400,1333,1969,690,29619,3070,15374,2361,3388,764,7130,1435,1448,559,1965,829,314,272,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,696905,9758,229103,7922,120252,4924,173405,7292,84421,5382,88409,5470,1315,587,549285,10106,178562,6637,92823,4735,140119,6627,65146,4434,71533,4943,1102,554,66598,5047,18303,2364,12752,2022,13779,2594,11550,1841,10001,1928,213,185,4840,1159,2029,705,631,375,903,399,427,290,850,588,0,193,21482,2257,8242,1632,5643,1314,3851,930,1738,513,2008,660,0,193,16322,2271,4727,965,3245,922,3805,1138,2698,1060,1847,500,0,193,38378,3045,17240,2061,5158,1224,10948,1595,2862,997,2170,828,0,193,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5973263,21550,2184190,19877,1038479,16426,1479384,18323,425158,9455,834406,18893,11646,1942,4397667,27891,1590677,17599,722260,13653,1104389,16299,340455,8909,636481,15425,3405,1052,498666,12106,131738,5110,99709,5397,106008,5414,48565,3810,112512,6517,134,111,545633,13684,243043,7358,107301,6097,141921,7196,11884,2052,41484,4066,0,185,187588,8352,65834,4719,47034,3969,44672,3829,8350,1329,16541,2466,5157,1118,92761,4420,31090,2962,21124,2529,18754,1972,4988,1241,16348,2300,457,360,250948,8615,121808,5795,41051,3861,63640,4427,10916,1632,11040,1615,2493,693,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2974599,16260,955544,14289,512093,12006,687806,11519,256372,9286,561435,11928,1349,597,2469923,17625,808790,14064,406538,10596,589029,9509,207144,8125,457248,9968,1174,616,262198,8503,65652,3391,50700,3933,46458,3541,31854,2882,67534,4546,0,190,35244,3131,10490,1426,10346,1808,7476,1453,829,415,6046,1352,57,92,59191,4062,18251,2159,17453,1930,12417,1614,2709,555,8243,1610,118,114,49407,4508,10571,1774,10702,1915,7264,1705,5507,1460,15363,2282,0,190,98636,5088,41790,3323,16354,2468,25162,2531,8329,1746,7001,1509,0,190,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1547508,8621,531254,10067,264630,6402,359881,8201,140461,5008,250657,6565,625,342,1251333,10978,431626,9679,200574,6173,303676,7491,114219,4473,200799,6468,439,273,133035,5212,36411,2601,24619,2101,24480,2203,17052,1826,30418,2755,55,64,16983,2166,7244,1589,4225,1078,2766,794,447,312,2301,636,0,157,57528,3347,19662,2089,17355,1611,11250,1382,2678,669,6545,1092,38,65,24228,2750,5630,934,4750,1178,3800,936,2670,790,7285,1341,93,157,64401,3558,30681,2417,13107,1683,13909,1693,3395,782,3309,606,0,157,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1389013,10613,516803,9370,225763,6850,317879,7197,134995,5742,185427,5809,8146,1477,1144913,11247,433456,8553,181973,6505,267478,6921,106623,5301,149665,5695,5718,1267,126485,5642,36484,2948,19620,2241,24686,2239,20077,2496,24203,2296,1415,481,7063,1247,1764,511,1680,515,2164,784,219,186,1104,445,132,169,34400,2727,11072,1398,9060,1318,7602,1272,3313,1078,3222,687,131,112,20746,2227,6657,1335,3441,670,3194,878,2479,885,4662,1055,313,301,55406,3290,27370,2561,9989,1575,12755,1660,2284,640,2571,794,437,426,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1866676,12915,609217,10309,307325,9626,449813,9150,178250,6217,314870,8352,7201,1271,1545003,15016,511296,9682,245941,8266,385761,8326,136557,5778,261325,7985,4123,1010,178557,6905,49099,3456,31570,3126,31757,2812,29295,3088,36150,3284,686,351,19626,2202,4939,1270,6404,1480,4516,1019,664,420,3103,773,0,189,42149,3656,10450,1877,10504,1582,10002,1668,4060,1687,4981,1125,2152,624,21580,2245,5106,1150,4432,976,3626,1028,2396,824,5780,1473,240,282,59761,4269,28327,2369,8474,1478,14151,2104,5278,1698,3531,1148,0,189,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1984437,15548,635882,12913,381224,11353,470937,9958,243517,8563,246265,9200,6612,1183,1639250,15248,542013,12521,294334,9422,405750,9508,188759,6694,203038,8608,5356,1020,191473,9149,48765,3407,42447,4384,37262,3428,36549,3990,25885,2756,565,359,26568,3161,3915,912,11593,2151,4745,1201,2290,1189,4025,883,0,203,33986,3087,9667,1489,11343,1904,7617,1551,2805,901,2257,676,297,293,45787,3635,8493,1359,13862,2399,5792,1441,9537,1825,7909,1476,194,148,47373,4325,23029,2822,7645,1492,9771,1590,3577,984,3151,1166,200,237,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,629171,6248,217337,6855,119687,6021,148368,5384,69541,3430,73661,3870,577,323,487205,7070,170692,5855,89163,5142,118565,4687,51414,3109,56927,3682,444,277,66835,4209,19856,2306,12837,1616,13756,1986,11881,2045,8400,1239,105,195,4314,1047,1545,602,1053,509,972,419,242,219,502,266,0,165,24616,2435,5690,961,8639,1549,5644,1129,1972,846,2643,724,28,36,10257,1426,3059,881,3124,928,1561,563,927,461,1586,592,0,165,35944,3056,16495,1974,4871,1059,7870,1299,3105,844,3603,1130,0,165,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2946590,14984,1307447,14583,503832,10397,667821,12092,231699,7254,219069,8195,16722,1856,2180872,17429,984341,14791,343767,9390,498781,11184,174679,6594,171095,7061,8209,1684,266301,8077,99648,5020,51747,3931,56151,3832,34765,3741,22989,2381,1001,902,268560,7582,115339,4630,60186,4456,66847,3958,10543,1749,15125,2647,520,332,69897,4937,24979,2507,20183,2661,15749,2255,2882,961,3243,930,2861,588,36016,3445,12814,1737,9293,1782,7187,1407,3057,910,3515,940,150,199,124944,5322,70326,3830,18656,2188,23106,1905,5773,1262,3102,935,3981,740,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3326313,20620,1463965,17854,595515,13020,747160,11945,219128,8538,299129,9663,1416,377,2388532,22166,1039049,16174,405556,10979,543477,10840,168923,6869,230635,7766,892,358,247588,9963,82160,5056,60454,5013,47997,3967,25543,2919,31236,3280,198,195,328845,7720,170108,6359,63410,4696,71831,5222,8074,1681,15422,2443,0,203,158506,6695,65326,3947,36307,3197,42774,4241,4675,1136,9398,1575,26,43,55351,3699,23803,2219,10522,1786,10173,1624,4079,1106,6607,1558,167,235,147491,6136,83519,4557,19266,2613,30908,2874,7834,1613,5831,1249,133,171,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
