GEO_ID,C22001_001E,C22001_001M,C22001_002E,C22001_002M,C22001_003E,C22001_003M,NAME,C22001_001MA,C22001_001EA,C22001_002MA,C22001_002EA,C22001_003EA,C22001_003MA,state
0400000US01,1822439,11200,283047,7581,1539392,11859,Alabama,null,null,null,null,null,null,01
0400000US02,246015,2720,24098,1853,221917,3164,Alaska,null,null,null,null,null,null,02
0400000US04,2400809,11557,323485,7641,2077324,11851,Arizona,null,null,null,null,null,null,04
0400000US05,1125899,6925,172725,6435,953174,8189,Arkansas,null,null,null,null,null,null,05
0400000US06,12650592,16944,1192254,17617,11458338,23729,California,null,null,null,null,null,null,06
0400000US08,2002800,8550,172179,6718,1830621,9817,Colorado,null,null,null,null,null,null,08
0400000US09,1339860,7005,165367,5592,1174493,7921,Connecticut,null,null,null,null,null,null,09
0400000US10,339071,3144,46663,3062,292408,3767,Delaware,null,null,null,null,null,null,10
0400000US11,271651,3228,42612,2327,229039,3443,District of Columbia,null,null,null,null,null,null,11
0400000US12,7211584,26752,1089738,15353,6121846,26844,Florida,null,null,null,null,null,null,12
0400000US13,3546965,15286,575317,10489,2971648,15364,Georgia,null,null,null,null,null,null,13
0400000US15,450120,4406,51033,3610,399087,5094,Hawaii,null,null,null,null,null,null,15
0400000US16,588489,5467,76343,5069,512146,6084,Idaho,null,null,null,null,null,null,16
0400000US17,4783421,13914,645686,12230,4137735,17095,Illinois,null,null,null,null,null,null,17
0400000US18,2498395,10688,326546,9256,2171849,12084,Indiana,null,null,null,null,null,null,18
0400000US19,1236209,7287,150086,5354,1086123,8394,Iowa,null,null,null,null,null,null,19
0400000US20,1113729,6143,113599,3555,1000130,6972,Kansas,null,null,null,null,null,null,20
0400000US21,1705623,9376,297015,6875,1408608,10898,Kentucky,null,null,null,null,null,null,21
0400000US22,1728149,9677,297204,7881,1430945,10783,Louisiana,null,null,null,null,null,null,22
0400000US23,547686,5711,98315,4211,449371,6231,Maine,null,null,null,null,null,null,23
0400000US24,2161680,8942,239645,7580,1922035,10783,Maryland,null,null,null,null,null,null,24
0400000US25,2536321,9232,328341,8043,2207980,10976,Massachusetts,null,null,null,null,null,null,25
0400000US26,3832466,10485,646039,9757,3186427,14000,Michigan,null,null,null,null,null,null,26
0400000US27,2119954,6871,195586,6210,1924368,9497,Minnesota,null,null,null,null,null,null,27
0400000US28,1091002,7807,211825,7552,879177,8642,Mississippi,null,null,null,null,null,null,28
0400000US29,2362853,9949,324821,9273,2038032,11539,Missouri,null,null,null,null,null,null,29
0400000US30,406288,3840,43452,2783,362836,3631,Montana,null,null,null,null,null,null,30
0400000US31,730579,4441,66301,3752,664278,5562,Nebraska,null,null,null,null,null,null,31
0400000US32,1002571,7173,118435,5205,884136,6631,Nevada,null,null,null,null,null,null,32
0400000US33,519246,4617,44416,3103,474830,4923,New Hampshire,null,null,null,null,null,null,33
0400000US34,3176139,9966,304679,8069,2871460,11931,New Jersey,null,null,null,null,null,null,34
0400000US35,753507,6087,125837,5234,627670,7100,New Mexico,null,null,null,null,null,null,35
0400000US36,7219356,14194,1140999,15774,6078357,21383,New York,null,null,null,null,null,null,36
0400000US37,3757480,13443,552763,10612,3204717,15480,North Carolina,null,null,null,null,null,null,37
0400000US38,298298,2835,22804,2117,275494,3480,North Dakota,null,null,null,null,null,null,38
0400000US39,4564745,13440,703718,11624,3861027,17754,Ohio,null,null,null,null,null,null,39
0400000US40,1447277,6526,207384,5309,1239893,7182,Oklahoma,null,null,null,null,null,null,40
0400000US41,1523799,7789,301792,7652,1222007,9025,Oregon,null,null,null,null,null,null,41
0400000US42,4938894,14403,618259,12305,4320635,16888,Pennsylvania,null,null,null,null,null,null,42
0400000US44,406366,4030,64824,4005,341542,5059,Rhode Island,null,null,null,null,null,null,44
0400000US45,1794989,10191,278940,8577,1516049,11588,South Carolina,null,null,null,null,null,null,45
0400000US46,331406,2992,41495,2466,289911,3805,South Dakota,null,null,null,null,null,null,46
0400000US47,2490249,12758,427578,9861,2062671,14922,Tennessee,null,null,null,null,null,null,47
0400000US48,9110853,20640,1280310,20592,7830543,27869,Texas,null,null,null,null,null,null,48
0400000US49,899475,5032,80598,3704,818877,6011,Utah,null,null,null,null,null,null,49
0400000US50,253234,2792,37409,2249,215825,3320,Vermont,null,null,null,null,null,null,50
0400000US51,3055863,11608,304551,7622,2751312,13589,Virginia,null,null,null,null,null,null,51
0400000US53,2644557,11069,390879,9885,2253678,13313,Washington,null,null,null,null,null,null,53
0400000US54,738653,5969,119413,5318,619240,7067,West Virginia,null,null,null,null,null,null,54
0400000US55,2289424,8727,304542,6621,1984882,9628,Wisconsin,null,null,null,null,null,null,55
0400000US56,224003,3223,13168,1654,210835,3578,Wyoming,null,null,null,null,null,null,56
0400000US72,1253690,9187,472819,9059,780871,10070,Puerto Rico,null,null,null,null,null,null,72
