GEO_ID,B19215_001E,B19215_001M,B19215_002E,B19215_002M,B19215_003E,B19215_003M,B19215_004E,B19215_004M,B19215_005E,B19215_005M,B19215_006E,B19215_006M,B19215_007E,B19215_007M,B19215_008E,B19215_008M,B19215_009E,B19215_009M,B19215_010E,B19215_010M,B19215_011E,B19215_011M,B19215_012E,B19215_012M,B19215_013E,B19215_013M,B19215_014E,B19215_014M,B19215_015E,B19215_015M,NAME,B19215_001MA,B19215_001EA,B19215_002EA,B19215_002MA,B19215_003EA,B19215_003MA,B19215_004MA,B19215_004EA,B19215_005MA,B19215_005EA,B19215_006EA,B19215_006MA,B19215_007MA,B19215_007EA,B19215_008EA,B19215_008MA,B19215_009MA,B19215_009EA,B19215_010MA,B19215_010EA,B19215_011MA,B19215_011EA,B19215_012MA,B19215_012EA,B19215_013EA,B19215_013MA,B19215_014EA,B19215_014MA,B19215_015MA,B19215_015EA,state
0400000US28,21170,674,25558,1362,23261,1775,26307,1575,16614,1504,36287,4269,36507,6471,35692,4803,18126,850,17148,581,19594,1887,16016,643,32098,6039,31604,4509,41163,11137,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,28203,607,32024,721,28587,1227,30874,859,23342,1056,50935,2747,51240,2965,44431,10224,25215,563,22677,621,28128,1161,19616,626,45245,2451,45216,2664,45676,5868,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,26402,1136,30741,1541,26769,1651,29068,3794,22915,2451,44903,6541,42376,4548,68425,8342,23139,1499,21354,806,23871,2645,20102,1108,46213,8169,47119,9505,36962,10625,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,30603,817,35832,1163,32094,1192,34441,1993,24696,2243,52721,3217,52750,3263,51938,27668,25841,919,23828,1114,27889,1910,20243,1170,40742,4137,39771,4526,47078,6245,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,34327,1228,38518,2215,33700,1897,35972,1330,26814,2365,59223,4635,61337,5430,48538,8754,29940,1252,26056,1087,29587,1702,21620,1374,54332,6508,55458,6438,48278,11561,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,36437,1366,41909,1656,34057,3976,36695,2674,26877,2827,64940,5337,67870,8423,45976,5232,31170,1213,26027,1481,32318,2226,21221,1706,64327,6365,66690,6166,55101,14280,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,39575,969,48365,2015,41506,1192,49428,2351,29013,1459,76711,5341,79013,4694,64592,10902,33489,1183,29254,920,41746,1314,22172,609,78559,4321,81313,4447,61399,7709,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,27553,1195,31573,1052,28276,2676,30275,2221,25633,2216,47180,8726,50846,8631,42447,5391,23560,1832,21416,974,23569,3569,19870,1161,44054,5318,42402,4923,49167,4219,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,35998,418,41876,585,35510,625,40246,603,26059,1067,73413,2393,75464,2442,57041,4396,31282,415,27092,464,37751,1202,20249,445,69523,2393,71504,2522,55500,5733,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,28454,552,32883,1177,29110,964,31445,728,22464,1011,52494,2712,52888,2852,48435,6115,25111,504,22843,503,27851,880,18778,391,44802,2454,44702,2786,46099,8789,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,32070,990,39614,3431,34145,3769,36256,1933,26250,4825,59529,6369,60952,5258,41481,7003,26880,1402,23415,2035,29074,2950,19120,1464,56354,10706,55824,9744,82569,42765,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,28627,476,32676,810,29738,873,31336,571,24663,576,53185,1728,53477,1857,49891,4759,25174,460,22764,494,27358,980,20385,326,48394,1569,48829,1650,44401,3819,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,27229,593,31904,637,29369,1264,31012,641,22813,1390,50739,3616,51850,4236,43082,9612,23620,634,21744,513,25299,872,19316,551,42314,2927,43426,3574,40110,6407,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,31417,669,34865,1487,29960,1458,30967,1077,26959,1392,52694,2731,52661,2867,53056,8005,28782,1065,25313,697,30983,1153,21192,912,51175,2233,51314,3151,50872,1958,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,30086,334,35957,599,31405,465,35495,765,24058,744,60596,1730,61186,1527,53295,3045,25405,371,22803,403,30375,627,19102,278,54558,1913,55138,1998,50867,3728,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,33126,2267,40002,3427,32463,3744,35747,3759,26500,2424,73992,8022,74722,7144,47467,50224,27493,3258,24553,2147,34933,4204,19261,1702,58808,11504,57970,13342,64646,30912,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,26654,510,32122,917,28863,1497,30868,1055,23548,1623,51999,3442,52264,4088,49635,5837,22893,660,21033,569,24142,1179,18268,634,44810,5672,45805,5786,36777,9885,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,30111,866,36591,1814,31556,1529,35220,3212,21209,3512,56669,6233,56043,6624,59870,11875,25428,1689,22293,1329,27495,2057,18803,1733,45364,6310,42726,7371,90066,66185,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,26580,464,30835,631,27455,1119,29760,1384,22968,1252,49714,4725,50744,3768,40059,7495,23473,758,21530,511,26072,826,18394,577,43721,2876,44273,3275,40417,6312,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,32430,405,38131,1188,33824,1160,37087,843,23305,832,55766,2125,56650,2124,45465,5260,28191,592,25257,518,31589,574,19813,393,49512,2204,50131,2331,42983,3772,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,34642,1705,41309,1345,36419,1284,38509,3803,28662,3527,56422,3424,56394,3566,57586,9688,27958,1705,24349,836,30030,3001,21244,1470,51850,4647,50942,4507,68750,28611,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,30693,1633,34813,2765,27935,3752,31078,2389,22603,2530,58229,3872,59081,4769,46320,13614,27484,2052,24235,2030,28820,3269,21129,1375,51480,3378,51629,3830,48833,12189,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,39543,1028,46070,998,41419,771,43746,2204,31389,1747,68107,4344,68762,4340,58279,16018,33441,1051,30398,694,38513,1898,23002,871,62982,3451,64547,3637,49273,8371,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,36452,643,42291,1008,36634,1224,40469,1125,28760,1359,66497,2259,66663,2368,63592,7875,31581,636,27479,966,32368,1395,23393,659,57182,2519,57222,2626,56250,11062,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,22805,887,28079,1625,26118,1464,29147,2858,22938,1369,41282,8573,41748,9020,34233,26025,20093,866,19028,936,21173,1234,17465,847,36923,4694,37010,6663,36836,6390,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,30654,375,35375,804,31088,542,34209,1638,23423,1121,54546,2778,55800,3124,46684,5463,26843,459,23646,557,29620,995,19838,431,52035,2097,52101,2341,51711,4778,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,33070,2189,38459,3531,35310,2626,37864,4544,24385,5374,60551,5216,60237,5679,61318,12605,28115,3036,25656,1632,33028,3832,20131,1712,47336,12641,51074,13726,33139,19958,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,11133,370,12260,568,11264,543,12766,1164,9779,524,22240,3208,25421,5457,17309,5478,10283,447,9462,349,11062,984,8859,342,24805,4792,27301,5771,19956,6132,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
