GEO_ID,B19080_001E,B19080_001M,B19080_002E,B19080_002M,B19080_003E,B19080_003M,B19080_004E,B19080_004M,B19080_005E,B19080_005M,NAME,B19080_001MA,B19080_001EA,B19080_002MA,B19080_002EA,B19080_003EA,B19080_003MA,B19080_004EA,B19080_004MA,B19080_005MA,B19080_005EA,state
0400000US01,17088,285,33316,588,54070,720,88467,1125,156636,2262,Alabama,null,null,null,null,null,null,null,null,null,null,01
0400000US02,33309,1694,59648,2144,87181,2395,131426,3348,208943,10451,Alaska,null,null,null,null,null,null,null,null,null,null,02
0400000US04,20785,273,38395,488,60558,481,96632,910,173669,3504,Arizona,null,null,null,null,null,null,null,null,null,null,04
0400000US05,16894,357,31623,502,50597,752,81389,1127,146878,3479,Arkansas,null,null,null,null,null,null,null,null,null,null,05
0400000US06,23616,203,46490,259,76029,326,124024,725,236812,1661,California,null,null,null,null,null,null,null,null,null,null,06
0400000US08,25344,407,46407,475,72899,881,114177,1067,204919,3484,Colorado,null,null,null,null,null,null,null,null,null,null,08
0400000US09,26520,614,52355,746,85112,1152,136182,2068,250001,-333333333,Connecticut,null,null,null,null,null,null,null,null,***,"250,000+",09
0400000US10,25652,990,46524,1027,70884,1591,112575,3278,197551,6569,Delaware,null,null,null,null,null,null,null,null,null,null,10
0400000US11,21036,1729,51245,1566,88955,2952,150781,4135,250001,-333333333,District of Columbia,null,null,null,null,null,null,null,null,***,"250,000+",11
0400000US12,19973,205,36462,225,57357,390,92832,666,178455,2221,Florida,null,null,null,null,null,null,null,null,null,null,12
0400000US13,19403,340,37199,344,60334,553,97633,1020,180578,2341,Georgia,null,null,null,null,null,null,null,null,null,null,13
0400000US15,28678,1240,54564,1397,83158,2125,126514,2742,215468,6651,Hawaii,null,null,null,null,null,null,null,null,null,null,15
0400000US16,21424,707,37865,1073,57148,1079,86249,1511,152604,4915,Idaho,null,null,null,null,null,null,null,null,null,null,16
0400000US17,22332,235,43435,438,70455,434,111706,644,208167,2592,Illinois,null,null,null,null,null,null,null,null,null,null,17
0400000US18,20587,272,37774,463,59208,648,91299,671,155270,2591,Indiana,null,null,null,null,null,null,null,null,null,null,18
0400000US19,22926,481,41706,486,64369,742,97501,1046,166926,3304,Iowa,null,null,null,null,null,null,null,null,null,null,19
0400000US20,22463,445,40728,552,62819,871,98844,1370,174500,4110,Kansas,null,null,null,null,null,null,null,null,null,null,20
0400000US21,17211,306,33954,574,54459,701,87332,971,152498,3151,Kentucky,null,null,null,null,null,null,null,null,null,null,21
0400000US22,16695,299,33668,722,56831,817,94852,1216,172202,2298,Louisiana,null,null,null,null,null,null,null,null,null,null,22
0400000US23,19918,630,36730,767,58189,1200,90584,1358,163108,4729,Maine,null,null,null,null,null,null,null,null,null,null,23
0400000US24,30721,422,57710,724,90468,671,139367,1257,246484,3619,Maryland,null,null,null,null,null,null,null,null,null,null,24
0400000US25,24644,514,51519,495,83987,1022,133816,1592,242352,3129,Massachusetts,null,null,null,null,null,null,null,null,null,null,25
0400000US26,20085,208,37811,333,60436,352,95406,711,170361,1594,Michigan,null,null,null,null,null,null,null,null,null,null,26
0400000US27,25702,357,48379,588,74368,673,112171,695,197843,3040,Minnesota,null,null,null,null,null,null,null,null,null,null,27
0400000US28,14622,420,29269,732,48978,862,78956,1440,142606,3328,Mississippi,null,null,null,null,null,null,null,null,null,null,28
0400000US29,20070,273,37175,363,58332,489,91638,685,165557,2249,Missouri,null,null,null,null,null,null,null,null,null,null,29
0400000US30,19863,911,36754,1036,58220,1516,90539,2145,160939,7158,Montana,null,null,null,null,null,null,null,null,null,null,30
0400000US31,23054,514,41644,477,62833,729,97486,1373,171455,3413,Nebraska,null,null,null,null,null,null,null,null,null,null,31
0400000US32,22389,576,40979,548,62162,707,98080,1642,168656,3532,Nevada,null,null,null,null,null,null,null,null,null,null,32
0400000US33,27785,981,51305,912,78567,1613,118363,2479,203226,6138,New Hampshire,null,null,null,null,null,null,null,null,null,null,33
0400000US34,27090,371,54253,542,88045,764,140862,1015,250001,-333333333,New Jersey,null,null,null,null,null,null,null,null,***,"250,000+",34
0400000US35,17316,481,33797,975,55823,840,90592,1134,163576,4101,New Mexico,null,null,null,null,null,null,null,null,null,null,35
0400000US36,21426,215,43760,422,73538,574,121029,540,235392,2853,New York,null,null,null,null,null,null,null,null,null,null,36
0400000US37,19468,247,36093,304,57032,469,91701,528,171855,1926,North Carolina,null,null,null,null,null,null,null,null,null,null,37
0400000US38,24110,904,43577,1526,70387,1204,104967,3159,186866,9488,North Dakota,null,null,null,null,null,null,null,null,null,null,38
0400000US39,20116,210,37636,391,60329,368,95504,723,169719,1980,Ohio,null,null,null,null,null,null,null,null,null,null,39
0400000US40,19691,339,36229,406,57116,639,89927,970,159434,2824,Oklahoma,null,null,null,null,null,null,null,null,null,null,40
0400000US41,21203,452,39624,585,62990,826,98031,1404,173126,4757,Oregon,null,null,null,null,null,null,null,null,null,null,41
0400000US42,21513,223,41048,283,65170,393,103512,651,189743,2017,Pennsylvania,null,null,null,null,null,null,null,null,null,null,42
0400000US44,21684,1190,43516,1866,71409,1591,111785,2407,197015,4639,Rhode Island,null,null,null,null,null,null,null,null,null,null,44
