GEO_ID,B10056_001E,B10056_001M,B10056_002E,B10056_002M,B10056_003E,B10056_003M,B10056_004E,B10056_004M,B10056_005E,B10056_005M,B10056_006E,B10056_006M,B10056_007E,B10056_007M,B10056_008E,B10056_008M,B10056_009E,B10056_009M,B10056_010E,B10056_010M,B10056_011E,B10056_011M,NAME,B10056_001EA,B10056_001MA,B10056_002EA,B10056_002MA,B10056_003EA,B10056_003MA,B10056_004MA,B10056_004EA,B10056_005MA,B10056_005EA,B10056_006MA,B10056_006EA,B10056_007EA,B10056_007MA,B10056_008EA,B10056_008MA,B10056_009MA,B10056_009EA,B10056_010MA,B10056_010EA,B10056_011MA,B10056_011EA,state
0400000US15,56434,4533,23808,2361,5078,1033,2277,657,2801,823,18730,2125,32626,2757,6614,1140,3519,879,3095,803,26012,2428,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,26093,3318,10901,1946,4597,1235,2477,849,2120,746,6304,1313,15192,1862,6125,1065,3267,825,2858,796,9067,1609,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,280388,9963,102461,4972,36168,2891,20617,2147,15551,2021,66293,4219,177927,6259,61978,3313,39027,2651,22951,2358,115949,5570,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,125802,6897,46047,3125,23141,2371,14993,1943,8148,1278,22906,2199,79755,4876,37488,3384,26416,3082,11072,1669,42267,3456,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,39846,3580,14002,1659,6225,883,3447,640,2778,663,7777,1274,25844,2370,9861,1317,6492,1109,3369,735,15983,1797,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,47662,3875,17564,1824,8682,1237,4591,946,4091,940,8882,1246,30098,2494,14094,1851,8351,1676,5743,1022,16004,1828,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,102198,6351,40302,3002,22067,2217,12387,1421,9680,1496,18235,2037,61896,3958,33203,2644,22469,2394,10734,1437,28693,2757,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,121490,6557,39461,3390,23503,2782,13297,1945,10206,1754,15958,1970,82029,4317,43156,3616,28191,2752,14965,2043,38873,3305,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,19196,2273,7864,1224,2766,587,1440,440,1326,461,5098,1072,11332,1339,3975,689,2395,610,1580,463,7357,1167,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,143000,6535,48556,3415,16366,1808,9510,1408,6856,1331,32190,2870,94444,4024,30173,2686,19994,2254,10179,1441,64271,3774,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,125145,6993,42963,3314,12427,1785,6520,1474,5907,1108,30536,3109,82182,4691,23581,2505,14176,2128,9405,1410,58601,4241,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,176089,6901,63955,3862,23678,1933,12773,1523,10905,1294,40277,3169,112134,3902,39188,3015,25950,2561,13238,1453,72946,3073,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,67482,3620,25139,1957,9889,1366,6442,1160,3447,775,15250,1642,42343,2435,15657,1508,10300,1359,5357,858,26686,2205,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,90331,5971,30596,2983,17592,2011,11584,1725,6008,1055,13004,2183,59735,3929,33102,2835,23313,2668,9789,1354,26633,2703,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,118355,6255,43587,3235,22121,2251,12322,1835,9799,1268,21466,2402,74768,4220,34765,2481,22198,2308,12567,1579,40003,3505,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,16691,2381,6536,1216,3061,894,1666,638,1395,548,3475,897,10155,1409,4752,1033,3026,876,1726,502,5403,1197,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,25961,2788,9270,1372,4040,795,2488,694,1552,449,5230,1107,16691,1818,6294,1118,4344,1005,1950,479,10397,1511,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,74960,5487,28317,2945,9910,1758,6189,1326,3721,904,18407,2159,46643,3438,15776,2117,9344,1861,6432,1072,30867,2700,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,21165,2644,7842,1387,3354,962,1620,612,1734,723,4488,1033,13323,1677,4877,1011,3626,1056,1251,524,8446,1500,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,201647,6480,69404,3385,18569,1861,8895,1449,9674,1377,50835,2904,132243,5002,34463,3321,20395,2539,14068,1721,97780,4612,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,59243,4556,21395,2610,10112,1688,5374,1223,4738,1078,11283,1726,37848,2655,17220,1758,10439,1478,6781,1059,20628,2089,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,438605,12376,150874,6094,42999,3238,23624,2465,19375,2075,107875,4825,287731,8844,83904,4516,51987,3984,31917,3074,203827,7510,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,202473,7806,68699,3839,31609,3045,18394,2185,13215,1713,37090,2955,133774,5422,60198,3622,38654,3328,21544,2016,73576,4213,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,8694,1714,3418,754,1263,439,655,290,608,322,2155,639,5276,1113,2303,682,1670,623,633,293,2973,872,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,219979,8358,78741,4277,36440,2908,21540,2097,14900,1849,42301,2957,141238,5480,62537,4223,45349,3754,17188,1786,78701,4115,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,90496,5188,34195,2567,18102,1736,11665,1589,6437,813,16093,1868,56301,3219,26288,1864,17831,1643,8457,1009,30013,2508,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,68037,5479,24648,2784,9277,1445,5568,1362,3709,849,15371,2066,43389,3557,12978,1737,8142,1625,4836,1035,30411,3059,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,241967,9826,85482,4696,34914,2651,20513,2245,14401,1677,50568,3561,156485,6566,58050,3681,39993,3392,18057,1799,98435,5082,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,20705,2429,7680,1307,2483,873,1742,770,741,393,5197,1004,13025,1714,2983,954,2622,940,361,227,10042,1458,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,118108,6829,40650,3575,21711,2799,12607,2168,9104,1595,18939,2207,77458,4226,36559,2829,24293,2543,12266,1473,40899,3354,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,13842,1550,5331,880,2709,618,1662,547,1047,324,2622,732,8511,989,5095,880,3844,877,1251,316,3416,777,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,155459,6580,56520,3553,29054,2480,16379,2004,12675,1659,27466,2589,98939,4394,46859,3072,31020,2539,15839,1967,52080,3389,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,760334,17940,283718,9607,121025,6235,75296,4953,45729,3491,162693,7244,476616,11053,187358,7561,130932,6440,56426,3974,289258,7788,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,60612,4724,24122,2365,7688,1351,3352,848,4336,948,16434,1839,36490,2869,10453,1481,6043,1098,4410,938,26037,2483,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,7887,1494,3099,635,931,290,528,222,403,185,2168,540,4788,1015,1885,654,1150,550,735,385,2903,724,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,185895,7443,65322,3433,25522,2328,14314,1794,11208,1444,39800,2700,120573,5077,40203,3023,26194,2335,14009,1775,80370,4383,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,124091,7179,47494,3820,17981,1877,11729,1388,6252,1170,29513,3081,76597,4716,25133,2628,17065,2244,8068,1365,51464,3935,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,38607,3553,15199,1864,8610,1425,5017,1217,3593,962,6589,1215,23408,2188,12819,1654,9208,1357,3611,935,10589,1741,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,72819,4602,27775,2433,10030,1518,6659,1130,3371,725,17745,1758,45044,2698,17382,1770,12719,1707,4663,742,27662,2064,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,8562,1700,3153,866,1892,717,1324,603,568,335,1261,466,5409,1110,2675,584,1789,526,886,429,2734,902,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,111750,6747,37940,3127,18758,2432,9042,1709,9716,1587,19182,2273,73810,4331,32138,3287,19494,2340,12644,2106,41672,3467,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
