GEO_ID,C08014_001E,C08014_001M,C08014_002E,C08014_002M,C08014_003E,C08014_003M,C08014_004E,C08014_004M,C08014_005E,C08014_005M,C08014_006E,C08014_006M,C08014_007E,C08014_007M,C08014_008E,C08014_008M,C08014_009E,C08014_009M,C08014_010E,C08014_010M,C08014_011E,C08014_011M,C08014_012E,C08014_012M,C08014_013E,C08014_013M,C08014_014E,C08014_014M,C08014_015E,C08014_015M,NAME,C08014_001EA,C08014_001MA,C08014_002MA,C08014_002EA,C08014_003EA,C08014_003MA,C08014_004EA,C08014_004MA,C08014_005MA,C08014_005EA,C08014_006MA,C08014_006EA,C08014_007EA,C08014_007MA,C08014_008MA,C08014_008EA,C08014_009EA,C08014_009MA,C08014_010EA,C08014_010MA,C08014_011EA,C08014_011MA,C08014_012MA,C08014_012EA,C08014_013EA,C08014_013MA,C08014_014EA,C08014_014MA,C08014_015EA,C08014_015MA,state
0400000US13,4249849,24980,125852,8674,978149,19210,1789644,27585,1356204,26451,2230170,16038,68991,6340,446078,12330,972178,16864,742923,17159,2019679,18420,56861,4803,532071,12845,817466,16389,613281,14024,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,657825,7164,24618,3731,140482,6313,250830,9268,241895,9888,355091,5726,11854,2212,76400,4261,136185,5703,130652,6089,302734,5333,12764,2240,64082,3513,114645,5127,111243,4990,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,692709,9819,12629,2138,111597,6547,287402,9845,281081,10494,383616,5959,7367,1357,55547,4670,159874,5896,160828,6529,309093,6970,5262,1307,56050,3604,127528,5959,120253,5826,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5924297,21417,310188,12041,1398658,17147,2469122,29563,1746329,27293,3099016,16467,149591,7188,671129,11535,1333141,16720,945155,16932,2825281,15407,160597,7468,727529,10898,1135981,17664,801174,14145,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2945148,16209,76047,4920,589283,13886,1256051,18679,1023767,17492,1552563,11608,40372,3277,273525,7742,679293,11205,559373,10213,1392585,12124,35675,3038,315758,9483,576758,11669,464394,10006,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1524259,8784,33561,3691,270327,8017,642294,13917,578077,12181,796507,6532,17308,2211,123823,4844,343898,8611,311478,6956,727752,6502,16253,2363,146504,5798,298396,7217,266599,7159,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1375236,10618,26172,2636,249194,7389,593174,12637,506696,11828,738637,6865,15076,1902,114133,4941,328459,7294,280969,7377,636599,7662,11096,1500,135061,5257,264715,7274,225727,6071,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1845443,12916,52024,4315,367365,9673,795630,15390,630424,14047,974309,8594,25852,2711,171997,5674,428891,8911,347569,8484,871134,9651,26172,3070,195368,6877,366739,8799,282855,7857,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1970105,15519,68829,5471,488903,13774,865676,16327,546697,12590,1042632,10794,35514,3301,223642,9878,477296,10567,306180,8290,927473,10063,33315,3611,265261,8502,388380,9731,240517,7226,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,618886,6194,13933,1776,128854,5766,288810,7637,187289,6756,311333,4507,7749,1318,57744,3790,146921,4547,98919,4157,307553,4954,6184,1158,71110,3873,141889,4724,88370,3881,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2922323,14976,128319,6752,646623,13537,1173629,19415,973752,19346,1482476,10576,58270,4520,282617,8063,619167,12222,522422,11200,1439847,10410,70049,4316,364006,9064,554462,10033,451330,11098,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3262361,20603,180035,8917,793546,17554,1398772,25160,890008,18975,1669718,13662,89324,5378,372050,10450,738996,13859,469348,11908,1592643,12538,90711,5411,421496,11644,659776,13756,420660,11079,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4235747,19674,125775,5731,880626,12641,1853200,18394,1376146,22688,2194452,13813,64527,4085,397751,8836,995114,11317,737060,12144,2041295,14084,61248,3757,482875,9280,858086,10752,639086,13492,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2739127,11536,75396,4249,476164,10127,1230537,16906,957030,17071,1422326,8750,40285,3439,215895,6605,649520,10833,516626,10318,1316801,7546,35111,2552,260269,5866,581017,8655,440404,8591,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1171135,12892,29761,2988,247333,9535,476099,13747,417942,12864,595757,8276,13743,1902,106194,5963,252402,8414,223418,8824,575378,8852,16018,2073,141139,6374,223697,8376,194524,6846,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2741254,14295,80710,5122,575480,11461,1167152,20472,917912,18497,1418838,9147,42441,3348,261072,8004,618583,11606,496742,11321,1322416,10888,38269,3399,314408,7874,548569,12220,421170,10572,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,467352,6174,9707,1839,86305,5000,177502,7316,193838,6338,243943,4535,4970,1113,39494,3191,95455,4331,104024,3833,223409,4043,4737,1378,46811,2896,82047,4038,89814,4000,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,943318,6399,18162,2467,170548,6950,395514,9081,359094,7698,499139,4842,9809,1765,79674,4355,213349,5546,196307,4992,444179,4765,8353,1477,90874,4233,182165,4713,162787,4432,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1243978,11812,40402,4241,298078,11152,517875,14741,387623,13319,670637,7846,21556,2693,145677,6815,287096,9505,216308,8540,573341,8677,18846,2549,152401,6896,230779,8173,171315,6735,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,668026,7719,12212,2438,113894,5726,314461,9928,227459,7564,351862,5069,7587,1727,53918,3474,165897,5730,124460,5042,316164,5108,4625,1096,59976,3566,148564,5615,102999,4322,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4147753,20948,264745,10379,930908,17278,1691079,20910,1261021,20049,2189062,11338,144092,7851,452583,11217,918079,13652,674308,13051,1958691,15898,120653,5654,478325,9908,773000,11678,586713,10693,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,860724,9852,18205,2395,180682,5626,339139,12077,322698,10155,459050,6751,10200,1735,79693,4105,185693,6977,183464,6988,401674,6300,8005,1484,100989,4477,153446,6702,139234,5352,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8936361,29674,1978360,31462,2336997,31293,2768078,31194,1852926,23909,4630416,20279,984107,17726,1177930,19287,1477388,16940,990991,15701,4305945,18711,994253,18609,1159067,18239,1290690,17252,861935,12797,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4301122,21075,111800,6778,900909,16073,1834853,21450,1453560,21987,2236340,14267,58371,4533,399104,11613,981173,13560,797692,13126,2064782,13136,53429,4432,501805,11422,853680,13801,655868,12934,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,380420,4428,8518,1700,63609,4295,151620,6092,156673,6381,208350,2999,5039,1064,32278,3025,84130,3641,86903,3884,172070,3435,3479,963,31331,2721,67490,3570,69770,3622,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5192831,24959,156108,6174,1062396,16112,2219950,25486,1754377,25950,2683457,15666,79024,4095,470905,9593,1185722,15748,947806,15180,2509374,15726,77084,4563,591491,11704,1034228,13874,806571,13973,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1685081,10242,34325,3183,349232,8171,734080,13599,567444,11788,917657,7939,19048,2243,167696,5124,410663,7891,320250,8268,767424,7617,15277,1885,181536,6387,323417,7548,247194,6022,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1730183,13566,58029,5086,387486,11495,717417,12970,567251,15317,911179,8768,31738,3330,182894,7105,387952,8122,308595,9856,819004,10225,26291,2988,204592,7182,329465,8232,258656,8744,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5803196,20902,287039,10021,1266468,21838,2442351,28301,1807338,24974,3019303,14594,140532,7841,586885,14460,1311787,17420,980099,13727,2783893,16064,146507,6491,679583,13032,1130564,15012,827239,14395,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,494039,7739,18054,3327,106089,5461,217027,8490,152869,7615,258793,5252,11009,2939,50105,3836,114658,5035,83021,4176,235246,5458,7045,1372,55984,3445,102369,5099,69848,4758,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2033238,15496,47342,4196,445796,12207,885972,15694,654128,18153,1047123,9798,24320,2864,197618,8104,474370,10749,350815,10159,986115,11178,23022,2869,248178,7260,411602,10278,303313,10662,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,419417,4693,7065,1394,73239,4028,167674,6179,171439,5884,220592,3604,2870,791,33561,2433,90762,3901,93399,3546,198825,3144,4195,1101,39678,2842,76912,3493,78040,3317,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2815835,18934,59437,4237,562449,14560,1193847,22234,1000102,19241,1483390,11708,31534,3185,257748,8805,642697,12910,551411,12908,1332445,13352,27903,2743,304701,8764,551150,12698,448691,9767,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11866199,33516,289148,11782,2609704,30864,5199376,47003,3767971,41917,6507705,22928,155179,7674,1286613,21672,2928564,28419,2137349,26977,5358494,26073,133969,6566,1323091,20820,2270812,26796,1630622,24745,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1299106,11535,24154,3229,208683,8421,531337,14099,534932,12387,733720,6847,13177,2153,109791,5120,305291,7854,305461,7568,565386,9143,10977,1737,98892,5172,226046,8788,229471,7434,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,308192,4259,8003,1344,61451,3417,142573,4983,96165,5098,157507,3138,4914,1039,25797,2182,76132,3283,50664,3015,150685,2946,3089,852,35654,2004,66441,2634,45501,2802,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3955478,20394,108274,7567,766815,16118,1609262,24089,1471127,24992,2080301,13822,55637,5011,352862,10849,875605,13473,796197,14265,1875177,13650,52637,4236,413953,9746,733657,14384,674930,13331,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3173567,17613,100732,7233,636339,15999,1299388,19566,1137108,23728,1708019,10238,54998,4967,310893,10887,719304,11302,622824,13839,1465548,15332,45734,4145,325446,10212,580084,13109,514284,13168,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,733792,9812,20690,2634,162348,6801,318382,9124,232372,8677,394343,6581,9906,1598,79569,4394,175806,5623,129062,5027,339449,6570,10784,1675,82779,3965,142576,5145,103310,5225,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2795503,15176,77760,4410,528802,12723,1268578,15411,920363,14275,1449050,9655,38470,3265,240415,7997,673777,9681,496388,8393,1346453,9713,39290,2960,288387,7759,594801,8872,423975,8001,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,287444,4024,4894,1268,47677,3804,111067,5762,123806,6321,156848,3329,2869,979,23133,2824,61716,3443,69130,4153,130596,3236,2025,685,24544,2121,49351,3323,54676,3424,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1023897,11482,44910,3108,298247,9269,439852,12673,240888,11130,542288,8555,23253,2336,140937,6277,239929,7956,138169,6959,481609,8682,21657,2046,157310,6552,199923,7572,102719,5725,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
