GEO_ID,B18135_001E,B18135_001M,B18135_002E,B18135_002M,B18135_003E,B18135_003M,B18135_004E,B18135_004M,B18135_005E,B18135_005M,B18135_006E,B18135_006M,B18135_007E,B18135_007M,B18135_008E,B18135_008M,B18135_009E,B18135_009M,B18135_010E,B18135_010M,B18135_011E,B18135_011M,B18135_012E,B18135_012M,B18135_013E,B18135_013M,B18135_014E,B18135_014M,B18135_015E,B18135_015M,B18135_016E,B18135_016M,B18135_017E,B18135_017M,B18135_018E,B18135_018M,B18135_019E,B18135_019M,B18135_020E,B18135_020M,B18135_021E,B18135_021M,B18135_022E,B18135_022M,B18135_023E,B18135_023M,B18135_024E,B18135_024M,B18135_025E,B18135_025M,B18135_026E,B18135_026M,B18135_027E,B18135_027M,B18135_028E,B18135_028M,B18135_029E,B18135_029M,B18135_030E,B18135_030M,B18135_031E,B18135_031M,B18135_032E,B18135_032M,B18135_033E,B18135_033M,B18135_034E,B18135_034M,NAME,B18135_001EA,B18135_001MA,B18135_002MA,B18135_002EA,B18135_003MA,B18135_003EA,B18135_004MA,B18135_004EA,B18135_005MA,B18135_005EA,B18135_006EA,B18135_006MA,B18135_007EA,B18135_007MA,B18135_008MA,B18135_008EA,B18135_009EA,B18135_009MA,B18135_010MA,B18135_010EA,B18135_011MA,B18135_011EA,B18135_012EA,B18135_012MA,B18135_013MA,B18135_013EA,B18135_014EA,B18135_014MA,B18135_015MA,B18135_015EA,B18135_016MA,B18135_016EA,B18135_017EA,B18135_017MA,B18135_018EA,B18135_018MA,B18135_019MA,B18135_019EA,B18135_020EA,B18135_020MA,B18135_021MA,B18135_021EA,B18135_022MA,B18135_022EA,B18135_023MA,B18135_023EA,B18135_024MA,B18135_024EA,B18135_025MA,B18135_025EA,B18135_026MA,B18135_026EA,B18135_027MA,B18135_027EA,B18135_028EA,B18135_028MA,B18135_029EA,B18135_029MA,B18135_030EA,B18135_030MA,B18135_031EA,B18135_031MA,B18135_032EA,B18135_032MA,B18135_033MA,B18135_033EA,B18135_034EA,B18135_034MA,state
0400000US13,9800887,3675,2487079,3679,97351,5521,90062,5461,39170,4382,56745,4377,7289,1223,2389728,6689,2158966,14214,1286877,19453,939221,18765,230762,11341,6151890,6761,673255,15103,518548,11855,276770,8060,315729,10618,154707,6984,5478635,16280,4040713,25681,3731012,25459,426666,11704,1437922,23498,1161918,4109,441225,7883,436063,8276,245595,7994,432668,8268,5162,1577,720693,8551,710230,8538,449509,7965,684848,8774,10463,1869,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1345168,3281,306848,562,9388,1687,9186,1676,5392,1087,4707,1469,202,237,297460,1785,288327,2481,209162,4952,90575,4891,9133,2038,822542,3475,64795,3737,59529,3671,35507,2817,30926,2666,5266,1018,757747,4637,683752,5524,614936,6875,92259,4921,73995,4588,215778,811,76916,3136,76617,3123,49786,2616,75561,3121,299,174,138862,3302,137002,3515,102037,3480,130280,3515,1860,791,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1592172,685,425948,1364,17123,2102,15772,2045,6745,1314,10750,1776,1351,686,408825,2516,372159,4995,252860,7947,134382,7920,36666,4220,946943,1918,105862,5701,83759,5300,47472,3910,50655,3948,22103,2343,841081,5648,645719,10080,604267,10249,63750,4957,195362,9850,219281,1361,85845,3995,85534,3973,54884,3395,85040,3968,311,215,133436,3829,131754,4109,92998,3896,128074,4363,1682,1133,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12704616,1398,3017960,2357,102049,5105,98387,5241,41616,3212,64011,4444,3662,940,2915911,5303,2794222,10414,1713027,19555,1169634,18067,121689,7731,8010771,3524,715405,14333,593094,12973,322335,9760,336819,9306,122311,6364,7295366,15084,5946787,23856,5311098,25837,763126,14157,1348579,22616,1675885,2533,591238,9306,585234,9288,363618,7809,576754,9206,6004,1653,1084647,9336,1068688,9109,733020,9527,1024909,8215,15959,1920,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6471551,786,1584015,2869,78114,4947,73730,4829,31222,2132,48001,4328,4384,1104,1505901,5380,1380281,8868,930378,13990,497038,12864,125620,7359,4008950,3413,487266,11323,401567,11040,213506,6809,237451,9318,85699,4484,3521684,12143,2838443,19483,2608787,20454,294391,9120,683241,15291,878586,3049,333054,7085,332231,7148,216424,5777,329088,7202,823,456,545532,7842,542388,7739,373946,7992,530042,7782,3144,980,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3045284,750,721264,2031,27213,2413,26857,2415,12692,1495,18066,2115,356,203,694051,3120,664652,5011,472557,6853,228747,7325,29399,3607,1868852,2380,181561,5955,162963,5874,88795,4042,95640,4657,18598,2151,1687291,6216,1489418,8705,1374674,9745,155967,5680,197873,6851,455168,1686,148956,3513,148670,3463,103091,3455,148029,3426,286,255,306212,3677,305007,3692,226450,4520,299707,3974,1205,556,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2836733,1635,718934,2201,29676,2677,28360,2723,13336,1734,18087,2057,1316,561,689258,3430,646444,5788,458771,8100,210966,8107,42814,4470,1730369,3312,178125,6206,145132,5898,88966,4003,77164,4456,32993,2699,1552244,6571,1282665,10764,1217427,11611,100581,5498,269579,8824,387430,1816,142967,3861,142622,3816,95659,3272,141246,3823,345,243,244463,3822,243413,3884,174395,4632,236364,3834,1050,428,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4312100,1403,1012120,2766,55150,4185,53061,4111,20358,2609,37915,3274,2089,724,956970,5010,899529,6425,556653,10001,374112,10851,57441,5221,2687179,3531,422201,9186,343403,7856,161512,6965,231361,6767,78798,4712,2264978,9299,1789272,14151,1632122,15094,211936,7945,475706,12401,612801,2596,257430,5292,256571,5320,156642,4543,254552,5335,859,483,355371,5461,353816,5444,241247,5259,344391,5460,1555,621,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4522910,1435,1110977,1620,66710,4748,62674,4708,19899,2525,47762,4349,4036,1174,1044267,4707,984991,6043,529443,13061,495723,12192,59276,4740,2825101,3077,367973,10229,297783,9280,138630,6332,197267,8124,70190,4696,2457128,10290,1844969,16800,1642798,18205,255264,8865,612159,14948,586832,2388,244763,5365,243412,5294,132191,5011,239233,5328,1351,528,342069,6016,337758,5953,210370,4704,322910,6147,4311,1240,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314191,575,259827,1356,15729,2285,15375,2227,5865,1166,11848,2188,354,251,244098,2539,229066,3257,149701,5152,94319,4822,15032,2524,825507,1778,117607,4617,104390,4515,41059,3258,76496,4357,13217,1568,707900,4807,589881,7228,507079,7756,104073,4745,118019,6005,228857,1052,80899,3250,80688,3247,49723,2870,79341,3221,211,208,147958,3225,147776,3191,99369,3834,143274,3441,182,168,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5834039,2085,1343118,1284,48484,3964,46823,3860,21195,2310,28515,3463,1661,663,1294634,4028,1237010,6518,874815,12483,403170,11179,57624,5751,3722201,3333,321409,8801,286743,8198,170782,6329,156948,6533,34666,2796,3400792,9387,2912361,16610,2666311,18128,330433,10806,488431,14045,768720,2242,252789,5674,250278,5703,170751,5514,245567,5558,2511,721,515931,5654,507646,5620,387817,5362,479826,5891,8285,1387,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6613654,1154,1389165,1264,67636,3894,66759,3974,32470,2800,42582,3709,877,535,1321529,4092,1301327,4906,939633,12389,418948,12561,20202,3159,4272843,2446,389873,11435,376031,11127,172496,7211,250366,8031,13842,1702,3882970,11406,3674743,13989,3148476,18366,627561,15021,208227,9489,951646,1725,324695,6831,323808,6846,191236,5881,318977,7003,887,541,626951,6892,624320,7132,442181,7452,587240,7113,2631,836,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9784451,851,2240003,2169,113984,5036,110532,4940,47299,3207,75824,4152,3452,991,2126019,5161,2039530,6998,1326785,14127,817729,14729,86489,5766,6096761,3182,771522,13948,668501,12875,337093,8721,433629,9735,103021,4701,5325239,14110,4454252,19632,3954948,21261,631507,13205,870987,15603,1447687,2363,528296,8377,526269,8384,381252,7717,522597,8316,2027,859,919391,8311,913846,8341,712302,8667,895178,8656,5545,1347,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5362681,492,1280236,2064,45869,3114,44049,3090,24376,2190,25382,2314,1820,616,1234367,3714,1164205,6194,904970,10407,305901,11314,70162,5424,3357171,2580,287236,7288,259316,7164,136926,4784,154186,6321,27920,2777,3069935,7572,2733597,13368,2479174,15007,316611,8275,336338,10682,725274,1621,230337,4905,229262,4897,158821,5128,226604,5011,1075,625,494937,4978,492473,4941,376668,5422,477428,4920,2464,862,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2925211,1208,734075,1503,33537,3853,31956,3724,10266,1902,24821,3079,1581,651,700538,4016,645970,7571,312915,9913,356109,9345,54568,6101,1790746,2488,273148,9683,214176,8858,95374,5276,149877,7835,58972,4690,1517598,9849,1133789,12632,997437,13749,178900,6930,383809,11570,400390,2230,180731,5468,180561,5451,87046,4789,179290,5456,170,153,219659,5534,218910,5536,133970,4805,213123,5703,749,408,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5930677,1536,1394588,3184,63068,4743,59670,4442,28633,2689,36437,3691,3398,1185,1331520,5871,1237372,9884,844537,12304,435395,14685,94148,7901,3666019,3611,465901,9798,385473,9624,198677,7248,238961,6883,80428,4775,3200118,10290,2609716,16639,2424194,17554,254201,9103,590402,15623,870070,2406,322369,6308,321076,6345,193399,6119,318914,6421,1293,485,547701,6889,544537,7004,366485,7562,529235,7099,3164,965,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,999390,857,223043,1473,8674,1455,8096,1366,3191,930,5253,1301,578,354,214369,1843,192452,3796,121911,3957,79136,4708,21917,3101,616125,1804,74107,4353,57294,3540,30684,2065,35611,2946,16813,2351,542018,4712,417429,7347,390318,7168,41517,3208,124589,5550,160222,1207,57032,2472,56924,2470,36204,2576,56812,2451,108,106,103190,2476,102647,2450,68055,3097,100118,2489,543,233,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1840659,988,462637,1359,16353,1911,15245,1791,7394,1060,9728,1640,1108,468,446284,2154,422013,3746,305090,6703,130421,6428,24271,3029,1125425,1878,99698,4604,81074,3817,49400,2827,43845,2793,18624,2155,1025727,5283,862971,9127,821672,9146,63234,3064,162756,7751,252597,1325,89303,3284,88893,3249,58362,2745,87821,3307,410,284,163294,3161,161885,3060,113794,3136,157342,3002,1409,533,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2757207,1123,661097,1002,27641,2688,22806,2498,11952,1783,12684,1976,4835,1436,633456,2964,539782,7781,381717,10713,175612,10499,93674,7514,1719885,1849,193363,8719,148096,6567,83217,4727,80233,4764,45267,4515,1526522,8440,1108252,13159,1037854,13720,104354,6145,418270,12779,376225,1248,136031,4759,133153,4743,66039,3658,130288,4773,2878,843,240194,5194,235039,5477,136633,5002,224050,5519,5155,1630,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1308658,377,270642,1062,12604,1640,11988,1656,5903,1271,7872,1356,616,515,258038,1899,248393,2447,182860,5695,72633,6031,9645,1817,842880,1746,86064,4854,73694,4577,43900,3597,40961,3613,12370,1854,756816,4977,639415,8315,606084,9251,44010,3613,117401,6042,195136,1485,67590,3090,67517,3079,46027,2682,66476,2971,73,115,127546,3096,127399,3081,94720,3357,121626,3114,147,203,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8791652,1201,2017712,977,74161,4699,71291,4589,41179,3694,34553,3411,2870,1078,1943551,4719,1834304,8646,1307839,12683,570953,12297,109247,7698,5528837,2287,444447,10567,373748,9073,217018,6296,208131,7366,70699,4697,5084390,10864,4126396,18569,3801947,19547,395915,11211,957994,18628,1245103,1889,417225,8013,413031,7903,240605,6001,407243,7751,4194,919,827878,8018,812588,8121,546993,8727,772544,8009,15290,2536,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051900,1154,506951,1573,20228,2267,19346,2001,5824,1158,14943,1847,882,702,486723,2529,444500,5432,207452,7177,257169,6830,42223,4895,1243353,1930,165038,6590,133985,6097,62649,4509,88654,4642,31053,3065,1078315,7097,774808,12201,651277,11532,155677,6871,303507,10129,301596,1425,126507,3815,125568,3794,65974,3739,123795,3755,939,424,175089,3965,171253,3952,103706,4231,165854,3721,3836,1227,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19400069,2026,4230975,2184,160138,7880,156199,7694,74020,5311,99759,5743,3939,899,4070837,7815,3903993,10826,2471759,24281,1617442,21845,166844,9088,12439975,4670,1081376,19490,989190,17961,469402,11356,651707,14310,92186,5296,11358599,18707,9579309,28478,7986830,36652,1853999,27885,1779290,26178,2729119,3230,930067,11072,924009,11014,493475,9549,911938,10675,6058,1383,1799052,11610,1777848,12070,1123417,12977,1698694,12464,21204,2719,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
