GEO_ID,B14002_001E,B14002_001M,B14002_002E,B14002_002M,B14002_003E,B14002_003M,B14002_004E,B14002_004M,B14002_005E,B14002_005M,B14002_006E,B14002_006M,B14002_007E,B14002_007M,B14002_008E,B14002_008M,B14002_009E,B14002_009M,B14002_010E,B14002_010M,B14002_011E,B14002_011M,B14002_012E,B14002_012M,B14002_013E,B14002_013M,B14002_014E,B14002_014M,B14002_015E,B14002_015M,B14002_016E,B14002_016M,B14002_017E,B14002_017M,B14002_018E,B14002_018M,B14002_019E,B14002_019M,B14002_020E,B14002_020M,B14002_021E,B14002_021M,B14002_022E,B14002_022M,B14002_023E,B14002_023M,B14002_024E,B14002_024M,B14002_025E,B14002_025M,B14002_026E,B14002_026M,B14002_027E,B14002_027M,B14002_028E,B14002_028M,B14002_029E,B14002_029M,B14002_030E,B14002_030M,B14002_031E,B14002_031M,B14002_032E,B14002_032M,B14002_033E,B14002_033M,B14002_034E,B14002_034M,B14002_035E,B14002_035M,B14002_036E,B14002_036M,B14002_037E,B14002_037M,B14002_038E,B14002_038M,B14002_039E,B14002_039M,B14002_040E,B14002_040M,B14002_041E,B14002_041M,B14002_042E,B14002_042M,B14002_043E,B14002_043M,B14002_044E,B14002_044M,B14002_045E,B14002_045M,B14002_046E,B14002_046M,B14002_047E,B14002_047M,B14002_048E,B14002_048M,B14002_049E,B14002_049M,NAME,B14002_001MA,B14002_001EA,B14002_002MA,B14002_002EA,B14002_003MA,B14002_003EA,B14002_004EA,B14002_004MA,B14002_005EA,B14002_005MA,B14002_006EA,B14002_006MA,B14002_007MA,B14002_007EA,B14002_008EA,B14002_008MA,B14002_009EA,B14002_009MA,B14002_010MA,B14002_010EA,B14002_011EA,B14002_011MA,B14002_012MA,B14002_012EA,B14002_013EA,B14002_013MA,B14002_014MA,B14002_014EA,B14002_015EA,B14002_015MA,B14002_016EA,B14002_016MA,B14002_017EA,B14002_017MA,B14002_018MA,B14002_018EA,B14002_019MA,B14002_019EA,B14002_020EA,B14002_020MA,B14002_021EA,B14002_021MA,B14002_022EA,B14002_022MA,B14002_023MA,B14002_023EA,B14002_024EA,B14002_024MA,B14002_025MA,B14002_025EA,B14002_026MA,B14002_026EA,B14002_027EA,B14002_027MA,B14002_028MA,B14002_028EA,B14002_029EA,B14002_029MA,B14002_030MA,B14002_030EA,B14002_031EA,B14002_031MA,B14002_032EA,B14002_032MA,B14002_033MA,B14002_033EA,B14002_034EA,B14002_034MA,B14002_035MA,B14002_035EA,B14002_036MA,B14002_036EA,B14002_037EA,B14002_037MA,B14002_038EA,B14002_038MA,B14002_039EA,B14002_039MA,B14002_040MA,B14002_040EA,B14002_041MA,B14002_041EA,B14002_042EA,B14002_042MA,B14002_043EA,B14002_043MA,B14002_044MA,B14002_044EA,B14002_045EA,B14002_045MA,B14002_046MA,B14002_046EA,B14002_047EA,B14002_047MA,B14002_048EA,B14002_048MA,B14002_049MA,B14002_049EA,state
0400000US13,9613994,7825,4693112,7496,1356704,13036,97498,5669,62160,5173,35338,2952,76054,4296,66620,4308,9434,1751,284720,7430,261148,7568,23572,2705,296428,8017,269324,7865,27104,2922,287933,6825,259247,7145,28686,2993,264435,9096,219791,8833,44644,4145,49636,4255,28985,3072,20651,3301,3336408,12057,4920882,8471,1427942,14596,83156,4679,51426,3842,31730,2781,68817,5010,60789,4958,8028,1661,271685,7503,247483,7421,24202,2642,282841,9062,257469,8506,25372,2401,285788,6441,260302,6852,25486,2475,358170,9492,289706,9571,68464,4073,77485,5236,47807,3880,29678,3479,3492940,13241,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1350963,2297,683681,2291,170968,4214,10890,1452,4522,1096,6368,1231,10805,1544,8946,1455,1859,651,32684,2487,27768,2257,4916,929,33346,2248,25980,2261,7366,1186,34332,1808,26634,1938,7698,1231,40887,3262,32454,3178,8433,1327,8024,1365,5294,1053,2730,837,512713,4435,667282,2106,167720,4249,8718,1360,3093,895,5625,1175,8450,1252,7159,1080,1291,632,31518,2482,26356,2357,5162,1064,32238,2001,26055,1894,6183,1127,31944,1752,23372,1807,8572,1036,44791,3207,34309,2681,10482,1853,10061,1713,5876,1260,4185,1172,499562,3881,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1549110,3339,776742,3163,218765,4201,11265,1589,5811,1240,5454,1289,11172,1636,10192,1553,980,454,49642,3664,45465,3593,4177,1381,51057,3052,47679,3084,3378,1119,50175,2641,46450,2625,3725,899,39155,2557,30154,2652,9001,1353,6299,1315,5043,1191,1256,489,557977,4097,772368,3330,216275,4321,9921,1909,5760,1440,4161,937,12019,2114,10269,2115,1750,770,46665,3343,42868,3133,3797,1297,45796,2939,43378,2886,2418,599,43079,2343,40132,2424,2947,907,49111,3342,39140,3317,9971,1472,9684,1394,6447,1126,3237,962,556093,4543,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12423909,6427,6089959,5839,1704596,11950,116622,4809,73193,4246,43429,2903,89543,5096,77672,4565,11871,2031,344866,6339,305359,6043,39507,3307,351653,7541,314443,7058,37210,3090,368604,5341,336121,5997,32483,2393,354239,8672,263145,8628,91094,5728,79069,4629,36762,2792,42307,3634,4385363,12516,6333950,6482,1736864,11694,108085,5266,62282,3728,45803,3650,81249,4697,72134,4384,9115,1529,327710,6034,287215,5907,40495,3262,340258,7747,303721,7289,36537,2725,349202,6108,314811,5831,34391,2298,417054,8563,306555,8716,110499,5608,113306,6003,57956,4774,55350,3481,4597086,10366,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6327888,5016,3105212,6268,848761,8305,50614,3587,28042,3028,22572,2176,45555,3559,39754,3288,5801,1065,187637,5545,166040,5564,21597,2181,181224,5833,159761,5202,21463,2252,177886,4256,163900,4491,13986,1820,177479,5921,137996,5694,39483,3250,28366,2969,19734,2658,8632,1488,2256451,8422,3222676,5470,877981,7397,49998,3310,26200,2366,23798,2507,39262,3172,33465,3276,5797,1329,171197,4519,150405,4624,20792,2032,179851,4678,159513,5050,20338,1993,176412,4544,158937,4095,17475,2186,223048,5875,175436,5489,47612,3518,38213,2692,27801,2527,10412,1602,2344695,7576,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2978991,2990,1472809,3961,403408,5852,30596,2012,22893,1821,7703,1110,22732,2021,20379,1986,2353,586,82725,3172,74367,2958,8358,1439,79826,3142,72412,3063,7414,922,84311,3149,77725,3252,6586,1093,87108,4164,65870,3675,21238,2163,16110,2275,10179,1534,5931,1311,1069401,4766,1506182,3748,412267,5869,25372,2229,17655,1874,7717,1444,22420,2046,19780,2082,2640,695,78355,3032,70537,3027,7818,1401,77684,3196,69967,3333,7717,1353,78846,3236,72215,3142,6631,927,106285,3565,79586,3603,26699,2168,23305,2093,14799,1802,8506,1185,1093915,5366,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2773552,3187,1377228,3901,398956,5091,24676,1956,16046,1635,8630,1051,23412,1973,20231,1856,3181,701,85389,3417,76028,3043,9361,1840,79946,3404,72424,3311,7522,1198,83774,2906,77270,2912,6504,1110,83929,3967,74031,3534,9898,1737,17830,2185,14272,1998,3558,862,978272,5828,1396324,3958,398102,5549,22367,2280,14357,2023,8010,1286,21853,2268,19460,2086,2393,562,77331,3138,68604,3375,8727,1132,74839,3074,66840,2795,7999,1511,80414,2790,73147,3045,7267,1391,98133,4464,84927,4285,13206,1897,23165,2449,18353,2214,4812,1028,998222,5615,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4238627,4630,2082979,4891,541126,7025,33366,2350,21467,2298,11899,1699,28040,2872,25075,2692,2965,857,113825,3869,100433,3852,13392,1842,124276,4946,109448,4869,14828,1715,115592,3644,104070,3656,11522,1361,105375,4729,87636,4542,17739,1968,20652,2344,15214,2104,5438,1134,1541853,6687,2155648,4567,564122,6523,29200,2698,16872,2185,12328,1694,29348,2949,26507,2676,2841,800,111480,3535,99739,3573,11741,1599,111222,3779,98986,3774,12236,1384,109895,3686,96971,3851,12924,2104,144458,6094,118691,5719,25767,2417,28519,2751,21524,2293,6995,1156,1591526,6077,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4445465,4724,2165073,5363,564009,7290,40214,3335,25409,2661,14805,2180,33789,3367,27738,2994,6051,1396,129995,4857,109483,4683,20512,2333,127935,5305,106034,4620,21901,2199,117279,3192,97714,3771,19565,2241,98919,5523,83279,5289,15640,2068,15878,1882,9942,1633,5936,1020,1601064,7774,2280392,5114,604152,7786,41397,3199,25878,2669,15519,2029,32763,3027,25368,2658,7395,1421,131598,5111,111546,4961,20052,2112,122063,5657,100633,5159,21430,2542,112714,3962,92790,3985,19924,2086,135564,5960,111081,5620,24483,2905,28053,3094,19740,2596,8313,1530,1676240,7081,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1291247,1964,631537,2324,147256,2772,8641,1382,5051,1113,3590,1020,7423,1390,6773,1421,650,315,30252,1974,28162,1925,2090,530,30666,2666,27963,2633,2703,647,34413,1676,30263,1672,4150,811,31116,2378,21966,2300,9150,1197,4745,999,3105,812,1640,549,484281,3010,659710,2087,152965,3028,6627,1137,3973,876,2654,768,6524,1127,6157,1125,367,300,27315,2337,25468,2441,1847,457,31588,2192,28552,2073,3036,878,31399,1582,28222,1703,3177,649,40549,2345,30431,2215,10118,1614,8963,1396,5702,998,3261,837,506745,3271,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5715790,5609,2767561,4452,765149,6346,47748,2779,24022,2690,23726,2144,42028,3068,36073,2976,5955,1180,146814,4630,129282,4554,17532,2142,147052,4638,127123,4815,19929,2152,160598,4285,133981,4237,26617,2718,176733,5317,145567,4888,31166,3165,44176,3207,27583,2474,16593,2167,2002412,6403,2948229,4321,797514,10063,44349,3279,22219,2305,22130,2255,39104,3373,32656,3231,6448,1323,140609,4896,119561,4639,21048,2605,145702,4652,126659,4824,19043,1996,151606,4041,129851,4053,21755,1819,210545,6680,172201,5953,38344,2600,65599,4430,41316,3634,24283,2414,2150715,9497,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
