GEO_ID,C18106_001E,C18106_001M,C18106_002E,C18106_002M,C18106_003E,C18106_003M,C18106_004E,C18106_004M,C18106_005E,C18106_005M,C18106_006E,C18106_006M,C18106_007E,C18106_007M,C18106_008E,C18106_008M,C18106_009E,C18106_009M,C18106_010E,C18106_010M,C18106_011E,C18106_011M,C18106_012E,C18106_012M,C18106_013E,C18106_013M,C18106_014E,C18106_014M,C18106_015E,C18106_015M,C18106_016E,C18106_016M,C18106_017E,C18106_017M,C18106_018E,C18106_018M,C18106_019E,C18106_019M,C18106_020E,C18106_020M,C18106_021E,C18106_021M,NAME,C18106_001MA,C18106_001EA,C18106_002EA,C18106_002MA,C18106_003EA,C18106_003MA,C18106_004MA,C18106_004EA,C18106_005MA,C18106_005EA,C18106_006EA,C18106_006MA,C18106_007MA,C18106_007EA,C18106_008MA,C18106_008EA,C18106_009MA,C18106_009EA,C18106_010MA,C18106_010EA,C18106_011MA,C18106_011EA,C18106_012EA,C18106_012MA,C18106_013EA,C18106_013MA,C18106_014MA,C18106_014EA,C18106_015EA,C18106_015MA,C18106_016EA,C18106_016MA,C18106_017MA,C18106_017EA,C18106_018EA,C18106_018MA,C18106_019EA,C18106_019MA,C18106_020MA,C18106_020EA,C18106_021EA,C18106_021MA,state
0400000US13,9143871,5417,4394801,7940,936023,6292,7866,1580,928157,6574,2952986,6612,56467,3953,2896519,7361,505792,2817,33989,2780,471803,3806,4749070,6398,894040,5201,5286,1413,888754,5402,3198904,4639,64129,5228,3134775,6958,656126,2761,72892,3856,583234,4246,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1254479,3311,614399,3095,111492,790,1246,562,110246,883,406345,3039,5834,1361,400511,3364,96562,764,5672,1322,90890,1599,640080,1884,104667,825,597,341,104070,873,416197,1526,4924,1012,411273,1804,119216,740,11198,1563,108018,1775,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1480933,1688,738042,2421,162843,1973,1748,803,161095,1930,472071,2045,8709,1405,463362,2526,103128,1063,7350,1105,95778,1365,742891,2423,151866,1727,960,472,150906,1728,474872,1821,9483,1892,465389,2664,116153,1047,9638,1613,106515,1909,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11907527,3577,5807941,5305,1133067,3462,10849,1606,1122218,3612,3944682,4452,64246,4112,3880436,6499,730192,1870,50181,3514,680011,3768,6099586,5060,1087804,3034,7841,1218,1079963,3423,4066089,3904,66230,3963,3999859,6331,945693,2495,84071,4056,861622,4832,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6047487,3004,2947426,4827,590063,3488,6756,1452,583307,3617,1971787,3603,37145,2954,1934642,4749,385576,2103,25963,2294,359613,3052,3100061,4249,569888,3006,4648,976,565240,3146,2037163,3120,43030,2847,1994133,4331,493010,2060,46063,3164,446947,3866,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2852377,2599,1405022,3739,269301,2848,2154,620,267147,2911,934207,2350,12090,1396,922117,2627,201514,1379,11110,1311,190404,1908,1447355,3130,259056,2481,1483,505,257573,2597,934645,2397,15998,1953,918647,3077,253654,1437,16570,1468,237084,2093,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2637429,2497,1298262,3525,266356,2474,2666,815,263690,2532,860822,2848,14495,2142,846327,3351,171084,1296,11574,1393,159510,1759,1339167,3386,253274,2288,1140,388,252134,2299,869547,2618,15332,1938,854215,3115,216346,1852,18396,1709,197950,2292,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4040263,2917,1965735,3735,379070,3105,6466,1177,372604,3500,1315811,3308,36141,3054,1279670,4864,270854,1649,22152,1777,248702,2406,2074528,4090,361213,2741,3427,893,357786,2891,1371368,3652,39274,2763,1332094,4446,341947,2192,35494,2505,306453,3246,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4217912,2291,2023223,4199,407267,3234,5412,1534,401855,3558,1359668,3039,31286,3118,1328382,3813,256288,2011,21814,1994,234474,2893,2194689,3687,398712,3005,2597,713,396115,3039,1465433,2823,34036,2678,1431397,3947,330544,1809,39413,2380,291131,2908,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1250182,1112,609067,2120,100721,1639,1371,664,99350,1710,404804,1749,9118,1460,395686,2019,103542,903,5540,1027,98002,1366,641115,1840,95097,1208,827,330,94270,1245,420703,1445,7101,1253,413602,1857,125315,939,8487,1323,116828,1658,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5467327,2448,2620705,3816,496670,2057,4164,910,492506,2186,1790937,3081,24990,3020,1765947,3926,333098,1601,18745,2199,314353,2520,2846622,3572,479736,1768,3095,1063,476641,2032,1931264,2835,28461,2947,1902803,3590,435622,1752,38694,2270,396928,2971,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6249828,1957,3012802,2537,525009,1817,7909,1431,517100,2111,2077396,2161,34738,3352,2042658,3625,410397,1522,26196,2207,384201,2550,3237026,2331,500330,1456,2896,989,497434,1691,2195447,1966,39936,3674,2155511,3892,541249,1493,51216,3256,490033,3407,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9214148,1983,4489818,4589,854033,2425,11983,1816,842050,3122,2993301,3793,69501,3845,2923800,5361,642484,2055,43417,2448,599067,2941,4724330,4519,815667,2392,5166,1021,810501,2737,3103460,3883,81037,4989,3022423,6490,805203,1958,76600,3652,728603,4032,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5016349,1857,2480738,3906,476223,2961,5058,956,471165,3012,1679652,2650,23311,2126,1656341,3627,324863,1570,17331,1624,307532,2191,2535611,3698,457681,2456,2800,654,454881,2526,1677519,2746,23769,2164,1653750,2886,400411,1589,29193,2159,371218,2492,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2727329,2134,1303776,4927,276748,3378,2061,733,274687,3373,854907,3621,24150,2598,830757,4730,172121,1842,17698,1908,154423,2541,1423553,4690,259445,3407,1636,669,257809,3464,935839,3223,27597,3142,908242,4201,228269,1667,29147,2149,199122,2187,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5556444,3330,2692556,4502,519354,3489,6151,1487,513203,4120,1788252,3811,35200,2965,1753052,5095,384950,1563,25115,2158,359835,2612,2863888,4135,501001,3136,4185,1174,496816,3118,1877767,2891,39988,3307,1837779,4386,485120,2001,44733,3038,440387,3808,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,938247,1580,465999,2198,81947,1240,687,587,81260,1143,308076,1859,4744,950,303332,2167,75976,747,3824,995,72152,1252,472248,2099,79953,1362,510,308,79443,1320,308049,2003,7107,1384,300942,2362,84246,1001,5518,1043,78728,1330,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1711988,1599,844883,2498,169113,2055,1519,504,167594,2154,562421,1713,6953,1308,555468,2011,113349,910,6780,990,106569,1208,867105,1894,164853,1508,842,347,164011,1536,563004,1468,7067,1065,555937,1766,139248,1189,10918,1603,128330,1782,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2579920,1489,1285784,2356,245978,1299,1533,652,244445,1437,862994,2075,12852,1811,850142,2886,176812,807,10020,1654,166792,2028,1294136,1964,237832,1293,1433,622,236399,1371,856891,1547,18308,2596,838583,2797,199413,1101,16270,1689,183143,2008,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1242855,1236,612047,2155,104144,1035,1136,532,103008,1077,419117,1905,4833,1045,414284,1931,88786,986,4573,986,84213,1271,630808,1888,100695,1170,847,370,99848,1197,423763,1890,7806,1700,415957,2179,106350,1216,6171,1003,100179,1530,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8260492,2138,4001648,3550,760349,2029,8939,1394,751410,2428,2709556,2147,41105,3672,2668451,4611,531743,1580,31955,2757,499788,2648,4258844,2662,726203,1551,3609,837,722594,1723,2819281,1844,42157,3433,2777124,3669,713360,1967,71316,3530,642044,3793,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1913504,1685,937487,2484,187130,1753,1662,612,185468,1812,611782,1831,16568,2507,595214,3075,138575,1130,11442,1552,127133,1822,976017,2301,181425,1592,1402,686,180023,1803,631571,1549,16106,2011,615465,2312,163021,1077,17445,1770,145576,2102,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18229644,3359,8773234,4839,1564572,3118,20182,2784,1544390,3986,6048931,4143,91158,4184,5957773,5625,1159731,2726,81986,4250,1077745,4857,9456410,4514,1495978,2891,10172,1500,1485806,3202,6391044,3547,98137,4791,6292907,6356,1569388,2475,161767,5578,1407621,5883,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9037963,5986,4333638,8146,857101,5139,10029,1572,847072,5394,2879124,5487,61780,4068,2817344,6829,597413,2776,43513,3300,553900,4503,4704325,5533,816091,4697,5999,1396,810092,4947,3121078,4214,73451,4464,3047627,5987,767156,2297,77811,3917,689345,4330,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,660706,1358,335586,2089,57705,1447,513,313,57192,1538,233881,1813,2965,759,230916,1949,44000,544,2292,649,41708,908,325120,1711,55250,1175,283,219,54967,1187,217423,1290,3219,796,214204,1566,52447,509,3323,699,49124,865,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10706635,3455,5195213,4596,997015,3397,11727,1833,985288,3833,3465095,3632,73825,4220,3391270,5803,733103,2243,48909,3174,684194,3636,5511422,4542,956274,2973,7021,1247,949253,3104,3607019,3668,74090,4301,3532929,5531,948129,2723,83747,3554,864382,4677,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3507581,2209,1715339,3853,351676,2198,3112,610,348564,2236,1127344,3140,24380,1883,1102964,3696,236319,1653,18501,1753,217818,2006,1792242,3817,331784,2213,2754,666,329030,2307,1168390,2823,28273,2067,1140117,3330,292068,1505,29781,1879,262287,2429,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3664689,2485,1799770,3120,322787,2655,2751,781,320036,2732,1207436,2441,25533,2677,1181903,3518,269547,1342,16924,2201,252623,2303,1864919,3110,307069,2587,1724,676,305345,2660,1233316,2213,29232,2652,1204084,3381,324534,1643,33626,2516,290908,2954,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11854807,2303,5744083,4579,1018857,2859,12585,1924,1006272,3375,3853909,3598,71502,4710,3782407,5288,871317,2501,51727,3051,819590,3325,6110724,3922,975418,2565,7227,1269,968191,2941,3995607,3027,78105,4133,3917502,4939,1139699,2675,90495,3914,1049204,4071,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,981880,1161,476829,1678,82894,1207,1045,564,81849,1370,327071,1517,5409,1286,321662,2145,66864,941,4105,1040,62759,1287,505051,1519,75370,951,1002,565,74368,1098,341377,1161,6164,1527,335213,1878,88304,885,7677,1415,80627,1525,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4384504,3137,2096521,4657,397407,3173,4762,1094,392645,3647,1386800,3194,30970,2951,1355830,4545,312314,1521,23260,2228,289054,2656,2287983,3550,385596,2700,3050,1077,382546,2925,1507042,2670,35362,3263,1471680,4352,395345,1782,41203,2803,354142,3249,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,768422,1187,382812,2185,75699,1496,982,528,74717,1563,253068,1506,4970,1137,248098,2016,54045,801,3337,633,50708,1007,385610,1949,72948,1462,333,239,72615,1493,248701,1417,4235,1120,244466,1964,63961,644,6001,1109,57960,1274,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5997436,3621,2898433,5108,559567,3846,5348,1181,554219,4158,1932335,3991,48734,3690,1883601,4643,406531,2135,32664,2290,373867,2578,3099003,4562,532799,3238,3813,1051,528986,3341,2051225,3307,53434,3429,1997791,5023,514979,2121,57888,3274,457091,3744,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24050199,5391,11800027,8540,2611545,6226,28131,3378,2583414,6961,7904075,7323,138967,6956,7765108,8942,1284407,3334,96285,3776,1188122,5070,12250172,7474,2490874,6036,16897,2586,2473977,6543,8161504,5415,149346,6730,8012158,8654,1597794,3660,188266,5934,1409528,7151,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2620804,1564,1307930,2702,329402,2058,2641,683,326761,2241,849890,1929,11585,1803,838305,2719,128638,892,6885,1030,121753,1354,1312874,2283,310874,1711,1745,631,309129,1835,851815,1748,11662,1576,840153,2360,150185,936,12572,1920,137613,1934,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,590593,683,289754,1407,47696,974,1162,473,46534,1109,196359,1108,3409,706,192950,1319,45699,541,3123,611,42576,734,300839,1378,45813,943,669,407,45144,912,201367,950,4378,884,196989,1404,53659,586,4558,725,49101,942,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7544587,5490,3637193,6524,689634,4059,8058,1574,681576,4314,2471458,5727,37460,3122,2433998,6365,476101,2235,32275,2528,443826,3438,3907394,4790,662420,3146,4867,1241,657553,3270,2641465,4175,41351,2815,2600114,5204,603509,2952,56339,3457,547170,3933,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6422351,3763,3170134,4776,586734,2859,5900,1235,580834,3192,2159053,4250,40311,3468,2118742,5935,424347,2133,28204,2593,396143,3551,3252217,3280,565971,2677,3959,949,562012,2723,2180146,3036,40375,3708,2139771,4897,506100,1765,50862,3353,455238,4025,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1721985,1310,844667,2625,143254,1675,2277,778,140977,1724,561062,1961,19965,2313,541097,3033,140351,1024,13412,1497,126939,1765,877318,2392,135066,1409,1291,500,133775,1440,571641,1874,16428,1631,555213,2717,170611,1305,20745,1792,149866,2115,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5327826,1816,2631530,3702,493369,2659,5084,1041,488285,2867,1769993,3074,27999,2842,1741994,4150,368168,1508,20646,1653,347522,2304,2696296,3285,469972,2272,3929,983,466043,2401,1774110,2069,31828,2438,1742282,3170,452214,1583,37077,2432,415137,2843,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,534831,1423,271177,2395,52908,1799,313,422,52595,1872,182407,1715,2346,597,180061,1738,35862,799,1695,511,34167,1014,263654,2303,48004,1466,375,265,47629,1496,176119,1653,2828,670,173291,1702,39531,827,2516,741,37015,1128,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3389294,534,1604326,2422,314093,2114,3115,1122,310978,2352,1034322,1076,35087,2920,999235,3205,255911,994,26949,2460,228962,2596,1784968,2448,299827,2155,2467,895,297360,2347,1148896,1138,34121,3696,1114775,3680,336245,1130,48614,3607,287631,3499,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
