GEO_ID,C27002_001E,C27002_001M,C27002_002E,C27002_002M,C27002_003E,C27002_003M,C27002_004E,C27002_004M,C27002_005E,C27002_005M,C27002_006E,C27002_006M,C27002_007E,C27002_007M,C27002_008E,C27002_008M,C27002_009E,C27002_009M,C27002_010E,C27002_010M,C27002_011E,C27002_011M,C27002_012E,C27002_012M,C27002_013E,C27002_013M,C27002_014E,C27002_014M,C27002_015E,C27002_015M,C27002_016E,C27002_016M,C27002_017E,C27002_017M,C27002_018E,C27002_018M,C27002_019E,C27002_019M,C27002_020E,C27002_020M,C27002_021E,C27002_021M,NAME,C27002_001EA,C27002_001MA,C27002_002EA,C27002_002MA,C27002_003EA,C27002_003MA,C27002_004MA,C27002_004EA,C27002_005EA,C27002_005MA,C27002_006MA,C27002_006EA,C27002_007EA,C27002_007MA,C27002_008EA,C27002_008MA,C27002_009MA,C27002_009EA,C27002_010EA,C27002_010MA,C27002_011MA,C27002_011EA,C27002_012MA,C27002_012EA,C27002_013EA,C27002_013MA,C27002_014EA,C27002_014MA,C27002_015MA,C27002_015EA,C27002_016EA,C27002_016MA,C27002_017MA,C27002_017EA,C27002_018EA,C27002_018MA,C27002_019EA,C27002_019MA,C27002_020EA,C27002_020MA,C27002_021EA,C27002_021MA,state
0400000US13,9800887,3675,4727828,8687,1269050,6733,676602,11180,592448,12706,2952986,6612,1905515,16132,1047471,16042,505792,2817,312956,5743,192836,5751,5073059,7882,1218029,6673,649445,13563,568584,14304,3198904,4639,2102267,16583,1096637,16540,656126,2761,382148,6662,273978,7219,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1345168,3281,661352,3290,158445,1211,111487,3399,46958,3515,406345,3039,321606,4751,84739,4275,96562,764,68379,2449,28183,2373,683816,2110,148403,1187,103067,2814,45336,3046,416197,1526,328837,4668,87360,4452,119216,740,83444,2308,35772,2330,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1592172,685,796967,2603,221768,2389,133539,5111,88229,5458,472071,2045,322025,6308,150046,6673,103128,1063,69339,2217,33789,2178,795205,2627,204180,2104,126066,4658,78114,4478,474872,1821,329714,6211,145158,6061,116153,1047,78543,2689,37610,2707,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12704616,1398,6216793,5500,1541919,3308,898942,12757,642977,12514,3944682,4452,2781079,14040,1163603,14752,730192,1870,485579,6358,244613,6198,6487823,5356,1476041,3833,855701,12147,620340,12598,4066089,3904,2852354,17169,1213735,17622,945693,2495,611059,6802,334634,6879,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6471551,786,3165813,4997,808450,3634,493699,8874,314751,8930,1971787,3603,1395919,12395,575868,11910,385576,2103,259728,4558,125848,4283,3305738,5074,775565,4146,467901,8424,307664,8524,2037163,3120,1426374,12508,610789,12127,493010,2060,330642,4718,162368,4765,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3045284,750,1504334,3691,368613,3010,244896,5324,123717,4991,934207,2350,731782,5504,202425,5702,201514,1379,144417,2647,57097,2663,1540950,3674,352651,3173,240353,4424,112298,3789,934645,2397,731687,5634,202958,5820,253654,1437,185124,2986,68530,2828,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2836733,1635,1400355,3591,368449,2713,242788,5536,125661,4827,860822,2848,648410,6369,212412,6697,171084,1296,118946,2839,52138,2467,1436378,3551,350485,2730,229319,4511,121166,5343,869547,2618,657983,6716,211564,6346,216346,1852,151108,2876,65238,2941,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4312100,1403,2105640,4175,518975,3660,298888,6774,220087,6316,1315811,3308,874891,10143,440920,10165,270854,1649,174462,3709,96392,3454,2206460,4106,493145,3346,278123,6452,215022,7052,1371368,3652,918743,10071,452625,9810,341947,2192,223427,4061,118520,3708,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4522910,1435,2176147,4812,560191,4134,279196,8355,280995,8218,1359668,3039,860783,11432,498885,11718,256288,2011,150820,3726,105468,3788,2346763,4938,550786,4471,270146,7592,280640,8758,1465433,2823,920645,11930,544788,11799,330544,1809,191741,4207,138803,4193,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314191,575,641305,2085,132959,1581,78578,3144,54381,3305,404804,1749,264035,5180,140769,5095,103542,903,69900,2212,33642,2115,672886,2064,126868,1536,76988,3595,49880,3607,420703,1445,284103,4552,136600,4570,125315,939,79192,2646,46123,2436,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5834039,2085,2808716,3898,684681,2328,455625,8131,229056,7726,1790937,3081,1344811,9835,446126,9943,333098,1601,246836,3255,86262,3277,3025323,3574,658437,2167,440385,7753,218052,7387,1931264,2835,1492282,11177,438982,11089,435622,1752,311732,4150,123890,4149,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6613654,1154,3199534,2499,711741,1820,499832,7275,211909,7259,2077396,2161,1620841,10955,456555,10987,410397,1522,281294,4014,129103,3889,3414120,2292,677424,1689,472271,9058,205153,8786,2195447,1966,1700131,9901,495316,9938,541249,1493,352123,5166,189126,4694,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9784451,851,4782902,4723,1147117,2539,708372,10230,438745,10409,2993301,3793,2100288,13193,893013,12794,642484,2055,491771,4484,150713,4536,5001549,4686,1092886,2761,665712,8624,427174,8612,3103460,3883,2191753,13784,911707,13429,805203,1958,601783,5479,203420,5252,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5362681,492,2657604,4203,653089,3350,473363,6045,179726,6024,1679652,2650,1304301,8637,375351,8031,324863,1570,240100,3509,84763,3208,2705077,4152,627147,3131,455983,6798,171164,7242,1677519,2746,1311799,8304,365720,8617,400411,1589,295389,3520,105022,3327,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2925211,1208,1401940,6050,374912,4448,164498,5742,210414,7055,854907,3621,523503,7479,331404,8115,172121,1842,96762,3103,75359,3396,1523271,5966,359163,4847,158683,6665,200480,6798,935839,3223,569308,10371,366531,10432,228269,1667,124254,3839,104015,3642,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5930677,1536,2885793,5048,712591,4282,446694,8548,265897,8760,1788252,3811,1273974,10152,514278,10277,384950,1563,253481,4331,131469,4334,3044884,4865,681997,3807,426476,6470,255521,7679,1877767,2891,1348897,10429,528870,10145,485120,2001,306403,5086,178717,4871,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,999390,857,496670,2242,112618,1259,60760,2559,51858,2597,308076,1859,205389,4335,102687,4223,75976,747,49045,1717,26931,1754,502720,2261,110425,1669,64342,2614,46083,2846,308049,2003,215613,4312,92436,4155,84246,1001,55214,2264,29032,2178,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1840659,988,909423,2444,233653,1863,159038,3803,74615,3789,562421,1713,434119,4859,128302,5023,113349,910,77170,1996,36179,1875,931236,2120,228984,1956,153446,4117,75538,4448,563004,1468,436953,5262,126051,4923,139248,1189,94986,2283,44262,2248,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2757207,1123,1376313,2556,336507,1713,201081,6369,135426,6565,862994,2075,558867,9262,304127,9203,176812,807,98993,3237,77819,3331,1380894,2325,324590,1893,192588,6317,132002,6164,856891,1547,562204,7909,294687,7754,199413,1101,103679,3302,95734,3438,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1308658,377,644859,2213,136956,1301,94265,3296,42691,3334,419117,1905,319292,5739,99825,5417,88786,986,63687,1843,25099,1834,663799,2133,133686,1291,94498,3230,39188,3202,423763,1890,330692,4344,93071,3975,106350,1216,77060,2522,29290,2331,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8791652,1201,4272037,3641,1030738,2142,689193,8771,341545,8960,2709556,2147,1956837,13530,752719,13647,531743,1580,350179,5279,181564,5475,4519615,3370,986974,2293,659825,8102,327149,7693,2819281,1844,2062128,12208,757153,12045,713360,1967,437419,6391,275941,5963,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051900,1154,1008227,2950,257870,2579,108055,4742,149815,4418,611782,1831,348042,7615,263740,7530,138575,1130,79742,2699,58833,2561,1043673,2686,249081,2225,105221,4634,143860,5255,631571,1549,365884,6636,265687,6512,163021,1077,89938,3173,73083,3003,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19400069,2026,9372524,5325,2163862,3485,1305601,13204,858261,13177,6048931,4143,4052224,23370,1996707,22771,1159731,2726,715023,7483,444708,7294,10027545,5101,2067113,3488,1240178,15606,826935,15439,6391044,3547,4404008,22655,1987036,22846,1569388,2475,901869,10095,667519,10177,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9645320,3881,4640984,8103,1164447,6175,624390,11470,540057,12440,2879124,5487,1891552,13893,987572,13958,597413,2776,386204,6269,211209,6201,5004336,7224,1116102,6731,605070,10672,511032,11687,3121078,4214,2114079,14245,1006999,14476,767156,2297,482441,7425,284715,7338,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,708181,783,359898,2199,82017,1592,60744,2219,21273,2054,233881,1813,188715,3098,45166,3206,44000,544,33807,1084,10193,1061,348283,2069,78413,1564,59756,1986,18657,1736,217423,1290,177039,2555,40384,2690,52447,509,39965,1353,12482,1208,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11398298,1524,5549819,4462,1351621,3390,843850,12096,507771,11970,3465095,3632,2487255,15267,977840,14334,733103,2243,485311,6158,247792,6172,5848479,4420,1293331,3169,812275,11300,481056,11404,3607019,3668,2573421,14940,1033598,14565,948129,2723,611664,7102,336465,7381,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3770254,1443,1848734,4134,485071,2668,245536,5420,239535,5841,1127344,3140,730193,7880,397151,7451,236319,1653,149034,2804,87285,2354,1921520,4017,461062,2511,234731,5886,226331,6236,1168390,2823,752696,8187,415694,8003,292068,1505,188058,3078,104010,2928,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3893092,601,1918225,3306,441242,3039,264995,7407,176247,7522,1207436,2441,800303,9985,407133,9786,269547,1342,179030,4136,90517,3963,1974867,3282,417017,3122,252652,6803,164365,7006,1233316,2213,846251,9984,387065,9177,324534,1643,214517,4031,110017,4103,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12569375,1134,6108662,4941,1383436,3287,889226,11010,494210,10704,3853909,3598,2908511,14092,945398,14849,871317,2501,621662,4587,249655,5016,6460713,4826,1325407,3465,852326,11411,473081,11710,3995607,3027,3003517,17291,992090,17194,1139699,2675,800018,6658,339681,6160,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036046,798,504661,1669,110726,1223,68652,2936,42074,2883,327071,1517,235135,4761,91936,4437,66864,941,43845,1926,23019,1864,531385,1618,101704,1154,65612,2880,36092,2814,341377,1161,246471,5010,94906,4811,88304,885,54172,2255,34132,2294,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4678122,1962,2246037,4871,546923,3646,292194,7738,254729,7489,1386800,3194,897747,10557,489053,9933,312314,1521,202644,3953,109670,4026,2432085,4421,529698,3623,278241,6883,251457,7835,1507042,2670,996724,12575,510318,12042,395345,1782,244585,5152,150760,4757,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,827039,886,413194,2009,106081,1514,67767,2369,38314,2639,253068,1506,193607,3200,59461,3066,54045,801,35423,1362,18622,1388,413845,1983,101183,1652,65932,2416,35251,2494,248701,1417,187183,2912,61518,2896,63961,644,42728,1296,21233,1322,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6394644,1872,3103674,5207,764808,4717,425278,7992,339530,8190,1932335,3991,1280122,13050,652213,13466,406531,2135,256868,4287,149663,4395,3290970,5173,724766,4407,405656,8886,319110,9129,2051225,3307,1390184,12360,661041,12235,514979,2121,321209,5513,193770,5202,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25976562,4689,12782688,9932,3594206,8019,1785463,21443,1808743,23013,7904075,7323,4853296,26863,3050779,27161,1284407,3334,755672,8374,528735,8550,13193874,8674,3434576,7912,1666956,17350,1767620,18806,8161504,5415,5082142,27536,3079362,27657,1597794,3660,889526,9134,708268,9177,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2874213,958,1437924,2688,459396,2185,339550,4950,119846,4825,849890,1929,634760,7493,215130,6935,128638,892,84331,2417,44307,2361,1436289,2563,434289,2152,319156,4739,115133,4767,851815,1748,641202,6990,210613,6892,150185,936,94513,2708,55672,2708,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620896,121,305866,1471,63808,1079,34782,2379,29026,2551,196359,1108,133936,3599,62423,3529,45699,541,30213,1161,15486,1179,315030,1448,60004,1124,34608,1634,25396,1698,201367,950,145215,2794,56152,2730,53659,586,35806,1436,17853,1336,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8054191,4117,3895923,7044,948364,4650,667545,9940,280819,9258,2471458,5727,1858033,12764,613425,13226,476101,2235,346553,4527,129548,4322,4158268,6203,913294,4539,638514,8579,274780,9114,2641465,4175,2021508,13810,619957,13647,603509,2952,421713,5099,181796,4886,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6864149,3132,3394143,4633,810743,3116,501374,8930,309369,8344,2159053,4250,1513103,12421,645950,11667,424347,2133,286919,5391,137428,5015,3470006,3595,783760,3139,486912,8400,296848,8025,2180146,3036,1577917,11788,602229,11891,506100,1765,336822,5185,169278,4997,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1824821,505,897692,2815,196279,2184,108521,4466,87758,4597,561062,1961,362498,6623,198564,6315,140351,1024,98076,2821,42275,2738,927129,2771,184877,1998,97340,4420,87537,4568,571641,1874,362633,5984,209008,5522,170611,1305,116672,2801,53939,2788,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5669266,705,2807862,3553,669701,2876,439931,6457,229770,6898,1769993,3074,1327409,9321,442584,9295,368168,1508,247469,3410,120699,3370,2861404,3419,635080,2552,417687,6198,217393,6333,1774110,2069,1332104,8780,442006,8495,452214,1583,306786,4101,145428,3917,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,573210,764,290942,2365,72673,1779,51929,2556,20744,2163,182407,1715,137024,3465,45383,3451,35862,799,25197,1373,10665,1209,282268,2342,66618,1638,47257,2620,19361,2300,176119,1653,134669,3338,41450,3154,39531,827,27707,1473,11824,1504,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3588641,531,1708697,3711,418464,3386,156810,6738,261654,6651,1034322,1076,448579,8955,585743,9003,255911,994,69084,3857,186827,3960,1879944,3695,394803,3433,150055,5358,244748,5677,1148896,1138,513045,11307,635851,11196,336245,1130,87497,3725,248748,3797,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
