GEO_ID,B99172_001E,B99172_002E,B99172_003E,B99172_004E,B99172_005E,B99172_006E,B99172_007E,B99172_008E,B99172_009E,B99172_010E,B99172_011E,B99172_012E,B99172_013E,B99172_014E,B99172_015E,NAME,B99172_001EA,B99172_002EA,B99172_003EA,B99172_004EA,B99172_005EA,B99172_006EA,B99172_007EA,B99172_008EA,B99172_009EA,B99172_010EA,B99172_011EA,B99172_012EA,B99172_013EA,B99172_014EA,B99172_015EA,state
0400000US01,1222568,115592,9055,2176,2285,3137,5257,37091,687555,30954,29397,24722,34458,65123,175766,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,165431,5980,279,428,348,364,1285,1130,109838,1587,5563,3513,5061,16298,13757,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1572310,137879,10443,2733,2001,3552,8424,48480,910213,34175,34174,28591,43485,74620,233540,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,751124,79597,4885,1494,2350,2072,4446,13949,440630,16308,17193,14630,20872,38490,94208,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8645970,754183,50743,20718,18456,28195,45465,175217,5018055,205286,240963,210472,303087,515963,1059167,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1279941,78737,3676,2242,1826,1876,4658,18579,843137,24452,33897,23265,33106,59082,151408,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,890293,47151,4641,724,529,2478,2717,9385,557601,19462,31066,19983,31061,49891,113604,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,228364,11527,1375,93,244,672,811,4613,138389,4589,5555,4623,8404,12712,34757,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,120467,12769,1338,207,552,684,769,2582,65034,3051,3684,1895,3691,8308,15903,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4626388,377441,33711,8246,8642,10338,18107,117162,2616908,117347,103069,100196,137273,243927,734021,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
