GEO_ID,C25121_001E,C25121_001M,C25121_002E,C25121_002M,C25121_003E,C25121_003M,C25121_004E,C25121_004M,C25121_005E,C25121_005M,C25121_006E,C25121_006M,C25121_007E,C25121_007M,C25121_008E,C25121_008M,C25121_009E,C25121_009M,C25121_010E,C25121_010M,C25121_011E,C25121_011M,C25121_012E,C25121_012M,C25121_013E,C25121_013M,C25121_014E,C25121_014M,C25121_015E,C25121_015M,C25121_016E,C25121_016M,C25121_017E,C25121_017M,C25121_018E,C25121_018M,C25121_019E,C25121_019M,C25121_020E,C25121_020M,C25121_021E,C25121_021M,C25121_022E,C25121_022M,C25121_023E,C25121_023M,C25121_024E,C25121_024M,C25121_025E,C25121_025M,C25121_026E,C25121_026M,C25121_027E,C25121_027M,C25121_028E,C25121_028M,C25121_029E,C25121_029M,C25121_030E,C25121_030M,C25121_031E,C25121_031M,NAME,C25121_001MA,C25121_001EA,C25121_002MA,C25121_002EA,C25121_003MA,C25121_003EA,C25121_004EA,C25121_004MA,C25121_005EA,C25121_005MA,C25121_006MA,C25121_006EA,C25121_007EA,C25121_007MA,C25121_008MA,C25121_008EA,C25121_009MA,C25121_009EA,C25121_010MA,C25121_010EA,C25121_011MA,C25121_011EA,C25121_012MA,C25121_012EA,C25121_013MA,C25121_013EA,C25121_014MA,C25121_014EA,C25121_015EA,C25121_015MA,C25121_016EA,C25121_016MA,C25121_017EA,C25121_017MA,C25121_018MA,C25121_018EA,C25121_019EA,C25121_019MA,C25121_020MA,C25121_020EA,C25121_021EA,C25121_021MA,C25121_022EA,C25121_022MA,C25121_023EA,C25121_023MA,C25121_024MA,C25121_024EA,C25121_025MA,C25121_025EA,C25121_026EA,C25121_026MA,C25121_027EA,C25121_027MA,C25121_028EA,C25121_028MA,C25121_029MA,C25121_029EA,C25121_030EA,C25121_030MA,C25121_031EA,C25121_031MA,state
0400000US13,2222377,19196,106423,6002,38222,3185,23540,2508,28111,2900,16550,2094,176694,6267,63181,4029,44924,3519,46182,3871,22407,2462,293568,8174,78844,4358,76853,4494,95451,5178,42420,3108,299979,9333,63737,4033,71483,4138,112112,6014,52647,4214,433147,9740,61066,3801,89886,5035,183408,6748,98787,4566,912566,13796,52080,4250,91527,4720,311731,8181,457228,9296,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,252999,3913,7523,1352,427,248,231,151,985,513,5880,1222,12092,1496,549,294,433,313,1764,737,9346,1384,23228,1958,1285,522,527,271,3361,961,18055,1777,23027,2195,837,396,164,119,2090,681,19936,2042,42675,3359,1238,427,967,552,3237,778,37233,3114,144454,3808,2280,527,722,344,3228,683,138224,3786,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,408174,6844,16145,2224,4516,876,3241,925,4888,1186,3500,1331,28834,2288,7571,1118,6524,1353,11515,1532,3224,929,64300,4317,9018,1572,13050,1791,29403,2627,12829,1755,67856,3714,7822,1364,11460,1472,31396,2751,17178,1707,93654,5136,6869,1237,9586,1541,49478,3972,27721,3016,137385,4743,4766,942,7570,1294,52129,3654,72920,3188,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3154027,17254,107945,5593,29595,2760,21169,2202,31031,3181,26150,2329,195581,6724,52069,3673,43101,2809,57200,2999,43211,2958,374221,8117,81085,4140,86239,3485,121099,5026,85798,4099,378185,8350,60637,3428,82093,3819,143232,5158,92223,4067,603109,10781,63717,3876,112890,4647,246452,6587,180050,6888,1494986,14487,65981,3652,113030,4223,445953,9078,870022,11498,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1712020,11961,60298,3808,24837,2299,17064,1920,12933,1957,5464,1242,123309,5664,43506,3106,37220,2911,33163,3039,9420,1504,257813,6120,72776,3767,78630,3791,85339,3801,21068,2192,265128,6472,48859,3080,82559,4047,104554,4502,29156,2235,365386,8343,43065,2954,95487,4353,171634,5992,55200,3354,640086,9121,29437,2358,77713,3505,285630,7659,247306,6143,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,875362,8231,27256,2100,11499,1390,6323,938,5839,887,3595,867,53926,3080,20519,1761,14982,1554,14141,1603,4284,728,117532,4082,32788,2367,35061,2217,37235,2482,12448,1505,125893,4380,26172,2003,35681,2602,50542,3021,13498,1433,191597,5277,24398,1692,47828,2778,90032,3981,29339,2666,359158,6046,20443,1810,44278,2527,153013,4163,141424,4507,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,735737,7229,24401,2409,10730,1341,5825,1057,5239,1119,2607,710,48145,2826,21063,1934,13604,1592,10214,1174,3264,749,97738,3983,35753,2411,26822,2304,26336,2122,8827,1384,100476,3824,24622,1824,26767,2242,36502,2812,12585,1319,155161,5087,26092,1834,38599,2395,66047,3231,24423,2268,309816,6315,17795,1623,34695,2257,122982,4604,134344,4095,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1149308,10177,64683,3542,33060,2568,14046,1887,12830,1698,4747,818,110096,4842,51059,3734,28542,2512,24588,2352,5907,956,176094,6093,57200,2801,45745,3527,54651,3224,18498,1727,169419,5128,37109,2763,42449,2331,66065,3547,23796,1933,237469,6594,34944,2498,53214,3000,108538,4857,40773,2747,391547,7776,25647,1840,39666,3096,156864,5579,169370,4712,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1140052,11811,66369,3545,29558,2442,13330,2024,14890,1820,8591,1300,113628,5469,43158,3543,25644,2453,31819,2494,13007,1851,175465,6209,53739,3974,38718,3111,57788,3158,25220,3024,145743,5767,33779,2899,27507,2748,56722,3888,27735,2641,207359,6481,35476,2876,34882,2737,87868,4670,49133,3690,431488,8150,33233,3013,37086,2840,154200,5542,206969,6213,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,384237,5646,14187,1471,4391,893,2470,648,3828,890,3498,781,32843,2468,9154,1224,5951,927,9620,1431,8118,1440,60443,3366,11134,1402,11183,1336,22819,2113,15307,1719,55319,3410,8120,1215,9184,1152,21900,2157,16115,1956,80400,3025,6963,1042,10658,1155,34721,2196,28058,2284,141045,4162,4186,859,6484,1078,44519,2393,85856,3376,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1436907,10973,38598,3531,5122,1074,3614,927,10564,1812,19298,2139,57916,3288,9105,1332,6024,1160,17579,1462,25208,2294,118028,4781,12831,1558,9932,1548,37598,2659,57667,3626,127318,5059,10294,1412,9303,1534,40744,2901,66977,3878,235845,6882,13487,1738,12636,1415,69275,3735,140447,5751,859202,9902,23628,2046,13102,1690,111437,4381,711035,9699,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1560809,13055,39095,2548,5261,982,1379,530,6792,1265,25663,2118,71349,4136,6141,883,4031,1046,18799,2498,42378,2988,139010,5343,9184,1249,4767,904,31345,2712,93714,4184,136977,5522,6836,997,4153,1042,34234,2465,91754,4347,259464,8117,11622,1620,4819,952,53517,3267,189506,6662,914914,13057,23383,1712,4483,879,82425,4185,804623,12188,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2703957,13324,118266,4467,60747,3306,24522,1820,21606,1780,11391,1199,210687,5882,95918,3873,51417,2464,45208,2676,18144,1923,398979,8155,141247,4614,101783,3536,112191,4118,43758,2420,396221,7469,105176,4041,102799,4360,137253,5233,50993,2516,553648,8741,105454,4429,134864,5068,223544,6003,89786,3779,1026156,10820,88492,4049,131040,5827,396721,6332,409903,6944,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1516900,9427,37428,2307,9855,1162,5999,1099,12180,1209,9394,1096,80888,3447,18741,1652,15676,1626,29019,1940,17452,1372,162549,4929,30315,1961,24593,1458,70221,3544,37420,2169,182546,5013,23759,1757,27009,1991,83872,3203,47906,2631,306971,6638,24692,1850,36772,2490,148187,4980,97320,3767,746518,6889,24303,1816,33290,2420,245925,6043,443000,6889,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,733101,8509,52480,3410,26366,2409,13367,2257,8248,1541,4499,1286,93322,4153,47275,3606,26483,2482,14833,1912,4731,970,128488,5515,48028,3751,36285,2615,32916,2779,11259,1878,108185,4984,32146,2783,30165,2836,32081,2993,13793,2117,143754,5796,27810,2667,36125,3146,53773,3448,26046,2496,206872,6400,20277,2360,30188,2815,79454,4055,76953,4036,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1582412,10949,63473,3530,26061,1847,15196,1890,15955,2008,6261,1208,128945,4752,49431,3212,31566,2518,36575,2698,11373,1473,231974,5944,66171,3819,60533,3266,75322,3839,29948,2617,233687,6720,46627,3241,60472,3538,91490,3697,35098,3306,335768,8660,43769,2744,70676,3886,153841,6317,67482,3265,588565,8663,29799,2449,53784,3593,237596,6340,267386,6206,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,271719,4579,11268,1425,2868,659,1784,533,3051,653,3565,770,22680,1852,7255,1044,3513,769,6655,1212,5257,891,39820,2534,7374,1181,6102,1190,14867,1733,11477,1421,38565,2631,5791,1019,4485,961,15335,1753,12954,1519,60785,3472,6368,981,4393,847,21246,1962,28778,2158,98601,4087,5816,918,3624,717,23804,2047,65357,3256,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,482452,6278,13571,1366,5155,797,2591,504,4048,927,1777,599,30440,2124,11307,1132,8108,1082,8610,1049,2415,687,59978,3363,15906,1375,15981,1580,22113,1942,5978,1131,66879,3270,12373,1352,17234,1767,28900,2358,8372,1121,106388,4221,13889,1320,21770,1878,52720,2664,18009,1665,205196,4158,11532,1478,21384,1765,92524,3315,79756,3013,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,544455,7251,20140,2302,5599,1067,4502,880,5812,1107,4227,1052,33919,2936,8876,1334,6998,1328,10265,1488,7780,1387,74649,3686,15281,2085,14090,1702,28522,2637,16756,1901,71271,3641,9989,1417,13696,1638,30011,2635,17575,1783,117321,4957,12450,1661,15136,1772,50555,3792,39180,3186,227155,5574,9155,1316,15847,1698,75099,3522,127054,4127,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,364255,5925,9331,1414,2371,834,844,462,2584,750,3532,873,18663,2104,3292,704,1993,627,6051,1180,7327,1163,35445,2626,4160,1060,3316,680,12780,1637,15189,1934,40783,2727,3462,880,2469,752,15617,1876,19235,2044,70916,3987,5755,1143,3745,1074,23106,2172,38310,3195,189117,4884,6097,1109,2745,748,37076,2931,143199,4699,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2034223,13473,48210,3327,6032,1074,2923,849,11079,1647,28176,2388,94377,4784,10821,1384,8151,1296,24415,2764,50990,3068,170062,5285,14505,1622,11022,1575,46597,2792,97938,4274,186266,6694,13589,1459,9995,1637,49068,3159,113614,4782,314948,8147,14378,1431,11902,1796,77636,4301,211032,7030,1220360,11953,34882,2375,14217,2028,125683,5354,1045578,11183,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,511693,7543,34325,2539,11749,1471,5396,1009,10581,1669,6599,1196,51126,3415,15877,1793,9625,1378,15326,1819,10298,1606,80165,4255,20895,2032,11818,1879,31260,2764,16192,2188,71383,3752,12856,1593,11751,1760,28978,2690,17798,1721,95559,4271,11955,1646,11730,1636,42489,3032,29385,2211,179135,5503,10796,1521,10537,1473,56058,3493,101744,4215,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3873299,19890,115690,5144,23246,1919,15147,1964,18661,2109,58636,3983,213738,6233,42432,2589,34414,2053,43340,3091,93552,4020,414018,9242,65445,3579,72151,3476,96612,4723,179810,6965,414919,9001,53139,2871,71391,3576,104079,4581,186310,6089,666933,11037,54378,3260,91192,4235,187158,6303,334205,8383,2048001,15992,72990,3224,98871,3994,358736,7469,1517404,14662,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2414717,16856,110984,4610,37688,2706,22814,2329,34710,3035,15772,1853,206114,6000,64192,3707,52815,3783,60689,3436,28418,2212,358028,7857,78070,3684,82396,4479,133339,6062,64223,3295,345358,7805,52624,3448,72142,3888,147990,6311,72602,3416,486988,9814,48478,3391,79150,4224,224919,7794,134441,5306,907245,12867,37018,3012,58917,3524,300071,7717,511239,9323,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,193389,3714,5859,829,2474,401,871,289,1553,568,961,344,9830,1053,4292,623,1792,442,2610,655,1136,445,21202,2111,6481,848,4231,726,7132,1262,3358,938,23731,1605,6380,1002,4545,814,9165,1229,3641,798,38537,2411,7107,903,7190,978,14929,1514,9311,1185,94230,3184,6872,974,8281,997,30749,1945,48328,2390,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3015795,17826,106104,3755,40520,2604,25933,2272,29663,2176,9988,1540,217117,6265,74909,3755,63549,3433,62857,3609,15802,1734,428158,9254,109947,5482,131226,4327,145923,6032,41062,2911,431887,7947,80450,3732,130875,4670,170854,5702,49708,3079,622611,11526,70515,3938,162740,5659,293329,7764,96027,4721,1209918,13741,61635,3150,142593,4935,513764,10558,491926,9058,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,948540,8048,42078,2413,18281,1579,9988,1301,9636,1067,4173,842,83367,3767,36400,2436,21073,1401,20102,1856,5792,853,142992,4485,48272,2507,42556,2753,39736,2200,12428,1226,140631,4607,31684,2115,41922,2103,51338,2831,15687,1336,199048,5056,33397,2411,50117,2468,86146,3267,29388,1958,340424,5686,24970,1842,42592,2716,147207,4524,125655,3803,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
